,media_1,media_2,media_3,Cpmedia_1,Cpmedia_2,Cpmedia_3
CDR20291_0305,68.02395578,66.6351272,146.018535,41.02834344,31.19936368,24.53056401
CDR20291_0306,93.97369039,90.84596927,178.5932817,57.65555059,42.89912748,51.58425945
CDR20291_0307,143.7487499,131.8809798,206.1371042,114.8563333,93.49407274,98.26242919
CDR20291_0308,81.22748102,79.06323054,136.9090495,63.39378486,34.37129253,38.68820797
CDR20291_0309,135.9298976,156.6755231,158.5659287,210.3222105,200.8632748,201.6645935
CDR20291_0310,244.3610272,215.1713819,226.5770614,214.1561651,211.8837299,204.1336769
CDR20291_0311,1428.960181,1419.946639,1399.969324,1638.919183,2035.96917,1714.623374
CDR20291_0312,1679.016858,1593.346142,1607.813106,2276.298435,2680.434192,2058.641643
CDR20291_0313,1434.950246,1236.820139,1397.562415,1845.739198,2272.406154,1904.214124
CDR20291_0314,2037.821541,1825.712648,1812.529801,2276.552477,2635.205946,2331.060931
CDR20291_0315,913.1221153,857.292077,790.481561,520.8452564,503.3625241,508.9273802
CDR20291_0316,199.6287502,177.519857,194.1807531,185.9118603,207.6044129,178.7204236
CDR20291_0317,949.4498573,1111.719416,997.0043576,152.9374909,110.2637223,123.7987811
CDR20291_0318,10165.81316,10282.94581,9516.444867,1419.59728,1565.490458,1607.99923
16S rRNA.5,1,1,1,1,1,1
23S rRNA.6,1,1,1,1,1,1
5S rRNA.5,1,1,1,1,1,1
CDR20291_0319,417.7624461,546.6649241,450.1631021,125.0661017,166.6644967,122.7248336
CDR20291_0320,47.96565989,55.03505721,55.07119466,48.62467492,49.59407957,51.35064882
CDR20291_0321,1432.121322,1420.044082,1348.884401,1699.721896,1676.638561,1709.125948
CDR20291_0322,1176.346205,1161.440072,1209.876438,1470.851621,1442.942404,1523.675535
CDR20291_0323,1867.425535,1798.351104,1668.509285,2184.481239,2181.126908,2365.059887
CDR20291_0324,1053.674833,1024.741992,1042.324661,1211.862666,1150.984747,1420.454102
CDR20291_0325,780.3805441,856.3608312,752.5001191,1053.980164,925.4549802,1138.060075
CDR20291_0326,132.8593361,144.591206,122.7842328,172.8435551,194.8285778,207.0229644
CDR20291_0327,748.8977786,760.9289809,842.8966858,759.8321783,716.1941876,734.4141269
CDR20291_0328,1483.840183,1426.323483,1505.207847,1453.640697,1441.325034,1401.25616
CDR20291_0329,26100.37655,27124.23822,25558.22455,18803.88315,15252.41426,17379.31982
CDR20291_0330,8978.128315,9785.568823,8783.590009,7040.557712,6142.435125,6604.108008
CDR20291_0331,13838.98007,12725.71415,11808.13091,8462.827237,6712.076763,6979.698487
CDR20291_0332,28137.96748,28072.75435,26239.01605,18206.95449,14389.16246,14467.96106
CDR20291_0333,9503.603952,9802.35717,9454.778862,10626.49351,9914.188679,10793.00517
CDR20291_0334,6722.942056,6731.64322,6682.211819,7471.742393,6696.010153,7019.779505
CDR20291_0335,4611.99745,4441.422186,4376.909989,4916.476392,4656.092486,4779.698826
CDR20291_0336,5937.965517,5992.237125,5517.304922,6834.430924,6294.251019,6745.599735
CDR20291_0337,155.1081841,161.0899075,146.9254799,240.7888871,496.1027004,382.279758
CDR20291_0338,23965.89172,20836.88502,20735.64063,29734.70207,36567.54113,32878.86781
CDR20291_0339,283.9569672,241.8375402,433.7176968,283.5778423,253.9628037,265.163612
CDR20291_0340,165.7004833,135.0582913,148.1319466,109.9623627,146.4809863,100.3884165
CDR20291_0341,436.9041502,453.3134007,433.1863581,381.8109055,413.6201042,434.3661896
CDR20291_0342,927.8166977,866.4333712,943.527005,761.5384131,720.7424456,680.8518034
CDR20291_0343,275.7704378,318.7531966,294.3000547,273.6433525,224.4512624,252.2409503
CDR20291_0344,453.9085961,324.7950871,380.9994223,290.4256368,280.6674599,251.6835299
CDR20291_0345,10550.80166,9715.765809,9757.818951,15275.08725,12482.56674,13974.92577
CDR20291_0346,673.2740267,755.9536654,709.1436052,1116.777449,821.3913817,1016.653963
CDR20291_0347,490.6750145,469.263357,405.0533137,306.3470185,195.3859882,285.4859627
CDR20291_0348,522.8397431,469.3902289,362.4602557,428.3897051,372.0304763,413.6838998
CDR20291_0349,850.4944434,844.6676571,766.7083066,821.4318062,675.9201438,813.2358472
CDR20291_0350,3643.120502,3570.890056,3324.952465,4808.8043,4033.042798,4825.628035
CDR20291_0351,984.900382,893.1446271,871.7580675,931.8804018,912.8791033,897.9087324
CDR20291_0352,1216.792963,1355.811596,1196.305383,1394.495922,1399.853368,1270.170101
CDR20291_0353,2094.756739,2335.209063,2184.645532,2928.988879,3008.642554,3000.803218
CDR20291_0354,4467.961379,3930.550036,5532.1306,5702.658796,5424.678794,4908.6446
CDR20291_0355,3939.265663,3638.181999,4387.796799,4355.350168,5056.975242,4162.36856
CDR20291_0356,699.2967548,567.2205535,522.6553116,557.2434718,597.1046526,602.0973677
CDR20291_0357,1136.463,1045.66499,931.2456686,988.1196938,1069.744095,973.2704884
CDR20291_0358,920.7974322,750.0598979,630.2703566,650.6766625,680.0679065,708.765711
CDR20291_0359,1117.992659,898.7381293,959.0624831,1352.651994,1737.987511,1463.486782
CDR20291_0360,550.0042666,604.4457287,616.4978273,760.7391277,775.928012,734.8657994
CDR20291_0361,313.6389663,306.3705895,305.7685045,368.5886918,367.4975954,367.6509748
CDR20291_0362,413.6907817,314.6990471,331.3402139,707.489536,579.4227418,682.8898118
CDR20291_0363,1904.661623,1846.331641,1576.29408,806.3665593,425.4002291,524.6425468
CDR20291_0364,1708.976685,1550.596932,1413.844754,651.2384181,301.9535868,378.055439
CDR20291_0365,59313.66918,57128.26123,53604.70447,39417.37274,18116.3287,25760.8397
CDR20291_0366,69401.63353,72916.0101,75448.7302,62902.29349,29988.54695,45337.8702
CDR20291_0367,58186.66745,60198.67031,63025.76046,46608.7758,21614.33755,32593.32691
CDR20291_0368,92791.62636,99347.77247,101098.7756,64327.36619,26796.18506,42203.61618
CDR20291_0369,88612.27861,97108.50261,96615.22956,64416.82795,28268.30971,42639.97583
CDR20291_0370,127343.6945,135139.135,130476.006,136899.3433,83588.39273,113299.5024
CDR20291_0371,115489.4867,118717.904,112318.8077,112669.539,74058.82296,99765.68107
CDR20291_0372,198082.2388,196567.4613,185891.7219,196509.5635,138288.9158,180934.375
CDR20291_0373,3931.336118,4054.645306,3672.996994,3593.574798,2927.99424,3247.509431
CDR20291_0374,78878.80091,68499.98255,64937.12985,92335.38458,67506.18176,80637.31604
CDR20291_0375,449.5812318,530.8330918,453.7733273,548.530108,404.2493097,509.3371013
CDR20291_0376,1,1,1,1,1,1
CDR20291_0377,2246.409147,2062.805383,2033.929559,1823.183427,1576.70386,1612.084889
CDR20291_0376_0,1,1,1,1,1,1
CDR20291_0378,3657.119364,3723.436401,3625.067139,4378.612306,3570.620274,3803.252479
CDR20291_0379,606.8537236,750.5014245,788.0995133,619.864469,631.0537142,523.5871934
CDR20291_0380,226.7760227,245.7002303,253.9852138,290.9152267,377.3119545,325.6693188
CDR20291_0381,1261.444484,1331.001056,1310.785588,1198.774429,980.2833439,1148.521382
CDR20291_0382,487.2481846,461.6725035,368.0838139,332.3984858,247.4393262,233.3061941
CDR20291_0383,473.0625027,432.5571662,360.2987909,262.4791469,203.2401044,191.6854869
CDR20291_0384,359.9889967,468.2316026,504.6271436,492.5130017,554.7600161,457.7766289
CDR20291_0385,31.51142299,39.12364821,103.9532462,19.4143473,17.53663939,26.86680759
CDR20291_0386,10.65133235,5.033936438,19.58931439,6.626290255,10.12785325,4.999561968
CDR20291_0387,35.52411984,25.69520576,97.84925761,36.94327856,43.65417101,42.05239316
CDR20291_0388,1.578521707,8.110998907,39.73981909,6.195923365,3.899920189,8.760915277
CDR20291_0389,76.81648261,76.20742694,180.7227101,75.87443693,82.55481743,58.56963506
CDR20291_0390,23.84009864,20.16340385,78.4685154,27.03941999,29.08689715,14.20436369
CDR20291_0391,13.51332694,15.50286552,51.89123619,18.04952167,16.98144592,17.70872575
CDR20291_0392,53.10914505,57.12965846,117.0632153,43.48758233,57.83582071,75.97466483
CDR20291_0393,65.21929767,43.03739945,57.72522555,36.58805196,50.08797218,33.84782672
CDR20291_0394,469.3620864,467.6634922,464.2348438,582.0426249,389.7531844,457.230236
CDR20291_0395,578.8011588,533.2927852,469.1931043,561.7163554,595.7474248,593.6165481
CDR20291_0396,1414.792734,1361.818763,1298.636546,1293.751661,1413.125615,1218.117004
CDR20291_0397,178.1811611,143.6193173,206.2648243,168.9677614,163.5236394,117.9803186
CDR20291_0398,20.80107668,29.81639641,38.48348639,16.65452959,17.80954804,16.49388101
CDR20291_0399,147.1966064,143.5820907,159.4812491,88.46441257,123.4194791,137.2085334
CDR20291_0400,227.4863231,209.6731767,196.2218106,187.0276808,222.3887503,224.3464585
CDR20291_0401,1040.60873,960.0781266,940.6042235,924.1274354,1036.731796,988.0470958
CDR20291_0402,2030.792329,1946.528834,1844.710872,2458.904519,2451.615473,2487.252054
CDR20291_0403,1169.902837,1079.269168,1059.42372,1343.419351,1262.650812,1350.994419
CDR20291_0404,829.2561521,703.4967752,681.6082559,947.4953153,742.7536606,868.4313516
CDR20291_0405,1508.864983,1482.000275,1418.898819,1798.465788,1362.407437,1579.451586
CDR20291_0406,101.5269903,55.83433242,93.13102811,92.91837379,113.4096819,108.9390514
CDR20291_0407,724.0778458,581.1484798,603.461951,610.2852872,594.2836996,541.433371
CDR20291_0408,1270.024841,1138.899714,1161.991661,1264.833703,1307.818843,1233.123004
CDR20291_0409,8.851523566,11.04976667,31.25392986,2.732490916,1.234974746,2.336243743
CDR20291_0410,33.93083433,47.71175998,127.1706997,48.4607222,35.74927304,18.68994865
CDR20291_0411,233.3965782,280.4344931,263.2836277,150.3826167,230.4853111,195.7724844
CDR20291_0412,2042.169642,1618.249116,1533.06909,1761.372096,2451.042866,2268.938831
CDR20291_0413,459.4089014,396.1862498,361.3241816,416.1662036,524.0345054,479.1518073
CDR20291_0414,471.1119118,385.7844011,344.5811566,277.0013121,225.9970922,260.7014867
CDR20291_0415,413.987386,377.8702164,351.7861807,342.0932909,249.7422329,262.7106725
CDR20291_0416,905.9238655,827.9334517,822.5713422,808.7130041,636.5645474,719.3993272
CDR20291_0417,175.0241633,177.8749449,187.5961617,186.9087501,191.1765287,236.9886243
CDR20291_0418,165.7895771,134.1413299,138.7797247,166.4291808,124.6101693,133.0794501
CDR20291_0419,582.9219834,511.8828992,463.3546372,532.6872722,345.7554064,454.9277091
CDR20291_0420,232.9768505,240.9357557,229.6092097,202.5920287,222.4337661,157.1381859
CDR20291_0421,291.6618741,348.9878501,288.4244184,223.7163209,285.1155668,229.7475075
CDR20291_0422,521.294562,481.8625934,382.8703155,273.8964012,351.3309831,292.1326908
CDR20291_0423,1086.849904,989.6125596,962.9272533,644.4894802,491.2807839,621.4140282
CDR20291_0424,2954.63868,2809.952446,2700.87658,1580.404342,1309.767479,1458.424513
CDR20291_0425,253.7436661,294.6235616,316.1124399,214.4595424,249.8678717,207.3416301
CDR20291_0426,26.55457252,27.05049333,41.07756048,18.19309387,14.55970278,9.508514706
CDR20291_0427,125.5112175,124.672892,111.5018085,127.695334,130.7123367,131.366991
CDR20291_0428,164.4907902,138.4470689,172.3693437,161.6678504,165.7466154,140.2447155
CDR20291_0429,84.23700862,76.97496494,78.64924438,80.74511076,92.96759309,121.1342478
CDR20291_0430,586.6787796,524.0468555,492.4437056,1068.265104,1070.580452,1088.06347
CDR20291_0431,105.7461992,122.8644728,90.98945801,68.83471361,84.63544031,75.16605591
CDR20291_0432,2217.147444,1992.183051,1706.321754,1437.408094,1151.212941,1184.181906
CDR20291_0433,30.98032556,33.35674245,109.9726986,6.079791294,14.2477085,5.840609783
CDR20291_0434,55.85312124,52.20637203,64.009392,62.21266918,46.4090577,70.017226
CDR20291_0435,56.67504396,70.66872622,81.34227298,64.93763778,75.02013739,75.92792622
CDR20291_0436,136.4315029,138.1144063,163.1301909,121.4826353,155.1647999,130.5259184
CDR20291_0437,202.0802334,141.8996676,194.9404541,143.606048,170.0365403,137.0908051
CDR20291_0438,79.74769969,79.13340881,96.30227667,67.23781791,56.83655867,57.89793546
CDR20291_0439,191.247357,179.9870127,238.4679713,149.7044193,168.9427933,150.1094819
CDR20291_0440,3830.4429,5154.036361,4986.255174,4702.130944,4665.477404,4747.884091
CDR20291_0441,2503.372043,2391.535514,2232.028913,1675.574363,1936.061411,1753.22811
CDR20291_0442,4005.07349,3677.230764,3301.699258,3402.935285,3171.331554,3429.572408
CDR20291_0443,876.4184224,903.5915694,650.7154509,931.4651612,1002.872162,875.547112
CDR20291_0444,472.396675,473.2976668,415.6092633,500.9375677,621.5604942,631.0723046
CDR20291_0445,15384.75661,14054.3002,12669.59687,22026.03206,15669.60291,20743.6838
CDR20291_0446,2977.314687,2846.607761,2280.940345,2370.160431,3216.196861,2876.22934
CDR20291_0447,1520.916253,1490.222464,1259.218564,1291.557358,1848.229249,1577.13561
CDR20291_0448,3635.338526,3344.034462,3148.022201,3261.292219,3516.774219,2973.42506
CDR20291_0449,2200.772039,2183.748505,2100.402351,2049.961358,2610.795966,2215.429957
CDR20291_0450,3483.570391,2904.791705,3258.022835,5018.272159,5103.339836,5361.05418
CDR20291_0451,4888.089549,4136.692489,4527.431192,5286.18793,5523.09413,5407.439861
CDR20291_0452,25.62679225,38.02868111,43.18270163,55.63350132,61.25475776,77.91374739
CDR20291_0453,1803.762904,1476.49525,1909.040508,5985.781909,5430.069696,6045.948606
CDR20291_0454,417.2311322,304.3576884,454.4472396,1181.286343,1087.267338,1236.758415
CDR20291_0455,703.5192064,527.7679749,795.1642028,1730.872811,1460.728156,1417.254368
CDR20291_0456,85.29918192,119.6754151,133.4131256,115.7619806,110.7707373,111.5790219
CDR20291_0457,153.7524938,119.9708751,173.0026588,125.2027118,128.8109117,118.9148023
CDR20291_0458,509.4373761,536.8052608,480.8449643,605.2578184,587.6633026,629.7895461
CDR20291_0459,590.4446446,599.7373448,549.173043,729.4680598,748.7586736,753.581637
CDR20291_0460,699.6031622,676.6190565,690.7419339,762.5938045,792.3439401,762.1171655
CDR20291_0461,697.6279347,742.2688418,680.1544115,790.1298746,887.0096563,839.1419101
CDR20291_0462,1784.232615,1783.43139,1877.702776,1987.951714,2078.651233,2324.054201
CDR20291_0463,3261.423333,3436.601846,3357.265691,3772.449832,3619.990008,3531.880952
CDR20291_0464,3826.49288,3753.857058,3778.699296,3714.437408,3344.314941,3426.591509
CDR20291_0465,518.9626858,582.2217803,590.8700241,522.0488496,480.1385622,527.6406846
CDR20291_0466,953.0486166,1049.449478,1019.003294,821.5172166,826.0721595,789.8965989
CDR20291_0467,876.7592888,863.952988,922.8951867,809.7686611,779.8003543,634.8975498
CDR20291_0468,273.6896371,265.8859991,282.8981633,273.6501809,313.0612205,277.2517968
CDR20291_0469,2679.850863,3065.623904,3150.615535,2829.981683,2399.044162,2522.95717
CDR20291_0470,4423.718904,4444.012009,4235.345654,4497.256641,4574.464018,4224.614545
CDR20291_0471,2128.787162,2046.738395,1811.330383,1182.474207,1592.052284,1345.316587
CDR20291_0472,750.314173,792.1693102,804.1478676,1108.418515,1221.841981,1182.440603
CDR20291_0473,5080.520171,5158.174984,4650.077353,7100.933595,8879.655557,8580.913346
CDR20291_0474,1227.191772,1445.525156,1304.125504,3912.996217,3165.494119,3729.661542
CDR20291_0475,43.93306659,51.71266677,67.6519681,79.03422892,130.7854284,123.1434173
CDR20291_0476,86.18433133,75.48138553,94.79061348,157.3914652,276.8293311,218.7362318
CDR20291_0477,37.88451832,40.56191891,51.71914428,27.25659989,43.1495617,38.22095709
CDR20291_0478,648.8166354,703.0132157,930.1883107,891.0385254,939.1442769,952.5130181
CDR20291_0479,715.4355513,899.7815659,943.3667878,922.0294363,848.2384086,849.423375
CDR20291_0480,577.2118068,674.3496444,727.1877065,682.9541895,661.7218006,704.97657
CDR20291_0481,911.0604679,1067.237833,1081.542018,967.1165813,1040.701781,969.8944887
CDR20291_0482,2724.892312,2674.695607,2263.922725,2370.562968,2699.536485,2716.352511
CDR20291_0483,1012.852937,1205.028874,1272.798213,811.9567094,539.3978646,705.5208947
CDR20291_0484,6122.486617,6574.939937,6261.263058,7478.970616,5462.410419,5959.73307
CDR20291_0485,5459.594172,5988.41297,8247.48195,5550.865419,4280.162929,3572.496791
CDR20291_0486,7467.828081,8067.332481,8777.588976,6645.845321,5032.681212,4766.167703
CDR20291_0487,1524.225879,1385.585479,1253.602286,793.0219563,620.7269611,540.042074
CDR20291_0488,980.2364609,1156.523608,944.6440489,696.5161527,898.6004661,737.7432472
CDR20291_0489,2934.506117,3483.553488,2797.409997,2273.337236,3070.468314,2691.734685
CDR20291_0490,1943.577607,2224.302054,2515.694465,1975.72577,2338.069338,1801.674907
CDR20291_0491,2864.816465,3130.323406,2835.896176,2241.885684,2331.093247,2137.707872
CDR20291_0492,6974.910551,7671.345909,6892.291479,5429.723434,4906.052646,5038.490986
CDR20291_0493,1430.321748,1702.650959,1266.043272,1385.933192,1345.349225,1382.034581
CDR20291_0494,2053.343104,2103.956265,1696.311022,1854.415738,1824.087221,1719.910766
CDR20291_0495,229.7331597,208.67732,187.8825149,197.7366657,185.6183204,204.3979618
CDR20291_0496,222.6072084,224.1719564,217.5262351,150.7378594,152.5431937,168.5833679
CDR20291_0497,896.5989502,986.7966447,866.1193322,779.9625261,762.3121182,899.106996
CDR20291_0498,43246.17753,42928.85282,60651.21811,31626.93217,19712.89441,23991.42117
CDR20291_0499,1,1,1,1,1,1
CDR20291_0500,718.218,706.1936312,669.6456175,812.6864331,732.6213833,699.6354106
CDR20291_0499_0,1,1,1,1,1,1
CDR20291_0501,2426.564511,2134.754571,2000.52092,1848.233092,1640.798087,1586.955546
CDR20291_0502,1644.199905,1449.556649,1317.333579,1268.800034,1479.369785,1199.17625
CDR20291_0503,1487.507266,1305.926512,1098.638089,878.3030479,698.103435,754.2573292
CDR20291_0504,3063.072926,2639.447033,2346.445115,3047.130347,2658.660781,2572.729388
CDR20291_0505,2088.675999,1705.927358,1558.238662,1890.987354,2168.763466,1903.146624
CDR20291_0506,862.6891493,657.9481109,592.1414352,910.6652353,1076.774922,958.2205874
CDR20291_0507,16808.44917,19863.52435,23993.83258,24896.42547,22052.88831,19649.75903
CDR20291_0508,538.4490396,518.7141805,495.4906419,653.3788749,895.0441264,788.3076692
CDR20291_0509,2383.529887,2432.774695,2194.163016,2616.266881,3582.157362,3256.975157
CDR20291_0510,108.2541408,99.55001305,80.51222757,87.39870511,145.8700106,123.4003777
CDR20291_0511,414.4200519,412.0863882,448.9419187,982.0978756,1510.99901,1043.740246
CDR20291_0512,379.8713243,325.4048627,346.350753,685.8793451,1157.965054,785.0561314
CDR20291_0513,1,1,1,1,1,1
CDR20291_0514,1290.169588,1314.996277,1118.09418,1336.407251,1405.192923,1260.895502
CDR20291_0513_0,1,1,1,1,1,1
CDR20291_0515,3633.431519,4248.512222,4366.461789,5426.658849,6795.646066,5786.498902
CDR20291_0516,529.7933776,435.7920295,1109.200149,115757.4082,69621.34186,98152.06499
CDR20291_0517,42.41811483,38.15303711,215.6287296,17915.11892,9521.347178,14100.327
CDR20291_0518,77.71410692,87.67620813,97.22363705,175.617183,243.9726134,202.1825954
