GeneName,X50494,X50495,X50496,X50497,X50498,X50499,X50501,X50502,X50503,X50504,X50505,X50628
EW031_RS03810,939,734,1269,934,924,3892,1134,751,1492,4184,2813,4353
EW031_RS03815,752,858,1251,1185,583,910,738,305,572,600,572,360
queE,890,1345,2152,1308,1178,2139,762,495,849,964,1162,837
queD,375,573,896,541,453,916,322,200,388,427,532,415
queC,566,861,1385,870,630,1508,349,251,573,637,819,519
EW031_RS03835,212,202,295,308,231,280,131,58,121,164,165,116
EW031_RS03840,532,630,793,886,579,491,459,142,469,518,449,367
EW031_RS03845,387,496,594,550,498,390,359,82,355,407,310,274
EW031_RS03850,231,224,257,239,272,231,235,55,209,218,241,230
EW031_RS03855,1164,1243,1262,1212,1153,1011,1131,284,989,1017,965,765
EW031_RS03860,1852,1964,1961,1706,1993,1417,1679,473,1265,1361,1161,809
EW031_RS03865,43775,49060,42163,35307,31275,31680,42401,9030,27199,32661,24164,18433
EW031_RS03870,3124,2964,3342,2295,3511,2258,2281,552,1512,1312,1062,800
recQ,2347,3985,3965,2407,3920,2028,2453,747,1622,1389,1258,873
EW031_RS03880,1182,991,1016,990,1055,635,2386,800,1545,1488,1352,872
EW031_RS03885,1398,1831,1830,1635,1831,1235,3618,1269,3005,2652,2380,1592
hisC,714,816,1162,760,1614,1162,801,225,382,609,326,235
EW031_RS03895,1012,1171,1939,846,2557,1875,770,539,506,635,531,338
EW031_RS03900,254,279,410,199,464,372,156,177,130,122,122,99
EW031_RS03905,1069,534,836,531,1125,450,915,1036,802,1109,809,536
EW031_RS03910,4,8,13,39,3,0,5,0,6,3,2,0
EW031_RS03915,14992,8331,16266,7516,26694,22548,6254,6026,7099,6260,9361,8263
EW031_RS03920,428,304,525,362,733,679,197,141,201,186,246,183
queF,814,683,1212,749,933,1193,318,286,330,332,339,194
EW031_RS03930,1411,1281,1888,1400,1531,1820,496,455,496,502,598,367
EW031_RS03935,536,439,474,553,766,320,578,109,268,217,38,20
nrdI,4816,2301,3005,1610,4362,3218,2193,535,911,807,832,430
nrdE,17844,12477,16741,9243,26806,12007,6949,2584,4116,3747,4590,3267
nrdF,14351,10968,17803,9294,21659,13263,3616,1786,3022,2803,2783,1846
EW031_RS03955,26,26,36,78,34,17,27,31,8,16,7,6
EW031_RS03960,5,3,9,26,3,0,9,3,4,3,0,2
EW031_RS03965,326,198,313,540,567,999,2816,4829,7202,6042,9475,10784
EW031_RS03970,241,138,200,401,385,413,2223,2455,4543,3407,4372,5368
EW031_RS03975,294,193,194,345,399,361,3535,1800,5008,3470,3989,4056
EW031_RS03980,944,502,560,516,1678,1907,9240,4996,15696,8709,13751,13162
EW031_RS03985,742,621,753,578,625,1187,1158,601,1010,978,933,941
EW031_RS03990,1401,944,1145,938,1038,1971,2160,1069,1843,1688,1728,1581
EW031_RS03995,340,296,439,368,413,666,352,140,347,322,282,330
EW031_RS04000,746,659,891,874,765,1181,922,185,892,737,738,590
ytxJ,1518,1333,1726,1470,1424,2649,924,539,914,849,763,569
EW031_RS04010,1158,941,1195,1472,596,1313,1300,582,1047,1043,1155,595
pepT,4999,5576,5293,3762,4663,5052,5167,1911,3406,3715,3187,2834
EW031_RS04020,398,427,507,398,390,480,328,140,251,294,256,209
EW031_RS04025,494,511,598,661,464,642,401,188,273,346,325,248
EW031_RS04030,2217,2273,2160,2141,1359,2892,1372,728,1098,1245,1349,728
EW031_RS04035,4152,4300,5147,3259,3897,3890,2785,1516,1641,1590,1284,875
EW031_RS04040,1901,1142,1181,1022,1253,1161,2475,672,1070,1112,970,479
EW031_RS04045,2520,1544,1349,1613,1121,1348,1884,766,1524,1388,1763,955
EW031_RS04050,273,328,407,865,113,52,381,45,212,230,146,57
EW031_RS04055,129,151,194,418,54,46,188,34,96,119,84,17
raiA,23851,13049,7135,12409,11082,16354,24733,12431,23178,23306,19007,19478
secA,10638,8187,8537,4997,7770,8425,9950,3305,6663,6477,6098,4452
EW031_RS04070,26,37,31,54,18,8,27,9,18,17,9,4
EW031_RS04075,1185,985,1301,1245,1307,1443,1154,388,608,628,511,305
EW031_RS04080,6,20,43,56,12,15,13,2,19,10,4,1
EW031_RS04085,220,253,409,408,280,240,236,98,139,92,69,51
EW031_RS04090,827,527,823,676,880,1890,607,138,484,493,475,290
EW031_RS04095,209,166,220,210,228,594,156,48,138,160,122,89
uvrB,3158,2483,1757,2347,1522,1044,6352,1412,4101,2650,2592,2575
uvrA,4507,3592,2622,2722,2216,1958,7233,1899,4474,3597,3549,3684
EW031_RS04110,2312,1463,1516,1368,1554,1413,2440,1067,2058,2015,2189,1865
EW031_RS04115,1121,878,867,1049,866,596,1120,350,817,869,848,552
EW031_RS04120,761,537,603,434,709,496,1089,471,1175,959,1083,1104
EW031_RS04125,1730,1103,1099,1224,1029,791,2486,846,2256,1843,1902,1801
trxB,3323,1348,1255,1259,1319,1125,3535,1754,2316,1965,2063,2018
EW031_RS04135,791,417,545,524,781,725,897,3510,642,573,713,843
rapZ,2348,1854,1436,1580,1611,816,3321,1062,1947,1617,1457,1007
EW031_RS04145,2214,1708,1431,1261,1659,773,3566,1205,2468,2259,1792,1807
whiA,3241,2759,2627,2229,2225,1453,5190,1622,4093,3425,2502,2641
EW031_RS04160,7347,4674,5670,3581,5205,6486,7712,3410,5020,5766,5848,4339
EW031_RS04165,2275,1893,1931,1502,1710,1212,2484,1644,1290,1606,1199,672
EW031_RS04170,5538,6100,4947,5279,4476,1522,7787,1496,4786,3466,2210,1684
EW031_RS04175,21073,1946,6057,5570,7017,11018,1018,631,962,956,851,1101
gap,64357,12083,28970,29046,29694,37859,5395,3627,4867,3380,4088,4633
pgk,20442,3225,5963,6765,5958,5101,1964,1152,2442,1336,1773,2301
EW031_RS04190,18680,3260,5479,6403,4912,4026,1653,843,2075,1113,1483,1460
EW031_RS04195,40793,8232,14361,16785,12088,9866,3853,2081,4886,2584,3292,4595
EW031_RS04200,78593,25653,34032,30609,30712,37554,44042,22025,33929,39076,32411,34844
EW031_RS04205,2597,3413,3419,2725,3379,2718,1949,818,1668,1597,1819,1482
secG,4686,6291,5769,5383,4506,3842,3789,3995,2894,2587,2219,962
EW031_RS04215,2428,2970,2141,1771,1582,812,1532,641,1212,1095,977,498
rnr,7492,9127,6688,4174,5645,3708,5452,2548,4604,3884,3748,2994
smpB,1898,2604,2315,1373,1891,1683,1550,767,1295,1102,957,650
EW031_RS04235,246,409,419,595,206,160,288,146,207,143,133,72
EW031_RS04240,772,686,604,828,438,316,388,117,339,230,254,146
EW031_RS04245,892,573,538,477,358,387,353,87,322,242,264,156
EW031_RS04250,3064,1721,1692,2250,1271,936,1047,215,978,679,732,569
EW031_RS04255,10,10,17,52,1,0,16,0,5,5,4,0
EW031_RS04260,44,70,140,338,16,13,86,9,53,43,22,5
EW031_RS04265,147,172,226,376,170,200,157,29,105,99,80,69
clfA,7415,5690,4543,2819,6418,2365,24389,15414,16773,17835,9013,11939
vwb,237,455,460,871,115,176,256,52,215,203,158,104
emp,718,1019,854,1195,601,605,815,233,546,966,575,518
EW031_RS04285,102,127,180,410,48,69,130,31,65,51,49,25
EW031_RS04290,1912,1710,2937,1805,5359,7077,671,669,1132,1187,1825,1883
EW031_RS04295,136157,161155,143210,96029,189837,74324,107085,62182,49045,46413,31777,10130
EW031_RS04300,153,155,183,146,181,169,104,77,123,136,137,94
EW031_RS04305,165,223,282,287,205,170,148,67,157,171,147,75
EW031_RS04310,292,346,439,441,359,314,221,71,174,187,183,92
EW031_RS04315,145,172,200,141,186,246,101,176,104,126,90,66
EW031_RS04320,218,228,358,276,326,393,142,158,126,184,121,86
EW031_RS04325,841,286,820,390,803,468,3173,6639,6368,4141,3474,2852
EW031_RS04330,283,177,446,243,294,164,888,2102,1601,1274,959,721
EW031_RS04335,601,529,985,694,560,399,474,435,464,651,328,166
EW031_RS04340,866,832,2463,437,4655,4018,273,255,230,456,359,288
EW031_RS04345,1113,877,2234,883,3136,7611,709,740,1353,1814,2292,1794
EW031_RS04350,103,112,181,258,158,102,938,890,652,624,396,374
EW031_RS04355,157,108,254,282,248,323,153,80,118,142,205,130
EW031_RS04360,1877,1765,1839,1185,5314,2167,12702,5528,7194,8320,6621,5238
EW031_RS04365,726,234,481,424,674,1167,729,1002,630,858,973,561
EW031_RS04370,761,431,774,683,1072,1569,561,229,750,799,1234,771
gcvH,3975,1912,3096,3028,4033,5937,2583,1534,2427,2787,3785,2128
EW031_RS04380,32,19,44,113,24,17,71,13,41,34,77,23
EW031_RS04385,737,361,497,816,460,485,1450,528,1056,1277,1467,626
EW031_RS04390,169,76,116,191,104,109,378,131,216,298,231,185
EW031_RS04395,441,303,429,754,347,355,856,199,471,590,454,213
EW031_RS04400,191,116,220,227,226,233,455,140,260,286,245,121
EW031_RS04405,1442,2587,3557,1076,6577,4068,964,273,506,670,408,266
EW031_RS04410,579,1387,1893,563,3378,1372,378,110,185,273,175,68
EW031_RS04415,916,2679,3802,721,7052,2370,618,139,318,441,299,166
EW031_RS04420,352,521,494,719,303,233,271,49,170,135,102,78
EW031_RS04425,632,601,582,617,449,584,255,79,278,344,384,324
EW031_RS04430,635,549,479,575,465,539,248,67,258,282,295,268
EW031_RS04435,648,526,447,445,420,349,265,74,211,241,163,162
EW031_RS04440,536,466,348,453,329,316,187,57,164,186,164,123
EW031_RS04445,83,137,188,414,23,28,138,14,90,60,24,14
EW031_RS04450,42,45,51,98,19,20,67,18,30,17,12,14
EW031_RS04455,14,17,27,58,7,9,42,10,7,7,3,9
EW031_RS04460,12,21,28,72,2,7,33,7,10,14,11,7
EW031_RS04465,50,57,67,196,16,11,87,14,39,28,12,13
EW031_RS04470,65,100,154,353,13,25,109,53,65,30,18,7
EW031_RS04475,453,588,729,1794,172,151,644,108,383,256,157,161
EW031_RS04480,135,128,159,259,76,66,115,23,83,51,40,31
EW031_RS04485,33,56,64,143,25,22,30,4,36,16,12,7
EW031_RS04490,391,354,358,537,280,267,313,125,254,179,190,185
EW031_RS04495,110,109,118,240,65,58,99,23,73,42,31,22
EW031_RS04500,29,54,80,175,12,10,58,1,37,20,7,3
EW031_RS04505,52,44,54,60,37,27,38,6,30,13,5,12
EW031_RS04510,6889,5942,7418,4659,7291,4768,4404,1076,3094,2628,1053,593
EW031_RS04515,709,741,1311,1254,1806,1178,1643,832,2310,2252,1994,1708
EW031_RS04520,1070,1916,1708,1726,942,1027,784,1534,565,493,345,276
EW031_RS04525,14697,4070,3338,4267,8699,2004,36156,36398,67067,37593,37952,26922
EW031_RS04530,2372,1485,1619,1148,2182,1816,1615,1137,1447,1333,1370,1147
sufC,3994,3561,2248,2033,2986,1232,8097,1809,4977,4619,4644,2891
sufD,4062,3337,2224,2029,3432,1898,9679,3524,7695,7064,7920,7316
EW031_RS04545,2918,2741,2077,1632,2910,1868,7853,3293,6707,6143,6450,6049
EW031_RS04550,1274,1384,1092,1109,1242,768,3421,994,2806,2454,2218,2151
sufB,4536,3597,3735,2697,4926,3773,9193,3334,7193,6620,6842,6834
EW031_RS04560,1927,1771,1749,1730,1982,1590,3746,1921,2680,2284,2578,2635
EW031_RS04565,192,231,145,141,170,81,271,161,281,136,127,136
EW031_RS04570,2022,2539,1624,2258,1256,349,3193,788,2414,1342,867,1082
EW031_RS04575,1179,1223,730,1042,667,263,2479,671,1780,870,699,1065
EW031_RS04580,40,52,57,82,35,14,71,29,28,24,13,11
EW031_RS04585,1378,1179,1108,1274,2392,2109,2078,7192,1829,1826,2151,1743
EW031_RS04590,222,233,273,537,110,70,215,85,110,69,43,46
EW031_RS04595,44,71,92,134,29,35,39,30,28,21,8,8
EW031_RS04600,393,326,341,319,446,496,308,966,263,312,326,290
EW031_RS04605,1251,1012,1032,810,1396,1839,972,3285,872,996,1218,1150
EW031_RS04610,25,31,36,64,24,11,31,7,16,15,6,8
EW031_RS04615,18,20,34,68,22,17,19,10,18,8,5,4
EW031_RS04620,66,123,146,358,22,18,93,8,84,40,10,6
EW031_RS04625,52,50,71,114,29,31,65,230,34,44,37,23
EW031_RS04630,36,31,38,66,25,22,44,193,25,30,32,24
EW031_RS04635,95,116,152,339,48,61,109,165,78,47,49,21
ssb,53,63,64,146,9,11,32,4,27,10,7,4
EW031_RS04645,70,97,125,283,28,20,87,14,47,28,16,9
EW031_RS04650,69,67,77,204,38,15,60,8,55,20,14,26
EW031_RS04655,103,125,180,408,52,36,90,16,58,36,18,16
EW031_RS04660,61,73,103,164,29,17,58,5,34,28,12,18
EW031_RS04665,169,144,234,515,69,47,167,40,73,52,32,27
EW031_RS04670,14,23,36,76,7,6,15,0,23,8,6,4
EW031_RS04675,23,18,21,74,8,4,23,1,15,8,9,8
EW031_RS04680,45,54,66,193,14,9,43,6,32,18,12,9
EW031_RS04685,24,15,33,84,6,9,17,1,12,14,8,9
EW031_RS04690,25,32,54,123,4,1,30,2,15,12,12,6
EW031_RS04695,29,61,61,185,11,12,48,9,27,16,11,2
EW031_RS04700,7,17,19,49,5,3,10,2,8,7,2,2
EW031_RS04705,11,21,33,93,4,2,10,2,13,5,3,4
EW031_RS04710,31,54,54,179,5,10,35,2,24,20,8,4
EW031_RS04715,56,113,172,447,3,11,125,3,108,54,17,4
EW031_RS04720,37,55,75,245,1,6,66,2,46,41,9,4
EW031_RS04725,7,35,48,120,1,2,45,3,19,9,3,1
EW031_RS04730,53,98,159,332,12,14,87,9,51,32,5,8
EW031_RS04735,23,60,70,204,1,0,51,0,18,17,4,2
EW031_RS04740,25,54,59,124,0,1,49,0,30,11,4,3
EW031_RS04745,14,14,40,76,1,0,19,0,5,4,2,0
EW031_RS04750,64,122,162,469,7,3,97,10,82,33,12,4
EW031_RS04755,19,31,55,99,3,3,37,6,26,16,10,3
EW031_RS04760,80,121,186,408,36,31,138,42,74,52,23,24
EW031_RS04765,134,121,170,377,56,49,90,18,55,51,17,13
EW031_RS04770,228,265,289,649,101,111,170,24,96,65,30,32
EW031_RS04775,221,278,280,694,122,103,175,25,126,74,59,59
EW031_RS04780,272,233,280,597,91,50,145,8,98,53,37,20
EW031_RS04785,44,106,122,328,20,13,71,2,53,27,21,2
EW031_RS04790,213,213,221,485,100,77,92,18,88,40,31,33
EW031_RS04795,261,291,244,503,158,136,124,34,88,47,67,48
EW031_RS04800,56,52,72,94,25,23,22,0,20,9,9,7
EW031_RS04805,66,54,57,124,31,21,35,6,25,11,15,8
EW031_RS04810,63,64,49,134,26,31,33,5,22,8,15,12
EW031_RS04815,61,78,88,142,30,26,38,8,25,13,16,9
EW031_RS04820,75,60,93,187,23,19,40,5,30,14,10,8
EW031_RS04825,130,131,162,358,58,57,72,9,50,31,19,8
EW031_RS04830,61,46,89,172,8,6,49,5,31,18,5,1
EW031_RS04835,42,37,65,156,13,11,40,1,13,13,5,7
EW031_RS04840,931,768,970,1702,495,356,555,196,431,284,219,188
EW031_RS04845,195,207,250,592,72,37,143,16,96,48,28,25
EW031_RS04850,247,245,298,643,77,68,174,48,113,46,26,26
EW031_RS04855,303,286,407,822,139,99,216,98,149,83,61,51
EW031_RS04860,188,319,396,944,65,57,244,98,128,89,28,32
EW031_RS04865,69,104,189,337,3,6,101,2,50,48,14,1
EW031_RS04870,13,22,66,136,0,0,24,0,18,13,5,1
EW031_RS04875,30,53,70,166,4,14,39,1,26,9,4,7
EW031_RS04880,196,282,387,967,57,36,223,50,140,77,38,18
EW031_RS04885,132,231,311,674,44,36,172,20,108,65,35,21
EW031_RS04890,68,64,81,156,36,26,51,21,42,31,16,12
EW031_RS04895,30,44,59,161,9,12,28,3,17,10,7,0
EW031_RS04900,425,355,452,1053,97,102,1285,378,871,618,406,454
EW031_RS04905,2705,2109,1590,2227,1336,1199,4117,1267,2716,2070,1750,1538
EW031_RS04910,3046,2615,1892,2519,1604,1316,5142,1640,4463,2786,2823,2880
EW031_RS04915,18,15,41,79,12,11,12,6,13,6,10,7
EW031_RS04920,24,20,51,25,48,23,13,8,9,14,8,9
EW031_RS04925,46,54,102,118,67,65,34,11,21,32,29,15
EW031_RS04930,661,316,395,609,260,284,494,291,567,627,714,451
EW031_RS04935,533,377,580,921,262,277,531,272,449,554,489,158
EW031_RS04940,24,14,19,26,21,10,24,14,18,15,21,11
EW031_RS04945,2755,1986,1494,1399,1427,734,3618,897,2169,1903,1550,1196
EW031_RS04950,1263,902,688,766,682,381,1740,456,980,911,885,568
EW031_RS04955,2722,2100,1414,1396,1439,875,4263,922,2516,1970,1831,1411
lipA,5860,4747,5342,3576,4656,6271,5610,3197,4591,4563,5299,4091
EW031_RS04965,652,631,699,579,572,638,961,411,635,661,706,569
EW031_RS04970,435,508,692,447,889,827,392,237,193,261,147,72
EW031_RS04975,1560,1705,1399,1237,1261,923,1910,464,1667,1546,1486,1298
EW031_RS04980,2260,2262,1891,1366,1953,1592,3011,1077,2430,2440,2627,2768
EW031_RS04985,3508,3695,3090,2426,2694,2679,4693,1515,3513,3586,3602,3633
EW031_RS04990,22,26,37,49,13,37,11,2,9,3,14,5
dltX,438,505,513,613,254,576,255,49,239,231,313,96
dltA,5932,5684,6584,5176,4683,9253,3650,1572,4142,4603,6111,4116
EW031_RS05005,6042,6175,6498,4833,5532,7635,3030,1131,2882,3310,3917,3245
dltC,2504,3062,2867,2701,1969,2382,1098,248,897,1016,953,760
dltD,14327,14868,14427,11287,11154,15210,5858,1538,4492,5081,5222,4639
EW031_RS05020,1775,1108,1511,1118,2072,2859,1329,2096,955,1256,1263,561
EW031_RS05025,413,359,357,443,243,255,279,118,203,165,155,76
EW031_RS05030,2600,1771,2340,1735,2448,4413,1881,2805,2139,2597,2787,2987
EW031_RS05035,774,562,611,445,757,692,1158,484,449,557,441,186
EW031_RS05040,1050,890,1170,813,1377,1534,1389,1043,763,831,926,561
EW031_RS05045,9527,8399,10658,9028,6710,19045,11242,6289,8968,10414,10808,9569
EW031_RS05050,2570,2056,2634,2060,2549,2518,3000,966,2202,2523,2993,2160
EW031_RS05055,2792,6187,1538,2095,526,1789,891,292,504,667,618,554
EW031_RS05060,1300,2378,720,712,560,1340,512,495,419,569,623,609
EW031_RS05065,284,387,407,659,149,150,168,36,98,102,61,49
EW031_RS05070,2522,1848,2186,1213,2110,1913,907,312,574,435,734,649
EW031_RS05075,1258,850,1013,651,1003,884,449,139,252,229,390,284
EW031_RS05080,4708,3854,4306,2966,3589,3065,1878,449,1280,952,1363,1173
EW031_RS05085,11533,7215,8466,4550,8449,7302,4540,1518,3246,2633,3411,2881
EW031_RS05090,3250,2331,2666,1803,2576,2027,1511,521,1203,1048,1282,1150
EW031_RS05095,2097,1228,1510,944,1800,1611,957,467,767,720,959,832
EW031_RS05100,21062,11997,15281,10029,16553,14997,10372,5497,8912,7718,9991,9079
EW031_RS05105,580,402,496,389,508,484,502,225,396,331,431,448
EW031_RS05110,1648,697,1157,837,1043,3319,1550,775,1380,1691,2535,1920
EW031_RS05115,11461,8469,8502,9912,8483,4157,14947,4469,10629,9518,6601,3595
EW031_RS05120,1204,606,876,874,822,699,2043,750,1105,965,1124,646
EW031_RS05125,6581,2927,2014,2393,2194,854,8121,2872,5488,5115,5994,3958
EW031_RS05130,11072,6125,4237,4487,4582,2275,18770,9477,13435,11421,12737,11167
EW031_RS05135,405,372,335,241,308,226,949,1709,537,482,413,509
EW031_RS05140,816,997,691,872,519,527,4821,2576,4151,3527,4582,6962
argH,10429,18572,5087,6619,2021,2819,16082,995,3689,6893,2168,1597
EW031_RS05150,7333,9510,2966,4089,1163,1425,5380,396,1450,3292,1239,633
EW031_RS05155,13151,4512,7013,5774,9757,13682,17991,6493,15658,17901,22166,18354
EW031_RS05160,1558,1478,1920,1322,1868,1946,1132,418,810,1135,859,623
lepB,1973,2044,2436,1595,2161,2222,1324,426,1004,1326,1043,590
EW031_RS05170,1384,1455,1642,975,1227,1672,1030,400,603,1002,849,393
addB,2404,2021,2168,2389,1996,1460,2360,676,1803,1687,1719,1712
addA,3942,3517,3799,3060,4031,2416,3986,829,2585,2394,2086,2135
EW031_RS05185,10660,6631,9192,5468,9792,12592,7285,4333,6160,8881,10824,8343
EW031_RS05190,720,1148,1092,923,719,621,982,292,344,296,202,74
EW031_RS05195,9265,7213,7639,5277,8063,7320,13140,3860,6823,6934,7249,5502
EW031_RS05200,5021,3842,2973,3037,2914,1987,8196,1549,4080,3659,3599,2281
EW031_RS05205,1996,916,1839,1259,2606,3409,1448,1828,1170,1541,1833,1213
EW031_RS05210,320,324,508,789,266,282,303,73,193,175,123,78
clpB,5084,4217,1842,2387,1568,552,13968,1579,6292,10439,4716,4842
EW031_RS05220,44,63,126,280,52,145,52,9,35,36,17,21
EW031_RS05225,86,159,297,513,23,18,198,7,123,80,23,8
EW031_RS05230,20,43,80,129,41,29,45,2,25,18,20,13
EW031_RS05235,148,207,283,510,164,94,158,20,92,82,57,26
EW031_RS05240,144,137,237,322,185,159,129,40,110,94,75,36
EW031_RS05245,241,179,263,364,356,452,303,173,186,325,207,175
EW031_RS05250,1143,839,1440,1034,1780,2484,765,1403,1155,1228,1602,1382
EW031_RS05255,4771,1489,1899,1752,1407,2500,1498,1545,1826,1251,1916,721
fabF,9225,3060,3563,2767,3287,5830,3524,3748,3546,2930,3696,1783
EW031_RS05265,170,151,369,169,517,514,101,72,63,95,105,48
EW031_RS05270,665,425,1184,491,2069,1483,619,337,516,639,677,930
EW031_RS05275,493,473,958,742,1305,619,589,212,465,532,532,473
EW031_RS05280,1045,1046,2249,815,3830,639,927,253,672,818,548,718
EW031_RS05285,1470,1648,3923,881,7384,938,1109,223,674,967,660,755
EW031_RS05290,3915,4648,12986,2789,22095,3029,2747,349,1502,2118,1485,1335
EW031_RS05295,99,148,275,713,43,27,171,9,73,65,21,14
EW031_RS05300,130,166,304,550,42,17,324,17,265,151,53,7
EW031_RS05305,138,267,298,380,151,111,274,65,167,164,77,70
EW031_RS05310,267,346,342,548,215,255,380,145,271,269,242,201
EW031_RS05315,256,315,578,1021,181,134,301,70,178,142,53,28
trpS,1910,1381,2029,1307,1898,5046,891,609,1176,1296,2693,2166
spxA,96344,106596,88165,69319,110522,82627,88139,29864,56653,65538,48261,39318
mecA,4631,4009,5415,3044,4977,6404,7850,2628,5337,5980,6125,4681
EW031_RS05335,65,70,108,151,50,38,39,4,21,19,12,3
EW031_RS05340,80,88,129,211,67,47,59,9,33,37,26,18
pepF,4646,3456,5039,3415,4303,6271,1759,1025,2798,3327,4207,3258
EW031_RS05350,2592,2044,1847,1961,1343,2293,5778,1151,3124,2878,2377,1984
EW031_RS05355,1748,936,960,842,829,1189,2588,757,1530,1624,1524,956
EW031_RS05360,450,219,267,304,235,593,256,154,318,423,780,588
EW031_RS05365,397,207,301,348,326,603,348,165,380,486,671,485
EW031_RS05370,833,482,618,659,703,1059,1018,400,1057,1038,1409,1050
EW031_RS05375,1495,925,1213,1057,1518,1871,2188,1150,2169,2377,2522,1905
EW031_RS05380,535,500,621,559,644,600,707,205,552,490,405,293
mgtE,1286,1141,1270,1375,1002,792,1319,341,943,750,686,582
EW031_RS05390,2717,2115,2126,2072,1884,1467,2144,579,1447,1309,1375,1079
fabI,4887,3091,3970,2662,3449,5797,4075,2326,3145,3854,4409,1936
EW031_RS05400,6790,6632,8660,4668,8919,9579,3326,2461,3824,3775,5060,4176
EW031_RS05405,1018,868,1780,1053,3085,3646,901,450,458,926,663,361
EW031_RS05410,420,479,673,511,787,608,463,167,310,414,304,254
EW031_RS05415,11271,8449,6958,6264,7331,7097,8975,6916,6681,8619,8425,8311
EW031_RS05420,3154,3668,4556,2637,3298,3407,2558,1894,2273,2555,2479,1829
EW031_RS05425,3909,4029,5098,2619,4638,4286,2305,1153,2469,2589,3458,2295
murE,2507,2200,2444,1685,2634,1957,1403,685,1455,1208,1504,1100
EW031_RS05435,386,503,412,291,387,173,245,83,251,173,212,146
EW031_RS05440,4601,5266,4935,3258,4794,3960,3104,1243,3221,2627,3025,2490
EW031_RS05445,6204,7640,6079,4516,5270,3650,5589,5723,2260,2523,2317,1059
EW031_RS05450,1454,1445,1669,1686,1144,2383,893,360,966,1034,1842,1312
EW031_RS05455,2708,2326,3325,2128,3110,4554,1651,1146,1711,1828,1958,1845
EW031_RS05460,1335,1036,1189,1381,1177,1674,1293,527,1255,1209,1152,815
EW031_RS05475,200,493,776,610,663,652,323,60,164,264,176,95
EW031_RS05480,2037,995,586,806,1663,4527,466,237,590,1415,1558,1392
EW031_RS05485,957,617,812,946,562,891,1835,615,1643,1763,2100,1278
EW031_RS05490,1550,1329,1564,1359,1226,1831,640,366,554,494,502,207
EW031_RS05495,1978,1573,1933,1677,1796,2575,1192,1086,1040,1051,835,464
EW031_RS05500,1485,1317,1736,2276,2033,2247,2730,25997,2577,2175,2037,6832
EW031_RS05505,4,7,15,19,7,10,10,4,1,0,0,1
EW031_RS05510,54,71,111,105,79,132,59,22,22,37,17,7
EW031_RS05515,161,262,377,759,241,276,202,16,99,129,63,45
EW031_RS05520,31,85,87,111,94,93,44,4,18,44,16,20
EW031_RS05525,57,121,175,189,175,124,81,5,54,65,35,26
EW031_RS05530,857,450,821,595,949,2332,111,377,137,192,244,196
EW031_RS05535,168,155,144,205,69,148,84,17,96,72,100,57
EW031_RS05540,1631,1637,1549,2267,712,1552,914,350,1435,1202,1526,1099
EW031_RS05545,2047,2537,6030,2602,9576,11796,354,482,345,436,414,238
EW031_RS05550,276,324,388,883,90,108,428,80,228,209,96,43
EW031_RS05555,104,110,133,169,84,121,184,168,204,139,144,95
EW031_RS05560,177,121,184,223,126,246,179,83,162,148,167,109
EW031_RS05565,326,157,255,460,93,246,228,154,240,227,327,208
EW031_RS05570,1442,915,1397,1240,932,4186,729,1395,988,1324,1696,1206
EW031_RS05575,71,51,64,71,40,65,41,20,81,64,40,43
EW031_RS05580,683,582,620,820,268,361,615,184,622,522,465,234
menD,1339,1481,1423,1605,770,845,1473,587,1450,1255,1243,1039
menH,1146,1138,975,937,480,633,913,274,870,751,668,614
menB,3951,2202,2459,1842,1639,3580,2485,2203,2080,2240,2577,2033
EW031_RS05600,290,249,192,339,243,89,139,17,65,82,68,53
EW031_RS05605,1196,894,669,1195,922,362,468,81,293,341,252,194
EW031_RS05610,1303,1157,892,1684,991,333,642,77,358,335,187,172
EW031_RS05615,1600,1887,3875,1319,5497,5674,862,496,873,1262,1355,1175
EW031_RS05620,321,360,474,621,262,481,293,66,197,215,214,107
EW031_RS05625,242,229,285,293,245,254,239,157,373,242,363,412
EW031_RS05630,2,4,10,16,9,1,6,1,6,5,1,0
EW031_RS05635,9226,15023,32983,11223,64830,25246,28719,15188,15563,13147,15433,15337
EW031_RS05640,163,161,341,241,403,382,103,51,100,99,107,62
EW031_RS05645,2451,2516,3629,2014,4501,4116,1670,744,1463,1882,1494,1203
EW031_RS05650,6740,6930,10013,5853,10729,9791,4771,1780,3745,4615,4237,3287
EW031_RS05655,1494,1950,2837,2233,1935,3001,1025,520,1376,2275,2041,1034
qoxD,10633,6974,5770,3546,6577,7630,5902,6189,3756,3244,4688,3352
qoxC,31848,19951,16003,9426,17266,19594,18491,14657,13129,10246,15644,16150
qoxB,124151,83394,67964,42392,71299,70044,85475,57582,61607,50932,72461,71482
qoxA,71571,50312,43333,30065,48948,42462,60378,29589,50199,39571,53007,66042
EW031_RS05680,17,32,54,87,32,24,19,18,15,22,13,6
EW031_RS05685,9173,8036,9917,7702,12137,12145,9297,4481,8355,13648,7814,7638
EW031_RS05690,231,139,120,161,87,79,195,75,83,96,63,38
folD,7785,3574,2741,4066,2945,2911,5034,1726,3254,3388,3257,2055
purE,248,120,133,362,86,75,256,75,114,99,91,49
purK,596,255,245,679,132,127,657,140,344,211,235,228
EW031_RS05710,412,191,249,683,81,96,332,103,229,123,117,153
purS,313,88,86,321,42,63,115,37,82,58,52,71
