GeneName,X50446,X50447,X50448,X50449,X50450,X50451,X50452,X50453,X50454,X50455,X50456,X50457
EW032_RS03560,2069,1943,2167,1729,1888,1662,1785,2243,1937,1448,1670,1797
EW032_RS03565,9,5,0,5,2,6,5,2,2,43,15,3
EW032_RS03570,1092,601,684,829,596,1578,840,475,460,2093,1178,1088
EW032_RS03575,1430,1106,1347,1270,1323,1832,1206,896,961,1984,1476,1424
EW032_RS03580,2176,1953,2011,2117,1681,1840,1487,1141,966,3314,1374,659
EW032_RS03585,967,690,704,967,474,670,664,404,225,2594,785,132
EW032_RS03590,646,428,500,646,531,681,677,510,306,1061,513,274
EW032_RS03595,170,109,99,132,70,73,100,45,24,274,122,51
EW032_RS03600,3537,2936,2643,2732,2445,2542,1985,1835,900,1831,1609,1344
EW032_RS03605,1685,1651,1774,1542,1618,1455,1404,1205,1261,1070,1078,941
EW032_RS03610,880,949,864,886,638,523,772,501,537,1136,627,449
EW032_RS03615,1107,1088,1625,1209,1172,1054,2478,2029,4426,1130,1753,1635
EW032_RS03620,749,630,960,782,767,889,2278,1379,3058,774,1706,1304
EW032_RS03625,1979,1034,1866,2276,1377,1712,5614,3581,5517,4861,5065,4074
EW032_RS03630,1750,1593,1932,1860,1692,2198,1363,1420,1156,1788,1415,1338
EW032_RS03635,4051,3948,2822,2741,2843,1906,3101,3556,1522,2956,2716,1762
EW032_RS03640,4846,4731,3810,3495,3351,2297,3953,4205,2030,3957,3347,1913
EW032_RS03645,37929,38840,52366,43118,74966,51508,20682,25102,18288,8741,16029,17536
EW032_RS03650,2085,1651,1708,1564,2098,1299,2002,1426,1814,1430,1158,1169
EW032_RS03655,4366,2802,3043,2858,3875,2632,3499,2477,2852,3083,2209,2079
EW032_RS03660,182,141,140,144,191,155,230,112,162,167,120,83
EW032_RS03665,2703,1871,1758,2090,1767,1725,2839,1717,1792,4111,2671,2332
EW032_RS03670,3752,2555,2221,2376,2473,2009,4900,2775,2663,3401,3233,3295
EW032_RS03675,333,291,352,313,374,311,332,207,172,367,224,151
EW032_RS03680,549,429,492,416,527,485,522,338,243,789,392,288
EW032_RS03685,655,570,728,670,638,651,562,531,430,885,623,451
norA,1162,773,603,955,689,621,974,820,467,2565,1008,317
EW032_RS03695,733,519,557,747,853,1413,678,312,303,908,401,266
ybaK,241,67,71,237,90,154,210,91,100,1161,337,145
EW032_RS03705,261,51,110,282,37,101,318,149,102,1309,460,200
pfkB,273,92,89,257,50,107,464,206,106,1563,581,229
EW032_RS03715,891,403,491,869,366,428,1766,874,832,2976,1628,980
nagA,1798,718,987,1223,937,1511,1904,1156,1277,2787,2070,3112
EW032_RS03725,7614,6834,6855,5208,10557,6559,5212,5172,6149,4714,4568,4834
EW032_RS03730,588,317,633,592,373,622,1765,864,2481,1594,1606,1881
EW032_RS03735,981,603,1001,968,729,817,2509,1509,3229,2426,2186,1687
EW032_RS03740,12503,6581,8699,10580,13652,14519,14781,6488,4874,6598,12673,8126
EW032_RS03745,6134,3244,4507,5090,6971,8052,7685,3555,2907,3312,7722,5613
EW032_RS03750,2419,1355,2094,1959,3302,3518,3750,1912,1441,1444,3288,2358
EW032_RS03755,764,416,879,749,1110,3260,2634,710,947,1964,4543,3708
EW032_RS03760,995,898,986,1389,844,1211,517,396,340,541,460,263
queE,1283,1259,1443,1704,2237,2637,433,272,249,1411,537,176
queD,510,485,550,715,869,1280,170,104,100,541,235,90
queC,711,658,813,1133,1261,2595,213,129,120,890,366,116
EW032_RS03780,344,195,249,288,284,391,205,160,85,611,345,167
EW032_RS03785,837,577,625,950,803,836,588,505,337,1760,906,480
EW032_RS03790,627,395,422,574,554,641,400,335,216,937,580,455
EW032_RS03795,202,165,164,150,219,211,230,150,107,261,206,188
EW032_RS03800,1413,1122,941,1066,1167,1287,1305,912,529,1476,1172,1026
EW032_RS03805,2120,1635,1559,1633,1906,1826,1844,1426,806,2355,1642,1077
EW032_RS03810,44607,57959,59278,44370,36703,34656,31798,47289,22422,14750,28472,22378
EW032_RS03815,3319,2924,2090,2528,3563,4653,2724,2403,1451,4552,2486,1123
recQ,4039,4697,3543,3830,5775,4741,2839,2983,2055,3796,2634,1179
EW032_RS03825,948,783,755,788,996,840,1570,1516,1433,2182,1461,1221
EW032_RS03830,1519,1361,1505,1657,1838,1500,2365,2478,2780,3596,2838,1975
hisC,1533,713,1278,1081,2198,2283,1580,1249,806,1992,1597,1326
EW032_RS03840,1311,904,1399,1055,2247,2171,1195,1143,1039,1167,1089,928
EW032_RS03845,269,206,375,257,586,513,272,264,316,183,223,202
EW032_RS03850,620,364,463,496,748,476,1497,670,1158,950,891,533
EW032_RS03855,13,8,11,14,13,9,14,13,4,72,30,2
EW032_RS03860,9921,5938,10168,8235,19423,14326,5310,5175,7313,4317,4857,6639
EW032_RS03865,409,164,308,295,521,542,190,134,186,251,176,206
queF,2434,1652,1952,2121,2459,2506,1238,948,968,813,997,767
EW032_RS03875,3833,2764,3138,2981,3883,4304,1977,1563,1622,1422,1439,1265
EW032_RS03880,208,119,114,192,264,175,321,310,169,246,112,15
nrdI,1817,1133,1351,1140,2778,3502,1371,1414,901,610,691,702
nrdE,10175,6649,9277,7102,16926,13669,4068,5419,5050,3477,3751,3529
nrdF,8687,5814,9151,7055,16206,11571,2672,3819,3635,2126,2559,1925
EW032_RS03900,55,33,21,48,13,16,37,39,15,209,64,9
EW032_RS03905,18,2,2,5,4,0,7,6,0,76,15,0
EW032_RS03910,370,111,117,320,79,156,4400,1442,5399,3787,3086,5776
EW032_RS03915,275,67,71,221,56,113,2952,1169,2762,2108,1397,2186
EW032_RS03920,347,87,82,268,44,92,4924,1717,3070,2610,2378,2926
EW032_RS03925,760,240,302,458,256,353,16545,6676,9563,11270,7471,10763
EW032_RS03930,865,691,908,814,733,989,1178,1035,1039,712,878,1025
EW032_RS03935,1429,1122,1559,1183,1262,1856,2051,1884,1676,1690,1631,1873
EW032_RS03940,285,209,257,280,253,590,358,192,216,587,229,237
EW032_RS03945,930,524,688,822,725,1077,949,779,602,1798,1008,836
ytxJ,1320,1292,1288,1602,1631,2454,1593,1124,1094,1418,1148,835
EW032_RS03955,1559,1073,1222,1575,796,1625,1539,1329,1041,3748,1953,1111
pepT,5496,5391,6715,6232,5973,4682,4671,5912,3955,3429,4729,4098
EW032_RS03965,500,460,485,526,363,447,385,338,295,509,407,281
EW032_RS03970,528,399,485,531,370,484,368,335,248,1191,508,288
EW032_RS03975,2411,2913,2761,2741,1690,2709,1279,1253,910,1833,1309,935
EW032_RS03980,3088,3099,4349,3403,3210,2902,1713,2253,1621,2271,1633,816
EW032_RS03985,1394,890,1204,1110,997,866,1305,1647,1128,1357,1194,919
EW032_RS03990,2787,1902,1458,1653,1620,1936,1965,2139,1595,3419,1996,1650
EW032_RS03995,676,311,193,594,113,170,528,335,112,2442,829,130
EW032_RS04000,298,151,112,295,83,77,203,202,48,1014,360,72
raiA,16950,11292,20220,27912,13949,7734,30878,21961,28611,42689,32915,28192
secA,10005,10733,12223,8790,9783,10194,8949,12287,8510,5969,8237,7788
EW032_RS04015,34,26,21,54,10,18,40,31,16,246,60,5
EW032_RS04020,1602,1205,1239,1437,1689,1695,1257,1452,732,2364,1261,752
EW032_RS04025,38,15,19,54,17,22,28,15,10,280,72,7
EW032_RS04030,453,263,332,421,430,357,480,509,393,939,374,106
EW032_RS04035,703,394,563,587,606,1102,625,557,326,1036,695,483
EW032_RS04040,184,119,153,187,178,341,203,149,126,366,189,116
uvrB,4023,3329,2611,3505,2611,2302,4215,6789,3724,6827,5734,4772
uvrA,6349,6286,4368,4631,4593,2975,6554,10319,5591,6104,6313,4726
EW032_RS04055,2758,2027,2235,2051,2281,2502,3247,3036,2519,3198,3365,4139
EW032_RS04060,1825,1172,1187,1388,1228,1309,1810,1551,1112,2445,1898,1174
EW032_RS04065,1047,795,959,766,967,827,1460,1292,1229,1174,1436,1773
EW032_RS04070,2513,2042,1743,1734,1795,1464,2987,2975,2295,2843,2486,2674
trxB,4009,3405,2960,2893,2830,2656,3506,4550,3473,3351,3310,3118
EW032_RS04080,658,540,615,459,607,436,629,836,716,495,528,538
rapZ,2485,1722,1460,1621,1598,1219,2072,2560,1644,2330,2057,1840
EW032_RS04090,2312,1803,1625,1606,1802,1206,3257,3778,2451,2703,2928,2298
whiA,3734,3655,3402,3336,2964,2319,4602,5852,3870,3746,4141,3299
EW032_RS04105,6974,5621,8726,8236,7197,6119,5359,6564,6331,3806,5759,6673
EW032_RS04110,2591,2021,1863,2385,1805,1120,1944,2382,1430,1613,1999,1356
EW032_RS04115,9045,6055,5769,7344,6020,4190,6189,9514,3939,8669,7662,5442
EW032_RS04120,226,92,81,218,69,79,173,121,24,1353,290,5
EW032_RS04125,88120,17612,25302,31840,26263,36471,1681,1609,1357,1296,1433,1303
gap,172946,98998,125340,124753,99989,113021,4508,4705,7223,3582,3871,4952
pgk,55732,41878,36304,34169,31690,32205,2420,2149,3471,2514,1873,2937
EW032_RS04140,54154,35997,28497,28882,25819,27873,2206,1979,2565,1865,1692,1912
EW032_RS04145,112233,84668,70867,67927,61895,64142,4733,4437,6462,4092,3598,5365
EW032_RS04150,117679,105664,121195,88571,89696,81180,45832,52426,54340,16204,39447,44822
EW032_RS04155,2876,2869,2540,2485,3350,2362,2631,2155,1779,2397,2148,1894
secG,4089,5589,4932,6396,4669,4101,4201,3728,3299,3774,3265,1963
EW032_RS04165,2976,4000,2015,2162,2028,1788,1969,2225,1446,3087,2075,1569
rnr,8503,11882,7170,6495,6971,5769,5994,7462,5761,6954,6264,5364
smpB,1827,2496,1667,1451,1530,1288,1221,1562,1154,1569,1251,746
EW032_RS04185,1952,973,1034,1484,1454,1310,1611,775,473,2720,1507,906
EW032_RS04190,32,3,4,25,1,7,18,8,1,198,36,0
EW032_RS04195,163,22,30,137,10,62,133,61,18,1039,258,16
EW032_RS04200,266,97,55,181,43,179,191,109,60,855,304,79
clfA,2303,1836,2103,1325,2385,1370,13542,14455,19701,4174,9924,4718
vwb,553,243,219,640,187,337,480,232,68,2818,847,150
EW032_RS04215,1181,942,856,1076,886,927,1123,757,264,1874,1197,464
EW032_RS04220,258,142,152,391,185,257,158,79,30,924,330,56
EW032_RS04225,714,692,736,1081,2178,2547,933,272,510,1139,741,1031
EW032_RS04230,103528,148463,147416,150769,198078,63135,60870,130120,92112,49677,40282,17105
EW032_RS04235,216,351,224,219,271,190,262,233,175,212,175,122
EW032_RS04240,296,484,291,326,237,293,302,281,172,511,260,167
EW032_RS04245,615,1017,590,681,524,450,434,513,263,886,417,193
EW032_RS04250,381,751,394,436,332,285,361,387,364,284,283,175
EW032_RS04255,343,493,315,335,390,413,544,383,411,274,345,223
EW032_RS04260,926,751,639,567,761,728,7789,3481,7567,2915,5219,2472
EW032_RS04265,403,385,289,297,299,228,2367,1169,2833,932,1330,672
EW032_RS04270,1178,1270,743,1026,768,649,959,1048,641,1608,1127,536
EW032_RS04275,678,339,631,509,1563,1086,390,396,381,563,431,281
EW032_RS04280,2090,868,1570,1823,4149,5495,3515,1404,2603,2348,2387,3646
EW032_RS04285,228,81,105,183,116,109,2610,2707,2083,1101,1761,1476
EW032_RS04290,306,155,198,284,201,298,230,170,141,871,383,241
EW032_RS04295,1413,1080,1002,1009,942,909,13514,11365,9600,6836,8707,8443
EW032_RS04300,714,471,1189,926,777,1094,890,910,1095,651,791,1094
EW032_RS04305,852,451,850,1060,881,1898,1090,697,731,1311,1411,1951
gcvH,3289,2864,5221,5031,4231,5828,3698,3874,3397,4399,5145,6439
EW032_RS04315,47,35,50,75,22,48,76,75,27,227,78,111
EW032_RS04320,1057,1052,1689,1535,772,856,1087,1866,1223,1842,2061,2600
EW032_RS04325,288,351,425,497,225,179,272,552,218,346,424,534
EW032_RS04330,775,724,868,1003,454,417,773,1074,441,1783,1113,700
EW032_RS04335,313,366,434,425,277,253,384,522,293,421,381,326
EW032_RS04340,1009,779,624,789,1530,943,1271,1406,501,2097,1328,426
EW032_RS04345,502,410,306,459,749,444,461,604,204,1234,584,122
EW032_RS04350,707,686,487,619,1438,880,694,933,375,1210,806,394
EW032_RS04355,5707,3558,4312,4658,5505,1459,37412,28959,50502,40826,35004,31807
EW032_RS04360,1337,1171,1015,1014,1678,1353,2208,1423,1681,1744,1640,945
sufC,3061,3841,2631,2737,2776,2201,6917,8995,5006,5263,6799,5568
sufD,2905,4356,3222,2894,3456,2823,7540,12019,8624,5391,8044,9204
EW032_RS04375,2611,4038,3134,2797,3343,2435,6179,10483,7422,4300,6742,6926
EW032_RS04380,1564,1911,1422,1524,1578,1165,2701,4591,2700,2850,3403,2687
sufB,4519,5063,4299,4248,5142,3342,6591,11419,7176,5177,6709,6844
EW032_RS04390,32,6,5,26,6,13,22,22,2,105,39,8
EW032_RS04395,25,19,24,29,27,36,28,4,11,27,20,13
EW032_RS04400,83,23,33,85,35,59,67,26,15,310,101,22
EW032_RS04405,534,233,329,481,200,431,802,455,409,1975,968,642
EW032_RS04410,873,351,415,836,318,560,1183,715,517,2804,1548,409
EW032_RS04415,1856,1434,1594,1532,1278,1157,2002,2426,1795,2798,2491,2338
EW032_RS04420,900,770,904,854,774,558,999,1425,1080,1665,1172,916
EW032_RS04425,2507,2041,2162,1810,1808,1257,2558,3665,2327,2563,2739,2339
lipA,5373,4706,5336,4979,5415,6477,4448,4791,4383,3287,4674,5900
EW032_RS04435,619,557,753,737,689,683,676,726,621,489,567,617
EW032_RS04440,295,237,270,271,524,466,285,230,213,590,265,101
EW032_RS04445,1471,1015,1399,1346,1541,1398,1863,1451,1259,1610,1754,2332
EW032_RS04450,1787,1566,2203,1818,2473,1940,2874,2502,2541,2128,2623,3727
EW032_RS04455,3544,2994,3548,3108,3913,3065,5131,4234,3831,3423,4310,4851
EW032_RS04460,38,19,16,21,8,37,18,11,1,88,33,16
dltX,458,310,257,343,260,836,306,214,137,226,330,295
dltA,5410,4490,4525,4196,4920,9279,3543,3306,2860,3234,4706,5358
EW032_RS04475,5189,4203,4356,3960,5040,5682,2702,2971,2279,2187,3224,3037
dltC,2671,1691,1501,1875,1931,2027,1020,967,548,734,1194,1043
dltD,12356,8954,8733,9149,10849,10677,4794,5511,3235,2972,5592,5158
EW032_RS04490,1234,991,2019,1621,2067,2135,1289,1301,1549,920,1052,1094
EW032_RS04495,462,364,394,445,361,359,376,373,145,600,376,182
EW032_RS04500,2156,1594,2393,1814,2253,3434,2461,1683,2423,2126,2664,3469
EW032_RS04505,566,388,517,473,562,682,816,880,611,952,678,550
EW032_RS04510,769,697,1029,823,1338,954,944,1130,1230,1497,974,719
EW032_RS04515,8182,10026,12775,9634,10003,16467,7554,9898,9828,4659,8798,7284
EW032_RS04520,2878,2237,3469,3332,3061,2927,2987,2887,2580,3185,2978,4190
EW032_RS04525,3434,1539,5060,2813,936,950,809,865,1047,1728,938,657
EW032_RS04530,1296,636,1917,1326,616,748,468,447,648,631,568,791
EW032_RS04535,639,413,626,746,209,386,275,154,72,1783,550,87
EW032_RS04540,1941,1759,2129,1506,2230,1499,742,898,775,654,557,636
EW032_RS04545,1227,1009,1161,942,1230,858,474,468,514,588,360,336
EW032_RS04550,5607,3927,4099,4278,4348,3767,1831,1883,1484,1632,1460,1926
EW032_RS04555,10308,8769,10019,7360,10175,8156,4180,4985,4519,2740,3117,3811
EW032_RS04560,3497,2497,2909,2616,3008,2591,1425,1555,1540,1246,1424,1458
EW032_RS04565,1821,1463,1959,1351,2078,1530,845,991,1255,748,679,757
EW032_RS04570,17244,12668,19194,14815,18147,16652,7902,8596,11550,6112,7526,9452
EW032_RS04575,443,268,388,343,496,406,373,398,418,500,346,401
EW032_RS04580,2695,1705,2978,2575,2924,3881,3060,2218,2911,2183,2730,4389
EW032_RS04585,11658,10103,13634,16657,12353,5048,11422,17411,10850,17218,13593,9950
EW032_RS04590,651,335,364,615,338,313,481,447,198,1811,662,157
EW032_RS04595,3678,3728,4625,3416,2591,1730,5996,8056,5907,6366,8517,8898
EW032_RS04600,6191,7610,9120,6092,5925,3702,12851,17666,14832,9427,14749,17300
EW032_RS04605,917,868,911,784,589,621,15922,4082,3738,3422,3645,8322
argH,7017,3589,13969,6553,1751,1531,4674,11031,1384,1681,8106,3224
EW032_RS04615,4114,2088,9226,4445,945,958,3113,4670,716,2345,4206,1702
EW032_RS04620,19444,11769,20308,16603,16635,16609,23994,19236,23774,12911,18707,31223
EW032_RS04625,1205,1068,1325,1217,1571,1436,996,871,836,1078,981,771
lepB,1467,1394,1703,1327,1681,1498,1263,1135,889,1303,1060,736
EW032_RS04635,1548,1467,1639,1338,1829,1551,1212,1200,857,893,1035,739
addB,2960,1654,1719,2180,2319,2192,2647,1972,1694,5306,3009,1987
addA,4965,3503,3109,3401,4894,3296,4734,4153,2571,5546,3892,3083
EW032_RS04650,7911,5100,10167,7788,9345,10786,7629,6819,8032,4670,9093,13420
EW032_RS04655,951,966,896,1086,770,710,671,908,326,1549,733,185
EW032_RS04660,9159,8428,11584,10440,10631,9294,6198,13469,7352,4563,8479,8601
EW032_RS04665,4413,3063,4297,3709,3460,3141,3775,7485,3592,2468,4114,4344
EW032_RS04670,1906,1486,2449,1996,2646,2589,1358,1394,1725,1498,1676,1785
EW032_RS04675,919,506,708,841,685,691,694,573,456,2291,944,334
clpB,5920,7241,3456,4680,3052,1047,6735,10953,3936,11725,14332,8108
EW032_RS04685,178,35,32,125,31,116,100,58,17,667,227,28
EW032_RS04690,349,106,139,358,22,163,306,152,25,1508,606,6
EW032_RS04695,96,30,23,77,31,36,48,26,7,391,119,6
EW032_RS04700,366,102,124,307,136,190,240,137,62,1251,402,66
EW032_RS04705,356,152,142,281,143,194,198,134,79,924,302,77
EW032_RS04710,320,131,195,255,196,317,473,289,244,755,596,360
EW032_RS04715,1233,1061,1986,1940,2760,2322,1349,1094,1696,1359,1111,1714
EW032_RS04720,6077,3500,4724,5028,3389,5418,1327,1444,2807,2462,2134,1576
fabF,10939,7799,10284,9038,7758,9162,3347,3903,5736,3994,4281,3694
EW032_RS04730,172,121,133,143,201,212,79,86,81,292,118,43
EW032_RS04735,658,425,426,482,930,972,588,866,431,1828,1033,1390
EW032_RS04740,793,378,303,533,689,673,653,855,356,2194,1253,1177
EW032_RS04745,1719,838,591,1096,1718,1110,1059,1475,381,3701,2067,1446
EW032_RS04750,2289,1269,921,979,3365,1847,1248,2095,476,2200,1928,1675
EW032_RS04755,5876,3537,2797,2802,10357,5226,3042,4696,961,6308,4120,2993
EW032_RS04760,470,95,112,502,34,133,315,173,22,2491,734,24
EW032_RS04765,390,129,184,348,35,175,387,298,26,2061,569,9
EW032_RS04770,278,170,106,281,136,104,327,233,105,920,322,25
EW032_RS04775,538,386,267,500,344,267,735,624,344,1149,734,430
EW032_RS04780,708,184,181,733,217,272,554,319,95,3670,1119,60
trpS,1364,736,1218,1279,1976,4281,1646,1116,1397,2193,1802,2671
spxA,98678,110977,99791,106812,122962,53135,107883,121035,66697,46606,77112,60213
mecA,4016,3800,6586,5834,5432,4130,5560,7344,7867,6102,7353,7644
EW032_RS04800,244,64,55,287,59,88,158,82,25,1260,320,29
pepF,3835,3082,7153,6109,6111,9696,2334,1525,3188,3052,3023,4156
EW032_RS04810,1764,1160,2359,1888,1372,1945,3028,4065,2465,2731,3415,2923
EW032_RS04815,1118,684,1294,1038,888,1117,1945,2091,1503,1284,1958,1990
EW032_RS04820,293,113,348,296,285,584,332,217,389,569,499,860
EW032_RS04825,284,156,227,277,209,645,449,315,313,712,587,798
EW032_RS04830,639,402,674,636,599,1201,1018,730,869,1193,1282,1919
EW032_RS04835,1164,877,1588,1293,1345,1927,1775,1475,1847,1628,2247,2279
EW032_RS04840,498,325,444,448,529,604,596,463,415,660,491,302
mgtE,1782,1073,1137,1393,1189,1397,1443,1297,741,3006,1665,737
EW032_RS04850,3131,2628,2753,2532,2650,2244,1935,2521,1554,3184,2125,1756
fabI,4315,4410,5903,4738,4607,5488,3386,5116,4148,2786,4157,4371
EW032_RS04860,6099,5654,6245,6334,10189,9267,3359,3624,4266,2814,3412,4296
EW032_RS04865,1684,774,1509,1366,1452,2245,1126,1398,692,2682,1881,897
EW032_RS04870,540,349,457,486,491,677,553,537,330,988,608,364
EW032_RS04875,8556,9448,13855,10369,9685,5868,11946,8968,11431,6233,8831,11947
EW032_RS04880,3441,3149,4490,3519,4610,3956,2251,2652,3348,2147,2399,1993
EW032_RS04885,3168,3161,4202,3416,5024,5801,2542,2361,3259,1968,2688,3627
murE,2372,1864,1746,1713,2571,2646,1669,1481,1390,2736,1642,1527
EW032_RS04895,561,454,394,422,594,438,272,294,197,387,295,287
EW032_RS04900,5128,4566,4710,4337,6492,4583,2627,3240,2829,4028,2827,2272
EW032_RS04905,4520,5273,6266,5168,5565,3244,3187,6001,3257,3261,3385,2268
EW032_RS04910,1889,1060,1441,1614,1344,2972,1426,844,842,3710,1716,1621
EW032_RS04915,3112,2347,2937,2529,3258,3018,2069,1740,1917,2468,1830,1483
EW032_RS04920,1420,886,1185,1281,1040,1581,1299,1129,999,2806,1715,1168
EW032_RS04935,434,258,254,416,734,444,262,261,99,941,577,177
EW032_RS04940,959,274,826,1155,508,1734,682,240,215,1763,2041,3701
EW032_RS04945,1383,731,1258,1436,810,1151,1786,1496,1598,3391,2745,3715
EW032_RS04950,1816,2304,2096,2473,1902,2231,692,656,674,1063,669,398
EW032_RS04955,1400,1979,2316,1797,2040,1900,667,834,1097,980,805,383
EW032_RS04960,1463,1644,2351,2379,2340,1846,1659,2215,5399,3470,1932,966
EW032_RS04965,18,4,4,21,1,2,13,6,1,102,35,0
EW032_RS04970,60,10,12,51,16,19,44,18,9,267,74,5
EW032_RS04975,406,82,84,375,50,147,301,114,30,1729,588,70
EW032_RS04980,72,28,18,71,18,34,63,26,14,325,123,16
EW032_RS04985,165,48,53,140,35,59,99,60,17,716,192,18
EW032_RS04990,189,95,91,131,129,176,99,48,39,187,83,40
EW032_RS04995,64,8,12,58,0,16,49,25,0,353,102,2
EW032_RS05000,419,94,124,388,74,241,298,118,70,1850,491,97
EW032_RS05005,2502,1114,1215,2012,4505,5975,729,386,374,847,552,375
EW032_RS05010,595,213,188,643,116,285,440,308,88,2842,803,99
EW032_RS05015,140,95,141,202,132,116,231,221,335,527,360,168
EW032_RS05020,278,233,346,433,273,301,257,266,198,503,254,197
EW032_RS05025,632,167,292,569,119,437,506,331,111,2535,921,295
EW032_RS05030,1421,967,1597,1532,1416,2834,1291,722,954,1008,1133,1433
EW032_RS05035,103,76,121,125,68,138,122,73,43,222,113,81
EW032_RS05040,1233,1037,1170,1213,697,1403,1193,807,640,2034,1215,752
menD,2660,2679,2529,2461,1838,2263,2124,2140,1480,2804,2130,1315
menH,2210,2172,1683,1863,1344,1302,1190,1415,844,1366,1171,811
menB,4802,4241,4323,3858,3801,3626,3281,3303,3525,2942,2939,3209
EW032_RS05060,201,90,86,132,136,95,154,92,57,338,194,118
EW032_RS05065,634,360,294,401,475,384,548,395,225,1137,646,453
EW032_RS05070,1046,441,436,944,469,485,782,518,205,3980,1336,347
EW032_RS05075,1856,911,1286,1269,3662,3560,1535,1175,1414,1862,1812,1445
EW032_RS05080,553,401,437,601,350,507,372,328,231,1161,570,200
EW032_RS05085,414,329,320,359,245,474,449,341,321,650,391,263
EW032_RS05090,12,1,5,11,7,3,4,2,0,29,11,1
EW032_RS05095,8663,9451,14581,9630,36044,22979,16907,15515,15767,5630,7167,7244
EW032_RS05100,183,89,92,193,199,330,179,117,78,852,239,64
EW032_RS05105,2486,1894,2856,2431,4001,3496,1907,1581,1691,999,1583,1644
EW032_RS05110,7255,4779,6812,6200,9297,9818,5503,4188,4062,3740,4709,5253
EW032_RS05115,2108,1721,2200,2356,2078,3253,2100,1030,1034,2204,2316,1910
qoxD,11973,11324,10225,7115,12243,8512,7574,8304,7571,2695,3249,4755
qoxC,35162,34803,27790,19946,32915,25099,24427,25892,20986,6911,10590,21331
qoxB,139517,134085,108800,87262,126211,103268,101973,104224,85265,30507,53565,82285
qoxA,87249,79047,67592,54742,81638,64502,64854,66518,58673,29731,42284,67251
EW032_RS05140,63,21,22,80,24,31,44,28,10,347,77,7
EW032_RS05145,8296,6453,8069,10231,9523,7459,13564,12202,6259,8083,13438,14179
folD,6697,4628,5812,5237,3458,3754,5309,5456,3303,4110,4640,4511
purE,316,218,189,201,147,260,299,300,153,725,288,74
purK,1172,633,440,511,256,592,540,682,318,1334,604,442
EW032_RS05165,879,433,297,514,158,297,332,307,163,1088,429,189
purS,466,253,217,253,98,170,170,181,84,464,192,118
EW032_RS05175,2121,1004,624,831,201,410,465,491,191,1389,526,166
purL,13075,7012,3682,4409,1526,2153,2085,2009,788,3681,1545,782
EW032_RS05185,18620,10268,5400,6700,2363,3374,2189,1868,822,3106,1374,932
EW032_RS05190,19324,10617,5210,6640,2225,3754,1908,1543,457,3212,1215,537
purN,15869,7698,3358,5392,1396,2870,1255,854,240,1385,637,450
purH,41188,21786,10808,13488,4223,9293,3513,2378,806,2988,1470,1373
EW032_RS05205,38795,22347,13393,12753,4502,10224,3523,2639,1023,3862,1971,1097
EW032_RS05210,294,184,206,340,466,317,2475,3291,1340,1888,2438,2337
EW032_RS05215,676,566,645,737,1485,992,7492,10011,4031,4856,7532,9228
EW032_RS05220,240,174,206,291,524,418,2861,4038,1545,1833,2932,3129
EW032_RS05225,85,26,21,87,24,33,110,60,55,372,151,23
EW032_RS05230,131,76,119,123,102,94,1063,877,930,2087,937,756
EW032_RS05235,4026,2967,4294,3809,4856,5459,6451,5463,6715,5819,6924,6913
EW032_RS05240,34,12,24,44,13,14,42,35,22,149,58,2
EW032_RS05245,1647,1259,1271,1577,1886,1463,2121,1955,1130,3169,1797,1053
EW032_RS05250,814,599,652,556,931,508,3408,2173,2846,1483,2017,1175
EW032_RS05255,6631,5484,8108,5643,7910,7784,9223,7731,10259,3314,6664,9739
ptsP,51388,41000,54826,43374,53791,50147,66758,56375,72742,27345,54316,75088
EW032_RS05265,85,80,92,112,143,231,158,114,64,203,104,72
EW032_RS05270,2811,1954,2448,2050,1851,5019,2128,1621,2995,2958,2718,2974
EW032_RS05275,2990,1759,2073,2186,1579,3162,2004,1518,2113,3648,2749,2346
EW032_RS05280,2205,1717,1437,1575,1760,1644,1600,1700,1535,2627,1941,1117
EW032_RS05285,26301,21384,29800,23444,24012,20228,13645,17515,22021,8566,15462,16205
EW032_RS05290,3372,2174,3107,3271,2554,2476,1814,1611,2030,1733,2028,2122
EW032_RS05295,2330,1160,1669,2212,1450,1496,1156,803,827,1022,1141,1085
EW032_RS05300,1133,791,1592,1343,1181,1814,616,468,583,1334,767,564
EW032_RS05305,3027,2110,3781,5013,3256,4170,1581,2339,1451,3857,2499,2240
pdhA,24035,22464,23160,20248,14985,17236,21447,25737,28985,11747,21061,30040
EW032_RS05315,17278,16617,14806,13710,10799,11217,14056,18275,18664,7570,13142,17778
EW032_RS05320,29590,28421,23963,21629,19305,17675,21773,28243,27052,10569,18311,22793
lpdA,29856,27451,26857,19302,21457,17391,19791,27400,29467,9106,15122,21561
EW032_RS05330,534,334,275,422,353,340,488,459,315,1320,501,279
EW032_RS05335,838,686,384,709,657,1398,633,467,257,1161,727,651
EW032_RS05340,1357,971,614,974,948,1612,932,729,369,2062,1175,778
EW032_RS05345,744,641,450,695,686,1104,482,323,218,797,619,428
EW032_RS05350,1384,1192,869,1190,1474,1854,770,573,382,1349,972,753
EW032_RS05355,2968,2189,1792,2508,2708,3186,1774,1164,753,1875,1802,1181
EW032_RS05360,12683,10018,12248,12026,16779,13430,7734,8343,5774,5457,6293,4874
EW032_RS05365,736,539,663,848,933,964,727,470,748,965,731,752
EW032_RS05370,1134,748,987,1035,1531,1151,886,1079,647,1573,1104,695
