gene_id,X12hUSA5001_count,X12hUSA5002_count,X12hUSA5003_count,X12hUSA500phoU11_count,X12hUSA500phoU12_count,X12hUSA500phoU13_count,X12hUSA500phoU21_count,X12hUSA500phoU22_count,X12hUSA500phoU23_count
CH51_RS12185,1263,1451,1170,1710,1572,1580,535,787,707
CH51_RS12190,353,393,507,772,790,1101,317,328,326
CH51_RS12195,89,89,105,155,140,163,85,83,84
CH51_RS12200,148,172,173,231,189,171,159,141,156
CH51_RS12205,2,1,1,2,3,0,0,3,0
CH51_RS12210,686,635,672,1160,1099,1173,514,544,580
CH51_RS12215,207,172,185,344,346,319,156,180,133
CH51_RS12220,4064,3921,3502,7015,5636,5846,769,953,792
CH51_RS12225,212,231,174,192,159,188,190,218,203
CH51_RS12230,1503,1538,1481,1728,1455,1655,1261,1230,1004
CH51_RS12235,608,554,510,543,498,494,496,447,449
CH51_RS12240,1505,1602,1441,1326,1130,1288,863,1180,1016
CH51_RS12245,389,379,374,889,750,782,416,466,382
CH51_RS12250,3173,3165,3030,3795,3165,3330,2687,3104,2641
CH51_RS12255,763,755,701,897,784,982,771,724,699
CH51_RS12260,839,805,809,918,731,863,731,846,839
CH51_RS12265,751,791,789,1900,1662,1806,755,873,715
CH51_RS12270,0,1,0,1,1,4,1,0,4
CH51_RS12275,0,0,0,0,0,0,3,0,0
CH51_RS12280,0,0,0,0,0,0,0,0,0
CH51_RS12285,0,0,0,0,0,0,0,0,0
CH51_RS12290,0,0,0,0,0,0,0,0,0
CH51_RS12295,0,0,0,0,0,0,0,0,0
CH51_RS12300,0,0,0,0,0,0,0,0,0
CH51_RS12305,0,0,0,0,0,0,0,0,0
CH51_RS12310,25,38,31,27,22,24,16,3,3
CH51_RS12315,0,0,0,0,0,0,0,0,0
CH51_RS12320,0,0,0,0,0,0,2,0,0
CH51_RS12325,1337,1309,1324,2063,1823,1914,1312,1610,1413
CH51_RS12330,1020,1110,996,2378,2147,2086,470,548,481
CH51_RS12335,601,631,574,908,654,569,289,421,420
CH51_RS12340,769,876,767,1045,903,921,598,743,635
CH51_RS12345,847,810,799,1152,823,965,659,902,838
CH51_RS12350,4862,4961,4725,5820,5355,5548,4739,5432,4769
CH51_RS12355,1241,1352,1209,1369,1298,1371,1323,1437,1284
CH51_RS12360,1234,1414,1312,2552,2478,3038,1492,1388,1609
CH51_RS12365,176,123,142,234,191,193,115,143,131
CH51_RS12370,95,98,102,238,191,231,74,101,75
CH51_RS12375,62,62,50,163,127,136,28,52,49
CH51_RS12380,526,571,592,1672,1539,1657,521,602,646
CH51_RS12385,1,2,0,1,3,0,1,1,1
CH51_RS12390,448,461,433,811,695,801,283,420,346
CH51_RS12395,1156,1150,1098,1955,1577,1755,1089,1375,1196
CH51_RS12400,56,37,28,211,202,212,37,53,54
CH51_RS12405,1116,1206,1234,1701,1546,1626,1909,2039,1797
CH51_RS12420,110372,116062,102289,90388,77975,77459,49237,68259,58891
CH51_RS12425,4317,4524,4360,4942,4573,4864,2477,2210,2576
CH51_RS12430,48662,52308,48510,55353,51367,53748,27193,32261,29893
CH51_RS12435,11723,11781,10700,17494,15827,15679,4657,6131,5019
CH51_RS12440,322,357,349,827,650,767,269,268,282
CH51_RS12445,2596,2576,2476,9614,7808,8642,2235,2522,2217
CH51_RS12450,1213,1134,1096,2644,2351,2515,1053,965,938
CH51_RS12455,1943,1946,1748,4071,3566,3715,1317,1552,1279
CH51_RS12460,1722,1691,1549,3486,2922,3096,1257,1520,1326
CH51_RS12465,103,61,103,136,94,112,83,72,89
CH51_RS12470,695,638,606,1031,887,921,602,651,564
CH51_RS12475,1278,1172,1078,2034,1785,1781,1437,1594,1206
CH51_RS12490,305,315,312,523,493,511,322,296,289
CH51_RS12495,450,370,385,885,771,832,374,471,379
CH51_RS12500,24,0,0,10,20,3,1,5,1
CH51_RS12505,78,88,51,71,55,40,30,23,20
CH51_RS12510,5,15,15,30,24,21,11,10,6
CH51_RS12515,225,188,207,292,249,248,156,151,163
CH51_RS12520,15,10,6,29,23,16,6,9,5
CH51_RS12525,3,0,1,0,3,1,2,3,1
CH51_RS12530,190,174,158,188,183,151,185,188,172
CH51_RS12535,308,301,322,814,734,794,263,326,279
CH51_RS12540,223,255,204,541,398,504,212,248,229
CH51_RS12545,44479,47812,45552,29573,28386,30572,35710,34526,32925
CH51_RS12550,84,76,79,102,98,79,45,62,58
CH51_RS12555,223,187,173,369,329,328,181,220,132
CH51_RS12560,8,4,7,49,24,2,8,11,4
CH51_RS12565,49,43,36,99,58,69,50,53,60
CH51_RS12575,787,809,760,501,284,352,719,1399,1531
CH51_RS12580,0,0,0,0,0,0,0,0,0
CH51_RS12585,66,62,78,32,30,20,67,61,97
CH51_RS12590,2316,2335,2266,1856,1641,1841,3632,3494,3416
CH51_RS12595,103,93,113,93,70,97,165,133,142
CH51_RS12600,71,52,49,142,100,107,55,56,53
CH51_RS12610,2860,2833,2757,2053,1696,1736,1554,1800,1778
CH51_RS12615,4705,4613,4708,4043,3626,3917,4478,4286,3587
CH51_RS12620,447,396,414,837,750,787,389,425,358
CH51_RS12625,273,268,246,521,399,433,206,259,193
CH51_RS12630,303,326,328,524,432,503,232,352,272
CH51_RS12635,260,255,259,478,424,444,297,301,303
CH51_RS12640,2169,2318,2116,2289,1933,2022,1212,1253,1207
CH51_RS12645,5219,5288,4738,4814,4013,4430,2982,3337,2975
CH51_RS12650,1044,1066,868,700,586,608,488,533,555
CH51_RS12655,4383,3858,3732,3402,2935,3370,2696,2830,2640
CH51_RS12660,54,48,45,58,48,56,59,47,30
CH51_RS12665,1469,1324,1334,1317,1088,1242,1008,984,974
CH51_RS12670,4768,4567,4003,3529,2964,2955,2845,3229,3009
CH51_RS12675,9332,8952,7965,6894,6091,6510,5468,6219,5726
CH51_RS12680,1683,1600,1472,941,752,749,844,1037,1059
CH51_RS12685,158,157,149,129,103,121,123,123,105
CH51_RS12690,3919,3598,3078,1775,1380,1500,2052,2356,2221
CH51_RS12695,6304,5547,5509,3426,2931,3141,4519,3901,3854
CH51_RS12700,1747,1590,1420,752,582,624,763,1042,931
CH51_RS12705,3570,3406,3187,1842,1550,1633,2295,2346,2017
CH51_RS12710,535,513,483,236,227,215,283,242,301
CH51_RS12715,4825,4319,3926,2010,1814,1838,2481,2947,2501
CH51_RS12720,2363,2065,1968,1116,982,1137,1601,1246,1192
CH51_RS12725,2702,2526,2235,1171,961,932,1638,1756,1616
CH51_RS12730,864,786,789,413,380,391,571,454,548
CH51_RS12735,42,63,57,29,11,31,35,31,25
CH51_RS12740,2623,2523,2085,1138,985,955,1600,1676,1611
CH51_RS12745,5187,4916,4507,2471,1993,1950,3240,3711,3198
CH51_RS12750,5508,5045,4871,2656,2242,2611,4028,3837,3570
CH51_RS12755,2106,1838,1750,972,833,856,1238,1125,1223
CH51_RS12760,7909,7521,7132,4680,3876,3941,5330,5682,4929
CH51_RS12765,254,233,223,145,170,159,154,127,159
CH51_RS12770,2476,2520,2175,1673,1351,1428,1231,1599,1448
CH51_RS12775,3773,3534,3479,2812,2655,2839,2423,2499,2121
CH51_RS12780,4104,3932,3892,3255,2914,3058,2963,3004,2548
CH51_RS12785,1743,2086,1736,3889,2836,2367,684,1314,1167
CH51_RS12790,1802,1861,1728,1811,1626,1660,2248,2454,2121
CH51_RS12795,1756,1707,1676,2446,2359,2501,1376,1496,1309
CH51_RS12800,0,2,4,3,1,3,2,1,2
CH51_RS12805,513,547,485,932,964,954,673,740,618
CH51_RS12810,458,439,361,930,825,870,311,433,327
CH51_RS12815,2,0,2,4,4,2,0,0,0
CH51_RS12820,145,117,130,282,241,260,100,101,84
CH51_RS12825,505,484,446,982,853,931,542,582,434
CH51_RS12830,396,417,430,733,596,705,342,396,370
CH51_RS12835,1917,2004,1776,3866,3456,3778,1217,1523,1259
CH51_RS12840,1113,1118,1018,2190,1946,2045,750,895,772
CH51_RS12845,43,58,40,110,63,78,25,43,39
CH51_RS12850,179,194,178,444,371,396,150,123,145
CH51_RS12855,40,34,27,40,37,44,31,56,40
CH51_RS12860,121,117,129,186,150,159,118,162,119
CH51_RS12865,80,99,119,121,95,108,89,120,125
CH51_RS12870,0,0,1,3,0,1,2,0,3
CH51_RS12885,810,790,773,1893,1576,1808,527,647,570
CH51_RS12890,174,169,125,297,224,222,75,103,108
CH51_RS12895,36,23,23,41,41,61,15,14,12
CH51_RS12900,318,241,296,660,615,593,261,261,249
CH51_RS12905,241,212,219,610,462,474,259,190,155
CH51_RS12910,943,895,858,1866,1569,1686,725,826,669
CH51_RS12915,612,641,598,556,494,514,779,934,898
CH51_RS12920,219,237,219,412,323,337,225,236,199
CH51_RS12925,324,292,287,573,469,466,296,343,277
CH51_RS12930,130,124,127,152,116,152,78,95,87
CH51_RS12935,207,237,199,266,250,225,197,199,158
CH51_RS12940,706,713,651,799,783,815,830,767,714
CH51_RS12945,359,371,369,642,587,609,407,546,478
CH51_RS12950,105,116,109,527,428,545,69,108,82
CH51_RS12955,113,97,87,660,604,625,97,62,76
CH51_RS12960,70,58,48,72,71,66,74,50,41
CH51_RS12965,252,271,233,540,465,434,144,184,183
CH51_RS12970,1104,1056,986,1571,1341,1450,523,621,515
CH51_RS12975,43,30,23,64,73,58,20,19,24
CH51_RS12980,14,12,10,42,34,26,22,20,24
CH51_RS12985,5,6,4,21,18,14,11,10,10
CH51_RS12990,243,268,212,495,430,449,240,309,277
CH51_RS12995,30,28,34,53,44,44,32,30,30
CH51_RS13000,109,109,88,235,248,258,102,132,127
CH51_RS13005,93,96,96,174,169,172,95,88,97
CH51_RS13010,141,141,115,311,232,284,114,152,124
CH51_RS13015,21247,23674,23689,16554,13628,12718,7416,10421,9216
CH51_RS13020,0,0,0,1,4,0,0,0,0
CH51_RS13025,445,489,451,661,560,497,527,597,616
CH51_RS13030,88,129,99,188,138,163,130,122,92
CH51_RS13035,709,746,774,1259,1054,1072,588,666,603
CH51_RS13040,506,480,448,637,507,532,762,877,744
CH51_RS13045,11111,12503,11654,9454,2981,2601,1995,6392,7106
CH51_RS13050,443,420,423,1021,853,871,189,229,209
CH51_RS13055,597,488,526,880,721,812,220,207,219
CH51_RS13060,41,75,53,39,44,35,27,52,31
CH51_RS13065,308,284,231,293,220,233,458,542,569
CH51_RS13070,4,0,0,0,0,0,0,0,0
CH51_RS13075,2694,2785,2627,4090,3817,4038,2506,2960,2606
CH51_RS13080,442,455,446,598,521,568,391,447,342
CH51_RS13085,308,301,286,459,391,443,261,271,277
CH51_RS13090,12,9,14,4,11,2,4,9,14
CH51_RS13095,2513,2525,2206,2607,2133,2229,1219,1710,1702
CH51_RS13100,35411,35483,32811,43108,37019,39153,27341,33181,28413
CH51_RS13105,3486,3488,3154,4094,3572,3632,1734,2079,1895
CH51_RS13110,1874,1891,1683,2469,2034,2162,1293,1520,1341
CH51_RS13115,1088,1085,1104,1539,1543,1683,1076,948,925
CH51_RS13120,8,21,16,21,19,28,18,17,24
CH51_RS13125,300,300,269,615,499,530,202,223,231
CH51_RS13130,2,6,1,7,2,4,1,3,4
CH51_RS13135,2869,3030,2995,4559,4318,4583,5751,6533,5623
CH51_RS13140,1238,1376,1235,2241,2022,2035,1092,1225,1054
CH51_RS13145,128,114,129,212,203,251,99,112,87
CH51_RS13150,25,44,42,52,44,45,14,23,8
CH51_RS13155,27,27,22,65,60,57,12,12,18
CH51_RS13160,250,269,252,475,367,388,192,235,193
CH51_RS13165,50,30,31,105,75,67,26,41,34
CH51_RS13170,109,119,112,159,131,130,115,218,148
CH51_RS13175,342,301,276,600,514,510,280,282,233
CH51_RS13180,71,61,60,157,116,134,62,63,69
CH51_RS13185,1166,1265,1057,1378,1343,1345,1134,1370,1150
CH51_RS13190,204,174,148,287,293,291,107,133,100
CH51_RS13195,195,199,185,352,368,339,100,112,106
CH51_RS13200,4531,4769,3897,3926,3200,3498,1848,2782,2454
CH51_RS13205,248,262,230,234,267,219,191,149,126
CH51_RS13210,5203,5401,4649,1550,1361,1302,2958,3817,3337
CH51_RS13215,4848,4738,4024,1518,1318,1300,3384,4091,3548
CH51_RS13220,168,211,193,364,334,409,286,273,240
CH51_RS13225,10,28,19,54,42,42,23,38,39
CH51_RS13230,3707,3641,3358,4425,3730,3862,4198,5276,4734
CH51_RS13235,692,636,590,1210,1049,1081,634,774,662
CH51_RS13240,285,287,236,371,303,290,240,308,271
CH51_RS13245,103,134,119,197,135,187,102,122,109
CH51_RS13255,202,182,176,221,234,236,231,247,287
CH51_RS13260,167,152,167,193,193,186,270,305,249
CH51_RS13265,280,264,224,220,203,237,126,124,123
CH51_RS13270,65,65,62,62,73,64,49,46,40
CH51_RS13275,338,389,388,216,183,186,211,263,243
CH51_RS13280,57,48,60,64,53,49,58,68,61
CH51_RS13285,273,246,213,334,330,310,181,228,205
CH51_RS13290,1136,1128,943,1904,1584,1716,1229,1317,1178
CH51_RS13295,269,218,225,377,312,347,247,288,276
CH51_RS13300,195,194,192,614,531,641,273,193,196
CH51_RS13305,177,205,165,320,316,311,86,150,114
CH51_RS13310,276,345,287,588,530,530,272,337,316
CH51_RS13315,344,363,319,550,544,585,289,280,282
CH51_RS13320,143,148,131,342,261,293,131,91,99
CH51_RS13325,24,27,26,81,51,61,15,23,17
CH51_RS13330,160,140,130,444,325,350,140,209,143
CH51_RS13335,262,250,230,395,337,380,254,300,252
CH51_RS13340,1,0,0,0,0,0,0,0,0
CH51_RS13345,526,548,516,640,592,606,232,296,254
CH51_RS13350,12,15,8,11,21,13,23,13,15
CH51_RS13355,531,496,473,656,547,550,292,362,353
CH51_RS13360,72,69,79,143,133,147,56,53,44
CH51_RS13365,2,2,2,6,2,0,3,1,3
CH51_RS13370,23,30,28,54,46,60,20,35,28
CH51_RS13375,27,24,12,62,42,34,21,24,23
CH51_RS13380,62,59,48,117,97,103,58,67,68
CH51_RS13385,275,327,258,556,531,561,247,291,253
CH51_RS13390,564,585,516,927,962,970,322,357,325
CH51_RS13395,136,168,185,358,305,358,111,131,113
CH51_RS13400,3580,3603,3379,7237,6074,6641,3353,4104,3628
CH51_RS13405,23439,24395,23347,23316,22204,23799,38330,44028,37745
CH51_RS13410,784,829,795,1671,1497,1632,748,866,745
CH51_RS13415,17129,18026,17854,16755,16336,17841,12907,13232,11466
CH51_RS13420,54,55,45,176,166,186,30,27,39
CH51_RS13425,384,357,349,773,664,686,271,333,302
CH51_RS13430,73,79,61,241,163,155,55,67,81
CH51_RS13435,264,262,236,601,638,618,209,208,229
CH51_RS13440,0,0,0,0,0,0,0,0,0
CH51_RS13445,949,983,899,658,616,592,1097,1138,1165
CH51_RS13450,1,0,3,8,2,0,5,1,1
CH51_RS13455,78,66,76,133,93,101,59,72,77
CH51_RS13460,391,364,354,648,653,677,543,542,456
CH51_RS13465,340,392,304,621,482,517,519,561,496
CH51_RS13470,815,866,785,586,545,547,1181,1484,1284
CH51_RS13475,225,266,238,533,489,557,172,126,151
CH51_RS13480,337,356,300,579,468,578,302,359,306
CH51_RS13485,3840,4249,3662,4882,4385,4689,3083,4133,4351
CH51_RS13490,850,947,848,741,675,748,316,309,388
CH51_RS13495,3113,2971,2726,2616,2267,2511,1781,2176,1889
CH51_RS13500,67,82,82,111,84,117,49,62,57
CH51_RS13505,9719,11039,9682,5553,5063,5541,4651,5547,5018
CH51_RS13510,1766,1929,1690,1543,1505,1627,1547,1750,1764
CH51_RS13515,168,178,181,102,153,120,588,622,544
CH51_RS13520,18,28,24,29,30,23,19,14,9
CH51_RS13525,75,65,56,107,105,107,45,51,47
CH51_RS13530,1055,1102,1005,1383,1234,1339,1965,2176,1978
CH51_RS13535,2117,2074,1922,2788,2345,2460,4039,4176,3595
CH51_RS13540,519,509,454,567,479,489,609,761,767
CH51_RS13545,368,398,380,379,351,397,563,511,581
CH51_RS13550,16,12,13,8,11,13,21,21,20
CH51_RS13555,88,79,81,118,92,77,140,151,109
CH51_RS13560,155,136,105,124,92,111,408,493,420
CH51_RS13565,378,378,333,556,518,540,377,410,401
CH51_RS13570,8,8,5,11,7,7,14,8,13
CH51_RS13575,348,277,290,293,282,276,480,560,442
CH51_RS13580,84,95,81,137,120,115,275,315,311
CH51_RS13585,84,106,97,155,139,113,79,80,103
CH51_RS13590,230,221,206,198,161,189,181,199,171
CH51_RS13595,19,12,13,1,4,0,0,27,4
CH51_RS13600,62,67,48,169,111,145,30,46,43
CH51_RS13605,361,320,347,381,418,370,227,281,241
CH51_RS13610,71,83,63,64,81,51,46,37,57
CH51_RS13615,33,54,47,36,27,22,30,23,35
CH51_RS13620,1,0,0,0,0,0,0,0,1
CH51_RS13625,321,300,323,373,411,471,355,332,329
CH51_RS13630,107,90,83,120,85,101,104,99,131
CH51_RS13635,49,73,52,155,117,119,51,66,80
CH51_RS13640,2237,2266,1924,2573,2135,2151,1103,1473,1263
CH51_RS13645,1037,1134,926,1463,1264,1394,548,668,667
CH51_RS13650,563,543,471,642,578,579,261,293,276
CH51_RS13655,1007,970,888,1238,1071,1094,613,786,677
CH51_RS13660,127,130,117,188,176,227,163,117,101
CH51_RS13665,13,18,13,11,17,19,9,8,13
CH51_RS13670,5707,6141,5848,6693,5953,6202,4735,6234,5549
CH51_RS13675,158,209,147,260,237,223,138,130,141
CH51_RS13680,40,47,47,79,89,107,65,77,54
CH51_RS13685,2208,2221,2198,1017,938,1056,806,761,759
CH51_RS13690,2,0,0,3,1,0,0,1,0
CH51_RS13695,1020,1123,1046,301,282,280,475,592,493
CH51_RS13700,564,651,609,179,193,171,213,262,232
CH51_RS13705,814,885,756,368,342,373,321,392,385
CH51_RS13710,11,9,7,136,121,134,8,4,8
CH51_RS13715,60,64,46,1153,1018,1170,28,30,42
CH51_RS13720,51,47,33,689,563,553,18,37,34
CH51_RS13725,71,79,57,1135,1012,1057,43,45,36
CH51_RS13730,15,16,22,733,599,675,13,11,9
CH51_RS13735,27,14,15,737,593,677,1,0,5
CH51_RS13740,0,0,0,0,0,0,0,0,0
CH51_RS13745,0,0,0,0,0,0,0,0,0
CH51_RS13750,54,52,43,112,103,68,37,53,32
CH51_RS13755,25,36,33,64,57,61,21,28,28
CH51_RS13760,1,0,0,8,7,1,8,8,2
CH51_RS13765,24,26,31,62,74,86,16,16,17
CH51_RS13770,174,161,137,287,260,283,96,120,120
CH51_RS13775,867,802,778,1256,992,1182,888,954,903
CH51_RS13780,1743,1885,1685,1977,1846,2060,1847,1808,1635
CH51_RS13785,544,557,524,738,704,730,286,432,315
CH51_RS13790,130,130,143,270,260,235,87,107,109
CH51_RS13795,513,504,568,872,845,871,416,504,419
CH51_RS13800,109,79,110,219,194,213,112,133,82
CH51_RS13805,1007,1051,864,1764,1386,1541,1024,1225,1134
CH51_RS13810,429,476,477,1082,1039,1109,363,427,337
CH51_RS13815,0,0,0,0,0,1,0,1,0
CH51_RS13820,426,461,428,1075,914,976,267,362,310
CH51_RS13825,1,0,0,3,4,3,1,2,3
CH51_RS13830,679,801,729,1250,1223,1246,435,549,438
CH51_RS13835,185,206,188,309,230,280,136,214,159
CH51_RS13840,1,2,1,2,4,4,0,1,1
CH51_RS13845,132,84,70,218,252,182,104,133,134
CH51_RS13850,546,540,439,1189,1046,1126,219,248,238
CH51_RS13855,1357,1303,1216,2429,2194,2253,542,673,516
CH51_RS13860,738,744,687,1538,1277,1471,289,403,332
CH51_RS13865,223,206,174,545,449,456,112,122,90
CH51_RS13870,727,672,611,1707,1603,1722,588,618,565
CH51_RS13875,0,0,0,0,0,0,1,0,2
CH51_RS13880,0,0,0,0,0,0,0,0,0
CH51_RS13885,307,302,277,547,571,544,311,379,332
CH51_RS13890,358,420,357,504,470,509,359,429,334
CH51_RS13895,14994,15203,14134,18974,16710,18313,14075,15277,12859
CH51_RS13900,356,358,321,572,425,472,208,251,248
CH51_RS13905,3391,3363,2885,4042,3521,3436,1460,2238,1928
CH51_RS13910,447,484,411,599,545,558,313,379,376
CH51_RS13915,625,688,610,1092,1002,976,459,590,499
CH51_RS13920,29,30,19,32,27,49,22,25,48
CH51_RS13925,31,42,21,52,26,41,39,36,45
CH51_RS13930,1,2,2,8,8,3,2,5,0
CH51_RS13935,1068,1201,1213,1239,1204,1446,747,722,627
CH51_RS13940,506,517,466,1371,1198,1112,255,290,277
CH51_RS13945,131,137,108,238,203,202,136,123,132
CH51_RS13950,186,177,141,258,228,210,78,118,92
CH51_RS13955,33,41,36,75,57,80,25,27,15
CH51_RS13960,38,40,24,78,69,57,20,16,21
CH51_RS13965,10,19,8,17,26,25,11,11,6
CH51_RS13970,31,25,34,42,48,46,16,13,18
CH51_RS13975,275,295,288,323,288,303,121,116,119
CH51_RS13980,24,30,20,86,71,82,14,24,18
CH51_RS13985,34,17,26,48,46,51,20,8,21
CH51_RS13990,15,21,34,56,67,63,40,41,31
CH51_RS13995,331,395,303,271,104,70,52,311,265
CH51_RS14000,2245,2284,2077,2730,2278,2422,2144,2625,2217
CH51_RS14005,476,576,441,591,485,543,339,419,309
CH51_RS14010,6557,6899,6172,8499,8001,8052,4357,6340,5458
CH51_RS14015,79,97,64,105,100,114,71,75,103
CH51_RS14020,53,36,36,70,69,80,45,48,39
CH51_RS14025,17,10,11,13,13,12,4,8,10
CH51_RS14030,221,274,251,708,567,605,162,225,157
CH51_RS14035,1141,1064,1033,2204,1916,2092,832,933,854
CH51_RS14040,1020,1094,1214,1918,1813,1854,804,911,800
CH51_RS14045,0,4,0,3,5,6,2,1,3
CH51_RS14050,85569,84926,83948,52676,50227,55594,197618,166519,173845
CH51_RS14055,90,74,53,129,109,138,51,76,54
CH51_RS14060,6,1,14,15,11,10,4,7,7
CH51_RS14065,13,24,21,48,36,41,18,16,13
CH51_RS14080,179,129,105,197,185,200,88,74,67
CH51_RS14085,70,84,50,101,130,88,53,49,49
CH51_RS14090,468,510,402,623,568,539,345,382,313
CH51_RS14095,63,77,78,126,93,145,71,75,77
CH51_RS14100,476,506,474,1112,969,1007,345,379,385
CH51_RS14105,135,148,157,361,359,323,79,77,85
CH51_RS14110,7,13,5,14,7,0,0,5,4
CH51_RS14115,0,0,0,2,0,0,0,1,0
CH51_RS14120,96,59,60,136,113,113,48,50,45
CH51_RS14135,4,0,14,5,4,8,7,5,5
CH51_RS14145,0,0,0,0,0,0,0,0,0
CH51_RS14155,1040,1077,1042,1032,950,985,1245,1449,1194
CH51_RS14160,294,263,205,501,454,422,245,255,191
CH51_RS14165,1617,1488,1400,3241,2891,3068,1139,1114,1052
CH51_RS14170,0,0,0,0,0,0,0,0,0
CH51_RS14175,0,0,0,0,0,0,0,0,0
CH51_RS14180,405,380,335,918,749,743,177,258,230
CH51_RS14185,156,149,114,379,320,347,138,126,134
CH51_RS14190,74,73,56,98,98,94,67,96,61
CH51_RS14195,1023,1019,973,2404,2120,2400,645,735,681
CH51_RS14200,239,226,239,459,430,464,238,303,255
CH51_RS14205,1994,2075,1961,3945,3569,3845,1004,1180,1097
CH51_RS14210,1231,1169,1194,1878,1784,1899,960,1145,1005
CH51_RS14215,2984,2861,2596,3340,2794,2894,1305,1697,1512
CH51_RS14220,333,293,222,621,702,602,191,275,253
CH51_RS14225,0,0,1,1,0,2,0,0,1
CH51_RS14230,46,35,17,60,40,37,30,43,36
CH51_RS14235,27,14,18,34,32,16,13,13,22
CH51_RS14240,10,2,8,7,8,9,4,5,9
CH51_RS14245,4,11,9,32,20,12,7,4,7
CH51_RS14250,2435,2312,2328,8703,7832,8307,1491,1926,1601
CH51_RS14255,8,8,6,29,39,37,2,5,4
CH51_RS14260,278,237,262,759,639,689,185,204,197
CH51_RS14265,90,104,82,239,193,171,68,88,62
CH51_RS14270,50,57,57,103,101,115,64,71,60
CH51_RS14275,26,35,33,68,60,37,25,61,35
CH51_RS14280,42,33,34,41,26,20,20,33,52
CH51_RS14285,291,272,262,540,431,505,302,302,260
CH51_RS14290,762,806,733,1419,1273,1358,1232,1327,1195
CH51_RS14295,11800,11861,11090,5079,4717,5093,35593,43914,37362
CH51_RS14300,76,61,54,133,114,95,75,86,84
CH51_RS14305,8,16,9,15,7,10,9,39,44
CH51_RS14310,32,23,14,29,37,8,26,44,41
CH51_RS14315,892,1022,946,1480,1453,1605,721,815,681
CH51_RS14320,199,182,234,586,506,556,229,254,206
CH51_RS14325,12,14,9,23,27,24,12,10,15
CH51_RS14330,0,0,0,0,0,1,0,0,0
CH51_RS14335,633,620,584,779,594,677,726,887,765
CH51_RS14340,228,223,180,281,275,314,296,256,266
CH51_RS14345,591,535,497,777,677,663,630,781,642
CH51_RS14350,906,952,805,1164,952,1255,3739,4025,4630
CH51_RS14355,822,818,833,1728,1441,1506,5944,7059,6069
CH51_RS14360,1317,1301,1235,3314,2961,3039,923,1042,970
CH51_RS14365,198,142,153,529,493,500,120,137,89
CH51_RS14370,169,172,153,225,175,153,110,158,116
CH51_RS14375,337,379,300,311,264,249,164,180,206
CH51_RS14380,13369,13829,12355,18005,15077,16213,9905,12582,10582
CH51_RS14385,6166,6169,5685,7809,6867,7556,5969,6802,6046
CH51_RS14390,1,6,1,2,3,0,0,2,1
CH51_RS14395,289,270,242,400,385,370,204,230,258
CH51_RS14400,4640,5250,4610,4150,3863,4722,2746,3293,3495
CH51_RS14405,82,93,89,140,108,133,106,124,118
CH51_RS14410,65,69,59,103,49,95,35,47,36
CH51_RS14415,3,2,4,3,1,0,1,4,1
CH51_RS14420,24,25,36,15,21,18,24,17,7
CH51_RS14425,974,987,1014,1524,1408,1396,878,1204,1040
CH51_RS14430,1612,1659,1619,2167,1831,2005,1000,1242,1093
CH51_RS14435,438,408,361,698,604,545,291,331,347
CH51_RS14440,7898,8182,7199,8369,7277,7873,7507,8808,7756
CH51_RS14445,0,1,5,1,2,0,9,10,4
CH51_RS14450,74,78,76,122,123,100,107,104,103
CH51_RS14455,1,1,3,3,2,5,6,1,3
CH51_RS14460,65,43,35,125,84,74,45,33,39
CH51_RS14465,248,261,254,192,139,184,376,421,388
CH51_RS14470,8,3,1,9,7,4,3,4,4
CH51_RS14475,5766,5914,5313,10228,8633,9198,3887,4961,4461
CH51_RS14480,97,88,83,178,142,161,65,91,84
CH51_RS14485,47,63,83,49,43,56,18,20,15
CH51_RS14490,2327,2229,2156,4861,4097,4240,1875,2353,1885
CH51_RS14495,327,335,315,559,457,505,116,130,166
CH51_RS14500,763,755,730,1419,1221,1205,587,675,573
CH51_RS14505,1189,1076,1124,2283,2043,2165,920,1030,827
CH51_RS14510,5956,5925,5360,11458,10150,10672,3156,3574,3130
CH51_RS14515,3018,3006,2914,4814,4197,4635,1595,1710,1501
CH51_RS14520,5899,5755,5155,8531,7806,7835,3210,3636,3084
CH51_RS14525,4565,4577,4343,6347,6085,6456,3125,3259,3123
CH51_RS14530,851,872,866,1245,1148,1094,672,743,695
CH51_RS14535,403,355,345,487,376,472,268,321,278
CH51_RS14540,1562,1490,1377,2292,2335,2255,1080,1275,1022
CH51_RS14545,74,81,75,74,89,72,50,88,72
CH51_RS14550,5380,5545,4696,8289,6597,6812,5501,8061,6716
CH51_RS14555,172,120,113,115,105,98,64,98,88
CH51_RS14565,58,75,78,188,181,193,82,117,94
CH51_RS14575,55,44,50,166,158,182,43,42,56
CH51_RS14580,121,108,87,176,179,159,63,88,78
CH51_RS14590,48,46,58,93,73,85,61,52,46
CH51_RS14595,95,66,76,144,123,148,80,61,69
CH51_RS14600,119,108,107,286,212,250,125,93,133
CH51_RS14605,1097,1104,987,1783,1553,1740,638,733,613
CH51_RS14610,4686,4663,4328,7238,6444,6793,2313,2902,2457
CH51_RS14615,120,131,117,231,183,226,80,90,104
CH51_RS14620,51,36,38,76,87,63,37,37,36
CH51_RS14625,19,19,9,27,10,17,14,5,11
CH51_RS14630,80,90,80,84,63,64,50,34,52
CH51_RS14635,76,73,68,58,58,64,40,47,47
