gene_ID,C1_81,C1_82,C1_83,D1_81,D1_82,D1_83,E1_81,E1_82,E1_83
SKAG_01012,9992,7736,8349,9669,10833,12611,9242,11344,8656
SKAG_01015,2898,1846,1989,2175,2306,2842,2886,4264,3339
SKAG_01014,3708,2198,2412,2393,2383,2647,3509,6185,4387
SKAG_01017,2371,1550,1575,1743,2015,2273,2477,3570,2392
SKAG_01016,26732,18029,18997,20023,21953,27251,26744,38830,26890
SKAG_02669,32,32,25,11,15,19,13,20,14
SKAG_02668,7045,7383,6927,2711,3291,3832,3712,5309,3320
SKAG_02663,23511,27320,24579,6131,7160,8101,7746,11977,7185
SKAG_02662,45885,48021,46815,29414,34501,40474,32562,40726,28701
SKAG_02661,55471,54819,52656,35620,39931,47508,36897,47646,36678
SKAG_02660,202868,191269,206985,64266,80730,96242,92913,141018,90539
SKAG_02667,13997,14590,13366,4758,6283,7155,6624,10367,6740
SKAG_02666,7409,6646,7714,1517,2124,2663,2578,3715,2151
SKAG_02665,3173,2944,3086,799,978,1419,1290,1853,1062
SKAG_02664,1643,2073,934,311,1002,660,1324,1309,287
SKAG_03513,35,43,44,9,16,16,11,37,53
SKAG_02599,402197,419273,351729,318372,320829,396729,290327,282433,226718
SKAG_02598,309695,308190,268389,346735,369789,454311,310721,295495,254580
SKAG_02595,464590,459536,411625,502124,515714,632541,476293,461753,394909
SKAG_02594,262612,248152,256295,193079,200367,232961,198092,221674,174883
SKAG_02597,248285,246022,220664,262549,286227,356262,245780,226390,205858
SKAG_02596,266195,258929,236342,316468,338011,414164,285861,259120,240331
SKAG_02591,5127,4532,4720,2824,3425,4438,3097,3678,2528
SKAG_02590,104034,111636,115277,46732,50744,62412,52134,58370,40280
SKAG_02593,3,4,2,3,2,3,3,3,3
SKAG_02592,15835,14121,14219,6106,7715,10233,7888,10778,7681
SKAG_02069,2497,1699,1703,693,986,1192,663,1057,745
SKAG_02068,685,432,467,234,192,338,170,255,255
SKAG_02065,10956,11150,11512,5841,6206,8543,5865,5897,4937
SKAG_02064,3504,3441,3504,1257,1546,2089,1541,1724,1269
SKAG_02067,605,338,394,164,196,286,182,256,186
SKAG_02066,1933,1504,1689,573,875,1118,677,942,723
SKAG_02061,1001,1019,1112,646,763,997,732,765,600
SKAG_02060,2373,2297,2385,1746,2030,2633,1894,1667,1769
SKAG_02063,3587,3322,3403,1340,1582,2123,1677,1835,1464
SKAG_02062,3110,3250,3385,1655,1832,2232,1726,1756,1647
SKAG_02818,0,1,0,1,2,2,0,2,0
SKAG_02815,18593,17017,14972,10114,12506,14586,13616,16104,11235
SKAG_02281,19530,18253,18318,10078,12324,15155,12708,17194,11713
SKAG_02280,60921,55159,55018,31999,37376,46714,36044,48142,35285
SKAG_02283,602,864,434,84,195,181,317,289,114
SKAG_02282,72946,69221,67330,37142,42854,51964,42608,59295,42126
SKAG_02285,8577,8228,9046,4221,4819,5948,4300,5117,4036
SKAG_02284,9517,9952,10117,4192,5200,6471,4968,5905,4128
SKAG_02287,14131,15291,15505,4201,4463,5406,5178,6133,4064
SKAG_02286,16,25,26,3,13,9,4,8,7
SKAG_02289,16551,17028,16100,6607,7719,9478,8014,9744,6467
SKAG_02288,8151,8800,8031,3345,4177,4515,4597,4591,3106
SKAG_02443,5538,5788,6145,2985,3535,4602,3159,3719,3038
SKAG_02442,2616,2982,3314,1765,2102,2665,1774,1954,1694
SKAG_02441,29958,30800,31133,14690,16055,19648,14478,17986,13739
SKAG_02112,20933,23510,25920,3942,4076,5915,5527,7188,3441
SKAG_02447,43996,41781,50024,31770,35513,43022,32367,39152,29267
SKAG_02446,39268,39551,39813,20597,25933,30693,24974,38284,24591
SKAG_02445,26716,26316,28274,11425,13744,17599,15236,24602,15895
SKAG_02444,16245,13133,14833,3558,6809,7315,8576,25070,14656
SKAG_02119,307782,302866,283264,129277,149053,185832,143323,238885,169753
SKAG_02118,1128,1479,1023,198,357,283,487,533,268
SKAG_02449,70,56,62,27,46,61,56,72,46
SKAG_02448,37319,34764,34444,20485,23890,32468,23579,30866,21202
SKAG_03534,702,757,887,284,271,255,298,383,305
SKAG_03535,1319,1390,1639,527,502,457,521,692,614
SKAG_03536,2629,2822,3250,1127,1117,1058,1081,1587,1369
SKAG_03537,1548,1754,2015,671,667,668,665,1046,779
SKAG_03530,2754,2982,2918,1085,1120,1149,1162,1332,1025
SKAG_03531,2067,2211,2212,879,892,916,939,1152,865
SKAG_03532,1900,2082,2182,817,813,848,888,1189,784
SKAG_03533,1494,1599,1810,690,664,667,681,858,630
SKAG_02847,10633,11543,8678,6229,10305,9663,9373,10323,5233
SKAG_02845,39148,39265,37593,25161,25853,33843,25971,27737,21492
SKAG_02844,1,1,1,1,1,239,1,1,208
SKAG_02843,23337,27047,24036,5391,7323,7855,8057,10290,5793
SKAG_02842,6644,7264,8363,2918,3904,5145,3863,4159,2720
SKAG_02841,12448,13379,10845,5449,9518,9032,8949,8369,4577
SKAG_02840,8521,9154,8493,3587,4349,5570,3975,4813,3280
SKAG_01926,39751,36045,37048,16669,18085,22991,16957,20226,15276
SKAG_01463,7433,6778,6843,3466,3607,4718,4372,5631,4217
SKAG_00963,6749,7302,7114,2352,2645,3261,2938,4189,2436
SKAG_00751,97,134,85,64,90,93,77,79,64
SKAG_00750,384,383,299,108,228,263,308,335,174
SKAG_00753,74574,78074,77998,31148,36067,43785,36709,41667,30606
SKAG_00752,33907,34211,33522,14081,15065,18768,15633,18143,13219
SKAG_00755,12827,12694,10755,4410,6388,7286,5621,7974,4463
SKAG_00754,11199,11921,12903,3430,3938,4715,4302,5146,3516
SKAG_00757,15335,15544,14902,9066,9908,11294,8845,10381,8461
SKAG_00756,43570,44240,43481,23298,26892,30572,22197,27817,21188
SKAG_00759,27860,27152,26716,14473,16584,18742,17308,23459,16223
SKAG_00758,6998,7247,7307,3750,4620,5355,4167,5512,3950
SKAG_02933,17,11,17,4,8,12,13,6,5
SKAG_02932,6,9,5,1,2,2,3,2,2
SKAG_02930,10393,8568,7901,3451,4692,6036,5399,8203,5806
SKAG_02936,15,54,8,18,91,21,121,20,22
SKAG_02935,27,45,25,14,24,34,13,27,27
SKAG_02934,3318,3339,3532,2383,2339,2801,2325,2789,2404
SKAG_02939,1,4,1,5,4,2,7,3,3
SKAG_00607,28978,30210,29063,14834,17514,20443,16220,17410,13460
SKAG_00606,155001,165583,159200,76954,88745,103677,85450,89637,61382
SKAG_00604,3060,1257,1857,884,1798,2387,1084,2785,1653
SKAG_00629,14156,15053,14231,6773,8005,9095,7462,7867,5374
SKAG_00628,893,1312,644,184,355,398,688,437,192
SKAG_00999,2495,3189,2171,244,319,374,515,697,281
SKAG_00998,15764,15103,14856,10700,11953,15190,12021,11938,8150
SKAG_00625,28683,30846,30239,8877,8733,11423,11510,14300,9015
SKAG_00624,29757,31670,35921,12287,13928,16763,14969,17344,11022
SKAG_00995,3286,2242,2769,1063,1498,2139,1212,1963,1478
SKAG_00626,40760,49644,46753,12143,15607,17385,16748,20929,11801
SKAG_00621,17576,18894,12782,7304,12052,9661,12493,13503,5921
SKAG_00620,43831,45593,41800,20760,26469,27206,28589,32572,18446
SKAG_00623,52097,52249,55167,25219,29203,34089,28864,34886,25622
SKAG_00990,11424,10826,12275,8797,8920,10136,9340,10653,9833
SKAG_01572,425,308,370,141,260,330,186,317,165
SKAG_00574,0,0,0,0,0,0,0,0,0
SKAG_01570,52941,52676,52675,19204,21667,25895,22234,27480,18624
SKAG_01571,1,1,1,0,3,6,4,0,1
SKAG_01576,32833,23627,30244,7469,12372,14147,14776,22917,12205
SKAG_01577,0,0,0,0,0,0,0,0,0
SKAG_01574,1027,1360,413,172,746,439,1965,680,305
SKAG_01575,235,202,111,53,162,139,269,148,110
SKAG_01578,9701,11679,12948,3486,4404,5446,5585,8263,6209
SKAG_01579,2484,2382,2487,1261,1581,1976,1708,1970,1348
SKAG_00579,0,0,0,0,0,0,0,0,0
SKAG_00578,0,0,0,0,0,0,0,0,0
SKAG_03556,581,643,761,252,222,262,241,223,215
SKAG_01978,19866,21793,21187,6748,8185,9829,7441,10161,6427
SKAG_01979,4646,4542,4297,1373,1970,2347,2171,2996,1630
SKAG_01976,15491,17052,15223,4279,4708,4781,5831,5962,3365
SKAG_01977,114301,133527,129015,26767,28995,33928,30796,39799,24632
SKAG_01974,3567,3631,3869,1390,1697,2329,1762,2424,2107
SKAG_01975,13071,13816,11716,4648,5658,6378,5743,6467,4238
SKAG_01972,1887,1589,1656,688,850,1108,936,2216,1498
SKAG_01973,3041,2299,2546,974,1357,1898,1472,3357,2309
SKAG_01970,6473,7205,7595,2037,2696,3613,2802,3434,2310
SKAG_01971,5079,5318,5718,2254,2722,3180,2444,2867,2095
SKAG_00197,8838,8334,9830,2902,3838,4421,3627,5764,3862
SKAG_00196,12319,11947,11546,5790,8118,9120,7439,9235,6336
SKAG_00195,312,347,410,118,187,235,194,238,198
SKAG_00194,34000,38987,39461,9237,12119,15829,11777,18886,11349
SKAG_00193,34002,33790,32248,19548,24265,29326,21406,28275,18848
SKAG_03550,834,943,782,295,278,192,301,343,334
SKAG_00191,4734,5253,3961,1219,2004,2091,2580,2759,1409
SKAG_00190,3256,3379,2667,929,1171,1259,1412,1704,780
SKAG_00608,85,130,71,38,80,96,117,85,40
SKAG_00199,32473,28008,27466,10639,12912,16091,12466,19908,14173
SKAG_00198,49922,43416,45482,18927,24071,26995,20444,31849,24769
SKAG_01716,0,0,0,0,0,0,0,0,0
SKAG_01717,22202,25224,24793,5273,6561,7600,6328,8538,5096
SKAG_01714,615,655,667,396,630,855,495,716,411
SKAG_01715,0,0,0,0,0,0,0,0,0
SKAG_01712,51719,52691,52414,28050,31343,35911,28192,29972,23018
SKAG_01713,284056,241360,250171,201647,239123,270457,216214,349993,240894
SKAG_01710,1501,1319,1381,776,820,1183,928,1454,919
SKAG_00378,7,10,10,0,2,5,5,9,6
SKAG_00377,0,0,0,0,1,0,2,2,2
SKAG_00376,292,288,265,89,73,110,153,114,59
SKAG_00374,24,34,35,4,14,5,16,14,3
SKAG_00373,21,24,16,3,18,17,12,14,10
SKAG_00372,75,102,78,32,30,42,64,68,33
SKAG_00371,0,1,0,0,0,1,1,1,1
SKAG_00370,1,1,1,1,1,1,1,1,1
SKAG_01486,0,0,0,0,0,0,0,0,0
SKAG_01487,73156,67028,70717,16190,20923,25054,24007,34902,19764
SKAG_01484,83822,86988,73869,45637,59775,64542,64133,78638,46171
SKAG_01485,75669,82944,79152,26998,32691,37160,40584,56441,31315
SKAG_01482,11614,11276,10419,4094,4769,5393,5435,7280,4973
SKAG_01483,32968,33341,36871,17372,23197,29865,21696,31391,20668
SKAG_01480,28494,31683,27259,11421,12031,14641,12311,12797,9763
SKAG_01481,13110,12346,13600,3804,4334,5221,4920,7858,4912
SKAG_00171,1304,1603,635,62,395,326,339,631,62
SKAG_00170,13908,13941,14204,4438,5433,6580,4827,7314,5209
SKAG_00173,6672,7315,6949,2167,3661,3466,4224,4102,2233
SKAG_00172,4329,4174,5062,1307,1354,1995,2208,2236,1323
SKAG_00175,5269,5235,5567,1435,1845,2314,2185,2831,1779
SKAG_00174,8770,8977,8338,2263,3214,3874,4022,4561,2517
SKAG_01488,15949,16208,15241,8578,11207,12374,10436,11132,7784
SKAG_01489,12776,15586,10647,4889,8780,8094,8516,8394,3216
SKAG_02696,0,0,0,0,0,0,0,0,0
SKAG_02345,0,0,0,0,0,0,0,0,0
SKAG_01802,47139,48781,49996,18879,21334,24943,19190,23551,17596
SKAG_01803,4633,4470,3881,3177,3482,4233,3921,3165,2243
SKAG_00289,5569,7057,5384,2176,5707,3552,5898,4740,2274
SKAG_00288,20799,21720,21796,10393,11497,14160,11068,13679,10969
SKAG_01806,15166,9758,10958,6910,15738,20809,11317,37198,26694
SKAG_01375,9677,9210,8534,3937,5457,6483,6146,9909,6407
SKAG_01804,139,300,140,60,338,93,445,183,53
SKAG_01805,7452,5547,5625,3878,7132,10255,6310,18586,13483
SKAG_01378,9864,9293,8496,4383,5912,7244,7059,11478,7079
SKAG_01379,1171,1343,867,446,1210,886,1800,1815,692
SKAG_00281,54314,53576,57116,25517,29996,35381,28447,36145,26261
SKAG_00280,27972,28135,30264,10496,12932,15087,13613,17373,10606
SKAG_00287,50404,51462,48913,22857,28446,32027,28543,33597,22182
SKAG_00286,5487,6337,8201,2961,3597,4452,3473,3562,3308
SKAG_00285,13938,16044,15230,4514,4347,5907,4504,6202,4501
SKAG_02693,0,0,0,0,0,0,0,0,0
SKAG_01158,721,604,659,270,558,725,389,656,440
SKAG_01159,4379,4058,4076,3174,3561,4421,3213,3596,2745
SKAG_01628,9,14,13,13,15,16,10,9,5
SKAG_01629,0,0,0,0,0,0,0,0,0
SKAG_02690,0,0,0,0,0,0,0,0,0
SKAG_01150,900,744,755,1040,1491,1636,717,1052,821
SKAG_01151,4244,4255,4113,2532,3859,4442,2707,3592,2515
SKAG_01152,19188,19942,21104,12097,12999,16388,11720,12430,10390
SKAG_01153,61225,61937,61291,51245,56002,68400,44926,45621,41324
SKAG_01154,698,721,678,221,286,501,295,500,331
SKAG_01155,461,469,460,162,310,309,202,397,283
SKAG_01156,389,341,344,135,230,306,184,270,189
SKAG_01157,618,680,511,179,233,353,272,403,238
SKAG_01398,5890,6003,6487,2746,3671,4553,3473,5089,3389
SKAG_01399,3142,3054,3231,1548,2455,2949,2038,3269,2312
EBG00001171048,25,0,0,20,17,19,19,0,0
EBG00001171049,51,0,0,36,33,35,37,0,0
EBG00001171044,5,0,0,7,7,7,7,0,0
SKAG_01393,5917,6685,7400,1908,2488,3487,2253,2988,2288
SKAG_01390,36940,39940,31737,8620,9742,12348,12654,15782,8571
SKAG_01391,11413,12331,10522,3843,4961,5725,5267,5852,3402
EBG00001171040,0,0,0,0,0,0,0,0,0
SKAG_01397,7736,7657,8040,2536,2939,3992,3019,4088,2978
EBG00001171042,0,0,0,0,0,0,0,0,0
SKAG_01395,54216,55598,52985,21885,24863,29317,24208,29860,20857
SKAG_00541,0,0,0,0,0,0,0,0,0
SKAG_00438,224,220,238,71,137,242,120,254,179
SKAG_01028,119628,127023,119586,29324,36149,43154,37960,54568,35335
SKAG_01029,37502,41565,35155,10676,13304,15757,14232,18742,11109
SKAG_01024,5858,4788,4439,2463,3135,3911,3614,4569,2601
SKAG_01025,10063,10084,9586,3728,4284,5031,5103,5411,3483
SKAG_01026,2720,2767,2695,871,1085,1186,1245,1536,841
SKAG_01027,14018,14285,15386,6719,8606,9770,7214,13021,8636
SKAG_01020,12,6,6,2,2,4,5,3,2
SKAG_01021,1866,2021,2009,516,557,747,680,917,651
SKAG_01812,16232,15001,12481,20544,19575,25984,22029,25046,19200
SKAG_01023,6910,5584,5345,3069,3782,4379,4059,5644,2551
SKAG_00540,0,0,0,0,0,0,0,0,0
SKAG_01623,10990,9417,7696,5480,5931,7333,6886,6459,4612
SKAG_02618,14506,15110,13717,6743,8297,9730,7641,7887,5940
SKAG_02619,169,272,98,21,53,43,93,95,11
SKAG_02616,1766,1724,1618,672,826,1117,884,1498,861
SKAG_02617,9408,9074,9510,5310,6138,7071,4976,6062,4636
SKAG_02614,662,473,527,174,304,365,339,496,314
SKAG_02615,699,543,566,193,257,341,331,525,294
SKAG_02612,31,33,17,10,27,20,26,37,7
SKAG_02613,422,348,401,115,166,190,170,286,203
SKAG_02610,1453,1456,1603,811,1103,1552,1024,1405,1096
SKAG_02611,58889,46106,44171,37578,49491,59443,42125,63941,44605
SKAG_01808,9904,9590,10727,5141,6320,7796,5689,8381,6774
SKAG_00546,0,0,0,0,0,0,0,0,0
SKAG_01654,132606,126379,118187,89078,94573,118020,88062,97260,79682
SKAG_02050,584,538,465,226,380,635,266,415,301
SKAG_02051,424,344,374,145,237,410,167,328,231
SKAG_02720,0,0,0,0,0,0,0,0,0
SKAG_02721,113,109,127,66,86,101,96,103,83
SKAG_02726,13654,12513,12165,4873,7995,10433,6848,11989,7100
SKAG_02727,120,209,84,44,189,108,290,191,57
SKAG_02056,4829,3633,4040,1361,1980,2555,2083,3630,2385
SKAG_02725,53944,55567,58496,24955,30292,36540,26994,31974,25676
SKAG_02058,3461,3280,3361,1154,1331,1916,1370,1644,1295
SKAG_02059,25,23,19,6,15,17,19,16,3
SKAG_02728,813,687,645,295,381,475,436,1010,633
SKAG_02729,10445,10058,10251,5577,5897,6810,6417,9863,7232
SKAG_01989,54916,59606,50875,19626,24287,28663,24278,30122,19760
SKAG_01988,58306,62495,54897,20820,21291,27765,23055,27601,18109
SKAG_00079,8584,9729,9676,1685,1941,2212,2879,3450,1518
SKAG_02436,2864,2854,2738,1170,1345,1749,1355,2063,1290
SKAG_02437,1568,1611,2055,993,1160,1474,956,1200,962
SKAG_02434,11378,13713,12992,3125,3720,4183,4330,5788,3480
SKAG_02435,8989,9643,9884,3576,4240,5053,4138,5730,3789
SKAG_02120,237290,238167,237860,94765,114615,141081,104085,172933,122702
SKAG_02121,28950,30581,30099,12420,15088,18805,12863,17572,12751
SKAG_02122,29221,29543,27180,10503,11836,13774,11246,17797,12065
SKAG_02123,41052,41718,43419,18665,19749,24435,20521,25789,17655
SKAG_02128,83397,86388,88521,33612,38631,44739,39322,49972,34214
SKAG_02129,75024,80673,76133,28766,31840,37209,33970,43136,30405
SKAG_02438,1236,1261,1621,642,810,1031,744,815,714
SKAG_02439,2727,3034,3277,1946,2181,2606,2068,2204,1804
SKAG_01301,2494,2270,2597,1499,1682,2236,1637,1659,1754
SKAG_00259,10999,11671,10892,3608,3646,4616,4336,6081,3811
SKAG_00528,0,0,0,0,0,0,0,0,0
SKAG_01302,833,884,961,439,467,626,543,589,614
SKAG_02046,6506,6289,6435,2110,2411,3068,2436,3248,2564
SKAG_02111,17136,16261,15355,11098,14902,15481,17093,13672,8350
SKAG_02110,182,143,74,53,148,140,144,218,49
SKAG_02113,40765,40016,45630,14511,14015,18276,16038,17650,12505
SKAG_00250,70675,78147,85738,5817,6246,7022,13388,24631,11679
SKAG_02548,511,519,592,197,350,461,401,390,325
SKAG_02549,38242,11291,22047,3843,10064,14584,5216,21888,14175
SKAG_00251,47053,43886,42684,6076,7892,8535,17731,33227,18130
SKAG_02543,734,851,790,388,399,545,319,456,268
SKAG_02540,2029,2300,2401,538,960,1327,1101,1817,1075
SKAG_02541,4464,4772,4852,1542,2221,2713,2366,2951,1846
SKAG_02546,19,3360,3686,1958,23,2565,2638,3252,2148
SKAG_00520,0,0,0,0,0,0,0,0,0
SKAG_02544,91,102,115,22,20,22,32,52,27
SKAG_02545,351,378,426,171,232,250,231,258,232
SKAG_00764,182224,192423,184397,72926,86202,105103,89338,119452,72954
SKAG_00765,17685,17980,12941,5130,8266,8593,11293,14579,5397
SKAG_00766,6240,5843,6990,1493,2166,2857,2906,4971,3120
SKAG_00767,23580,23233,21492,8629,9354,11472,11686,16543,9505
SKAG_00760,11437,11054,10696,6324,7833,9129,8946,11151,6700
SKAG_00761,140742,136092,151614,69093,79995,93941,81410,93233,67821
SKAG_00762,3828,4045,4119,1396,2266,2173,2285,2199,1254
SKAG_00763,98395,101234,100883,38770,48922,63839,46280,63828,41363
SKAG_00254,38421,35088,38527,6654,8020,9385,15901,30893,18695
SKAG_02116,2943,3289,3475,908,1063,1190,1132,1733,898
SKAG_00768,86341,82000,88688,28800,36666,41171,41397,55436,34906
SKAG_00769,94496,85518,92853,34043,42704,49438,49922,66905,40939
SKAG_00255,134941,125245,142115,20469,25937,30539,57303,109318,66010
SKAG_02946,4505,4246,4785,3413,3477,4214,3616,4269,3627
SKAG_02947,103,127,140,45,101,148,89,101,74
SKAG_02944,971,1097,628,342,328,157,356,430,412
SKAG_02945,0,0,0,0,0,0,0,0,0
SKAG_02942,0,0,0,0,0,0,0,0,0
SKAG_02943,5,7,16,1,6,11,2,5,7
SKAG_02940,54,37,54,0,52,59,35,33,0
SKAG_02941,8,15,19,5,21,41,20,9,7
SKAG_00257,23747,22206,25056,3036,4635,5178,10095,18512,10567
SKAG_00523,0,0,0,0,0,0,0,0,0
SKAG_01986,19556,21040,22579,8374,9617,11451,10420,12132,9249
SKAG_00610,14190,15232,14266,3660,4045,4989,4409,5296,3175
SKAG_00611,79,90,64,53,127,83,149,82,45
SKAG_00612,56143,55186,52066,33406,37825,43741,37017,45181,31470
SKAG_03528,2689,3066,3081,1110,1109,1038,1195,1173,995
SKAG_00614,36526,35233,34236,22549,26244,32148,24429,28640,20033
SKAG_00615,43681,42450,40587,23640,28139,31836,26766,32999,22320
SKAG_00964,94212,102464,88490,28373,33083,35049,30587,39095,27990
SKAG_00617,6313,7777,5654,3027,4901,4125,5554,4503,2036
SKAG_00618,39000,40497,40271,11211,13293,15948,16074,22316,13961
SKAG_00619,5816,6043,5193,2730,3004,3486,3576,4050,2219
SKAG_00968,5345,6179,6340,1472,1946,2219,1959,2535,1851
SKAG_00969,17470,18964,17594,4665,6078,6400,7459,9298,5076
SKAG_03527,2509,2838,2926,1005,1020,963,1096,1126,922
SKAG_03526,1512,1673,1772,574,568,517,617,631,495
SKAG_03525,1139,1229,1316,437,416,370,441,484,376
SKAG_03524,1458,1623,1722,567,551,497,587,676,542
SKAG_01561,16810,21893,20593,3114,4782,4606,5991,7133,3088
SKAG_01560,7328,8743,7078,2216,3037,3104,4114,4384,2049
SKAG_01563,8678,8796,6377,1886,2826,3345,4140,4739,2658
SKAG_01562,32732,32631,36335,13315,14760,19713,15751,19774,14492
SKAG_01565,3262,3393,2176,833,1448,1648,2917,2522,1227
SKAG_01564,20285,20362,16384,6477,9025,9713,11572,13889,7253
SKAG_01567,8148,8046,9047,3059,3479,3629,3543,4807,3529
SKAG_01566,15656,14860,13520,6712,7659,9169,9038,10754,7526
SKAG_01569,207,144,171,92,119,155,117,223,193
SKAG_01568,74,82,34,14,34,58,70,76,21
SKAG_00521,0,0,0,0,0,0,0,0,0
SKAG_01969,234156,210641,218834,60715,77849,89808,95105,158327,95108
SKAG_01968,7428,7512,7680,2562,3442,4314,3028,3931,2529
SKAG_01965,3560,3579,2686,1175,2004,2028,2293,2479,1101
SKAG_01964,10025,9647,8812,4448,5651,6596,6198,7401,4760
SKAG_01967,70035,75118,59895,32555,39232,42573,40059,40832,26159
SKAG_01966,45,48,36,24,44,23,43,31,15
SKAG_01961,23658,25210,23802,8032,10030,11156,10829,12978,7907
SKAG_01960,51104,54332,48073,23195,28240,30035,28046,29346,19941
SKAG_01963,8094,7484,7681,3394,4264,5033,4565,5985,4412
SKAG_01962,74015,82571,82729,26720,29401,33979,30523,37388,23638
SKAG_00382,38,53,31,13,34,30,31,25,16
SKAG_00383,73,61,40,26,34,49,25,32,27
SKAG_01707,1015,1048,1107,533,581,750,1947,4558,3082
SKAG_00381,29139,30906,25354,12908,13726,16792,13346,13706,10609
SKAG_00386,12,14,4,5,14,9,18,9,5
SKAG_01700,0,0,0,0,0,0,0,0,0
SKAG_00384,152,137,160,50,58,79,74,93,55
SKAG_00385,2273,2440,2249,655,964,1140,1148,1441,804
SKAG_03538,1506,1653,2134,483,443,427,479,561,444
SKAG_00388,28380,34054,17014,12879,19422,18727,21090,17923,7112
SKAG_00389,3372,4029,2611,405,1404,1412,1449,2852,922
SKAG_01709,8705,8587,9029,3361,3535,4430,6876,9637,6029
SKAG_01708,885,904,965,660,726,929,2002,4121,3325
SKAG_03539,2535,2769,3534,778,709,674,772,909,731
SKAG_01495,35575,35749,34203,17064,19539,23586,18130,24909,17081
SKAG_01494,3384,3206,3300,1233,1764,2525,1953,2855,1955
SKAG_01497,6872,7836,5259,1648,2252,2829,3339,3578,1881
SKAG_01496,2526,2631,2383,746,848,975,851,1331,958
SKAG_01491,28806,27287,25759,8705,9900,11429,11531,14032,8678
SKAG_01490,23963,24321,24694,10117,11953,14467,11293,14926,10733
SKAG_01493,29690,29688,33598,8230,11133,13124,11689,18773,11229
SKAG_01492,16802,15456,14418,8739,14863,19453,10954,18803,12567
SKAG_00144,288797,291129,271216,153346,165801,200951,163327,188486,134548
SKAG_00145,1927,1927,2082,697,810,1097,914,1101,747
SKAG_00146,5106,5612,5624,1257,1769,1814,2458,2905,1266
SKAG_00147,6345,6359,5811,2012,2771,2871,3342,3785,2227
SKAG_00140,25829,32529,25568,9530,14973,14484,16499,18390,8622
SKAG_00141,351680,354285,359242,191025,222177,249294,192400,222736,161665
SKAG_00142,202501,194556,210481,130778,142114,167049,125670,142798,117752
SKAG_00143,397913,393257,429734,226135,264773,300463,233972,270771,226707
SKAG_00548,0,0,0,0,0,0,0,0,0
SKAG_00549,0,0,0,0,0,0,0,0,0
SKAG_01813,48034,45334,41137,72462,70928,88390,70896,75754,61304
SKAG_00819,188912,163082,162757,60427,71490,82704,78367,117129,79956
SKAG_01815,703,726,694,240,340,474,380,559,301
SKAG_01362,1060,1104,955,647,848,1074,885,891,573
SKAG_01817,8215,8148,8700,4570,4985,6069,4853,6238,4589
SKAG_01816,5496,5218,5413,2936,3252,3910,3165,4379,3302
SKAG_01819,16,15,21,2,4,12,4,15,9
SKAG_01818,3018,3029,3315,789,979,1365,1071,1354,946
SKAG_00810,3535,2595,2682,2153,2816,3534,3378,3676,2017
SKAG_00811,72822,69425,61683,48899,49762,61584,49189,45770,35895
SKAG_00544,0,0,0,0,0,0,0,0,0
SKAG_00545,0,0,0,0,0,0,0,0,0
SKAG_00814,214,197,148,48,100,112,97,106,61
SKAG_00547,0,0,0,0,0,0,0,0,0
SKAG_01639,1378,1352,1423,720,694,975,986,793,659
SKAG_01638,4456,4288,4621,2144,2288,2780,2434,2472,2054
SKAG_01149,4452,4034,4240,1971,2113,2402,1818,2402,1722
SKAG_01148,0,0,0,0,0,0,0,0,0
SKAG_01147,29112,23623,21963,33221,35534,39944,30572,31690,26989
SKAG_01146,22177,24340,28551,5227,5974,6820,6193,8726,5386
SKAG_01145,2311,2501,2096,619,833,1086,873,1299,893
SKAG_01144,537,702,587,139,328,340,418,419,175
SKAG_01143,688,767,797,290,379,517,358,490,387
SKAG_01142,239,193,249,117,177,189,128,189,136
SKAG_01141,212,190,196,142,158,269,217,234,125
SKAG_01140,2,1,2,1,2,2,1,1,2
SKAG_01389,61267,64757,67370,23229,26894,33184,25951,30058,19604
SKAG_01388,14088,16270,17215,3089,3733,4726,4440,6378,3817
EBG00001171059,0,0,0,0,0,0,0,0,80
EBG00001171058,126,90,49,180,189,192,100,131,295
SKAG_01381,4548,4123,4222,2001,2662,3551,3212,5809,3295
SKAG_01380,2458,2508,2025,934,1323,1760,1797,2844,1549
EBG00001171051,0,0,0,0,0,0,0,0,0
EBG00001171050,0,0,0,0,0,0,0,0,0
SKAG_01385,360796,409158,423365,47784,48978,53196,61166,92162,52476
SKAG_01384,219499,261839,228881,32050,38004,36660,47135,61151,33715
SKAG_01387,3229,2984,3056,1358,1487,1877,1583,1720,1356
SKAG_01386,16990,17899,21307,6951,8680,10419,9411,13875,7959
SKAG_01824,7411,8283,8473,2283,2817,3264,3229,3680,2134
SKAG_01825,1502,1364,1345,1370,1969,2503,1644,1846,1270
SKAG_01822,12335,13289,11595,7154,8800,9394,8267,8409,6345
SKAG_02044,12962,12610,12285,9365,10749,13470,10401,9606,7610
SKAG_01823,10469,11129,10100,5810,6469,8353,6816,7344,4784
SKAG_01033,100858,120030,112217,28964,30307,35363,38429,43178,25387
SKAG_00557,72,92,90,50,77,71,52,84,74
SKAG_01031,8351,8210,8021,4252,5632,7388,5505,7820,5883
SKAG_01030,54960,62570,52061,12205,15479,17983,17350,23952,12544
SKAG_01037,27,21,5,6,21,38,16,22,17
SKAG_01036,16413,10534,12242,4710,6606,8346,8036,10954,7532
SKAG_01035,240,244,329,59,89,124,114,150,69
SKAG_00556,11,6,4,4,5,4,7,5,3
SKAG_01039,21219,4764,9367,841,2305,3253,683,2286,1069
