GeneName,X50482,X50483,X50484,X50485,X50486,X50487,X50489,X50490,X50491,X50492,X50493,X50627
EW033_RS04255,4021,3509,2698,3046,2703,2200,2719,1707,3035,2333,1445,2133
EW033_RS04260,3979,3645,2920,3143,3065,2367,3183,2110,3694,2812,1788,2677
EW033_RS04265,41447,37028,42650,41040,42701,49012,17530,21429,4444,16955,14218,10974
EW033_RS04270,1802,1557,1406,1214,1165,779,1935,1362,1205,2121,1881,1378
EW033_RS04275,3839,3280,3307,2322,2623,2278,3140,2175,2909,3073,2836,2766
EW033_RS04280,333,313,326,236,260,273,389,250,310,295,174,214
EW033_RS04285,2608,2258,1984,1411,1483,1619,2595,2051,4273,2305,3504,2698
EW033_RS04290,3640,2947,2395,1895,1987,1570,4164,2805,2769,3122,4644,3040
EW033_RS04295,381,456,462,426,421,554,301,260,467,223,147,277
EW033_RS04300,535,638,657,616,530,671,449,394,1081,383,340,471
EW033_RS04305,643,716,758,642,565,861,513,590,1019,474,557,624
norA,878,577,615,521,420,455,726,429,3096,454,448,977
EW033_RS04315,511,318,390,435,320,975,361,675,1514,359,936,544
ybaK,80,44,98,68,41,98,125,64,1821,94,211,421
EW033_RS04325,94,42,184,123,18,44,347,50,1605,178,322,875
pfkB,49,37,124,60,22,19,306,45,1961,139,348,543
EW033_RS04335,358,212,410,233,181,194,1519,390,3321,830,1590,2007
nagA,765,574,696,676,533,1535,730,814,2439,1145,2717,1560
EW033_RS04345,8047,8250,7636,5920,6630,5001,4771,5742,4704,5987,5874,5785
EW033_RS04350,314,266,310,306,240,476,481,578,1476,592,847,765
EW033_RS04355,486,437,516,568,374,712,991,982,2419,1052,1073,1297
EW033_RS04360,14560,22203,25375,19446,17013,24959,17537,15244,5129,13062,10382,7335
EW033_RS04365,7635,12317,13177,10043,9179,14126,9704,8884,2587,7308,8966,4347
EW033_RS04370,4529,7178,7949,5981,5782,9120,5936,6184,1193,4721,5483,2544
EW033_RS04375,599,675,1045,999,798,5304,2520,1789,1170,1857,4018,1104
EW033_RS04380,1140,1198,1352,1353,1097,1298,781,768,864,713,447,649
queE,1762,1332,1519,1590,1618,2247,866,987,1834,877,1298,1021
queD,684,504,589,706,689,941,319,349,764,359,634,403
queC,759,641,844,997,889,1574,303,414,1115,353,644,577
EW033_RS04400,147,135,186,133,149,199,132,105,600,109,163,223
EW033_RS04405,462,418,488,487,371,389,442,388,1831,411,401,800
EW033_RS04410,296,304,328,305,301,255,310,278,955,313,315,506
EW033_RS04415,191,203,194,184,151,230,188,241,408,233,271,269
EW033_RS04420,919,928,821,980,769,868,912,868,1537,869,1080,1149
EW033_RS04425,1414,1475,1399,1526,1375,1180,1460,1264,2624,1320,1174,1538
EW033_RS04430,45689,59523,50378,47998,45758,32482,32335,24866,8244,25676,14165,15277
EW033_RS04435,2935,2389,1953,1653,1791,1337,2205,1584,5586,1701,1530,2950
recQ,3482,3204,2770,2632,2503,1815,2633,2191,4021,1932,1416,2641
EW033_RS04445,720,805,707,752,588,697,1229,1024,2414,1097,1054,1312
EW033_RS04450,1176,1534,1453,1581,1041,1304,2421,2239,3876,2142,1496,2342
hisC,401,358,495,539,366,185,898,670,2451,780,593,1046
EW033_RS04460,1349,1301,1568,1545,1336,1420,1654,1462,1378,1522,912,1267
EW033_RS04465,326,303,348,383,367,388,343,431,198,336,222,271
EW033_RS04470,1315,1172,1207,1252,1230,1139,1749,2173,1152,2027,1635,1662
EW033_RS04475,0,2,3,6,6,14,20,3,120,11,2,31
EW033_RS04480,10922,9232,8310,9369,9292,14021,7112,10839,4341,9545,13355,8218
EW033_RS04485,338,339,239,299,283,450,221,255,272,235,326,282
queF,796,643,629,1022,765,1174,465,525,652,418,295,409
EW033_RS04495,1250,895,1103,1598,1152,1912,707,911,1201,719,612,716
EW033_RS04500,476,349,305,360,364,246,762,319,395,320,31,189
nrdI,2585,1460,1463,2530,2063,3305,2090,1889,1053,1519,1880,1732
nrdE,12272,8895,7788,14590,11228,15033,7671,11427,7956,8240,10710,9057
nrdF,10901,8389,8294,15392,11681,17093,5054,9086,3996,5980,6067,5898
EW033_RS04520,25,15,23,43,22,15,29,15,273,13,5,67
EW033_RS04525,3,1,3,2,3,1,2,3,62,4,0,23
EW033_RS04530,522,126,200,177,129,216,5994,8251,4679,11617,12852,7921
EW033_RS04535,430,98,161,106,104,114,5646,4626,3291,7415,6949,4757
EW033_RS04540,622,117,160,134,131,109,7702,4352,3736,6458,6637,5289
EW033_RS04545,3148,838,636,481,639,675,29854,20053,23021,27425,30440,22734
EW033_RS04550,777,703,761,684,642,856,1450,950,574,1097,812,831
EW033_RS04555,1458,1290,1230,1010,1032,1704,2488,1662,1472,1950,1790,1640
EW033_RS04560,309,320,359,257,279,424,553,299,665,384,261,373
EW033_RS04565,670,632,694,444,487,796,1154,602,1689,796,454,894
ytxJ,1088,929,1106,990,1088,1579,957,755,1173,728,410,656
EW033_RS04575,959,870,1056,1116,754,1139,1036,986,3787,999,1054,1571
pepT,4528,6549,5551,4714,4584,4459,5364,4432,2216,4764,4085,3564
EW033_RS04585,364,418,431,343,291,402,279,255,513,300,254,327
EW033_RS04590,476,507,540,436,428,489,310,269,1435,318,336,536
EW033_RS04595,2106,2501,2630,1982,2048,2218,1011,1382,1998,1052,871,987
EW033_RS04600,3319,3758,3967,2661,2957,2080,2189,1907,2552,1495,789,1429
EW033_RS04605,1515,1437,1226,920,972,1051,1701,1260,1439,1345,705,1048
EW033_RS04610,2051,1339,1153,1070,996,1320,1521,1340,3662,1588,1791,2327
EW033_RS04615,201,147,285,253,118,46,339,116,3111,215,70,971
EW033_RS04620,102,80,128,139,73,39,179,84,1515,132,30,479
raiA,27367,23957,14663,8564,12577,4874,47575,20473,21799,24368,23334,12115
secA,10877,9807,8371,6248,7254,6396,8655,7605,5296,7454,5812,6078
EW033_RS04635,24,23,31,19,5,12,38,13,313,15,6,113
EW033_RS04640,1162,884,1054,877,808,1185,884,656,2954,658,711,1285
EW033_RS04645,5,13,24,21,8,3,30,5,410,14,1,214
EW033_RS04650,131,152,216,195,137,178,195,147,1124,103,73,385
EW033_RS04655,517,503,529,383,402,737,382,411,1222,464,372,585
EW033_RS04660,137,138,177,119,110,185,131,116,479,127,99,212
uvrB,2571,2526,1844,1816,1672,1329,3639,2703,6592,3098,3917,4742
uvrA,4393,4045,2746,2962,2873,2030,5548,3880,5425,4583,4607,5177
EW033_RS04675,1780,1605,1239,1225,1129,1518,1856,1646,2631,2073,3026,2676
EW033_RS04680,965,811,647,646,562,664,1001,671,2691,913,667,1384
EW033_RS04685,642,567,475,467,403,506,877,878,595,1002,1122,1043
EW033_RS04690,1615,1248,952,1122,967,1055,1916,1674,2401,1991,1549,2379
trxB,2642,1720,1162,1376,1158,1246,2473,2537,3003,2445,3450,3358
EW033_RS04700,382,349,263,307,284,409,505,573,374,519,525,458
rapZ,1616,1556,1075,1407,995,935,2223,1516,2548,1789,1579,2153
EW033_RS04710,1659,1488,1155,1406,1102,901,2802,2146,2620,2407,2798,2980
whiA,2708,2588,2248,2752,2131,1769,4001,3072,3537,3435,3578,3576
EW033_RS04725,6481,6724,6470,4629,4872,5215,6471,5160,2197,4992,3891,3098
EW033_RS04730,1951,2003,1802,1315,1266,838,2003,1534,1340,1635,1065,1565
EW033_RS04735,5969,6008,4803,5154,4060,2039,6028,4268,8544,4277,3196,6463
EW033_RS04740,18952,7219,6315,19900,8503,36169,1718,1886,1610,1891,2446,1683
gap,82553,47536,39379,90427,46550,99925,12603,7338,2915,9416,9036,5136
pgk,24242,14325,8708,20857,11869,18204,4032,2311,2092,3606,5040,2799
EW033_RS04755,21590,12803,7575,18444,10348,13585,3877,1751,1615,2961,4249,2526
EW033_RS04760,49551,32131,19444,46935,26246,33373,9607,4452,3586,7548,10784,6053
EW033_RS04765,84307,74754,54762,76726,55817,71877,39454,31402,4277,33390,30598,17746
EW033_RS04770,2179,2527,2545,2163,2172,2069,2089,1889,2158,2245,1853,1799
secG,4877,5596,5452,5297,5286,3699,4192,3226,2788,3114,1374,2133
EW033_RS04780,3188,2578,1702,1488,1693,863,1514,1313,4555,1372,1277,2259
rnr,10219,9552,6391,5719,7049,3625,5520,5609,6346,5490,5362,6159
smpB,2600,2792,2343,1987,2262,1385,1703,1726,1823,1467,1030,1635
EW033_RS04800,222,250,321,266,186,140,266,128,1246,161,63,925
EW033_RS04805,422,432,403,288,318,377,283,211,742,206,107,377
EW033_RS04810,425,422,408,311,310,404,198,176,443,193,158,191
EW033_RS04815,1482,1265,1259,865,823,1243,532,534,2952,458,684,1098
EW033_RS04820,1,0,5,7,0,1,11,0,211,3,1,49
EW033_RS04825,44,22,63,62,13,13,120,10,1700,58,15,449
EW033_RS04830,96,57,117,109,82,141,132,75,1064,72,112,375
clfA,5261,6622,3822,4260,3739,2799,14288,21298,4166,11212,13180,8977
vwb,233,242,378,284,238,190,355,137,3804,218,77,1005
EW033_RS04845,520,532,627,543,510,434,375,321,2314,262,156,787
EW033_RS04850,92,88,150,97,66,68,111,25,1296,55,23,378
EW033_RS04855,1231,854,1081,244,554,957,307,360,981,248,689,516
EW033_RS04860,144001,151596,129309,115417,134898,41726,144822,71327,39675,74746,12597,38266
EW033_RS04865,138,102,115,137,120,157,130,121,221,130,105,167
EW033_RS04870,136,129,166,158,115,183,151,103,810,122,101,220
EW033_RS04875,249,195,245,266,220,319,196,155,1064,202,136,396
EW033_RS04880,97,94,119,100,98,194,145,135,222,138,114,136
EW033_RS04885,167,148,187,186,121,249,180,176,258,197,129,174
EW033_RS04890,334,209,256,211,245,243,4220,3661,2874,3948,4219,3049
EW033_RS04895,116,83,109,82,81,73,1385,1278,993,1378,937,898
EW033_RS04900,291,229,306,226,208,189,216,127,1679,164,92,520
EW033_RS04905,813,461,541,324,453,664,444,613,934,633,466,510
EW033_RS04910,1270,660,1058,680,1054,2742,1421,1235,951,1775,2110,1126
EW033_RS04915,88,74,73,72,55,70,705,582,853,564,572,598
EW033_RS04920,109,101,149,120,109,237,133,105,944,153,160,277
EW033_RS04925,1768,1039,1040,992,984,813,15143,8243,5593,11531,6670,8648
EW033_RS04930,602,532,664,794,589,1521,791,1135,494,1124,846,703
EW033_RS04935,795,705,751,571,506,1425,621,575,840,697,1090,733
gcvH,4299,4520,3782,3107,3362,6441,2870,3588,2856,3264,3793,2724
EW033_RS04945,36,56,27,31,21,28,59,45,215,43,29,119
EW033_RS04950,667,800,701,601,515,646,940,1203,1733,1235,1006,1190
EW033_RS04955,158,159,146,170,122,136,254,296,324,249,207,297
EW033_RS04960,348,357,424,366,272,371,591,508,2007,548,298,906
EW033_RS04965,178,185,211,174,155,199,298,290,369,271,151,292
EW033_RS04970,926,863,772,775,863,462,1039,738,2607,838,621,1349
EW033_RS04975,432,526,372,332,398,144,471,285,1579,342,167,619
EW033_RS04980,664,878,604,491,598,311,810,516,1499,515,328,734
EW033_RS04985,300,211,329,223,181,184,227,112,2418,121,80,725
EW033_RS04990,621,592,670,486,474,743,372,306,1015,360,424,483
EW033_RS04995,740,736,778,555,545,887,382,365,1497,398,369,603
EW033_RS05000,605,744,657,526,398,648,426,318,880,358,353,453
EW033_RS05005,21,19,38,50,15,18,95,15,295,10,2,91
EW033_RS05010,31,27,62,71,34,13,169,36,371,35,9,126
EW033_RS05015,12,17,14,20,17,9,79,12,112,9,1,48
EW033_RS05020,32,28,65,68,41,10,156,46,479,54,10,157
EW033_RS05025,67,107,170,132,99,62,233,115,1116,105,20,203
EW033_RS05030,54,29,125,91,21,18,115,19,1903,55,11,502
EW033_RS05035,137,68,242,155,38,38,255,31,3522,117,50,1034
EW033_RS05040,77,42,115,90,36,29,127,26,1355,61,13,522
EW033_RS05045,24,3,25,17,10,7,30,9,177,10,10,57
EW033_RS05050,110,58,144,113,31,58,174,44,1492,75,72,541
EW033_RS05055,303,343,167,229,136,77,722,155,665,205,88,301
EW033_RS05060,526,393,274,282,201,116,971,203,1645,306,147,712
EW033_RS05065,204,148,83,94,87,63,358,68,410,106,72,215
EW033_RS05070,171,124,99,97,63,58,239,70,798,102,77,365
EW033_RS05075,55,29,35,31,17,15,77,36,220,38,52,121
EW033_RS05080,141,97,144,112,62,54,243,34,1684,98,41,554
EW033_RS05085,2220,2736,2022,1597,1580,1010,3321,2276,4055,2902,944,1856
EW033_RS05090,3018,4384,3173,2714,2555,1707,5941,3633,7151,4344,1798,3447
EW033_RS05095,7405,10233,8042,6727,6606,5012,14828,10061,6867,11495,5551,8053
EW033_RS05100,5707,2581,1389,1405,1773,2198,36074,26398,39522,28453,26308,21309
EW033_RS05105,1586,1604,1717,1383,1721,1778,1298,1830,1849,1543,1779,2184
sufC,3704,4713,2895,3836,3237,2598,7254,5031,3457,6077,5564,6264
sufD,3619,5394,3449,4847,4418,4027,10341,9193,3109,9920,10789,8769
EW033_RS05120,3157,4609,3206,4692,4276,3878,9074,9118,2936,8554,9409,8160
EW033_RS05125,1513,2120,1604,2207,1743,1642,4084,3384,2729,3431,3596,3559
sufB,4576,6011,4848,6255,5714,5769,11051,9819,4351,9994,10308,8273
EW033_RS05135,2,7,21,18,7,9,17,5,164,6,4,27
EW033_RS05140,15,11,10,13,7,9,16,13,22,19,10,18
EW033_RS05145,36,18,48,37,24,39,39,33,358,33,26,136
EW033_RS05150,236,186,324,233,146,406,311,249,2432,298,458,792
EW033_RS05155,330,249,466,337,214,333,315,188,3171,282,252,916
EW033_RS05160,8,10,20,11,9,10,18,10,85,15,13,23
EW033_RS05165,1356,1207,1026,1035,841,803,1344,1158,2431,1461,1223,1619
EW033_RS05170,621,573,513,525,463,441,814,712,1587,934,508,890
EW033_RS05175,1600,1474,1161,1447,1087,907,2157,1709,2133,2072,1809,2092
lipA,4448,4043,4194,4344,3940,5704,4048,4364,2812,4869,6498,4441
EW033_RS05185,459,566,642,650,572,724,684,605,440,718,505,496
EW033_RS05190,332,356,390,392,384,377,327,218,785,265,113,295
EW033_RS05195,1091,1078,1069,833,834,987,815,712,733,910,973,862
EW033_RS05200,1479,1806,1558,1305,1476,1625,1530,1667,1518,1820,2205,1695
EW033_RS05205,2671,2871,2519,2364,2255,2166,3081,2356,2133,2877,2945,2523
EW033_RS05210,16,10,21,23,11,19,13,11,95,20,5,34
dltX,344,275,352,367,340,610,152,245,173,178,139,135
dltA,5343,4806,5253,5937,6035,8788,2830,5200,2544,3855,5371,3506
EW033_RS05225,5970,5436,5689,5943,6171,6948,3074,4743,1632,3528,2710,2589
dltC,2436,2245,2367,2446,2243,2110,1005,1267,534,1024,699,900
dltD,13990,13137,13155,13130,13780,13080,5693,7073,2114,5876,4513,4298
EW033_RS05240,1774,1514,1734,1547,1799,2885,1417,1513,634,1504,1053,854
EW033_RS05245,444,445,395,325,323,310,304,186,685,236,130,302
EW033_RS05250,2293,2141,2495,2277,2166,4631,2331,3097,2084,3238,4951,2533
EW033_RS05255,748,752,578,549,487,692,913,707,1030,874,602,741
EW033_RS05260,984,1119,930,967,946,1162,1388,1393,1579,1383,880,964
EW033_RS05265,9815,11908,12527,16369,13816,26415,9283,11892,3510,10173,10860,6306
EW033_RS05270,1909,2257,2186,1648,1681,2171,1562,1435,2206,1835,1795,1669
EW033_RS05275,1643,1856,2370,666,1792,855,578,399,1965,453,468,880
EW033_RS05280,897,933,1064,366,804,625,424,376,440,385,497,357
EW033_RS05285,215,231,401,210,196,114,204,71,2256,114,70,670
EW033_RS05290,2634,2512,2075,2241,2090,2083,1194,764,563,1023,884,1023
EW033_RS05295,1211,1125,960,951,897,946,580,387,585,472,386,580
EW033_RS05300,4568,4234,3601,3879,3219,3189,2294,1378,1517,1916,1696,2267
EW033_RS05305,10822,9491,7609,8626,8055,8087,5390,4123,2300,5502,5556,5588
EW033_RS05310,3176,2722,2422,2601,2347,2367,1687,1333,976,1837,1939,2047
EW033_RS05315,1935,1734,1386,1542,1564,1656,1198,1137,714,1329,1280,1340
EW033_RS05320,16601,15008,13796,14642,13202,15515,10371,10162,5422,12883,13671,14032
EW033_RS05325,505,439,370,336,390,431,502,412,506,446,642,418
EW033_RS05330,1313,1101,1277,1303,1184,3999,1614,1612,1103,1964,2718,1376
EW033_RS05335,10061,10731,8344,8245,7855,4256,14478,8046,9001,9721,3984,5059
EW033_RS05340,786,649,640,624,453,759,1531,1359,2591,1569,1770,2113
EW033_RS05345,5833,4656,2818,2116,2596,1054,8031,8713,6028,9330,10041,8528
EW033_RS05350,9706,8611,5615,4150,5240,2451,20977,19757,6479,20458,22660,17921
EW033_RS05355,396,383,390,312,303,231,929,918,615,782,777,723
EW033_RS05360,667,634,659,411,542,270,3265,2057,2157,3207,6900,2835
argH,3656,3827,5816,1046,4070,699,3969,6676,1755,4139,1210,1061
EW033_RS05370,1978,1860,3204,619,2526,377,1554,3105,2802,1826,767,1050
EW033_RS05375,8498,7763,7602,5964,6142,12670,12179,11160,4255,15818,18414,10215
EW033_RS05380,1200,1414,1528,1313,1254,1305,867,948,1124,906,560,829
lepB,1764,1736,1861,1776,1628,1770,985,1018,1527,1020,619,831
EW033_RS05390,1524,1505,1399,1371,1328,1445,874,862,796,839,437,533
addB,2055,1613,1493,1675,1288,1406,2201,1832,6473,2429,2895,3662
addA,4058,3282,2760,3516,2921,2670,4334,2884,6253,4070,4257,4951
EW033_RS05405,9089,8292,8068,6027,6725,10029,5667,6831,2763,6930,8868,5429
EW033_RS05410,667,740,842,705,641,353,626,290,1950,281,92,865
EW033_RS05415,5842,6915,6173,5878,5065,5016,7584,6625,3256,6855,5760,5665
EW033_RS05420,2871,3198,2472,2446,2164,2135,4081,2871,1683,3655,2680,2944
EW033_RS05425,2371,1692,1779,1666,1548,2876,1310,1535,1660,1557,1712,1272
EW033_RS05430,226,230,373,279,185,166,291,149,2591,196,121,784
clpB,3923,4013,1888,1464,1493,497,21304,4781,6754,6142,3250,4106
EW033_RS05440,21,14,49,35,8,32,52,5,725,20,16,252
EW033_RS05445,80,30,152,136,22,55,266,14,1508,135,3,1270
EW033_RS05450,29,10,32,36,12,14,52,11,631,30,12,176
EW033_RS05455,8,9,5,13,8,9,15,6,58,7,10,16
EW033_RS05460,178,164,217,211,126,165,187,111,1634,164,107,534
EW033_RS05465,128,121,124,136,99,112,132,65,1234,76,57,318
EW033_RS05470,189,133,159,143,133,339,262,254,711,250,215,361
EW033_RS05475,878,748,1087,895,1221,1905,826,1107,738,1166,846,727
EW033_RS05480,2592,1509,1213,999,917,1440,505,834,2291,608,539,1127
fabF,5498,3211,2708,2224,2301,3022,1706,2562,3857,2106,2329,2419
EW033_RS05490,146,97,126,119,140,200,86,114,452,94,87,167
EW033_RS05495,442,325,320,288,203,414,438,1077,2374,1110,2262,2124
EW033_RS05500,366,257,317,234,143,247,452,797,3086,1039,1810,2274
EW033_RS05505,782,504,442,536,362,396,832,1226,3502,1544,2938,3309
EW033_RS05510,1351,954,655,835,636,733,1135,1391,2919,1887,3054,3600
EW033_RS05515,3385,2838,2152,2787,1930,2619,3589,3534,8285,4850,5057,7588
EW033_RS05520,87,57,162,129,23,31,219,15,3060,87,24,851
EW033_RS05525,110,54,208,165,43,71,463,20,2698,299,9,2560
EW033_RS05530,101,104,147,169,90,66,177,61,1036,112,26,346
EW033_RS05535,208,188,259,286,191,183,322,202,1318,191,121,485
EW033_RS05540,407,407,613,757,477,348,591,346,4013,403,149,1281
trpS,1301,1198,1627,1495,1495,3183,942,1268,2139,1331,2398,1381
spxA,88053,99251,88986,92216,89182,64063,95732,56255,15529,69324,33574,36961
EW033_RS05555,69,68,60,49,60,48,103,94,140,100,63,95
mecA,1659,1702,1596,1341,1376,1269,2415,1573,1943,1985,1507,1745
EW033_RS05565,16,14,32,11,8,9,36,5,737,28,3,165
EW033_RS05570,18,18,53,30,16,12,60,7,648,27,7,183
pepF,3894,4147,4810,2974,3575,5016,1192,2420,2661,2089,3317,2167
EW033_RS05580,1264,1678,1648,1589,1224,1780,3011,2510,2495,2576,1663,1954
EW033_RS05585,1143,1062,991,810,764,1152,1448,1482,1016,1475,1219,1008
EW033_RS05590,333,274,303,194,249,584,214,373,544,330,487,323
EW033_RS05595,316,269,296,291,256,727,369,486,829,533,815,504
EW033_RS05600,716,718,699,766,672,1522,1045,1212,1221,1384,2041,1306
EW033_RS05605,1570,1539,1467,1768,1473,2786,2557,3038,1369,3113,3250,2127
EW033_RS05610,511,461,558,670,497,660,723,763,827,688,553,763
mgtE,1260,1072,1096,1301,946,1044,1483,1051,3432,1223,1056,1860
EW033_RS05620,2611,2411,2127,2344,1926,2146,2170,1927,3773,1767,1775,2338
fabI,4884,4763,4573,4522,4359,5663,3681,4418,1626,3891,2497,2471
EW033_RS05630,4669,4260,4578,4340,4112,6282,3271,4304,1844,4343,4576,3202
EW033_RS05635,21,21,19,11,19,17,13,18,61,14,7,19
EW033_RS05640,16,16,12,20,11,11,20,15,64,14,14,32
EW033_RS05645,850,731,683,590,519,549,1060,1262,3724,1381,1139,1632
EW033_RS05650,355,329,368,322,280,304,434,370,1278,413,405,606
EW033_RS05655,12565,13955,13239,5801,9869,5151,13428,13354,3545,12174,11534,7091
EW033_RS05660,4200,4241,4559,4267,3754,3826,2934,3700,2201,3194,2040,2347
EW033_RS05665,4409,4705,4361,3862,3503,4288,2484,3332,1909,2936,2860,2299
murE,1970,1449,1521,1471,1432,1601,1029,1234,3287,1213,1661,2043
EW033_RS05675,386,322,278,265,235,202,178,184,573,188,274,306
EW033_RS05680,4815,4224,4169,4165,3678,3431,2707,3414,4501,2848,3096,3626
EW033_RS05685,6384,7862,6322,6038,5703,4487,4431,4470,3097,2976,1228,2332
EW033_RS05690,991,879,1155,1089,868,2240,734,681,4901,814,1550,1842
EW033_RS05695,2461,2165,2368,2575,2221,3214,1958,2084,2504,2058,1849,2001
EW033_RS05700,1076,1024,1054,1063,856,1403,1556,1354,3053,1462,1120,1584
EW033_RS05715,99,64,158,134,73,116,118,48,1207,60,23,413
EW033_RS05720,2399,1655,1017,687,1025,489,816,652,553,1228,2642,547
EW033_RS05725,794,649,709,797,590,1023,850,898,2695,1207,1407,1377
EW033_RS05730,2587,2611,2672,1946,2038,2038,535,760,1272,550,339,541
EW033_RS05735,3167,3385,3330,2772,2918,3255,957,1477,975,1105,374,811
EW033_RS05740,1068,1350,1660,1793,1509,1716,1865,3186,2207,1560,613,1409
EW033_RS05745,3,4,10,14,5,1,9,2,101,2,1,28
EW033_RS05750,45,42,38,54,35,19,53,24,635,31,30,146
EW033_RS05755,118,125,232,173,64,52,250,78,2450,147,51,883
EW033_RS05760,34,32,34,26,13,11,42,13,293,21,21,145
EW033_RS05765,57,44,89,63,36,31,99,27,814,71,20,290
EW033_RS05770,877,794,806,742,919,1979,199,220,211,182,168,144
EW033_RS05775,197,197,220,216,158,320,77,102,364,94,84,188
EW033_RS05780,1742,2222,2345,2459,1725,2931,840,1465,2868,1157,1742,1654
EW033_RS05785,2187,2012,2612,1795,2380,4178,278,526,839,338,249,552
EW033_RS05790,277,263,323,424,195,155,368,149,3276,225,58,1048
EW033_RS05795,88,117,122,101,84,113,169,105,606,172,98,189
EW033_RS05800,183,258,259,188,184,264,230,187,578,232,132,190
EW033_RS05805,314,261,335,226,167,479,206,194,1830,185,233,669
EW033_RS05810,1281,1230,1608,1597,1441,4409,882,1439,942,1230,1535,993
EW033_RS05815,79,60,63,65,65,74,43,52,284,38,28,87
EW033_RS05820,706,526,633,588,514,605,482,475,2259,529,454,979
menD,1968,1536,1565,1693,1376,1253,1260,1309,3384,1198,1220,1790
menH,1546,1300,1098,1272,1052,798,819,845,1210,723,715,878
menB,4612,3662,3283,3090,2941,3823,2456,2600,2095,2589,3393,2440
EW033_RS05840,213,156,119,160,115,111,120,100,412,71,106,199
EW033_RS05845,736,753,484,599,387,410,537,451,1506,358,318,721
EW033_RS05850,838,795,568,731,406,450,705,386,3702,350,305,1413
EW033_RS05855,1370,1085,1358,1232,1143,1883,975,1250,1910,1355,1834,1372
EW033_RS05860,387,406,458,518,319,651,345,293,1604,265,121,508
EW033_RS05865,202,112,180,200,156,249,231,212,658,220,329,338
EW033_RS05870,2,2,5,5,3,1,5,7,42,3,2,13
EW033_RS05875,8738,7912,7003,10571,6967,9529,22806,47734,13341,25470,30497,21048
EW033_RS05880,139,76,109,162,90,170,110,147,1220,117,164,340
EW033_RS05885,3019,3238,3243,3056,2927,3047,1637,2042,714,1378,1149,1035
EW033_RS05890,7830,8114,8461,8038,7190,7704,4018,5200,2914,3712,3765,3188
EW033_RS05895,1165,1237,1894,1779,1553,2470,722,1194,1813,952,707,1044
qoxD,11838,10201,7411,7093,8333,8570,8374,6538,1333,7611,7587,4600
qoxC,33337,26614,19865,19335,21537,22001,23380,18316,2996,21779,29879,16472
qoxB,125936,107220,79660,77999,81987,80956,96851,81920,12752,91839,116957,75945
qoxA,73984,67822,50357,48014,51274,48876,60446,54670,16143,62899,90069,53751
EW033_RS05920,17,28,30,39,17,28,43,14,395,21,6,115
EW033_RS05925,6475,5266,5414,4038,4192,5093,7140,3845,1518,5665,5202,2258
EW033_RS05930,172,166,136,123,108,93,115,92,183,72,46,94
folD,7465,6661,4832,4066,3852,5578,4355,3478,3251,3897,3211,3059
purE,143,85,123,209,81,1874,243,180,871,177,105,302
purK,386,227,184,654,218,2660,547,423,1503,337,538,751
EW033_RS05950,343,198,184,450,178,795,297,205,1280,207,301,588
purS,229,140,81,371,160,589,147,133,582,114,114,312
EW033_RS05960,803,352,248,1088,363,1507,352,224,1873,188,237,629
purL,6263,3152,1493,8266,3372,8346,1401,1043,4270,937,1306,2377
EW033_RS05970,9371,5605,2504,13465,6210,12710,1591,1299,3710,1059,1587,2045
EW033_RS05975,10033,5950,2388,12090,6087,10675,1217,816,4248,728,735,1484
purN,7678,4726,1814,8898,4462,6932,783,583,1768,386,533,857
purH,25510,17683,7151,30110,15705,26491,2467,2390,3445,1512,2382,2329
EW033_RS05990,28069,21347,9352,32567,18238,35727,3033,3424,4473,1844,2013,2584
EW033_RS05995,224,220,388,277,261,219,2333,1700,1595,2833,2639,2492
EW033_RS06000,628,634,943,600,831,692,6204,5058,2833,7911,11539,7909
EW033_RS06005,245,206,388,223,286,276,2183,1946,1138,2930,3764,3029
EW033_RS06010,15,7,34,15,8,7,44,20,471,23,7,153
EW033_RS06015,74,51,61,48,46,75,692,415,3361,669,619,892
EW033_RS06020,3542,3858,4337,4043,3577,6395,7118,6761,4346,8129,5298,4991
EW033_RS06025,39,33,54,52,23,16,64,58,210,48,10,106
EW033_RS06030,1489,1576,1426,1335,1304,781,1968,1453,3451,1725,1687,2295
EW033_RS06035,811,651,560,460,543,320,2325,2826,1867,2620,2574,2535
EW033_RS06040,8322,7696,6782,5216,6456,8244,8590,9232,1638,9783,8932,5228
ptsP,52556,49847,45270,35895,40604,47820,60343,62590,11634,64349,69624,44869
EW033_RS06050,64,70,84,66,68,290,124,68,219,90,118,119
EW033_RS06055,4231,2689,3277,1794,2542,4835,1556,1914,2853,2326,2870,2076
EW033_RS06060,3675,2442,2934,1575,2092,2782,1482,1473,4238,1825,2164,2201
EW033_RS06065,2542,1543,1630,1044,1193,1090,1222,996,2681,1182,1135,1706
EW033_RS06070,20160,21655,20653,20301,17567,18303,16662,17405,5407,18238,14279,12273
EW033_RS06075,2462,2326,2486,2239,1922,2078,1487,1420,1756,1642,1461,1246
EW033_RS06080,1285,1351,1471,1253,950,1044,757,629,1056,777,439,591
EW033_RS06085,1256,1275,1417,1482,1278,2728,532,650,1921,619,548,751
EW033_RS06090,2374,2588,2454,2001,1881,3005,1312,1148,3138,1256,691,1448
pdhA,26808,31189,20233,24227,20547,28158,26609,21683,6952,26316,30723,23996
EW033_RS06100,18126,19636,12323,16167,13911,16796,16190,13305,4418,15532,21697,16181
