Name,B_1,B_2,B_3,P_1,P_2,P_3
5'UTR_00942,29,25,25,35,46,57
3'UTR_01184,21,14,12,11,10,8
5'UTR_00941,349,335,230,324,366,321
3'UTR_01185,18,13,6,5,3,5
3'UTR_01186,53,60,46,39,71,48
3'UTR_01187,12,7,6,4,3,13
5'UTR_00944,762,690,567,334,432,380
5'UTR_02224,19,15,13,11,17,18
5'UTR_00943,26,25,20,28,48,38
3'UTR_01188,29,5,6,3,4,6
5'UTR_00945,783,716,586,358,462,410
5'UTR_00947,2398,2026,1265,1011,1268,931
3'UTR_01189,12,17,14,20,16,20
5'UTR_00946,3069,3037,1885,1935,2087,1919
3'UTR_01846,200,185,124,56,66,51
3'UTR_01190,100,73,57,41,63,41
3'UTR_01191,93,68,54,39,62,35
3'UTR_01192,88,58,47,31,45,26
5'UTR_00949,2443,2067,1297,1059,1313,971
5'UTR_00950,96,113,81,16,25,24
3'UTR_01193,7,7,2,12,7,6
3'UTR_01847,317,207,145,64,69,57
5'UTR_00948,67,99,70,109,90,81
3'UTR_01194,19,14,4,4,6,2
5'UTR_02225,127,135,87,47,48,44
3'UTR_01195,7255,15336,14292,65,58,95
3'UTR_01196,3,8,7,25,35,21
3'UTR_01197,3,13,9,39,47,34
5'UTR_02226,35,62,38,32,28,45
5'UTR_00951,20,50,29,55,41,55
3'UTR_01198,13,17,9,4,3,8
5'UTR_00952,20,42,32,38,44,37
5'UTR_00955,15,26,19,69,55,66
5'UTR_00953,15,15,20,46,50,39
3'UTR_01199,22,38,19,87,133,103
5'UTR_02227,31,37,30,77,80,63
5'UTR_02228,24,25,11,39,39,30
3'UTR_01200,18,14,4,19,17,7
5'UTR_00954,0,6,9,37,65,66
3'UTR_01201,12,31,27,28,53,65
3'UTR_01203,12,37,31,38,64,76
3'UTR_01202,22,9,7,9,15,5
5'UTR_02229,8,8,4,11,10,8
5'UTR_02230,7,5,2,11,10,7
5'UTR_00959,18,32,37,60,85,61
5'UTR_02231,132,142,124,195,231,184
3'UTR_01204,5,4,8,8,8,18
5'UTR_00956,107,151,107,76,24,22
3'UTR_01205,19,7,3,24,2,11
5'UTR_02232,68,42,23,1580,22,35
3'UTR_01206,0,3,0,12,1,1
5'UTR_02233,25,25,29,148,12,14
3'UTR_01207,2,7,3,30,5,8
5'UTR_00957,31,20,15,63,67,56
5'UTR_00958,296,380,297,348,367,378
3'UTR_01208,20,30,16,4,9,6
5'UTR_02234,4,9,8,4,9,11
3'UTR_01209,10,15,12,7,13,12
5'UTR_00960,21,35,38,67,95,68
5'UTR_02235,105,155,176,515,612,742
5'UTR_00964,60,55,42,61,85,37
3'UTR_01210,9,16,13,11,22,17
3'UTR_01854,23,53,87,202,326,366
5'UTR_00961,29,42,30,37,53,41
5'UTR_02236,32,29,21,36,44,36
5'UTR_00962,5,12,15,5,9,5
3'UTR_01211,14,25,21,11,24,8
3'UTR_01213,35,87,58,38,68,35
5'UTR_02237,26,67,54,65,68,43
3'UTR_01212,20,43,54,22,21,28.5
5'UTR_00963,113,157,118,196,228,187
3'UTR_01214,22,34,28,33,56,51
3'UTR_01217,24,40,29,35,59,52
3'UTR_01215,51,37,36,14,27.5,16
5'UTR_02238,57,105,81,11,14,6
3'UTR_01216,23,18,11,1,4,2
5'UTR_02239,60,93,46,150,178,173
5'UTR_02240,21,23,18,19,24,14
5'UTR_02241,101,128,100,115,114,106
5'UTR_00965,18,16,10,19,24,14
5'UTR_02242,19,11,4,14,22,10
5'UTR_02243,83,57,14,11,14,11
5'UTR_00967,18,25,16,14,28,22
3'UTR_01218,26,6,6,7,4,3
5'UTR_02244,62.7,71.25,66,14.25,15.75,24.25
5'UTR_02245,11,13,13,15,15,6
3'UTR_01219,11,3,0,1,6,0
5'UTR_00966,251,237,138,262,245,179
5'UTR_02246,29,29,16,6,3,6
3'UTR_01220,42,40,16,52,41,31
5'UTR_00968,16,23,16,17,25,17
3'UTR_01221,32,34,12,37,28,28
3'UTR_01222,27,22,11,15,15,27
5'UTR_00969,97,86,48,51,45,50
5'UTR_02247,86,74,43,46,39,28
5'UTR_02248,95,110,86,90,102,115
3'UTR_01223,30,62,56,43,42,31
5'UTR_02249,29,30,16,27,21,21
3'UTR_01224,16,4,1,4,5,3
3'UTR_01225,73,56,27,25,18,13
3'UTR_01226,68,56,27,22,18,11
3'UTR_01227,60,50,22,20,13,8
5'UTR_02250,97,82,49,19,26,22
3'UTR_01228,22,19,9,7,7,2
3'UTR_01229,8,5,14,6,7,12
5'UTR_00970,40,42,32,51,50,45
3'UTR_01230,12,11,9,5,7,13
3'UTR_01231,35,29,18,11,16,19
3'UTR_01232,15,21,4,20,14,11
5'UTR_02251,42,53,38,83,100,69
5'UTR_00971,97,100,70,99,140,141
5'UTR_00973,35,35,36,59,54,44
5'UTR_02252,40,48,37,70,57,71
3'UTR_01233,31,12,5,15,14,19
5'UTR_02253,54,71,44,53,60,82
5'UTR_02254,24,31,20,16,35,15
3'UTR_01234,16,27,29,16,20,16
3'UTR_01235,10,20,21,11,12,12
3'UTR_01236,12,8,13,13,5,8
5'UTR_00972,215,162,106,120,135,113
5'UTR_00974,360,865,670,541,639,554
3'UTR_01237,11,20,15,15,36,36
3'UTR_01238,42,14,10,14,30,11
5'UTR_00976,84,122,101,29,41,29
5'UTR_00975,1030,529,310,82,167,127
3'UTR_01859,435,329,181,64,89,66
3'UTR_01860,437,329,183,64,90,66
3'UTR_01858,473,349,191,68,93,67
3'UTR_01857,507,378,203,74,100,78
3'UTR_01239,17,8,1,2,2,2
5'UTR_00977,36,22,16,63,72,59
3'UTR_01240,6,12,2,5,16,3
5'UTR_02255,19,37,27,23,26,19
5'UTR_02256,10,7,12,27,33,26
3'UTR_01241,3,11,9,9,21,16
3'UTR_01242,7,11,11,7,13,9
3'UTR_01243,10,20,21,9,13,10
3'UTR_01244,24,27,28,18,19,14
5'UTR_00978,58,67,34,34,30,37
3'UTR_01245,59,67,34,34,33,38
5'UTR_02257,12,30,11,13,25,21
5'UTR_00979,119,109,77,111,128,107
5'UTR_02258,3,5,1,44,60,57
3'UTR_01246,4,3,0,14,20,13
5'UTR_02259,56,84,61,48,78,58
5'UTR_02260,40,45,21,35,37,28
5'UTR_00980,42,31,26,44,62,45
5'UTR_00981,609,513,386,576,737,624
5'UTR_00983,12,22,16,20,14,12
3'UTR_01247,16,13,11,10,12,12
5'UTR_00982,15,21,10,31,25,32
3'UTR_01248,32,22,25,8,23,14
3'UTR_01249,16,12,10,13,24,20
5'UTR_00984,13,18,15,17,10,12
5'UTR_00985,14,26,17,22,37,25
5'UTR_02261,103,152,124,211,244,209
5'UTR_02262,24,28,15,12,23,17
5'UTR_02263,24,34,27,34,48,37
3'UTR_01866,1769.5,3862.5,3331.833333,162,220.5,105
3'UTR_01250,31,54,49,48,39,38
5'UTR_00987,41,32,32,33,41,31
3'UTR_01251,10,22,13,4,9,6
5'UTR_02264,20,29,26,7,13,5
5'UTR_02265,22,30,22,15,14,6
3'UTR_01252,8,12,9,4,14,6
3'UTR_01253,28,29,12,13,15,17
5'UTR_02266,68,50,23,12,16,13
5'UTR_00986,6,12,5,22,13,15
3'UTR_01254,17,25,23,55,54,46
5'UTR_00989,11,20,19,8,8,12
5'UTR_00988,21,19,12,18,30,17
3'UTR_01255,23,12,13,12,7,15
5'UTR_02267,17,15,15,15,12,15
3'UTR_01256,12,24,12,11,15,9
3'UTR_01257,13,12,13,12,15,15
5'UTR_02268,18,12,9,7,9,13
5'UTR_00991,126,158,107,160,199,139
5'UTR_00990,264,354,241,422,426,355
3'UTR_01258,23,20,14,12,23,20
5'UTR_00992,8,10,6,7,9,13
5'UTR_00993,112,201,138,53,58,39
3'UTR_01259,10,13,5,14,15,10
5'UTR_00994,233,239,161,275,426,311
3'UTR_01260,28,12,14,4,7,4
5'UTR_02269,83,80,41,63,70,45
3'UTR_01261,12,8,4,3,4,4
5'UTR_02270,14,3,6,11,11,14
5'UTR_02271,58,49,47,55,47,51
5'UTR_02272,14,10,6,14,11,13
3'UTR_01262,7,10,7,10,12,7
5'UTR_00995,22,33,22,33,37,25
5'UTR_02273,80,85,55,37,23,21
3'UTR_01263,13,15,23,17,20,19
5'UTR_02274,7,15,12,28,18,21
5'UTR_00996,8072.5,4530.833333,3472.5,1574.5,1978.5,1763.5
3'UTR_01264,44,70,42,84,81,100
3'UTR_01265,245,85,38,30,33,42
3'UTR_01266,230,75,33,21,30,35
5'UTR_00997,595,456,324,221,291,230
5'UTR_00998,772,766,507,817,1028,684
5'UTR_00999,561,399,285,329,344,312
5'UTR_01000,740,501,339,382,389,350
5'UTR_01001,1010,645,412,433,468,399
5'UTR_01003,129,144,106,137,164,132
5'UTR_01004,40,48,32,18,23,21
3'UTR_01267,228,73,31,20,30,35
3'UTR_01871,196,51,17,11,26,20
3'UTR_01872,182,48,16,11,23,19
3'UTR_01873,12231.5,7010.833333,5103.5,2380.5,3081.5,2504.5
5'UTR_01002,1247,1003,776,605,647,639
5'UTR_01005,444,198,91,44,46,36
5'UTR_02275,168,77,60,31,35,21
5'UTR_01008,163,144,130,87,132,82
3'UTR_01268,117,58,32,35,42,52
3'UTR_01874,389,437,320,220,226,201
3'UTR_01875,232,113,87,46,65,31
5'UTR_01006,60,50,36,33,27,30
3'UTR_01269,48,52,43,19,34,33
5'UTR_01009,266,279,211,169,208,146
5'UTR_01010,44,61,41,76,68,52
3'UTR_01270,34,34,35,11,23,24
5'UTR_01007,338,290,227,298,327,300
3'UTR_01271,39,42,27,48,62,41
5'UTR_02276,26,43,39,55,46,52
3'UTR_01272,15,25,20,24,31,26
5'UTR_02277,39,31,28,70,66,57
3'UTR_01273,64,58,30,27,30,23
5'UTR_01011,50,19,15,8,5,8
3'UTR_01274,14,13,7,14,19,10
5'UTR_01012,20,11,9,9,24,15
5'UTR_01013,60,25,17,27,69,36
5'UTR_01014,54,46,53,134,197,163
3'UTR_01275,6,2,7,11,11,11
3'UTR_01276,17,7,8,28,38,29
5'UTR_02278,37,41,45,44,54,55
3'UTR_01277,30,23,10,15,22,23
5'UTR_02279,129,153,105,96,91,72
5'UTR_01015,12,18,13,32,31,35
5'UTR_02280,5,13,5,21,11,12
3'UTR_01278,33,42,25,33,59,48
5'UTR_02281,13,12,9,7,14,7
3'UTR_01279,27,37,22,28,54,38
5'UTR_01016,15,19,14,33,34,35
5'UTR_01019,25,40,25,45,31,41
3'UTR_01280,22,33,20,19,35,32
5'UTR_02282,24,32,24,35,38,26
5'UTR_01017,32,39,24,40,54,44
5'UTR_01018,5,9,14,12,37,24
3'UTR_01281,8.833333333,11.58333333,11.83333333,18,18.5,22
5'UTR_02283,50.5,59,47.5,68.66666667,73.5,62.33333333
3'UTR_01282,7,3,8,12,14,7
3'UTR_01283,21,30,9,23,38,22
3'UTR_01284,7,10,2,9,20,10
3'UTR_01285,334,330,443,250,296,298
3'UTR_01286,20,26,12,47,29,26
5'UTR_02284,14,13,7,8,22,10
5'UTR_01020,50,61,51,77,150,81
3'UTR_01287,5,7,4,2,10,11
5'UTR_01021,50,61,52,77,151,82
5'UTR_01023,252,345,219,368,398,372
5'UTR_01022,24,28,15,21,14,16
3'UTR_01288,23,35,20,37,45,53
5'UTR_02285,3,7,2,10,15,17
3'UTR_01289,13,5,10,6,3,5
3'UTR_01290,46,31,32,70,62,43
5'UTR_01025,220,298,212,391,326,277
3'UTR_01291,40,26,27,53,50,33
5'UTR_02286,23,23,18,29,37,43
5'UTR_02287,24,7,7,19,25,13
5'UTR_02288,18,17,27,9,12,8
5'UTR_01024,52,73,57,35,44,35
5'UTR_02289,29,101,79,20,11,16
5'UTR_02290,37,39,27,28,28,31
3'UTR_01292,14,8,5,4,4,3
5'UTR_02291,12,11,2,8,9,5
3'UTR_01293,37,44,16,33,27,22
5'UTR_01026,126,110,83,108,140,125
5'UTR_01027,167,123,92,120,150,142
5'UTR_01028,168,123,92,122,151,144
5'UTR_01035,172,173,121,110,96,94
5'UTR_02292,69,16,12,61,101,63
5'UTR_01029,52,106,72,185,149,125
5'UTR_01030,80,74,52,71,107,64
5'UTR_01031,178,237,144,151,267,237
3'UTR_01294,87,105,80,25,58,57
5'UTR_02293,21,19,15,16,8,7
5'UTR_01032,27,21,15,25,30,30
3'UTR_01882,21,15,14,22,24,24
5'UTR_02294,86,71,51,53,67,56
5'UTR_01033,318,361,287,152,137,161
5'UTR_02295,16,21,6,3,5,6
5'UTR_01034,60,62,31,37,65,42
3'UTR_01295,19,11,4,3.5,8,3
3'UTR_01296,3,6,7,13,22,19
5'UTR_02296,4,11,4,12,21,12
3'UTR_01297,19,13,10,14,14,13
5'UTR_01036,22,21,18,29,29,32
5'UTR_01040,16,12,14,15,17,18
5'UTR_02297,8,10,7,11,13,16
3'UTR_01298,34,35,28,59,75,83
5'UTR_02298,37,38,29,100,80,69
3'UTR_01299,30,29,22,46,52,57
5'UTR_01037,8,16,11,29,36,20
5'UTR_02299,11,11,10,14,5,9
3'UTR_01300,26,22,22,28,24,24
5'UTR_02300,8,14,11,1,4,2
5'UTR_01038,28,134,57,5,6,2
5'UTR_02301,73,51,41,57,65,47
5'UTR_02302,140,142,111,34,21,28
3'UTR_01301,14,12,6,12,5,3
5'UTR_02303,22,23,32,24,24,22
3'UTR_01302,20,20,13,19,15,5
5'UTR_02304,18,11,8,9,12,3
3'UTR_01303,9,37,31,22,19,9
5'UTR_02305,1,9,8,27,24,16
5'UTR_02306,15,14,8,16,32,23
5'UTR_01039,46,44,26,85,109,82
5'UTR_02307,51,79,53,49,48,34
5'UTR_02308,19,29,18,18,31,24
3'UTR_01304,8,14,13,6,2,2
5'UTR_02309,10,18,10,7,10,10
5'UTR_02310,6,14,8,5,2,8
5'UTR_01042,4,2,3,2,4,4
5'UTR_02311,32,38,32,33,40,29
5'UTR_02312,72,126,83,35,39,42
3'UTR_01305,5,3,12,6,2,3
5'UTR_02313,4,6,5,4,14,3
5'UTR_01041,8,33,22,27,42,39
3'UTR_01306,9,11,3,22,30,17
3'UTR_01307,16,46,35,29,33,25
3'UTR_01308,24,55,38,31,36,28
3'UTR_01309,8,6,4,12,12,10
5'UTR_01043,7,14,7,11,11,16
5'UTR_01044,204,238,185,429,570,623
5'UTR_01045,19,23,16,14,10,12
3'UTR_01310,90,155,144,202.2,369,381
3'UTR_01311,12,24,13,27,49,42
5'UTR_02314,17,15,11,21,18,13
5'UTR_02315,13,15,12,30,39,33
5'UTR_01046,131,143,99,44,42,31
5'UTR_02316,7,8,11,5,3,3
3'UTR_01312,17,17,4,0,0,0
5'UTR_01047,1623,900,459,492,533,443
5'UTR_02317,50,87,77,38,40,42
5'UTR_01048,195,107,82,94,111,111
3'UTR_01885,1942,533,243,110,178,108
3'UTR_01886,1934,523,240,107,176,108
5'UTR_01049,474,267,196,143,176,158
5'UTR_01050,1298,817,598,762,844,684
3'UTR_01313,214,82,53,58,81,77.5
5'UTR_01051,268,170,143,173,196,162
5'UTR_01052,100,88,74,101,111,101
5'UTR_01053,132,155,110,91,127,117
3'UTR_01314,194,61,43,48,70,70
3'UTR_01887,608,379,262,305,384,283
3'UTR_01888,75,59,42,20,32,37
3'UTR_01889,74,56,42,19,32,36
5'UTR_01054,10,8,9,4,3,7
5'UTR_01055,154,203,169,92,99,96
5'UTR_02318,21,23,13,20,25,22
5'UTR_01056,201,185,116,62,104,63
3'UTR_01315,15,8,5,3,4,7
3'UTR_01316,27,28,11,29,26,26
5'UTR_02319,65,74,55,50,49,35
5'UTR_01060,297,244,206,197.2,252,195
3'UTR_01317,64,64,55,47,73,69
5'UTR_02320,8,14,8,9,8,5
5'UTR_01057,77,88,63,86,76,63
3'UTR_01318,21,14,14,9,11,14
3'UTR_01319,68,74,66,47,65,62
5'UTR_01058,27,39,29,34,47,53
3'UTR_01320,51,44,27,20,20,20
5'UTR_02321,11,10,8,13,17,14
3'UTR_01321,33,26,19,15,14,18
5'UTR_01059,39,39,26,19,25,16
5'UTR_01061,50,44,42,65,68,56
5'UTR_01062,52,51,69,102,119,136
3'UTR_01322,39,12,16,5,21,18
3'UTR_01893,175,193,132,175,193,197
5'UTR_01063,25,18,14,23,28,18
5'UTR_01064,32,35,16,27,36,22
5'UTR_01065,64,81,56,89,78,91
3'UTR_01323,12,14,11,12,26,16
3'UTR_01325,32,33,20,31,51,39
3'UTR_01324,28,21,13,47,49,55
5'UTR_02322,563,562,357,391,445,424
5'UTR_01066,14,16,12,17,14,8
5'UTR_02323,2,11,5,17,13,10
3'UTR_01326,5,13,8,18,15,9
3'UTR_01327,7,6,14,7,13,5
5'UTR_01067,15,10,8,5,9,8
5'UTR_02324,18,7,5,4,5,6
5'UTR_02325,132,92,58,72,91,65
5'UTR_02326,11,12,11,15,17,14
5'UTR_02327,74,69,52,65,76,55
3'UTR_01328,10,11,6,5,6,12
3'UTR_01329,27,25,12,23,21,24
3'UTR_01330,18,18,12,18,22,12
5'UTR_02328,247,199,170,138,210,170
5'UTR_01069,125,137,92,65,73,56
5'UTR_01068,129,124,89,118,158,99
5'UTR_01070,36,23,15,27,32,34
5'UTR_01071,19,19,6,9,10,5
5'UTR_01072,305,276,223,172,241,222
5'UTR_01074,52,61,51,53,62,54
3'UTR_01331,81,43,20,44,59,44
5'UTR_01073,96,142,111,186,276,211
5'UTR_02329,15,14,13,9,26,31
3'UTR_01332,33,31,22,28,52,50
5'UTR_01075,651,569,371,97,112,77
5'UTR_02330,27,21,17,22,18,20
3'UTR_01333,20,25,28,26,19,12
5'UTR_02331,5,8,2,13,13,4
3'UTR_01334,5,9,6,6,16,3
5'UTR_02332,30,5,4,7,18,10
3'UTR_01335,92,7,5,12,16,12.07142857
5'UTR_01076,110,98,64,107,143,96
5'UTR_02333,14,12,9,11,13,17
3'UTR_01336,5,4,3,9,12,9
5'UTR_02334,16,38,17,35,30,26
5'UTR_02335,5,7,6,9,12,11
5'UTR_02336,2,15,11,7,6,5
5'UTR_02337,60,60,46,93,101,96
5'UTR_01077,25,24,16,19,19,14
3'UTR_01337,10,18,8,9,19,15
5'UTR_02338,162,194,121,33,49,54
3'UTR_01338,60,31,19,1,2,0
5'UTR_02339,85,181,135,135,183,132
5'UTR_01078,198,175,130,114,188,126
5'UTR_01079,190,148,114,135,163,157
5'UTR_01080,116,143,86,122,192,158
5'UTR_01082,125,95,80,121,149,132
3'UTR_01899,122,82,67,27,72,57
5'UTR_01081,569,526,380,160,204,195
3'UTR_01339,19,10,2,7,4,3
3'UTR_01340,41,36,19,15,14,18
5'UTR_01083,1239,980,636,492,573,415
5'UTR_01084,942,958,656,589,647,496
5'UTR_01087,245,175,117,241,259,182
3'UTR_01341,10,8,6,5,12,6
5'UTR_02340,7,10,13,11,8,13
5'UTR_02341,32,59,63,43,27,48
3'UTR_01342,15,18,11,3,6,6
3'UTR_01343,27,15,13,5,4,7
5'UTR_01085,277,86,36,13,33,19
3'UTR_01344,20,14,4,3,3,3
5'UTR_01086,22,11,9,7,17,14
3'UTR_01345,36,16,11,10,10,20
5'UTR_02342,20,15,18,26,22,30
3'UTR_01346,11,3,9,6,14,9
3'UTR_01347,14,7,11,15,18,21
5'UTR_02343,8,18,28,51,54,71
5'UTR_01088,283,200,136,264,279,199
5'UTR_01089,470,355,239,418,408,289
5'UTR_01090,19,25,9,17,20,21
3'UTR_01348,12,16,14,5,15,11
3'UTR_01349,31,40,21,35,43,33
5'UTR_02344,110,109,73,152,159,118
5'UTR_01094,65,50,35,59,65,72
3'UTR_01350,12,16,12,18,25,12
5'UTR_01091,101,83,57,78,75,92
3'UTR_01351,11,5,2,4,6,3
3'UTR_01352,15,10,4,8,7,9
5'UTR_01092,64,58,60,86,93,83
5'UTR_01093,48,53,35,70,58,40
5'UTR_02345,78,102,76,82,80,79
5'UTR_01096,43,23,14,21,8,20
5'UTR_02346,28,32,20,25,38,24
5'UTR_02347,34,31,24,41,52,43
5'UTR_01095,29,47,25,31,31,19
3'UTR_01353,24,31,31,30,42,32
3'UTR_01354,16,26,23,28,36,20
3'UTR_01355,14,25,23,28,35,20
3'UTR_01356,11,15,15,22,25,13
3'UTR_01357,20,14,20,27,27,30
3'UTR_01358,50,62,37,32,32,32
3'UTR_01359,42,57,36,26,23,24
3'UTR_01360,18,34,22,8,5,9
3'UTR_01361,19,33,24,35,30,40
5'UTR_02348,7,10,8,9,4,13
3'UTR_01362,16,21,19,12,24,25
5'UTR_01097,53,25,15,23,11,25
3'UTR_01363,40,31,13,16,18,22
5'UTR_01098,588,447,347,415,455,449
5'UTR_01099,66,78,73,119,157,110
3'UTR_01364,13,14,5,2,11,5
5'UTR_02349,49,54,29,23,35,29
3'UTR_01365,18,11,10,11,13,12
5'UTR_01100,108,134,97,63,63,61
5'UTR_01101,110,134,97,64,67,62
5'UTR_01103,17,16,16,16,21,14
3'UTR_01366,0,3,12,3,8,2
5'UTR_02350,10,9,8,25,18,23
5'UTR_02351,4,7,3,9,14,4
3'UTR_01367,17,4,2,0,1,1
5'UTR_02352,508.5,764.5,510.5,404,462,385.5
3'UTR_01368,53,17,12,1,3,0
5'UTR_01102,206,288,182,259,174,143
3'UTR_01369,141,93,79,73,76,87
5'UTR_01104,6,21,21.125,36,37,35
5'UTR_02353,14,27,16,23,22,23
3'UTR_01370,48,23,14,22,32,32
5'UTR_02354,25,25,25,21,31,21
5'UTR_01108,18,19,5,46,50,47
3'UTR_01371,16,16,20,10,17,18
5'UTR_02355,10,15,9,17,14,14
3'UTR_01372,49,30,13,16,31,23
5'UTR_02356,100,164,144,151,172,117
5'UTR_01105,244,311,260,373,512,436
3'UTR_01373,22,16,17,5,13,15
5'UTR_01106,47,57,26,53,63,79
5'UTR_01107,20,21,15,39,48,54
3'UTR_01374,12,21,13,18,23,17
5'UTR_01109,9,21,21,27,48,35
5'UTR_01110,100,125,87,178,213,181
5'UTR_02357,15,11,16,8,13,18
3'UTR_01375,36,38,36,32,41,45
5'UTR_01116,59,50,33,37,47,38
3'UTR_01376,19,24,17,19,24,23
5'UTR_02358,8,11,18,6,12,11
5'UTR_01111,13,15,8,13,20,20
3'UTR_01377,100,146,140,161,197,131.3333333
5'UTR_02359,13,28,11,8,20,13
5'UTR_02360,12,4,4,7,2,2
5'UTR_01112,10,17,11,32,46,28
3'UTR_01905,1,18,8,12,13,17
3'UTR_01378,26,37,31,15,25,26
5'UTR_02361,94,145,103,45,54,55
3'UTR_01379,46,55,51,128,112,91
5'UTR_01113,210,283,169,532,669,590
5'UTR_01114,28,24,14,25,22,21
5'UTR_02362,29,43,32,86,78,59
3'UTR_01380,18,24,20,22,39,30
3'UTR_01381,35,40,35,49,62,55
5'UTR_01115,25,33,51,554,304,349
3'UTR_01382,12,21,24,63,83,106
3'UTR_01383,16,30,31,71,95,116
5'UTR_02363,168,194,182,190,207,179
3'UTR_01384,11,11,15,5,9,6
5'UTR_01118,123,116,85,125,124,136
5'UTR_01117,70,49,40,22,26,31
5'UTR_01121,7,16,6,7,5,14
3'UTR_01385,57,53,45,48,75,67
5'UTR_01119,11,10,5,7,12,2
3'UTR_01386,11,12,4,8,7,13
5'UTR_01120,160,137,96,25,48,62
3'UTR_01387,29,18,20,1,1,3
3'UTR_01388,27,21,19,19,14,17
5'UTR_02364,12,7,5,15,11,10
3'UTR_01389,13,25,19,24,41,44
5'UTR_02365,40,67,48,123,117,134
3'UTR_01390,14,11,16,16,10,10
5'UTR_02366,8,8,4,26,13,18
5'UTR_01122,97,118,90,94,86,102
5'UTR_02367,16,38,22,25,24,18
5'UTR_02368,13,24,14,19,25,15
5'UTR_01123,21,17,20,28,38,38
3'UTR_01391,13,17,6,16,7,10
5'UTR_01125,104,97,69,125,152,125
5'UTR_01126,37,28,22,44,60,49
5'UTR_01124,54,68,46,129,111,105
5'UTR_02369,6,11,13,17,26,26
3'UTR_01392,18,11,16,19,18,20
5'UTR_02370,9,0,4,4,6,14
3'UTR_01393,6,2,1,6,11,9
5'UTR_01127,118,111,97,134,134,122
5'UTR_01128,173,118,94,144,120,103
5'UTR_01130,63,47,33,73,104,89
5'UTR_02371,45,74,39,61,76,57
5'UTR_01129,23,26,14,17,28,13
3'UTR_01394,22,22,13,28,47,33
5'UTR_01131,69,52,35,77,120,98
5'UTR_01132,70,53,35,77,120,100
5'UTR_01133,56,65,55,75,62,60
5'UTR_01134,38,50,30,100,98,116
5'UTR_02372,3,9,7,9,16,10
3'UTR_01395,5,7,7,14,30,15
5'UTR_01137,6,11,4,9,11,8
5'UTR_01135,27,33,20,14,27,27
3'UTR_01396,38,53,57,16,17,17
5'UTR_02373,16,11,7,3,8,4
5'UTR_01136,46,40,31,18,21,10
3'UTR_01397,26,11,17,9,5,8
3'UTR_01400,78,48,38,37,31,27
3'UTR_01398,17,29,25,22,22,25
3'UTR_01399,10,20,16,8,14,15
5'UTR_02374,37,35,31,69,64,28
3'UTR_01401,43,45,37,43,81,61
5'UTR_02375,107,116,55,149,98,94
5'UTR_02376,334,619,501,82,83,79
3'UTR_01402,1,8,5,11,8,7
3'UTR_01405,6,11,19,23,24,13
3'UTR_01403,20,14,11,23,28,31
3'UTR_01404,9,5,5,2,6,13
5'UTR_02377,47,36,47,60,79,80
5'UTR_01140,61,94,111,360,311,262
5'UTR_01138,207,151,111,196,221,188
3'UTR_01406,27,11,7,19,16,15
3'UTR_01407,36,12,9,23,19,17
5'UTR_01141,67,105,115,388,330,279
5'UTR_01142,11,19,18,44,24,25
5'UTR_01144,64,57,39,118,96,81
5'UTR_01139,39,52,37,14,23,7
5'UTR_02378,9,8,6,10,11,8
3'UTR_01408,13,10,9,12,11,10
5'UTR_01143,21,20,17,18,20,27
5'UTR_01145,1405,874,642,497,714,570
5'UTR_02379,18,7,4,3,4,4
5'UTR_01146,766,1826,1619,2087,2474,1737
5'UTR_01147,828,1900,1690,2162,2542,1802
5'UTR_01148,64,81,63,105,120,111
3'UTR_01409,27,20,13,2,3,4
3'UTR_01911,29,95,77,48,76,49
5'UTR_02380,39,23,22,32,41,33
5'UTR_01149,89,106,56,124,135,136
5'UTR_01150,90,109,59,126,137,139
5'UTR_01152,65,111,97,78,91,54
3'UTR_01410,35,84,50,42,78,60
3'UTR_01411,17,8,21,21,23,21
3'UTR_01412,27,21,28,29,33,30
3'UTR_01413,32,25,29,33,39,32
5'UTR_01151,63,71,58,92,123.5,113
3'UTR_01414,9,7,13,8,9,7
3'UTR_01415,36,32,21,18,16,21
5'UTR_02381,16,7,6,8,9,11
5'UTR_02382,26,27,13,22,50,27
3'UTR_01912,23,25,13,19,48,22
5'UTR_01153,33,26,24,29,29,20
5'UTR_01154,74,57,40,114,136,122
5'UTR_02383,11,18,19,11,25,13
5'UTR_01155,174,177,123,364,379,308
5'UTR_01156,25,38,22,35,54,33
5'UTR_01157,105,79,59,73,78,69
3'UTR_01416,15,12,14,31,53,40
3'UTR_01417,33,41,20,25,33,40
5'UTR_01158,194,161,112,116,139,141
5'UTR_01159,344,289,201,232,278,276
5'UTR_01160,23,64,39,19,29,32
5'UTR_01161,46,96,58,26,28,37
5'UTR_01163,19,16,26.33333333,35.33333333,44.33333333,36.66666667
3'UTR_01418,24,29,18,21,26,35
5'UTR_01162,91,60,46,54,77,68
3'UTR_01419,30,25,30,60,45,49
5'UTR_02384,37,81,68,44,47,34
3'UTR_01420,23,23,27,44,38,37
3'UTR_01421,6,16,7,23,23.07692308,13
3'UTR_01422,7,9,1,20,48,22
5'UTR_01166,83,110,79,32,30,28
3'UTR_01423,27,13,16,24,28,24
5'UTR_01164,65,70,44,82,70,73
5'UTR_01165,29,34,15,16,24,31
3'UTR_01424,27,22,17,28,26,24
3'UTR_01914,204,150,146,238,299,271
3'UTR_01915,157,122,123,154,184,168
5'UTR_01170,8,11,10,23,26,25
5'UTR_01167,41,53,33,53,65,52
