,,EV_1,EV_2,EV_3,PA3458_1,PA3458_2,PA3458_3
2883,D3C65_16340,3.54846924814052,4.62442828302424,5.30511640888379,2.28447387653569,4.08789266295089,3.81161692351864
2884,D3C65_16345,31.6465522742328,30.4514239768955,36.0435850132987,25.1984391229997,33.4784312914081,33.4659965884937
2885,D3C65_16350,19.7700429539257,19.5447534980647,17.9437760888716,21.8063415487498,21.7081196584289,23.5557925873452
2886,D3C65_16355,25.0565379562575,21.4643275023389,22.6247611555338,27.3444600373211,23.8225468978862,24.54681298746
2887,D3C65_16360,6.59001431797525,6.10773546814522,7.87965819554798,5.53811848857137,5.56799173057104,8.30932489327064
2888,D3C65_16365,14.0490415130461,15.0075785788711,14.9791522133189,15.1605993624641,14.7305097682196,15.7800940633672
2889,D3C65_16370,10.2109013058737,8.11456283625008,6.39734625777163,8.86098958171419,7.96434260195604,8.84295126256325
2890,D3C65_16375,75.4592848278045,64.9165026900007,69.6686610754886,77.1875264344634,72.3134115894416,68.4566399463948
2891,D3C65_16380,7.96595137337667,7.24202919794362,9.04990446221352,7.19955403514278,8.10530441791986,9.30034529338548
2892,D3C65_16390,1.59319027467533,2.00682736810486,2.10644327999797,2.35370035764283,2.9601981352403,2.43943483105193
2893,D3C65_16395,46.4197711848586,37.5189464471778,39.0862253066291,48.735442699428,44.1915293046587,44.1385239743459
2894,D3C65_16400,173.657739939612,172.325393565526,189.423862364262,204.841157596033,210.667433957935,202.930485008132
2895,D3C65_16405,9.41430616853607,10.9939238426614,10.5322163999899,7.19955403514278,8.52818986581134,11.3586184320855
2896,D3C65_16415,17.3802575419127,14.6585651235485,15.9933656444291,15.2990523246784,14.6600288602377,15.3227000325449
2897,D3C65_16425,5.43133048184773,5.06069510217747,4.75900148443987,3.04596516871425,3.38308358313177,3.27799055422603
2898,D3C65_16430,169.095422334859,189.339799512502,214.077050382016,156.72875322657,163.374744702072,185.168350144536
2899,D3C65_16435,154.539456643507,157.841335169639,149.08937437319,159.428585989748,146.529807694395,146.442322201586
2900,D3C65_16440,24.2599428189199,19.1957400427421,20.6743507110912,21.6678885865355,28.5447677326743,29.1207532956824
2901,D3C65_16445,14.411130211836,10.3831502958469,10.2201507288791,11.4223693826784,16.4220515597855,13.7218209246671
2902,D3C65_16450,288.150186496962,290.553701556051,286.008187573058,327.372029155675,332.740366582606,311.409102651473
2903,D3C65_16455,33.0949070693922,30.1896638854035,29.0221074133054,29.0751220649997,31.6459276838784,31.9413498190862
2904,D3C65_16460,52.5028613245281,47.1168164685489,45.7956372355115,49.2892545482852,44.4029720286045,42.8425742203495
2905,D3C65_16465,56.4858370112164,54.1843389388312,52.4270327466163,53.5120698958208,53.7064518822168,52.9052428984387
2906,D3C65_16470,66.986409276122,63.8694623240329,58.5123133332771,81.6872477064277,85.9867077379325,79.2053996707174
2907,D3C65_16475,5.57616596136367,6.89301574262104,5.6951984977723,4.70740071528566,5.77943445451677,7.0133751392743
2908,D3C65_16485,333.411273845693,294.567356292261,270.794986106406,233.085561887747,252.392131483226,234.566905473337
2909,D3C65_16490,88.1323892854492,73.0310655262508,67.6402342132683,51.9198608303566,53.0721237103796,52.9052428984387
2910,D3C65_16495,14.411130211836,14.309551668226,11.5464298311,12.2530871559641,9.93780802544957,10.9774567397337
2911,D3C65_16500,6.15550787942743,6.36949555963716,6.63139551110473,7.33800699735706,5.3565490066253,5.56496070833722
2912,D3C65_16505,4.41748212523616,3.49013455322584,4.36891939555136,2.97673868760711,3.45356449111368,2.66813184646305
2913,D3C65_16510,112.537167583885,110.026491790445,111.485461004337,84.2486275073919,78.5157314918498,81.6448345017693
2914,D3C65_16515,135.421173347403,146.934664690808,141.755831102086,102.45519203857,125.033130759912,124.71610573753
2915,D3C65_16520,44.7541631704253,47.3785765600408,45.8736536532892,44.7203067952138,41.5132548013461,42.9188065588199
2916,D3C65_16525,200.379885910302,187.158465416736,173.820578808722,184.350119188319,184.519017096645,196.22203922274
2917,D3C65_16530,37.9468956331762,38.5659868131456,37.2918476977419,34.8209199968925,37.2139194144495,36.3628254503678
2918,D3C65_16535,68.0726753724916,59.8558075878232,62.0230521332737,44.6510803141066,46.0945138201704,46.1967971130459
2919,D3C65_16540,5.72100144087961,6.80576237879039,6.08528058666082,3.80745646089281,4.65173992680618,6.1748194161002
2920,D3C65_16545,5.57616596136367,5.58421528516135,6.39734625777163,3.87668294199996,2.88971722725839,3.6591522465779
2921,D3C65_16550,29.7636910405256,32.545504708831,26.9156641333075,29.0058955838925,31.3640040519508,26.5288537876897
2922,D3C65_16555,24.042689599646,24.5181952364115,20.6743507110912,32.2595401959282,25.6550505054159,23.9369542796971
2923,D3C65_16560,97.1121890154375,96.7639804881865,86.2861580621393,97.6093383610703,92.8233558121779,88.2770479486917
2924,D3C65_16565,316.900029180876,292.822289015648,297.944699493047,335.125395039675,311.243689648123,303.633404127495
2925,D3C65_16570,187.199857274352,201.817030540284,207.8357369598,212.317617555605,231.106897272689,220.082761163966
2926,D3C65_16575,53.4442919413817,54.0970855750006,63.7394133243832,51.7121813870351,50.7462537469765,52.2191518522054
2927,D3C65_16580,78.5732476373972,72.2457852517749,66.6260207821582,89.7175195148561,78.2338078599222,81.7210668402397
2928,D3C65_16585,314.148155070073,310.098455054116,255.581784639754,305.981046493568,336.757778337575,312.400123051588
2929,D3C65_16590,14.26629473232,15.0948319427018,15.9153492266514,10.4531986471785,11.9112734489431,12.3496388322004
2930,D3C65_16595,95.0844923022143,93.6228593902832,78.484516284369,87.4330456383205,82.8855477867284,86.904865856225
2931,D3C65_16600,51.4890129679165,50.8687111132667,45.2495223110676,51.5737284248208,48.9842310474288,48.9411612979793
2932,D3C65_16605,50.6924178305788,61.4263681367748,61.5549536266075,56.9733939511779,53.7769327901988,55.6496070833722
2933,D3C65_16610,40.1194278259153,37.8679599025004,41.8948163466264,42.2281534753567,42.1475829731833,43.5286652665829
2934,D3C65_16615,365.637168037989,332.697076286253,303.561881573041,367.523388197817,337.462587417394,330.695884284477
2935,D3C65_16620,80.4561088711044,79.5750678135492,81.5271565776994,80.9949828953562,82.7445859707645,85.3802190868176
2936,D3C65_16625,166.126295004783,151.733599701494,143.862274382084,122.046286191891,123.553031692291,122.886529614241
2937,D3C65_16630,52.0683548859803,49.7344173834683,43.5331611199581,48.250857331678,39.3988275618887,45.8156354206941
2938,D3C65_16635,57.0651789292802,58.1107403112103,51.95893423995,52.6813521225351,46.8698038079714,42.4614125279977
2939,D3C65_16640,93.1292133287491,86.9043503753235,90.4210282043575,85.287024723999,71.2561979697129,72.8781155776764
2940,D3C65_16645,64.0172819460453,62.6479152304039,58.278264079944,51.2968225003923,41.0903693534546,39.6408160045939
2941,D3C65_16650,868.505952917331,858.92211354888,814.959500105883,922.719766677097,864.659779122095,806.461908678074
2942,D3C65_16655,46.3473534451007,51.9157514792344,51.8029014043946,53.3736169336065,51.0281773789042,44.5959180051681
2943,D3C65_16660,3020.90601400371,3356.37514647346,2861.72022050392,2921.4267292025,2791.4668415316,2806.49354078678
2944,D3C65_16665,2008.72326540657,2042.95026073075,2520.71045839758,1817.47203498691,1955.70423468209,2015.50679681819
2945,D3C65_16670,1827.82375149116,1830.31381307546,1831.51342374935,1415.1277267922,1509.34864443264,1478.29750761747
2946,D3C65_16675,801.229872682178,818.960072914444,787.029622541466,599.9859117556,632.072782781786,608.486525670516
2947,D3C65_16680,3903.31617295457,3800.75652846294,3563.08781632546,2499.7682327789,2495.44702800757,2490.12933613473
2948,D3C65_16690,39.3952504283356,36.733666172702,33.3130103910791,35.5131848079639,36.791033966558,36.1341284349567
2949,D3C65_16695,44.3196567318775,45.5462559195972,42.2848984355149,50.7430106515351,45.9535520042065,44.7483826821088
2950,D3C65_16700,14.26629473232,14.5713117597179,14.7451029599858,13.7760697403213,11.4883880010516,11.5110831090263
2951,D3C65_16705,48.5923033775977,49.2108972004844,52.5830655821717,53.1659374902851,58.0057872691135,68.2279429309837
2952,D3C65_16710,35.7019457006791,37.0826796280246,41.8167999288487,63.9652685429993,49.9004828511936,44.7483826821088
2953,D3C65_16715,311.106610000238,391.331336780448,380.095987412968,467.071068029888,454.038009219476,428.959368572788
2954,D3C65_16720,210.952875914966,182.970303952865,178.579580293162,224.363025268247,218.561295651909,197.899150669088
2955,D3C65_16725,613.812762188552,589.396472676014,594.173037794984,505.976350412101,541.857220564938,534.236228000373
2956,D3C65_16730,787.542919867921,731.793962447629,777.901701661474,708.048448763849,752.242730890945,718.184860729382
2957,D3C65_16735,585.425008203428,541.058109113836,536.050806550596,423.389158451281,458.407825514355,471.115851746904
2958,D3C65_16740,109.712875733324,97.9855275818155,93.7757341687987,108.200989970463,95.6425921314544,91.9362001952696
2959,D3C65_16745,222.177625577451,194.400494614679,226.637693644227,228.724293577997,279.174876516353,268.414063754183
2960,D3C65_16750,92.4050359311694,88.0386441051219,90.9671431288014,115.469770486713,103.465972917447,104.743233058292
2961,D3C65_16755,426.6129049142,456.596852925771,632.245049670503,383.376252371353,506.757728389946,579.823166405656
2962,D3C65_16760,38.5262375512399,41.9688680025408,31.2845835288588,34.5440140724639,30.8001567880955,31.5601881267343
2963,D3C65_16770,2326.2026365055,2168.24609119155,2192.88547089567,1871.74559617491,1692.03515792176,1686.86918567241
2964,D3C65_16775,4.63473534451006,3.49013455322584,3.97883730666284,4.7766271963928,3.80596903102324,4.26901095434088
2965,D3C65_16785,3.04154506983473,2.70485427875003,3.12065671110811,2.6306062820714,2.9601981352403,2.89682886187417
2966,D3C65_16810,6.30034335894337,6.36949555963716,5.6951984977723,5.19198608303566,4.51077811084236,4.19277861587051
2967,D3C65_16820,17919.7697031096,16645.2369646085,16353.8014945621,14817.9975074649,15604.8254317352,16441.4858319361
2968,D3C65_16825,1487.89488106725,1534.78666978106,1546.67548244296,1532.32815930659,1680.40580810474,1751.05681466446
2969,D3C65_16830,266.859371008119,296.923197115689,296.384371137493,318.372586611746,284.038059167105,279.239055816976
2970,D3C65_16835,54.6753935172672,61.2518614091135,60.3066909421642,71.4417285025706,69.4236943621832,65.5598110845206
2971,D3C65_16840,97.4018599744693,102.60995586484,101.18729385768,101.624474265285,108.258674660217,102.913656935003
2972,D3C65_16845,103.702203333413,100.690381860566,91.7473073065784,70.6110107292849,75.978418804501,71.1247717928578
2973,D3C65_16850,77.9214879795755,70.6752247028233,64.3635446666048,66.3189689006421,58.7810772569145,57.860344899013
2974,D3C65_16855,1569.50967377448,1545.78059362373,1572.57693314515,1295.29668799574,1335.61320625723,1354.80111929547
2975,D3C65_16865,97.6915309335012,109.590224971291,120.535365466551,81.5487947442134,111.641758243348,109.012244012633
2976,D3C65_16870,103.122861415349,97.2875006711704,85.3499610488068,89.648293033749,83.4493950505836,86.904865856225
2977,D3C65_16875,445.87602368982,411.748623916819,380.564085919634,405.25182040121,415.766876185298,383.982288875268
2978,D3C65_16880,257.010558401035,230.95965405972,216.027460826459,233.98550614214,236.392965371332,225.571489533833
2979,D3C65_16885,7.24177397579698,6.54400228729846,7.41155968888176,6.36883626185707,6.27280081039016,7.54700150856691
2980,D3C65_16890,3.76572246741443,3.92640137237907,3.74478805332973,2.07679443321426,3.59452630707751,3.6591522465779
2981,D3C65_16895,3.47605150838255,4.01365473620972,4.99305073777298,3.59977701757139,4.44029720286045,3.6591522465779
2982,D3C65_16900,7.38660945531292,7.94005610858879,6.31932983999392,8.51485717617848,7.18905261415501,8.46178957021138
2983,D3C65_16905,13.7593705540143,17.3634194022986,14.8231193777635,13.4299373347856,13.4618534245452,13.3406592323152
2984,D3C65_16915,91.2463520950419,88.736671015767,70.3708088354879,71.7878609081063,75.8374569885372,76.7659648396654
2985,D3C65_16920,163.157167674706,183.057557316695,184.820893715378,127.65363116157,139.763640528131,153.531929679331
2986,D3C65_16925,124.558512383708,116.308733986251,107.818689368785,123.707721738463,123.271108060364,111.222981828274
2987,D3C65_16930,70.3900430447466,63.345942141049,59.1364446754987,62.7191918830707,59.6973290606794,62.6629822226465
2988,D3C65_16935,52.5752790642861,53.2245519366941,41.9728327644041,44.2357214274638,50.1824064831212,45.7394030822237
2989,D3C65_16940,12.1661802793389,12.826244483105,12.4046104266547,13.9837491836427,10.2902125653591,13.1881945553745
2990,D3C65_16945,267.14904196715,289.07039437093,300.363208444156,193.834147099998,219.407066547692,232.356167657696
2991,D3C65_16950,35.846781180195,40.8345742727424,41.5827506755156,30.1135192816068,35.3109348989378,36.8964518196604
2992,D3C65_16955,62.1344207123381,57.0636999452425,59.6045431821649,60.5039444876422,57.9353063611316,57.5554155451315
2993,D3C65_16960,15.3525608286896,17.3634194022986,13.4188238577649,14.8144669569284,16.4220515597855,15.9325587403079
2994,D3C65_16970,564.930787851922,529.802425179683,528.405197608381,491.23110993628,512.607643752445,491.546118456964
2995,D3C65_16975,98.270872851565,107.059877420203,108.286787875451,78.9874149432491,95.149225775581,92.622291241503
2996,D3C65_16980,75.3868670880465,72.8565587985895,73.3354327110406,76.0799027367491,69.564656178147,71.5821658236801
2997,D3C65_16985,1.81044349394924,2.53034755108874,2.886607457775,1.93834147099998,2.46683177936692,2.89682886187417
2998,D3C65_16990,146.790758489405,185.500651503954,178.033465368718,60.0193591198922,68.7188852823641,90.9451797951548
2999,D3C65_16995,3.8381402071724,2.87936100641132,5.30511640888379,2.49215331985712,2.88971722725839,3.6591522465779
3000,D3C65_17010,143.097453761748,145.364104141856,213.530935457572,182.757910122855,234.419499947839,242.266371658845
3001,D3C65_17015,31.5017167947168,35.8611325343955,38.2280447110744,39.6667736743924,45.0373002004417,41.7753214817643
3002,D3C65_17020,2.10011445298112,2.18133409576615,2.65255820444189,1.59220906546427,2.81923631927647,1.60087910787783
3003,D3C65_17025,4.27264664572022,5.14794846600812,4.75900148443987,4.01513590421424,5.14510628267957,5.03133433904461
3004,D3C65_17030,24.9841202164996,23.2966481427825,30.5824357688595,33.1594844503211,38.7644993900515,35.371805050253
3005,D3C65_17035,17.0905865828809,16.0546189448389,16.3054313155399,14.606787513607,14.5895479522558,14.102982617019
3006,D3C65_17040,10.6454077444216,11.5174440256453,8.65982237332501,8.16872477064276,8.66915168177516,10.5200627089114
3007,D3C65_17045,14.9180543901418,15.7928588533469,15.9933656444291,20.9063972943569,19.8756160508991,20.658963725471
3008,D3C65_17050,16.3664091853012,15.7056054895163,14.7451029599858,16.6143554657141,15.5762806640025,13.2644268938449
3009,D3C65_17055,7.6762804143448,6.98026910645169,7.87965819554798,7.13032755403563,6.76616716626354,6.86091046233355
3010,D3C65_17060,4.12781116620428,4.97344173834683,5.14908357332838,4.08436238532138,3.45356449111368,4.497707969752
3011,D3C65_17065,4.05539342644631,4.3626681915323,4.13487014221825,3.80745646089281,4.65173992680618,4.04031393892976
3012,D3C65_17070,13.9766237732882,13.9605382129034,14.1209716177642,12.8761254859284,11.6998307249974,14.102982617019
3013,D3C65_17080,46.4197711848586,53.3990586643554,51.8029014043946,38.489923495571,38.2006521261962,39.7170483430642
3014,D3C65_17085,29.8361087802835,36.1228926258875,37.9939954577412,26.5137422640354,31.7868894998423,38.1924015736568
3015,D3C65_17090,85.9598570927101,84.2867494604041,86.8322729865832,85.771610091749,78.7271742157956,83.4744106250582
3016,D3C65_17095,96.7501003166476,93.0993392072994,84.4917804532521,103.355136292963,94.7263403276895,89.5729977026881
3017,D3C65_17100,12.5282689781288,11.5174440256453,8.5818059555473,10.4531986471785,11.206464369124,9.60527464726698
3018,D3C65_17105,9.77639486732592,10.6449103873388,7.87965819554798,7.19955403514278,7.61193806204648,8.84295126256325
3019,D3C65_17110,20.4942203515054,23.907421689597,17.4756775822054,19.6603206344284,18.8888833391524,16.0087910787783
3020,D3C65_17115,6.59001431797525,7.15477583411298,5.46114924443919,5.2612125641428,7.54145715406457,5.18379901598535
3021,D3C65_17120,6.01067239991149,6.98026910645169,3.35470596444122,6.43806274296421,7.40049533810075,5.94612240068908
3022,D3C65_17125,11.876509320307,11.1684305703227,7.56759252443717,8.44563069507133,7.89386169397413,6.02235473915945
3023,D3C65_17130,7.31419171555495,8.98709647455654,7.17751043554865,7.33800699735706,7.75289987801031,5.79365772374833
3024,D3C65_17135,3.76572246741443,3.75189464471778,3.12065671110811,2.1460209143214,4.1583735709328,2.82059652340379
3025,D3C65_17140,15.2077253491736,17.3634194022986,14.433037288875,18.1373380500712,18.3250360752971,13.9505179400782
3026,D3C65_17145,49.6061517342093,52.6137783898796,39.9444059021838,47.3509130772852,48.8432692314649,38.2686339121272
3027,D3C65_17150,14.26629473232,13.7860314852421,11.3903969955446,13.9145227025356,14.0961815963824,11.663547785967
3028,D3C65_17155,68.9416882495872,70.500717975162,53.9093446843926,59.465547271035,57.8648254531496,50.9994344366794
3029,D3C65_17160,70.2452075652307,79.9240812688718,68.2643655554899,79.5412267921062,90.356524032811,74.4027623470839
3030,D3C65_17165,16.800915623849,14.2222983043953,14.0429551999865,15.3682788057855,16.5630133757493,14.8653060017227
3031,D3C65_17170,9.63155938780998,10.3831502958469,7.25552685332636,7.68413940289277,7.75289987801031,6.25105175457057
3032,D3C65_17175,40.5539342644631,45.6335092834279,32.9229283021906,44.8587597574281,44.4029720286045,35.981663758016
3033,D3C65_17180,25.4186266550474,27.9210764258067,17.8657596710939,20.2141324832855,21.3557151185193,17.380973171245
3034,D3C65_17185,29.4016023417357,29.840650430081,23.1708760799777,23.0524182086783,27.1351495730361,22.48853984876
3035,D3C65_17190,8.6177110311984,8.28906956391138,7.95767461332568,6.99187459182135,9.23299894563045,6.32728409304094
3036,D3C65_17195,11.2971674022433,12.0409642086292,10.6102328177676,11.9069547504284,11.206464369124,8.30932489327064
3037,D3C65_17200,2.89670959031879,2.44309418725809,1.87239402666487,2.42292683874997,3.17164085918603,2.28697015411118
3038,D3C65_17210,25.1289556960155,25.7397423300406,17.31964474665,26.5137422640354,24.3159132537596,17.7621348635969
3039,D3C65_17220,2.60703863128691,2.18133409576615,1.56032835555406,4.49972127196424,3.52404539909559,2.21073781564081
3040,D3C65_17225,3.54846924814052,3.05386773407261,3.04264029333041,2.76905924428568,2.60779359533074,2.59189950799268
3041,D3C65_17230,1.95527897346518,3.14112109790326,2.34049253333108,3.18441813092854,3.38308358313177,1.82957612328895
3042,D3C65_17235,15.2077253491736,15.1820853065324,11.7804790844331,17.5142997201069,17.0563797316227,11.0536890782041
3043,D3C65_17240,16.9457511033649,20.3300337725405,11.1563477422115,21.8063415487498,23.1177378180671,14.2554472939597
3044,D3C65_17245,3.54846924814052,2.35584082342744,2.26247611555338,2.6306062820714,2.25538905542118,1.90580846175932
3045,D3C65_17250,7.8935336336187,7.32928256177427,5.22709999110609,10.9377840149284,8.17578532590178,8.00439553938915
3046,D3C65_17255,8.11078685289261,7.50378928943556,4.44693581332906,8.51485717617848,7.33001443011883,4.72640498516312
3047,D3C65_17260,16.656080144333,16.5781391278228,14.6670865422081,16.1989965790712,16.6334942837312,14.4079119709005
3048,D3C65_17265,2.46220315177097,1.83232064044357,1.40429551999865,2.1460209143214,1.7620226995478,1.75334378481857
3049,D3C65_17270,3.8381402071724,3.75189464471778,3.82280447110744,5.74579793189279,4.22885447891471,3.81161692351864
3050,D3C65_17275,6.87968527700713,5.67146864899199,4.75900148443987,7.06110107292849,6.41376262635398,6.02235473915945
3051,D3C65_17280,235.574907432676,220.401997036212,207.367638453134,199.995303918533,178.246216286255,182.728915313484
3052,D3C65_17285,47.7232905005021,52.5265250260489,41.2706850044048,48.735442699428,39.1169039299611,40.5556040662383
3053,D3C65_17290,121.154878615083,112.731346069195,112.109592346559,121.492474343034,110.725506439584,107.944991274048
3054,D3C65_17295,36.1364521392269,36.6464128088713,38.3840775466298,38.8360559011067,40.7379648135451,36.591522465779
3055,D3C65_17300,13.6869528142563,11.0811772064921,10.766265653323,10.3147456849642,9.09203712966663,10.0626686780892
3056,D3C65_17305,87.9151360661753,77.0447202624605,70.1367595821548,77.1875264344634,67.7321525706173,64.3400936689947
3057,D3C65_17310,75.6765380470784,80.2730947241944,83.3215341865866,82.7948714041419,74.4983197368808,77.9856822551914
3058,D3C65_17315,57.8617740666178,51.043217840928,50.6326551377291,53.7197493391423,52.1558719066148,50.3133433904461
3059,D3C65_17320,35.0501860428574,36.2101459897181,33.7811088977453,40.2898120043567,35.169973082974,33.9996229577863
3060,D3C65_17325,217.253219273909,217.522636029801,225.389430959783,259.945436557318,248.868086084131,229.154409441941
3061,D3C65_17330,9.19705294926216,10.9066704788308,11.0783313244338,12.1146341937499,13.5323343325271,11.8922448013782
3062,D3C65_17335,59.6722175605671,61.8626349559281,64.7536267554933,60.3654915254279,55.5389554897465,51.8379901598535
3063,D3C65_17340,133.03138793539,131.578072656614,119.20908636433,122.669324521856,120.874757188979,110.079496751218
3064,D3C65_17345,79.1525895554609,88.0386441051219,97.2864729687954,78.0182442077491,76.1193806204648,77.6807529013099
3065,D3C65_17350,12.021344799823,13.3497646660888,12.1705611733216,10.9377840149284,9.30347985361237,7.92816320091877
3066,D3C65_17355,43.8851502933297,43.2776684600004,39.4763073955176,48.5277632561066,40.9494075374908,39.869513020005
3067,D3C65_17360,212.473648449883,193.266200884881,154.004408693185,171.127861296855,152.520684872857,155.590202818031
3068,D3C65_17365,566.668813606113,625.781125393394,693.643970461555,471.36310985853,610.223701307393,630.136509796102
3069,D3C65_17370,32.2258941922965,33.2435316194762,32.2987969599689,21.0448502565712,28.0514013768009,25.6140657260453
3070,D3C65_17375,11.8040915805491,10.1213902043549,9.51800296887974,7.8918188462142,6.13183899442633,8.53802190868176
3071,D3C65_17380,13.5421173347403,13.2625113022582,11.6244462488777,8.44563069507133,6.97760989020927,8.00439553938915
3072,D3C65_17385,86.1046925722261,72.3330386156056,69.7466774932663,56.0042232156779,64.7014735273951,75.1650857317876
3073,D3C65_17390,19.045865556346,19.0212333150808,17.1636119110946,15.7144112113213,19.6641733269534,24.2418836335786
3074,D3C65_17395,30.9223748766531,29.9279037939116,27.5397954755291,38.6976029388924,41.0198884454727,50.7707374212683
3075,D3C65_17400,18.5389413780403,13.0007512107663,11.1563477422115,16.8220349090355,20.6509060387002,22.9459338795822
3076,D3C65_17405,30.5602861778632,23.3839015066131,22.7807939910892,38.6283764577853,38.9759421139973,43.3762005896421
3077,D3C65_17410,3.62088698789849,3.92640137237907,2.7305746222196,5.88425089410708,5.21558719066148,5.64119304680759
3078,D3C65_17415,32.0810587127806,26.5250226045164,25.0432701066426,53.3736169336065,49.7595210352298,54.8110513601981
3079,D3C65_17420,67.3484979749119,65.5272762368152,64.9096595910487,103.493589255177,100.153370242297,114.882134074852
3080,D3C65_17425,21.0735622695692,21.6388342300002,19.0360059377595,28.5213102161425,26.8532259411084,30.5691677266195
3081,D3C65_17430,52.5028613245281,51.2177245685892,51.2567864799507,54.7581465557494,64.2785880795036,75.851176778021
3082,D3C65_17435,5.06924178305788,5.58421528516135,4.05685372444054,4.7766271963928,6.83664807424545,7.54700150856691
3083,D3C65_17440,14.1938769925621,14.8330718512098,15.9153492266514,12.1146341937499,17.3383033635503,20.7351960639414
3084,D3C65_17445,136.435021704015,127.913431375727,128.649072915432,117.546564919927,141.737105951625,180.594409836313
3085,D3C65_17450,67.6381689339438,65.5272762368152,68.2643655554899,55.8657702534637,75.3440906326638,97.2724638881957
3086,D3C65_17455,217.615307972699,261.411078036616,291.313303981942,202.210551313962,257.043871410033,313.696072805584
3087,D3C65_17460,53.5891274208976,54.0970855750006,53.5192625955041,38.4206970144639,47.0812465319171,51.533060805972
3088,D3C65_17465,109.13353381526,110.200998518106,121.549578897661,85.3562512051062,94.7968212356715,97.4249285651365
3089,D3C65_17470,18.8286123370721,18.5849664959276,22.4687283199784,16.060543616857,17.6907079034599,19.7441756638266
3090,D3C65_17475,17.0905865828809,15.3565920341937,14.9011357955412,11.8377282693213,15.223876124093,13.8742856016079
3091,D3C65_17480,84.9460087360985,88.2131508327832,95.1800296887974,77.0490734722491,85.2114177501314,87.7434215793991
3092,D3C65_17485,8.97979972998825,11.7792041171372,11.3123805777669,8.23795125174991,10.5721361972868,10.4438303704411
3093,D3C65_17490,4.92440630354194,6.80576237879039,6.24131342221622,4.7766271963928,4.79270174277001,5.10756667751498
3094,D3C65_17495,8.11078685289261,7.94005610858879,10.6882492355453,6.64574218628564,5.56799173057104,6.32728409304094
3095,D3C65_17505,41.4953648813167,41.8816146387101,47.9800969332872,47.4201395583923,44.8258574764959,56.1070011141944
3096,D3C65_17510,17.7423462407026,15.7928588533469,15.6032835555406,12.5299930803927,14.2371434123462,14.4079119709005
3097,D3C65_17515,13.2524463757085,15.7056054895163,14.1989880355419,14.8836934380355,13.7437770564728,14.7890736632523
3098,D3C65_17520,60.6136481774207,59.157780677178,61.0868551199413,64.1729479863207,69.7056179941108,64.1113966535835
3099,D3C65_17525,7.02452075652307,9.07434983838719,7.72362535999257,8.23795125174991,6.69568625828163,7.39453683162616
3100,D3C65_17530,92.3326181914115,82.7161889114525,82.6193864265872,81.6872477064277,78.9386169397413,82.0259961941211
3101,D3C65_17535,119.199599641618,115.348946984114,134.188238577649,129.661199113677,139.129312356294,136.074724169615
3102,D3C65_17540,12.3110157588549,10.0341368405243,13.2627910222095,10.4531986471785,10.8540598292144,10.7487597243226
3103,D3C65_17545,84.2218313385188,83.5887225497589,92.8395371554663,86.3946484217133,79.2205405716689,83.2457136096471
3104,D3C65_17550,75.0247783892567,64.3929825070168,74.0375804710399,95.1171850412132,106.144247420759,94.4518673647919
3105,D3C65_17555,34.8329328235835,33.3307849833068,29.3341730844162,31.6365018659639,31.0820804200231,28.5108945879194
3106,D3C65_17560,12.3834334986128,10.9066704788308,11.7024626666554,11.7685017882142,8.03482350993795,10.21513335503
3107,D3C65_17565,34.8329328235835,32.0219845258471,34.8733387466331,31.0826900171068,28.75621045662,29.4256826495639
3108,D3C65_17575,10.6454077444216,7.85280274475815,11.1563477422115,5.39966552635708,6.20231990240824,8.6904865856225
3109,D3C65_17580,10.3557367853897,7.24202919794362,9.98610147554595,4.15358886642852,3.80596903102324,6.09858707762983
3110,D3C65_17590,15.7146495274794,14.2222983043953,12.5606432622101,16.6143554657141,15.0829143081291,14.8653060017227
3111,D3C65_17595,27.3739056285126,23.1221414151212,22.5467447377561,28.9366691027854,30.0248668002945,25.8427627414564
3112,D3C65_17600,11.948927060065,10.6449103873388,9.90808505776825,8.03027180842848,7.54145715406457,7.8519308624484
3113,D3C65_17605,13.0351931564346,13.6115247575808,12.1705611733216,9.96861327942846,9.65588439352193,9.91020400114847
3114,D3C65_17610,10.1384835661158,12.6517377554437,11.0003149066561,13.153031410357,14.3076243203281,16.9998114788931
3115,D3C65_17615,25.9979685731111,23.0348880512906,20.5963342933135,26.8598746695711,24.9502414255968,23.2508632334637
3116,D3C65_17620,22.9564235032764,24.6927019640728,16.6174969866507,17.4450732389998,19.5232115109896,18.9056199406525
3117,D3C65_17625,83.932160379487,72.4202919794362,81.4491401599217,68.188083890535,60.4021381404985,61.2145677917094
3118,D3C65_17630,104.571216210508,102.086435681856,116.166446070999,84.4563069507133,88.5240204252813,90.2590887489214
3119,D3C65_17635,47.5060372812282,47.2913231962102,45.7176208177338,56.4888085834279,49.9004828511936,49.474787667272
3120,D3C65_17640,82.8458942831174,89.0856844710896,100.251096844348,99.2015474265346,111.853200967294,112.671396259211
3121,D3C65_17645,4.48989986499413,3.75189464471778,5.30511640888379,4.70740071528566,5.07462537469765,3.43045523116678
3122,D3C65_17650,17.5250930214287,17.9741929491131,20.5963342933135,18.0681115689641,16.7039751917131,20.4302667100599
3123,D3C65_17655,27.0118169297227,26.612275968347,24.2631059288656,19.8680000777498,19.8756160508991,19.8966403407673
3124,D3C65_17660,28.749842683914,31.9347311620165,32.6888790488575,23.398550614214,24.8797605176149,26.6813184646305
