,PA14,PJ01,PJ01dT
PA14_24510,5.10444,4.82466,5.36862
PA14_24530,5.90386,6.66799,6.83403
PA14_24550,6.55687,5.9143,6.03295
PA14_24560,8.69798,9.4813,8.68269
PA14_24570,54.9761,62.9823,57.6494
PA14_24580,88.1748,88.1205,82.1528
PA14_24590,121.272,112.651,112.04
PA14_24600,20.3217,21.0654,20.2737
PA14_24610,40.147,42.4413,36.8908
PA14_24620,56.1486,65.5074,58.2325
PA14_24630,95.6325,88.5259,112.617
PA14_24640,251.354,268.247,245.962
PA14_24650,707.238,654.452,612.06
PA14_24665,69.5789,72.2935,71.0301
PA14_24675,75.0615,74.7328,75.3278
PA14_24690,65.6946,76.1455,69.1122
PA14_24700,1200.54,1157.48,1195.69
PA14_24710,17.9244,15.8306,15.6526
PA14_24720,10.9406,10.9509,10.983
PA14_24730,65.7912,65.6743,63.8954
PA14_24740,126.182,103.952,125.369
PA14_24760,109.166,85.3441,95.0755
PA14_24770,244.252,210.703,252.396
PA14_24780,3.16654,3.46757,3.53543
PA14_24790,144.918,168.72,137.993
PA14_24810,17.4322,16.04,16.0231
PA14_24820,16.6148,17.7379,18.8171
PA14_24830,31.896,31.4987,31.167
PA14_24840,101.037,88.1166,97.0441
PA14_24850,182.192,180.89,166.289
PA14_24860,10.5778,10.1971,10.7452
PA14_24870,0,20.3471,0
PA14_24880,7558.14,7067.1,7333.87
PA14_24890,29.697,33.7396,34.618
PA14_24900,190.254,204.463,180.847
PA14_24910,110.051,118.754,106.431
PA14_24920,79.4386,81.5583,74.2835
PA14_24940,16.5357,17.3696,15.855
PA14_24950,12.8385,14.6367,13.8307
PA14_24960,18.3159,17.9529,18.0906
PA14_24970,17.2636,15.8436,18.2247
PA14_24980,96.7429,94.2741,103.46
PA14_24990,177.188,178.607,175.164
PA14_25000,63.1299,71.1219,63.1858
PA14_25020,202.831,213.223,203.168
PA14_25030,147.15,113.254,148.364
PA14_25040,148.024,137.994,147.362
PA14_25050,30.2559,37.1995,35.3645
PA14_25060,28.2649,27.3478,26.9809
PA14_25080,320.726,338.692,306.911
PA14_25090,397.096,403.095,365.053
PA14_25100,204.027,204.449,192.08
PA14_25110,492.906,494.583,457.249
PA14_25130,321.228,305.91,315.344
PA14_25140,965.672,856.666,1011.47
PA14_25150,325.139,330.466,320.304
PA14_25160,292.31,290.568,278.501
PA14_25180,241.636,221.088,242.929
PA14_25195,179.947,199.109,178.768
PA14_25210,131.917,144.406,132.809
PA14_25220,196.341,228.952,202.701
PA14_25230,139.521,157.103,138.75
PA14_25250,2244.44,2367.25,2159.49
PA14_25270,355.709,400.884,342.58
PA14_25280,540.089,620.157,549.923
PA14_25305,465.366,519.967,449.732
PA14_25320,409.516,445.5,399.457
PA14_25330,485.436,529.667,466.627
PA14_25340,498.108,562.541,486.596
PA14_25350,428.927,465.312,412.23
PA14_25360,298.322,326.538,291.188
PA14_25370,867.258,899.56,838.967
PA14_25390,490.782,532.35,470.43
PA14_25400,266.597,272.857,257.523
PA14_25410,63.4811,75.5579,75.9215
PA14_25420,54.8996,54.6727,56.4153
PA14_25430,128.026,129.385,123.3
PA14_25440,164.809,182.499,181.989
PA14_25450,99.8853,105.019,97.8209
PA14_25470,68.6091,72.8426,69.8781
PA14_25480,6.51929,6.34885,6.78394
PA14_25490,254.051,257.945,241.495
PA14_25500,553.161,538.151,552.475
PA14_25510,186.016,179.814,188.344
PA14_25520,2284.86,2559.74,2298.56
PA14_25530,272.246,298.347,268.274
PA14_25540,406.197,394.848,372.284
PA14_25550,236.776,215.742,212.515
PA14_25560,472.092,579.043,482.998
PA14_25580,336.805,327.719,338.862
PA14_25590,303.587,295.913,282.471
PA14_25600,546.544,550.948,519.076
PA14_25610,97.6224,104.179,93.6323
PA14_25620,4697.77,4566.43,4948.22
PA14_25630,60182.5,61542,62516.1
PA14_25640,658.478,693.429,636.528
PA14_25650,889.374,945.634,885.446
PA14_25660,2819.08,2828.72,2717.36
PA14_25670,82671.2,76573.8,77043.5
PA14_25690,1097.42,1206.06,1085.6
PA14_25710,385.076,477.587,447.601
PA14_25730,151.481,171.305,151.076
PA14_25740,182.954,212.07,197.59
PA14_25760,181.621,199.523,187.065
PA14_25770,724.006,701.378,735.102
PA14_25780,255.626,257.564,262.36
PA14_25790,50.7804,52.1628,53.6037
PA14_25800,381.874,366.458,335.655
PA14_25810,115.704,118.041,107.921
PA14_25820,72.8604,77.5147,71.9923
PA14_25830,88.73,88.6065,89.8329
PA14_25840,371.399,396.315,351.927
PA14_25860,1592.03,1614.11,1485.74
PA14_25880,1496.54,1526.84,1383.79
PA14_25900,1240.21,1293.99,1228.31
PA14_25910,46.903,52.457,47.8934
PA14_25920,44.1556,50.8852,40.6345
PA14_25930,47.3607,80.0287,62.1561
PA14_25940,123.145,140.557,120.179
PA14_25960,140.764,149.675,131.66
PA14_25970,45.3989,50.6094,45.9631
PA14_25980,24.142,27.5473,24.8431
PA14_25990,64.3344,78.3965,77.3823
PA14_26000,30.3394,34.4408,35.6709
PA14_26010,9.65059,9.89073,9.78526
PA14_26020,7.88207,6.24343,7.15363
PA14_26050,7.00108,5.71201,6.36035
PA14_26060,11.7872,12.2632,13.497
PA14_26070,5.63789,8.01582,6.74474
PA14_26080,36.1896,36.7132,40.834
PA14_26090,12.8053,13.6725,12.3775
PA14_26110,2.70355,3.63208,3.24876
PA14_26130,4.32762,5.2876,5.62197
PA14_26140,49.3617,44.5907,51.6415
PA14_26150,34.7049,37.6589,38.107
PA14_26160,5.92242,5.95419,6.14837
PA14_26165,22.1824,21.1996,23.6015
PA14_26190,26.4561,23.3318,25.9324
PA14_26200,92.0118,90.1151,109.2
PA14_26210,7.13363,7.33758,8.04698
PA14_26220,5.12123,5.12626,4.91398
PA14_26230,2.97655,3.41612,3.28298
PA14_26240,2.26973,2.28255,1.83394
PA14_26260,1.82884,1.87937,2.18177
PA14_26270,24.8607,25.5001,26.1156
PA14_26280,11.3668,11.7757,12.7363
PA14_26300,22.8671,24.3033,23.3726
PA14_26310,8.54174,8.99678,8.79113
PA14_26330,15.0102,12.806,16.2212
PA14_26340,2.4341,2.33743,2.86355
PA14_26350,32.5692,33.6121,34.4063
PA14_26360,11.6326,16.1944,14.314
PA14_26390,16.1756,20.2319,18.0638
PA14_26400,14.8165,23.2143,18.3271
PA14_26420,22.9131,28.5669,21.8089
PA14_26450,14.7393,13.2513,13.6603
PA14_26460,13.8303,19.663,20.83
PA14_26470,31.6417,34.9485,35.5946
PA14_26480,30.6738,42.6865,41.9318
PA14_26485,63.5545,86.3682,80.8472
PA14_26500,60.0379,76.7318,69.8557
PA14_26510,117.15,123.149,119.387
PA14_26530,50.5069,65.9074,62.1284
PA14_26540,114.782,116.316,109.509
PA14_26550,714.771,708.748,706.21
PA14_26560,253.823,249.902,247.766
PA14_26570,68.2281,64.0175,64.9774
PA14_26580,16.4122,16.7831,16.2826
PA14_26590,185.959,178.868,184.214
PA14_26600,58.2678,52.9043,55.9443
PA14_26610,17.8082,22.621,26.6034
PA14_26620,83.4933,92.4085,92.2836
PA14_26640,15.0127,13.7217,14.867
PA14_26650,5.6671,7.41777,6.69229
PA14_26670,5.3459,7.04752,6.38115
PA14_26690,4.3727,7.30325,6.24531
PA14_26700,15.448,16.9749,14.2478
PA14_26720,10.4767,11.3238,9.65259
PA14_26730,11.21,13.0878,10.6992
PA14_26750,8.57978,9.65338,8.93952
PA14_26760,109.638,88.3277,98.9434
PA14_26770,94.8312,93.299,87.5472
PA14_26780,493.064,355.997,581.653
PA14_26810,3.50993,3.31471,3.40017
PA14_26830,7.81866,9.26424,8.46237
PA14_26850,11.6353,12.1701,11.4302
PA14_26860,85.3125,87.6852,95.8843
PA14_26870,48.1057,46.6977,45.7282
PA14_26880,35.4877,34.4804,35.2066
PA14_26890,136.752,146.299,135.811
PA14_26910,80.8592,85.9665,79.6449
PA14_26920,24.2946,28.3084,27.9156
PA14_26930,20.6112,21.4971,21.0327
PA14_26940,30.7638,35.002,36.1064
PA14_26960,69.1739,75.6889,68.5538
PA14_26970,17.8346,19.7519,18.9278
PA14_26980,26.2171,29.3582,25.3666
PA14_26990,42.7552,43.9683,37.0019
PA14_27000,135.638,136.699,166.051
PA14_27020,34.8261,36.6603,37.3558
PA14_27050,39.1757,43.8211,42.9002
PA14_27070,134.191,123.08,126.225
PA14_27090,5.29343,4.1585,4.54876
PA14_27100,12.1872,11.8039,9.60281
PA14_27110,6.03597,7.34766,6.1098
PA14_27120,343.8,327.927,335.464
PA14_27130,138.419,138.659,132.834
PA14_27140,19.5398,24.1105,22.0852
PA14_27150,40.3851,52.0144,46.4357
PA14_27160,113.817,110.985,110.947
PA14_27170,234.983,257.314,228.882
PA14_27180,406.321,406.901,399.148
PA14_27190,92.5076,88.3915,153.381
PA14_27200,37.2331,37.0916,37.0484
PA14_27210,7011.53,7195.78,6716.67
PA14_27220,510.293,538.77,510.861
PA14_27230,104.079,101.757,112.156
PA14_27250,11.1317,11.5005,11.2443
PA14_27270,9.24186,7.92068,9.46828
PA14_27280,15.8582,13.7997,14.1015
PA14_27290,16.9841,18.7682,16.3603
PA14_27310,15.8748,17.8559,18.0213
PA14_27330,69.9298,75.9271,66.3692
PA14_27350,55.8933,49.4223,53.5526
PA14_27360,27.8547,28.1288,32.7877
PA14_27370,155.268,204.694,178.207
PA14_27390,9.71728,10.8763,11.8078
PA14_27400,5.49551,5.42314,5.35619
PA14_27410,3.92338,4.52297,3.74171
PA14_27420,4.1715,4.31265,3.64771
PA14_27430,2.90858,3.4232,3.07961
PA14_27440,43.4493,48.2756,40.9908
PA14_27450,10.5876,13.675,13.4024
PA14_27460,107.079,98.9374,93.8371
PA14_27470,119.402,124.031,114.438
PA14_27480,541.813,573.796,531.459
PA14_27490,83.7097,104.733,94.3823
PA14_27500,223.616,238.92,215.872
PA14_27510,196.458,184.582,193.929
PA14_27520,91.9947,86.1717,92.3978
PA14_27530,67.7527,68.083,61.498
PA14_27550,26.7095,25.4113,26.3877
PA14_27560,116.243,126.708,111.177
PA14_27570,192.576,184.899,180.443
PA14_27580,136.406,133.228,122.957
PA14_27590,93.8555,93.0584,94.505
PA14_27600,0,0,0
PA14_27610,0,0,0
PA14_27620,0,0,0
PA14_27630,19.079,20.4514,17.9969
PA14_27640,13.8083,10.5966,9.73951
PA14_27650,7.56081,6.48676,7.87823
PA14_27660,7.32397,10.8731,9.67462
PA14_27675,3.43593,3.10292,3.40089
PA14_27680,2.41615,1.81376,3.15289
PA14_27690,7.645,7.37009,7.26413
PA14_27700,20.9977,18.7298,20.9086
PA14_27710,310.429,327.693,300.775
PA14_27720,25.9562,24.0087,26.4726
PA14_27730,18.362,15.3782,16.9287
PA14_27740,6.19482,6.11177,7.22892
PA14_27755,90.1479,225.955,77.6667
PA14_27770,186.682,292.417,153.74
PA14_27780,135.704,200.268,115.538
PA14_27800,27.1032,33.6133,26.7297
PA14_27810,24.0332,23.1867,24.389
PA14_27830,83.0783,74.1316,78.4534
PA14_27840,3.78424,3.07241,2.70919
PA14_27850,92.7605,101.355,93.8651
PA14_27870,750.871,667.668,702.502
PA14_27880,6.13571,5.45978,6.13388
PA14_27890,4.32514,3.92984,4.46635
PA14_27900,122.441,122.332,123.746
PA14_27910,156.887,142.837,146.876
PA14_27920,696.098,714.991,670.128
PA14_27930,92.5,81.5508,89.4004
PA14_27940,543.217,566.835,526.586
PA14_27950,520.247,506.887,497.29
PA14_27960,207.879,193.972,196.817
PA14_27980,101.25,115.438,105.076
PA14_27990,17.095,15.0811,14.402
PA14_28000,70.7652,66.6817,69.7293
PA14_28010,26.94,24.1415,26.1031
PA14_28020,24.7327,20.4977,22.4724
PA14_28030,44.5701,41.0712,42.9284
PA14_28040,11.9243,12.4764,12.855
PA14_28050,8.62755,8.12461,8.03392
PA14_28060,4.174,4.09878,4.45507
PA14_28070,8.7652,9.08108,9.60517
PA14_28080,50.0243,49.1851,40.2159
PA14_28090,9.92612,10.3837,9.13782
PA14_28100,3.12847,2.57394,2.95416
PA14_28110,3.11233,3.70243,4.71533
PA14_28120,10.8051,8.17235,9.74176
PA14_28130,11.4869,12.6692,12.8037
PA14_28140,7.90509,7.3877,7.33402
PA14_28150,3.22266,3.02853,3.3275
PA14_28170,12.3234,11.9009,11.9452
PA14_28180,51.8576,66.8311,46.5251
PA14_28190,0,11.407,0
PA14_28200,109.231,97.4615,106.329
PA14_28210,93.4985,77.7437,89.176
PA14_28220,50.6377,49.5016,50.0905
PA14_28230,172.089,164.991,188.402
PA14_28240,546.18,508.577,499.511
PA14_28250,82.8726,74.6477,78.1171
PA14_28260,152.557,153.654,147.941
PA14_28280,205.424,212.977,186.571
PA14_28290,207.622,179.205,197.762
PA14_28300,43.3043,44.4516,37.5867
PA14_28310,9.9883,9.22137,9.23403
PA14_28320,30.735,27.8118,28.1054
PA14_28330,205.514,161.181,194.511
PA14_28340,248.601,278.466,251.71
PA14_28350,69.7325,74.8857,70.7681
PA14_28360,247.172,132.38,219.085
PA14_28370,87.0851,78.1388,85.6972
PA14_28380,112.047,100.54,105.416
PA14_28390,141.045,140.725,140.258
PA14_28400,2076.57,2305.5,2023.26
PA14_28410,389.337,267.613,447.76
PA14_28420,20.2016,29.2842,19.7987
PA14_28430,164.893,224.513,182.912
PA14_28440,352.95,344.989,372.133
PA14_28450,387.61,441.515,354.143
PA14_28460,285.086,482.384,261.646
PA14_28470,233.137,269.27,224.341
PA14_28490,87.4123,74.7606,92.7512
PA14_28500,125.404,69.9753,151.549
PA14_28510,15.386,14.9827,13.9461
PA14_28520,13.8333,14.3648,15.321
PA14_28530,7.7648,6.92451,8.46364
PA14_28540,38.9896,38.0364,42.3662
PA14_28560,59.3955,68.1318,60.8003
PA14_28570,60.7428,63.0547,56.6239
PA14_28580,268.839,233.275,265.03
PA14_28590,53.0132,49.6095,52.7349
PA14_28600,280.855,203.924,289.473
PA14_28610,317.384,296.435,353.607
PA14_28620,38.7205,29.4346,35.4732
PA14_28630,48.3869,53.13,53.5608
PA14_28650,771.557,815.494,763.632
PA14_28660,8939.27,9282.22,8566.66
PA14_28670,71179.3,72726.5,72454.2
PA14_28680,23506,23224.5,23935.3
PA14_28690,302.117,329.771,295.233
PA14_28710,187.759,215.519,193.212
PA14_28720,3844.77,3363.06,4177.64
PA14_28730,1393.5,1314.22,1401.57
PA14_28740,23.4502,21.5806,11.6425
PA14_28750,729.113,696.501,743.109
PA14_28760,81.3686,73.6311,88.4927
PA14_28770,55.9341,52.0725,50.6644
PA14_28780,117.921,114.347,90.8369
PA14_28790,137.425,145.805,146.271
PA14_28800,78.3618,74.117,70.7071
PA14_28810,126.064,116.293,114.274
PA14_28820,175.833,163.663,160.72
PA14_28830,335.037,314.14,316.232
PA14_28840,260.941,238.922,229.299
PA14_28850,451.999,405.439,399.523
PA14_28870,298.519,270.348,257.473
PA14_28880,13.8418,16.7708,15.5702
PA14_28895,15.7665,17.6873,16.7247
PA14_28910,38.7405,36.6101,39.3405
PA14_28920,27.5884,30.6968,28.8724
PA14_28930,9.5209,10.7852,11.2995
PA14_28940,41.5147,38.1188,39.59
PA14_28950,7.54321,5.63542,8.56178
PA14_28960,6.2615,5.77164,5.9707
PA14_28970,8.85862,8.25668,9.66687
PA14_28980,4.11813,4.04822,5.19947
PA14_28990,27.8771,28.4775,26.5131
PA14_29000,12.8792,14.0156,12.254
PA14_29010,26.4945,26.1259,28.5159
PA14_29020,6.42141,5.55092,6.61707
PA14_29030,7.35243,7.16783,7.42701
PA14_29040,18.4488,15.8148,18.6869
PA14_29050,10.8566,10.1869,10.5774
PA14_29060,53.2477,45.2422,52.2971
PA14_29070,20.4131,19.5054,19.1169
PA14_29090,8.79323,9.65644,7.7484
PA14_29100,42.6798,53.6722,47.4203
PA14_29110,137.129,143.125,126.465
PA14_29120,10.8402,10.1261,10.3008
PA14_29130,179.825,151.469,164.181
PA14_29150,97.1025,93.5366,91.8458
PA14_29160,67.185,57.867,60.5228
PA14_29180,13.3298,12.6305,12.5816
PA14_29190,73.5774,65.86,64.5365
PA14_29200,18.3482,23.827,24.9035
PA14_29210,1.28366,1.25758,1.54604
PA14_29220,2.05995,1.73452,2.02433
PA14_29230,7.74704,7.15213,7.34168
PA14_29240,51.7632,43.5019,46.5678
PA14_29250,24.7071,17.6205,23.4998
PA14_29260,10.8755,8.67354,9.42068
PA14_29270,35.7629,37.1883,34.3712
PA14_29280,67.4975,59.8352,58.9957
PA14_29290,23.8209,26.5994,26.369
PA14_29300,45.304,49.5746,51.2362
PA14_29320,8.75758,9.2598,8.53582
PA14_29330,5.88233,5.34629,5.78508
PA14_29340,2.94402,3.52306,4.57313
PA14_29350,8.67432,7.43609,9.52762
PA14_29360,55.1707,44.9528,63.6505
PA14_29375,74.791,66.7256,100.743
PA14_29390,70.3262,67.8695,66.6104
PA14_29400,35.7127,37.8519,37.509
PA14_29410,31.3794,31.4329,31.4713
PA14_29420,22.0377,21.4918,20.4789
PA14_29440,12.8578,13.1589,13.5846
PA14_29460,8.75826,9.30294,9.4545
PA14_29470,66.0539,73.2695,66.521
PA14_29480,7.70401,8.07308,8.19967
PA14_29490,6.68565,6.34391,6.21689
PA14_29500,2.98365,2.97437,2.90383
PA14_29510,9.6352,8.9541,8.45114
PA14_29520,9.12509,7.5128,7.06693
PA14_29530,4.51845,4.31238,3.40114
PA14_29540,4.55817,4.74063,4.49854
PA14_29550,5.03836,4.15288,4.45441
PA14_29560,8.13524,6.84415,6.74737
PA14_29570,12.2489,11.9624,10.1349
PA14_29575,120.819,108.98,114.009
PA14_29590,2211.17,1904.25,2126.92
PA14_29600,315.542,338.246,305.748
PA14_29620,29.3286,30.1559,31.1117
PA14_29640,5.03467,3.5252,5.11529
PA14_29650,17.7222,8.3634,16.9209
PA14_29660,15.4153,16.8266,16.0392
PA14_29680,59.7671,67.6308,59.8369
PA14_29690,67.1379,91.8653,80.5271
PA14_29710,514.189,531.628,469.387
PA14_29720,424.499,399.948,388.745
PA14_29730,110.994,121.492,110.577
PA14_29740,43.1542,43.7308,43.4101
PA14_29750,63.895,70.3555,65.8768
PA14_29760,49.5962,56.7295,51.249
PA14_29770,90.1369,98.1422,93.1695
PA14_29800,123.671,141.425,128.203
PA14_29820,106.587,106.689,101.785
PA14_29830,28.6401,29.3635,29.3101
PA14_29850,268.937,297.322,255.622
PA14_29860,343.121,388.077,326.254
PA14_29880,333.841,391.059,321.881
PA14_29890,723.007,843.033,689.118
PA14_29900,464.011,528.031,433.806
PA14_29920,505.733,588.185,494.267
PA14_29930,441.548,497.342,418.77
PA14_29940,460.49,545.473,465.75
PA14_29970,467.621,497.939,440.773
PA14_29980,690.948,765.939,681.17
PA14_29990,451.122,510.906,425.875
PA14_30010,1250.91,1276.15,1187.49
PA14_30020,987.912,1008.34,961.178
PA14_30030,6.67076,5.79783,5.80242
PA14_30040,7.3492,6.28558,7.70123
PA14_30050,420.109,472.352,391.362
PA14_30070,66.9352,73.1931,63.3616
PA14_30080,96.5537,109.235,96.0521
PA14_30090,362.428,383.37,358.801
PA14_30100,241.532,259.931,244.648
PA14_30110,429.08,489.426,394.649
PA14_30130,38.8047,43.8792,38.1348
PA14_30140,208.916,242.214,219.439
PA14_30150,316.359,336.654,307.334
PA14_30160,61.4165,76.3178,62.2461
PA14_30180,578.877,671.61,557.778
PA14_30190,2787.75,2661.69,2495.5
PA14_30200,558.356,438.753,525.54
PA14_30210,982.512,966.767,926.634
PA14_30230,341.352,326.377,319.316
PA14_30240,9522.4,9623.38,9412.45
PA14_30260,75.1222,83.6671,71.926
PA14_30270,130.833,151.7,128.311
PA14_30280,516.5,550.559,501.967
PA14_30290,239.604,248.219,239.446
PA14_30310,401.908,424.445,379.151
PA14_30320,223.956,222.615,216.929
PA14_30330,313.557,352.139,298.216
PA14_30340,179.778,196.582,186.362
PA14_30350,74.1447,72.1616,67.9702
PA14_30360,107.134,107.638,101.489
PA14_30370,276.706,309.386,268.071
PA14_30380,189.462,203.482,176.544
PA14_30390,109.737,118.726,110.917
PA14_30400,120.679,151.852,143.436
PA14_30410,545.262,569.831,536.442
PA14_30420,78.942,102.67,120.493
PA14_30430,39.9096,39.6787,38.9352
PA14_30440,20.6157,20.4253,19.2977
PA14_30450,27.3653,25.7489,24.6572
PA14_30460,6.55346,5.86719,6.29589
PA14_30470,9.74822,9.17966,9.08006
PA14_30490,8.38916,8.89254,7.79367
PA14_30500,6.36206,7.18359,6.33817
PA14_30520,4.36734,4.32347,4.36308
PA14_30540,6.37172,5.40306,5.96537
PA14_30550,22.8052,18.1374,23.0632
PA14_30560,14.7232,9.78637,14.5555
PA14_30570,109.424,68.0083,100.725
PA14_30580,317.274,205.371,312.956
PA14_30590,6.27367,5.79484,6.36539
PA14_30600,9.14843,6.30624,8.8978
PA14_30620,48.9111,28.9706,42.9548
PA14_30630,292.138,198.179,261.368
PA14_30650,300.839,274.065,273.805
PA14_30660,86.224,80.8815,80.8085
PA14_30670,228.514,236.131,220.236
PA14_30680,0,0,0
PA14_30690,32.1344,25.2636,30.5256
PA14_30700,79.5509,80.0623,75.4303
PA14_30710,592.133,594.012,589.055
PA14_30720,642.822,771.347,1312.38
PA14_30730,123.035,111.645,116.37
PA14_30740,7.6652,7.01112,6.54722
PA14_30750,127.323,109.436,117.185
PA14_30760,43.7064,41.8969,41.9496
PA14_30770,56.9423,51.6559,53.7813
PA14_30790,12.3087,10.7518,12.4817
PA14_30800,261.855,251.366,254.741
PA14_30810,7.7178,7.61073,7.51357
PA14_30820,13.6063,11.6961,13.4922
PA14_30830,8.64019,7.10082,8.05875
PA14_30840,9.55366,8.32434,8.6238
PA14_30850,6.22557,6.63626,6.62664
PA14_30860,3.1058,2.6249,2.8713
PA14_30870,1.9055,1.61412,1.87428
PA14_30880,1.54283,1.28712,1.64721
PA14_30890,9.15181,15.2935,15.1824
PA14_30900,2.23044,2.60586,2.20122
PA14_30910,2.28575,2.03569,2.19474
PA14_30930,1.71386,2.362,1.84548
PA14_30940,0.746305,0.88218,0.992722
PA14_30950,10.7155,11.1234,12.7495
PA14_30960,9.26565,8.15037,9.48597
PA14_30970,66.6054,65.4843,62.9004
PA14_30980,1087.36,975.564,1012.39
PA14_30990,165.329,139.728,156.342
PA14_31000,74.3799,75.0358,71.7625
PA14_31010,40.0493,39.7377,39.057
PA14_31030,52.8437,51.2165,49.9737
PA14_31040,40.6732,39.4895,41.4317
PA14_31050,175.496,162.19,178.261
PA14_31060,331.887,293.413,333.303
PA14_31070,0.70737,0.856226,0.852988
PA14_31080,0.717647,0.897865,1.14828
PA14_31090,1.04032,1.1782,1.22651
PA14_31100,1.25291,1.09055,1.57657
PA14_31110,1.70219,1.58673,1.59394
PA14_31130,1.67086,2.37256,2.10862
PA14_31150,117.609,130.204,125.002
PA14_31160,198.489,106.206,253.51
PA14_31170,1307.12,802.356,1552.77
PA14_31180,15.6289,10.6311,16.5792
PA14_31190,1.4525,1.6107,1.60892
PA14_31200,3.31819,3.9691,4.21805
PA14_31220,13.1369,12.1305,17.2176
PA14_31230,4.02243,3.35681,3.72651
PA14_31240,39.0496,36.5412,36.4862
PA14_31250,3.30908,2.62906,2.69036
PA14_31260,1.21548,1.49605,1.54574
PA14_31270,9.69301,8.13344,8.64238
PA14_31280,13.6313,12.9434,13.1043
PA14_31290,3.55575,3.23027,4.11711
PA14_31300,61.844,49.6786,55.796
PA14_31310,79.5546,67.1498,78.4011
PA14_31330,7.51399,7.50896,7.59984
PA14_31340,4.76459,3.25999,4.75979
PA14_31350,13.7871,10.4768,13.2732
PA14_31360,12.1982,10.09,12.9686
PA14_31370,12.1955,9.41335,12.6325
PA14_31380,9.99676,11.1113,10.2669
PA14_31390,21.8245,20.0753,19.953
PA14_31400,21.8344,23.0965,21.7982
PA14_31420,261.543,233.218,249.111
PA14_31430,226.708,179.451,204.045
PA14_31440,117.095,103.172,103.184
PA14_31450,293.995,368.126,403.102
PA14_31460,45.9005,46.3478,48.0152
PA14_31470,32.7334,22.9986,30.0545
PA14_31480,32.615,29.1532,30.1501
PA14_31500,83.5709,65.5423,83.7883
PA14_31510,59.4404,47.8702,55.485
PA14_31530,76.3555,65.3002,73.9075
PA14_31540,88.7424,70.5835,79.4013
PA14_31560,63.1362,57.733,62.309
PA14_31580,19.6581,17.2943,19.2732
PA14_31610,37.7465,42.6463,38.3858
PA14_31620,6.3794,6.26265,6.07972
PA14_31630,16.4005,18.0441,16.2059
PA14_31640,69.0052,80.5163,67.4266
PA14_31650,200.185,216.642,193.595
PA14_31660,25.5409,22.6601,27.2746
PA14_31680,50.2913,51.5857,51.2241
