,PAO1161 EV_1,PAO1161 EV_2,PAO1161 EV_3,PAO1161_PA3027_1,PAO1161_PA3027_2,PAO1161_PA3027_3
D3C65_03260,20.2714165191201,19.6976751139418,21.6600514808781,35.3793102899232,26.0640574000721,32.2350877056908
D3C65_03265,86.5480238211533,87.8907959762435,85.7884061461744,120.689098811593,108.413686608889,115.814686367751
D3C65_03270,29.8608890042128,25.8028024884384,26.1624217325213,29.5303114113472,27.6630793264569,32.8141611375295
D3C65_03275,108.761611982824,106.782133512422,101.36417350321,185.45606200363,162.780432105972,172.756907165229
D3C65_03280,50.0109197956734,49.1865922435858,42.1032461369877,72.6131811998827,64.9202902112226,74.8934971844791
D3C65_03285,22.2135881616705,17.8546177933391,17.6444239591422,38.375138983828,26.2239595927106,36.6746506831212
D3C65_03290,60.8142495573602,56.0980571958461,49.2827014031214,92.4427139833477,77.392661237024,98.249458935309
D3C65_03295,17.843701965932,14.5140763997466,11.5601398353001,21.1134593665671,20.7872850430023,24.1280596599482
D3C65_03300,2.42771455318803,2.30382165075343,1.58191387219896,3.28114571237191,3.35794604540806,3.86048954559171
D3C65_03305,16.8726161446568,14.2836942346713,14.3589105322675,19.829532783465,18.3887521534251,25.2862065236257
D3C65_03310,9.83224394041152,7.60261144748633,6.93608390118006,11.2700222294513,11.5129578699705,12.1605420686139
D3C65_03315,3.88434328510085,2.76458598090412,3.28551342687476,7.41824248014518,8.15501182456244,6.75585670478549
D3C65_03320,1.82078591489102,2.18863056821576,0.608428412384215,2.42519465697054,3.67775043068502,3.66746506831212
D3C65_03325,4.24850046807905,4.14687897135618,3.65057047430529,9.5581201186486,7.675305246647,11.3884441594955
D3C65_03330,82.1781376254148,81.7856686017469,72.0379240262911,172.474137663376,174.133487783304,181.829057597369
D3C65_03335,41.8780760424935,36.0548088342912,34.5587338234234,77.7488875322909,74.3545195768929,69.8748607752099
D3C65_03340,27.4331744510247,27.1850954788905,23.241965353077,57.6340377303587,51.0087994516749,57.5212942293164
D3C65_03345,53.0455629871585,42.8510827040138,41.0080749946961,93.1560065295155,86.0273796395018,90.1424308895664
D3C65_03350,6.67621502126708,6.68108278718495,5.35417002898109,11.2700222294513,9.75403375094723,12.3535665458935
D3C65_03355,7.6473008425423,11.4039171712295,10.7083400579622,19.6868742742315,19.1882631166175,18.5303498188402
D3C65_03360,12.5027299489184,11.0583439236165,10.4649686930085,24.2519465697054,17.7491433828712,17.7582519097219
D3C65_03365,14.20213013615,11.4039171712295,10.830025740439,19.1162402372972,19.8278718871714,19.8815211597973
D3C65_03370,62.1494925616136,65.8892992115482,58.895870318792,113.128197822214,99.2992616284956,105.391364594654
D3C65_03375,9.46808675743332,10.4823885109281,8.7613691383327,17.2616796172609,17.1095346123173,15.4419581823668
D3C65_03380,28.7684174552782,27.1850954788905,27.2575928748128,40.5150166223314,45.7320270946051,44.3956297743046
D3C65_03385,8.61838666381751,9.67605093316442,6.93608390118006,12.5539488125534,12.9520776037168,13.1256644550118
D3C65_03390,12.381344221259,12.2102547489932,9.97822596310113,12.5539488125534,13.7515885669092,10.8093707276568
D3C65_03395,38.2365042127115,39.9713056405721,32.0033344914097,57.0634036934245,54.6865498823599,57.5212942293164
D3C65_03400,9.34670102977392,8.40894902525003,7.30114094861058,8.41685204478011,10.7134469067781,10.6163462503772
D3C65_03405,13.3524300425342,17.3938534631884,14.8456532621749,18.2602891818958,21.9066003914717,19.4954722052381
D3C65_03410,68.2187789445837,70.0361781829044,64.2500403477731,50.3584537594471,51.0087994516749,55.0119760246818
D3C65_03415,131.703514510451,129.705158937418,143.224048275244,99.2903224265586,90.0249344554638,103.654144299137
D3C65_03420,87.5191096424285,90.3098087095346,91.9943759524934,76.0369854214881,78.0322700075779,76.4376930027158
D3C65_03425,411.133459582393,425.170285646546,422.979432289507,340.09788601281,318.045461157935,329.878831670811
D3C65_03430,75.5019226041478,83.7439170048873,68.5090392344626,51.9276973610163,61.722246358453,62.5399306385857
D3C65_03435,333.689365335695,363.888629736505,235.948538322599,525.55394801644,457.959879716605,525.219602677752
D3C65_03440,177.344548110386,159.078884984525,181.676723937927,102.428809629697,101.218087940157,96.1261896852335
D3C65_03445,7.28314365956409,9.10009552047606,7.9095693609948,6.56229142474382,8.4748162098394,4.43956297743046
D3C65_03450,65.7910643913956,73.7222928241098,74.8366947232585,52.0703558702499,47.8107555989053,51.1514864790901
D3C65_03455,76.2302369701042,72.5703819987331,73.8632092634437,74.467741819919,69.8772581830154,71.8051055480058
D3C65_03460,298.730275769787,353.521432308114,296.182951148636,244.37402631709,206.433730696277,243.596890326837
D3C65_03465,73.1955937786191,79.7122291160688,82.989635449207,70.4733035613793,68.5980406419076,68.5236894342528
D3C65_03470,26.0979314467713,27.6458598090412,29.8129922068266,31.8128475590842,36.1378955362963,33.972308001207
D3C65_03475,184.870463225269,190.410859434771,188.126065109199,135.668242281117,147.909528190593,143.417186618732
D3C65_03480,87.7618810977473,94.8022609285038,80.4342361171933,79.1754726246265,80.2709007045166,76.6307174799954
D3C65_03485,112.524569540265,115.421464702747,102.946087375409,92.3000554741141,100.258674784327,87.8261371622113
D3C65_03490,131.82490023811,128.783630277117,134.462679136912,105.852613851302,126.642536569676,119.096102481504
D3C65_03495,88.6115811913631,84.550254582651,87.9787484307575,144.798386872065,138.635201017562,141.872990800495
D3C65_03500,361.12253978672,374.601400412508,359.216134671641,377.474415432003,388.562328111505,365.588359967535
D3C65_03505,310.747462808068,328.640158479977,337.799454555716,325.546718070987,364.736901408371,352.848744467082
D3C65_03510,759.267726509557,88.3515603063941,264.301302339703,650.665460614273,269.595096788476,218.503708280491
D3C65_03515,43.5774762297251,47.4587260055207,49.0393300381678,51.0717463056149,91.7838585744871,64.6631998886611
D3C65_03520,149.668602204042,188.107037784018,176.200868226469,144.655728362831,239.69338676508,191.673305938628
D3C65_03525,1605.20486256793,242.246846576723,628.384864310418,1263.24109926318,687.099721767545,629.066771454169
D3C65_03530,3.27741464680384,2.99496814597946,2.19034228458318,5.42102335087533,4.47726139387742,4.63258745471005
D3C65_03535,91.5248386551888,86.5085029857914,77.7571511027027,83.3125693923998,88.745716914356,84.5447210484584
D3C65_03540,55.4732775403465,52.2967514721029,53.1766432423804,48.7892101578779,53.5672345338906,54.4329025928431
D3C65_03545,56.2015919063029,60.0145540021269,49.0393300381678,52.4983313979505,60.1232244320682,53.081731251886
D3C65_03550,533.126115880092,644.724488963348,549.045799335516,399.729142872439,543.027846200276,414.42355271927
D3C65_03555,89.3398955573195,90.6553819571476,86.0317775111281,74.3250833106854,100.258674784327,69.1027628660916
D3C65_03560,375.446055650529,444.983151843025,360.676362861363,281.893214245517,284.146196318578,249.773673599783
D3C65_03565,13351.0947995299,12919.2558620126,13765.9362015578,11809.128735845,12052.787672318,12872.416340821
D3C65_03570,285.499231454912,263.557196846193,251.767677044588,275.18826431154,340.591670319961,346.285912239576
D3C65_03575,641.887727862915,654.630922061588,585.186447031138,676.629309294781,802.389202659889,767.658346140911
D3C65_03580,1015.02745468792,951.823915008781,899.135507821393,1103.8915444493,1212.53832677759,1192.312196156
D3C65_03585,3738.43764045425,3624.71779421291,3315.20473339911,3483.57813697433,3238.97881408504,3449.15438450891
D3C65_03590,4811.48747296336,4443.8415821383,4274.69633972902,4503.15850246659,4260.274118467,4737.20672139558
D3C65_03595,7758.49016907831,7781.27281650226,7223.50548319036,8197.4432575789,8411.97464813248,9026.59665550253
D3C65_03600,5531.54760943893,5555.78110187444,5242.34088678488,6314.77891122359,6720.04954782473,7124.34043191222
D3C65_03605,8392.3664389157,7992.18768862873,7888.88279497374,8348.375960348,7421.06076035182,8305.07115943144
D3C65_03610,10304.4344210066,9903.32293901124,9779.51324361645,10047.8667808474,9146.08561453574,10264.8486772511
D3C65_03615,2829.25854028533,2911.9153754698,2799.50081106225,3458.47023934923,3425.10496631623,3831.34284952249
D3C65_03620,3272.80198915278,3122.25429218359,3203.01053415546,3429.65322048405,3346.43308753809,3757.80052367897
D3C65_03625,11518.5344690559,10505.8874917658,11365.3210576547,12844.5441958622,12040.7950078701,13662.6585508036
D3C65_03630,13056.1274813176,12510.6730922514,13616.5061834763,12731.2733395307,13123.8125586105,14076.3100056138
D3C65_03635,2567.30813999634,2647.66703212838,2521.57071228514,2224.04615895122,2588.17689004643,2774.53383641676
D3C65_03640,4303.9737456194,3969.71508641324,3945.17151158173,3454.90377661839,3357.78614321543,3895.42697597931
D3C65_03645,3361.65634179947,3021.57728604566,3113.69324321746,2778.98775986977,2508.06589153455,3021.02609390279
D3C65_03650,1190.79398833873,1109.63569808539,1129.85156179749,1016.29921977989,952.697263740059,1094.25576169797
D3C65_03655,2993.00788689786,2500.45282864524,2712.98229082122,2839.33230927557,2613.76124086858,3014.07721272073
D3C65_03660,1856.10916163991,1823.3596454888,1756.04608382332,1442.84816238824,1288.17206389559,1520.45380753129
D3C65_03665,1307.80982980239,1201.55818195045,1207.97376994762,1146.8317557286,1008.50312897089,1189.4168289968
D3C65_03670,2872.22908787676,2604.35518509422,2689.86201115062,2779.27307688824,2464.41259294424,2903.86023619408
D3C65_03675,1656.91518255083,1474.90662081235,1610.63169326349,1717.89376819054,1593.26544744981,1877.74211497581
D3C65_03680,319.608620927204,295.810699956741,326.969428815277,332.109009495731,351.305117226739,417.897993310302
D3C65_03685,841.81002131795,848.727896137565,855.572033494684,1006.88375817048,921.996042753471,1085.56966022039
D3C65_03690,1707.29025952948,1582.26470973746,1632.29174474437,1997.21912926986,1859.1827938076,2148.36243212178
D3C65_03695,1367.04606490018,1253.85493342256,1380.03732496988,1581.94020889096,1592.14613210134,1835.46975445158
D3C65_03700,2924.30356504264,2923.89524805372,3030.33855072082,3351.90433295175,3398.56120233824,3829.99167818153
D3C65_03705,2238.2314323117,2174.46206506363,2340.98915948951,2693.10733731117,2783.41746725801,2997.09105872012
D3C65_03710,2970.06598437024,2974.11856004014,3050.53837401198,2841.32952840484,3049.65461800108,3285.46962777582
D3C65_03715,3215.99346860818,3001.1884644365,3085.94890761274,3313.67185247716,3006.9607325666,3447.61018869067
D3C65_03720,2111.38334690763,1983.59044129871,2057.33983363599,2250.15266614096,1960.24097955512,2337.91246881034
D3C65_03725,2879.51223153632,2736.59454784747,2805.95015223352,3314.81312055103,2950.35535637258,3427.14959409904
D3C65_03730,1163.967742526,1269.2905384826,1155.64892648258,1409.60872973682,1224.37108903284,1422.59039755054
D3C65_03735,2231.19106010746,2123.54760658198,2130.10787175714,2675.56034067544,2490.95635692223,2899.61369769393
D3C65_03740,4558.64100224882,4201.3643533965,4272.87105449187,5607.19270542512,5644.8672045236,6361.89374665785
D3C65_03745,577.310520748114,529.187833178063,576.668449257759,778.772801906011,839.326609159378,916.86626707803
D3C65_03750,1662.49892602316,1575.12286262012,1571.81396055338,2005.63598131464,1805.77546146635,2126.35764171191
D3C65_03755,2186.03556941816,2170.43037717481,1987.61393757675,2722.20967319482,2174.03021111276,2711.80088130089
D3C65_03760,2227.91364546066,2115.71461296941,2147.87398139876,2799.38792669017,2638.86588511282,3030.48429328949
D3C65_03765,4461.16826293832,4145.15110511811,4162.38045480289,5337.85343999216,5084.88972590364,5811.96701088831
D3C65_03770,3170.59520646357,3604.21378152121,3154.21457548225,3892.15210741925,3832.85555754435,4241.90591269617
D3C65_03775,890.242926654051,961.845539189558,1135.32741750895,242.804782715521,235.376027563841,254.020212099934
D3C65_03780,359.544525327147,411.11697357695,418.112004990433,190.021134299104,183.247912763697,194.182624143263
D3C65_03785,614.333167684231,646.797928449026,642.622089160208,489.461345180349,457.959879716605,459.205231448134
D3C65_03790,160.350546238069,165.184012359021,147.969789891841,181.176306726623,177.331531636074,170.826662392433
D3C65_03795,402.879230101554,437.726113643152,414.948177246035,480.759176117101,452.843009552173,461.714549652768
D3C65_03800,153.188788306165,123.484840480384,114.262855845756,124.255561542432,94.0224892714258,107.514633844729
D3C65_03805,33.6238465616542,28.6825795518802,23.9720794479381,24.2519465697054,21.4268938135562,23.1629372735502
D3C65_03810,27.797331634003,20.9647770218562,16.7926241818043,34.5233592345218,19.9877740798099,24.5141086145073
D3C65_03815,108.882997710483,83.2831526747366,76.5402942779343,148.650166621371,87.1466949879712,116.779808754149
D3C65_03820,26.0979314467713,20.9647770218562,20.1998232911559,29.1023358836465,26.703666170626,34.7444059103254
D3C65_03825,405.428330382401,316.660285896059,262.47601710255,367.773636804121,240.492897728273,307.10194335182
D3C65_03830,434.925062203636,339.352929155981,284.622811313336,238.525027438514,156.70414878571,201.710578757167
D3C65_03835,54.5021917190713,44.9245221896919,36.3840190605761,22.5400444589027,19.6679696945329,24.1280596599482
D3C65_03840,67.3690788509679,54.2549998752433,46.1188736587235,35.0939932714561,25.7442530147952,33.7792835239274
D3C65_03845,52.9241772594991,38.58901265012,37.235818837914,22.9680199866034,23.1858179325795,29.9187939783357
D3C65_03850,279.551330799602,246.624107713155,209.542745225124,430.686039376121,332.27675630276,381.030318149902
D3C65_03855,16.629844689338,12.3254458315309,11.3167684703464,23.1106784958369,19.9877740798099,20.2675701143565
D3C65_03860,48.3115196084418,37.552292907281,27.5009642397665,68.3334259228758,54.8464520749984,56.9422207974777
D3C65_03865,58.8720779148097,47.8042992531337,42.3466175019414,59.2032813319279,51.4885060295903,51.5375354336493
D3C65_03870,17.3581590552944,17.3938534631884,15.4540816745591,24.8225806066397,18.0689477681482,26.058304432744
D3C65_03875,4.49127192339786,2.99496814597946,3.65057047430529,5.84899887857601,3.99755481596198,6.75585670478549
D3C65_03880,4.12711474041965,3.68611464120549,3.65057047430529,6.2769744062767,3.99755481596198,5.2116608865488
D3C65_03885,8.73977239147691,7.60261144748633,9.6131689156706,12.2686317940863,9.59413155830876,9.65122386397927
D3C65_03890,1.94217164255042,1.6126751555274,2.31202796706002,4.56507229547396,1.75892411902327,1.54419581823668
D3C65_03895,24.0343740765615,21.5407324345446,21.4166801159244,25.9638486805081,20.7872850430023,24.1280596599482
D3C65_03900,6.43344356594828,6.68108278718495,8.88305482080954,13.5525583771883,12.1525666405244,14.0907868414097
D3C65_03905,1.09247154893461,2.76458598090412,3.40719910935161,4.4224137862404,3.35794604540806,4.05351402287129
D3C65_03915,15.2946016850846,11.9798725839178,12.8986823425454,15.4071189972246,16.9496324196788,14.8628847505281
D3C65_03920,12.5027299489184,13.1317834092946,8.03125504347164,9.5581201186486,8.95452278775484,10.4233217730976
D3C65_03925,53.2883344424773,46.0764330150687,45.753816611293,29.1023358836465,27.1833727485415,24.5141086145073
D3C65_03930,36.6584897531393,34.4421336787638,29.8129922068266,11.697997757152,10.2337403288627,10.4233217730976
D3C65_03935,30.5892033701692,26.7243311487398,27.5009642397665,10.5567296832835,9.59413155830876,8.10702804574258
D3C65_03940,33.7452322893136,34.0965604311508,36.1406476956224,24.2519465697054,22.5462091620256,22.1978148871523
D3C65_03945,12.988272859556,12.4406369140685,12.0468825652075,13.4098998679548,17.1095346123173,12.1605420686139
D3C65_03950,60.9356352850196,59.0930253418255,59.0175560012689,46.506674010141,44.7726139387742,47.8700703653372
D3C65_03955,96.5016534892242,95.7237895888051,102.459344645502,69.3320354875108,71.9559866873157,75.0865216617587
D3C65_03960,23.3060597106051,21.5407324345446,32.3683915388403,18.2602891818958,14.2312951448247,19.3024477279585
D3C65_03965,69.6754076764965,60.0145540021269,87.7353770658038,40.8003336407985,39.3359393890659,39.7630423195946
D3C65_03970,50.2536912509922,46.652388427757,74.5933233583048,30.6715794852157,25.5843508221567,34.3583569557662
D3C65_03975,63.2419641105482,61.8576113227297,46.2405593412004,54.0675749995197,49.5696797179286,52.3096333427676
D3C65_03980,16.9940018723162,13.2469744918322,13.8721678023601,14.6938264510568,13.1119797963553,14.4768357959689
D3C65_03985,7.52591511488289,5.87474520942125,6.32765548879584,55.4941600918553,58.2043981204065,67.5585670478549
D3C65_03990,2.91325746382564,3.57092355866782,2.92045637944423,14.9791434695239,15.350610493294,20.0745456370769
D3C65_03995,0.849700093615811,1.49748407298973,1.09517114229159,16.4057285618595,12.4723710258014,15.0559092278077
D3C65_04000,1.45662873191282,2.64939489836645,2.31202796706002,26.1065071897417,19.9877740798099,21.425716978034
D3C65_04005,2.54910028084743,2.76458598090412,2.67708501449055,38.6604560022951,38.2166240405965,27.9885492055399
D3C65_04010,84.8486236339217,85.4717832429524,89.5606623029565,84.8818129939689,76.7530524664701,85.1237944802971
D3C65_04015,3.64157182978205,5.41398087927057,4.25899888668951,3.99443825853971,2.87823946749263,3.66746506831212
D3C65_04020,4.24850046807905,2.87977706344179,3.28551342687476,2.28253614773698,1.75892411902327,4.63258745471005
D3C65_04030,15.7801445957222,12.7862101616816,15.2107103096054,13.4098998679548,12.9520776037168,10.4233217730976
D3C65_04035,26.4620886297495,30.0648725423323,30.0563635717802,23.5386540235376,23.345720125218,21.8117659325931
D3C65_04040,21.8494309786923,15.781178307661,22.2684798932623,18.8309232188301,18.5486543460636,13.8977623641301
D3C65_04045,11.2888726723243,11.2887260886918,11.5601398353001,7.27558397091162,11.1931534846935,10.230297295818
D3C65_04050,20.5141879744389,22.3470700123083,19.5913948787717,18.6882647095965,16.6298280344018,18.3373253415606
D3C65_04055,11.4102583999837,11.9798725839178,10.830025740439,12.8392658310205,9.2743271730318,11.0023952049364
D3C65_04065,73.1955937786191,75.2197768970996,80.3125504347164,74.8957173476197,69.077747219823,66.5934446614569
D3C65_04070,22.0922024340111,18.3153821234898,22.8769083056465,27.1051167543766,24.4650354736873,24.3210841372278
D3C65_04075,9.71085821275212,10.7127706760035,9.49148323319376,19.1162402372972,13.2718819889938,13.3186889322914
D3C65_04080,3.88434328510085,2.76458598090412,2.19034228458318,5.70634036934245,3.8376526233235,4.24653850015088
D3C65_04085,53.2883344424773,51.6056049768769,57.6790134940236,66.7641823213067,68.2782362566306,73.1562768889629
D3C65_04090,61.2997924679978,60.8208915798906,58.2874419064078,90.3028363448443,83.4689445572862,89.7563819350072
D3C65_04095,10.6819440340273,11.1735350061541,10.9517114229159,8.8448275724808,7.99510963192396,8.68610147758134
D3C65_04110,2.67048600850683,4.03168788881851,3.16382774439792,2.85317018467122,3.03814166013111,3.28141611375295
D3C65_04115,12.8668871318966,13.5925477394453,15.9408244044664,9.5581201186486,12.9520776037168,8.68610147758134
D3C65_04120,8.0114580255205,6.56589170464728,9.00474050328639,7.98887651707943,7.19559866873157,7.72097909118341
D3C65_04125,3.52018610212264,2.64939489836645,1.58191387219896,3.70912124007259,3.51784823804654,3.08839163647337
D3C65_04130,1.69940018723162,2.87977706344179,1.94697091962949,2.28253614773698,2.87823946749263,1.3511713409571
D3C65_04135,5.21958628935427,4.49245221896919,3.52888479182845,5.27836484164177,4.95696797179286,5.40468536382839
D3C65_04140,23.6702168935833,24.4205094979864,25.9190503675676,26.3918242082088,24.4650354736873,22.1978148871523
D3C65_04145,28.0401030893218,27.7610508915789,26.6491644624286,28.2463848282451,26.0640574000721,34.1653324784866
D3C65_04150,180.257805574211,172.325859476357,194.697091962949,154.64182400918,129.520776037168,140.328794982259
D3C65_04155,12.8668871318966,12.3254458315309,12.6553109775917,10.1287541555828,8.4748162098394,11.0023952049364
D3C65_04160,1.09247154893461,1.72786623806507,0.851799777337901,2.85317018467122,2.55843508221567,3.08839163647337
D3C65_04170,2.42771455318803,2.07343948567809,1.82528523715265,3.42380422160547,4.47726139387742,3.08839163647337
D3C65_04175,1.33524300425342,1.84305732060275,1.7035995546758,2.85317018467122,3.19804385276959,2.89536715919378
D3C65_04180,48.3115196084418,51.4904138943392,52.5682148299962,58.9179643134608,47.9706577915438,48.6421682744555
D3C65_04185,5.70512919999187,5.52917196180824,5.35417002898109,6.13431589704313,5.27677235706982,6.17678327294673
D3C65_04190,4.36988619573845,4.60764330150687,3.77225615678214,3.42380422160547,3.19804385276959,3.28141611375295
D3C65_04195,19.5431021531636,20.7343948567809,21.7817371633549,21.6840934035013,17.5892411902327,20.0745456370769
D3C65_04200,5.82651492765127,4.60764330150687,4.50237025164319,2.5678531662041,2.87823946749263,4.63258745471005
D3C65_04205,3.52018610212264,3.80130572374316,3.40719910935161,2.42519465697054,2.71833727485415,2.50931820463461
D3C65_04215,2.91325746382564,3.68611464120549,2.31202796706002,1.99721912926986,1.59902192638479,1.93024477279585
D3C65_04230,26.7048600850683,28.6825795518802,33.9503054110392,19.2588987465308,22.0665025841101,19.109423250679
D3C65_04235,1.45662873191282,1.38229299045206,1.46022818972212,2.85317018467122,1.11931534846935,2.89536715919378
D3C65_04240,23.0632882552863,21.4255413520069,24.4588221778455,26.1065071897417,30.0616122160341,25.4792310009053
D3C65_04245,3.03464319148504,2.76458598090412,3.28551342687476,6.70494993397738,3.99755481596198,2.89536715919378
D3C65_04250,3.76295755744145,5.18359871419522,5.84091275888847,12.2686317940863,12.7921754110783,11.7744931140547
D3C65_04255,9.22531530211452,9.79124201570209,7.66619799604111,16.8337040895602,13.4317841816323,11.5814686367751
D3C65_04260,66.6407644850114,72.6855730812708,75.201751770689,94.8679086403182,103.616620829735,101.916924003621
D3C65_04265,9.58947248509272,9.3304776855514,9.49148323319376,30.8142379944492,24.3051332810488,24.9001575690665
D3C65_04270,34.3521609276106,34.5573247613015,37.7225615678214,41.0856506592656,40.1354503522583,40.3421157514333
D3C65_04280,53.1669487148179,53.333471214942,45.8755022937698,37.376529419193,35.3383845731039,29.5327450237766
D3C65_04290,12.6241156765778,12.0950636664555,9.24811186824007,9.5581201186486,13.1119797963553,11.9675175913343
D3C65_04295,17.3581590552944,18.8913375361781,17.8877953240959,35.5219687991568,36.2977977289348,32.4281121829703
D3C65_04300,17.1153875999756,17.5090445457261,16.1841957694201,14.9791434695239,13.5916863742707,12.1605420686139
D3C65_04305,176.49484801677,179.467706593692,193.723606503134,123.970244523965,113.050850195405,107.900682799288
D3C65_04310,120.293256110467,122.908885067696,131.542222757467,115.268075460717,112.890948002766,103.654144299137
D3C65_04315,132.067671693429,144.334426419703,145.901133289735,107.849832980572,90.8244454186562,103.075070867299
D3C65_04320,209.997308850765,245.241814722703,260.529046182921,194.443548085344,155.58483343724,143.417186618732
D3C65_04325,33.9880037446324,40.3168788881851,39.3044754400203,29.3876529021136,26.3838617853491,29.5327450237766
D3C65_04335,3.15602891914444,1.84305732060275,3.04214206192108,2.5678531662041,2.23863069693871,2.89536715919378
D3C65_04340,3.76295755744145,2.4190127332911,2.92045637944423,1.99721912926986,2.23863069693871,3.28141611375295
D3C65_04345,1.94217164255042,2.4190127332911,2.5553993320137,1.8545606200363,1.43911973374631,0.965122386397927
D3C65_04350,9.46808675743332,9.90643309823976,9.36979755071692,7.27558397091162,4.79706577915438,5.01863640926922
D3C65_04355,10.1964011233897,10.0216241807774,10.9517114229159,4.99304782317464,6.71589209081613,7.52795461390383
D3C65_04360,4.61265765105726,5.18359871419522,4.38068456916635,2.85317018467122,1.91882631166175,2.50931820463461
D3C65_04365,3.64157182978205,4.49245221896919,2.67708501449055,3.42380422160547,0.799510963192396,4.24653850015088
D3C65_04370,5.58374347233247,6.33550953957194,6.32765548879584,4.13709676777328,5.11687016443134,4.05351402287129
D3C65_04375,41.0283759488777,42.7358916214762,37.965932932775,42.0842602239006,44.4528095534972,48.2561193198963
D3C65_04380,25.8551599914525,30.7560190375583,25.9190503675676,39.2310900392293,40.7750591228122,39.9560667968742
D3C65_04385,124.663142306205,128.898821359655,123.024224984088,163.343993072428,153.346202740302,147.470700641603
D3C65_04390,24.1557598042209,23.6141719202227,19.9564519262023,19.829532783465,20.9471872356408,22.3908393644319
D3C65_04395,231.603968374138,245.817770135391,245.683392920746,177.609843995784,158.622975097371,173.529005074347
D3C65_04400,81.2070518041396,99.5250953125483,78.0005224676564,43.5108453162362,49.4097775252901,42.0793360469496
D3C65_04405,58.7506921871503,57.1347769386851,44.7803311514783,43.5108453162362,41.5745700860046,42.4653850015088
D3C65_04410,71.9817365020251,65.7741081290105,64.6150973952037,54.3528920179868,54.2068433044445,62.7329551158652
D3C65_04415,9.34670102977392,10.1368152633151,9.73485459814744,9.41546160941504,10.0738381362242,9.84424834125885
D3C65_04420,14.3235158638094,13.2469744918322,12.2902539301611,10.6993881925171,11.9926644478859,12.546591023173
D3C65_04425,25.4910028084743,27.9914330566542,26.0407360500444,30.6715794852157,28.1427859043724,23.9350351826686
D3C65_04430,9.71085821275212,9.21528660301373,9.73485459814744,4.56507229547396,5.27677235706982,5.01863640926922
D3C65_04435,28.1614888169812,24.6508916630617,28.3527640171044,13.1245828494876,14.3911973374631,9.84424834125885
D3C65_04450,2.42771455318803,1.84305732060275,3.04214206192108,1.56924360156917,2.07872850430023,2.89536715919378
D3C65_04455,2.30632882552863,3.11015922851713,2.06865660210633,1.28392658310205,1.43911973374631,0.386048954559171
D3C65_04465,9.71085821275212,9.44566876808907,10.7083400579622,10.2714126648164,9.11442498039332,9.2651749094201
D3C65_04470,13.595201497853,14.5140763997466,12.411939612638,12.8392658310205,8.63471840247788,9.65122386397927
D3C65_04480,6.19067211062948,7.60261144748633,8.88305482080954,1.99721912926986,1.59902192638479,4.63258745471005
D3C65_04510,21.1211166127359,21.1951591869316,24.823879225276,19.9721912926986,20.1476762724484,18.144300864281
D3C65_04515,4.61265765105726,4.03168788881851,5.11079866402741,2.99582869390479,4.6371635865159,3.47444059103254
D3C65_04525,7.28314365956409,6.45070062210961,6.81439821870321,8.70216906324724,7.19559866873157,5.98375879566715
D3C65_04530,22.5777453446487,32.3686941930857,29.3262494769192,27.961067809778,26.3838617853491,25.6722554781849
D3C65_04550,15.6587588680628,14.1685031521336,14.6022818972212,19.6868742742315,25.2645464368797,24.1280596599482
D3C65_04555,1.82078591489102,1.72786623806507,1.7035995546758,3.13848720313835,2.39853288957719,4.43956297743046
D3C65_04560,3.39880037446324,2.99496814597946,2.92045637944423,2.42519465697054,2.87823946749263,4.43956297743046
D3C65_04570,10.0750153957303,13.2469744918322,9.36979755071692,8.55951055401368,7.83520743928548,9.84424834125885
D3C65_04575,3.15602891914444,3.11015922851713,4.98911298155057,3.70912124007259,3.67775043068502,3.08839163647337
D3C65_04580,12.8668871318966,10.9431528410788,9.85654028062429,20.5428253296328,25.4244486295182,24.3210841372278
D3C65_04585,110.339626442396,116.112611197973,116.696569495293,88.1629587063408,81.070411667709,82.8075007529421
D3C65_04590,7.16175793190469,5.29878979673289,5.84091275888847,4.85038931394108,6.71589209081613,5.59770984110798
D3C65_04595,6.43344356594828,7.02665603479797,6.205969806319,7.98887651707943,6.71589209081613,9.45819938669968
D3C65_04600,17.843701965932,19.4672929488665,16.9143098642812,17.6896551449616,20.4674806577253,21.2326925007544
D3C65_04605,31.438903463785,33.0598406883118,35.4105336007613,32.8114571237191,33.2596560688037,33.2002100920887
D3C65_04610,2.91325746382564,2.64939489836645,3.40719910935161,2.5678531662041,2.23863069693871,2.31629372735502
D3C65_04615,15.0518302297658,16.9330891330377,15.0890246271285,9.84343713711573,7.35550086137005,10.6163462503772
D3C65_04620,5.58374347233247,4.37726113643152,5.11079866402741,4.27975527700684,4.79706577915438,4.24653850015088
D3C65_04630,9.58947248509272,7.37222928241098,10.7083400579622,4.27975527700684,6.23618551290069,4.82561193198963
D3C65_04635,145.541487463622,132.008980588172,132.272336852328,160.918798415457,152.866496162386,156.156802119185
D3C65_04640,119.564941744511,112.31130547423,116.939940860246,166.910455803267,158.463072904733,153.64748391455
D3C65_04645,52.5600200765209,48.7258279134351,44.6586454690014,21.8267519127349,23.025915739941,24.7071330917869
D3C65_04650,5568.44887064739,6468.78562206803,6353.45285348093,2033.59704912442,2134.53436953106,2111.10870800683
D3C65_04655,22.6991310723081,19.0065286187158,15.4540816745591,18.6882647095965,16.6298280344018,24.3210841372278
D3C65_04660,13.3524300425342,13.3621655743699,14.1155391673138,21.6840934035013,18.2288499607866,20.0745456370769
