GeneID,X50277,X50278,X50279,X50292,X50293,X50294,X50307,X50308,X50309,X50322,X50323,X50324,X50337,X50338,X50339,X50352,X50353,X50354
EQB41_RS07480,239,341,262,199,395,295,172,198,262,178,336,576,251,501,305,228,323,269
EQB41_RS07485,67,99,51,47,79,60,30,43,47,41,66,119,60,107,71,53,67,51
EQB41_RS07490,119,179,111,92,183,103,75,103,94,76,162,278,115,213,100,85,130,107
EQB41_RS07495,24,22,9,18,32,20,17,9,20,16,16,46,31,26,14,20,18,26
EQB41_RS07500,7,9,7,11,5,2,1,5,6,9,9,7,3,9,6,6,6,9
EQB41_RS00755,499,1996,1656,756,2115,1341,501,1617,1124,688,2533,1578,435,2113,1095,488,1967,898
EQB41_RS07505,2418,4322,5874,2675,6332,7638,1947,4880,4532,2188,5606,6088,2480,6807,6530,3104,5774,6165
EQB41_RS07510,1824,2018,2931,1415,2673,2860,1328,1978,1900,1389,2380,2808,1647,3228,2281,1899,2541,2076
EQB41_RS07515,2667,7956,10975,6519,9347,10193,2106,7079,5997,3124,9119,9492,2621,12599,8986,3860,9911,9557
EQB41_RS07520,355,1188,1574,737,1200,1271,281,875,800,363,1294,1424,353,2084,1277,459,1488,1471
EQB41_RS07525,8878,4912,6558,3456,4649,4787,1894,3280,3426,2399,5541,6215,6942,11233,7037,8402,7985,8002
EQB41_RS07530,8269,4966,6381,3099,4675,5128,1731,3088,3769,2389,5680,6918,6347,10891,7093,7957,7627,8099
EQB41_RS07535,1098,2211,2614,1449,2141,2463,795,1451,1757,1164,2245,2669,1098,3695,2742,1507,2359,3392
EQB41_RS07540,882,1605,1944,1092,1636,1874,603,1090,1404,907,1533,2147,868,2748,2063,1326,1782,2467
EQB41_RS07545,1052,1422,1763,1176,1663,1838,776,1014,1271,969,1415,2067,1130,2477,1943,1473,1560,2204
EQB41_RS07550,942,1215,1726,767,1492,1869,698,1132,1186,925,1366,1943,930,3087,2308,1100,2517,2032
EQB41_RS00760,395,1464,1210,641,1620,952,348,1226,796,558,1880,1160,317,1672,745,379,1695,760
EQB41_RS07555,1382,2938,4369,1366,3415,4208,1186,2473,2526,1556,3067,4272,1460,5646,4640,1782,4359,4222
EQB41_RS07560,23540,4750,6102,18184,5295,4371,16589,4102,3275,18320,6316,5980,27339,16275,9058,31371,10512,11407
EQB41_RS07565,39832,8142,10167,30387,8993,7335,29280,7039,5749,32621,11088,10001,44485,28678,16767,53898,18712,19905
EQB41_RS07570,18746,20205,25632,11619,25398,25368,7918,18491,17309,7922,21551,22854,17716,29536,25456,17542,24506,21153
EQB41_RS07575,176,1331,1844,941,1225,1019,849,877,1067,1023,1255,1613,157,328,237,145,221,185
EQB41_RS07580,133,760,762,623,634,524,443,446,447,635,648,898,106,146,122,84,108,99
EQB41_RS07585,1171,1485,1850,3386,1382,1293,3200,987,1223,3047,1518,2210,1350,406,349,837,287,267
EQB41_RS07590,0,210,176,41,242,233,25,171,188,26,208,182,0,0,0,0,0,0
EQB41_RS07595,115,1003,875,207,1154,944,116,756,794,156,1114,948,121,1675,1082,119,1284,976
EQB41_RS07600,900,7213,6208,1622,8260,6986,941,5191,5575,1120,7144,7035,865,12271,8757,751,9443,7273
EQB41_RS00765,209,511,381,259,712,358,168,389,338,224,749,441,191,1037,370,200,777,354
EQB41_RS07605,260,1993,1620,539,2388,1940,249,1284,1546,358,1871,2300,240,3836,2553,264,2658,2112
EQB41_RS07610,148,669,502,253,760,650,104,416,584,170,666,800,105,2085,1221,125,1369,1168
EQB41_RS07615,6278,3586,3150,6196,3716,3082,4689,3056,2217,4892,3736,2722,5791,4328,2586,5140,3256,2735
EQB41_RS07620,9211,10517,10448,10851,11990,9827,6629,9337,6608,8128,11430,9105,8776,15581,8859,9614,10918,9278
EQB41_RS07625,1114,1124,1150,964,1231,975,824,951,706,874,1230,1009,1184,1765,963,1218,1237,974
EQB41_RS07630,2040,2942,3541,1925,3284,3460,1546,2416,2290,2128,3072,3004,1615,4017,2904,2356,3336,2696
EQB41_RS07635,2700,4435,5087,2718,4413,5171,2307,3709,3090,2861,4442,4452,2783,5589,4418,2606,4556,4433
EQB41_RS07640,410,425,374,276,346,372,189,385,289,239,424,415,449,687,488,415,561,392
EQB41_RS07645,192326,339671,484066,152890,434611,450709,111070,325948,285449,102303,385309,385503,205933,442706,332395,200767,351239,305770
EQB41_RS07650,13752,12713,14651,15173,20876,19129,11956,14352,14279,12152,14478,14754,13973,21136,16758,11673,15181,12721
EQB41_RS00770,85,199,171,113,279,131,85,157,150,98,384,160,81,634,158,87,433,142
EQB41_RS07655,13,19,12,32,18,18,10,12,7,27,17,18,5,10,5,7,8,7
EQB41_RS07660,11,65,55,99,86,82,26,63,50,48,87,68,3,70,51,15,60,36
EQB41_RS07665,3,17,10,26,24,9,6,10,7,14,16,14,0,22,2,3,26,6
EQB41_RS07670,1,15,5,11,12,8,2,9,6,8,7,5,0,17,3,1,4,3
EQB41_RS07675,4,44,31,49,44,35,14,35,23,28,46,34,1,33,13,4,23,11
EQB41_RS07680,0,11,3,13,7,7,4,3,3,6,8,7,0,9,4,0,8,2
EQB41_RS07685,0,10,4,6,5,8,3,5,2,5,12,3,0,11,2,0,5,0
EQB41_RS07690,9265,16619,18398,9978,22647,20448,6767,16070,12515,7385,18438,16823,9377,28546,19354,10658,24116,17351
EQB41_RS07695,1257,4305,5932,1353,5124,5822,922,4012,3360,839,5392,4831,1405,5683,3877,1720,4271,4039
EQB41_RS07700,7991,5901,7395,12024,7011,8582,7688,5465,5374,8832,6070,7909,7759,8277,5258,7019,5804,5325
EQB41_RS00775,1335,1185,1016,2719,1492,1139,1512,936,738,2577,1225,1125,993,2714,1115,1206,2387,990
EQB41_RS07705,4177,3287,3774,5603,3816,4665,3966,3043,3044,4761,3503,4614,4206,4929,3356,3933,3567,3194
EQB41_RS07710,2993,2043,2260,3782,2523,2777,2912,1883,1936,3299,2187,2722,2893,3091,1990,2975,2282,1989
EQB41_RS07715,2667,4899,6072,3036,5160,5054,2192,4023,3690,2054,5119,5492,2658,5720,4748,2235,4327,4887
EQB41_RS07720,2185,3780,4333,2206,3978,3507,1611,3072,2826,1759,4029,4396,2260,4890,4036,1761,3654,4156
EQB41_RS07725,3183,2520,3346,3114,3202,3767,2131,2635,2443,2750,2708,3135,3141,4418,2945,3283,3530,2585
EQB41_RS07730,4813,13995,11258,9166,16624,11055,8416,9938,8067,7639,14915,11426,4607,17651,9362,4704,12203,9953
EQB41_RS07735,20669,44720,33138,27439,49478,34595,25878,30479,26232,23767,44067,37726,20407,62816,35317,18378,44222,37380
EQB41_RS07740,17732,26552,18800,17254,29170,21599,18063,17702,16517,15996,26755,23108,17543,39267,23130,14253,27971,23430
EQB41_RS07745,19976,32553,24920,21408,38389,29725,20916,22253,22449,19160,34051,32987,19425,51207,33054,16767,36873,31305
EQB41_RS07750,4054,7806,6259,5160,9302,8152,5028,5583,5856,4464,8356,8537,4119,13486,8526,3704,8938,8717
EQB41_RS00780,2366,15170,14983,6799,15341,11586,5378,9906,8042,5671,14925,13526,2707,4173,2289,2256,2701,2565
EQB41_RS07755,8187,10461,9555,8922,13211,11507,8701,7748,7916,7754,11590,11758,8259,19427,12077,7068,13226,12032
EQB41_RS07760,9974,13561,13146,10917,17055,16046,10782,11015,10922,8928,15599,16311,10454,25793,16412,9360,17529,16227
EQB41_RS07765,838,2569,2466,978,3199,3223,743,2114,1911,756,2816,3373,1014,4956,3137,881,3071,3217
EQB41_RS07770,36,1103,863,364,842,669,101,714,669,230,1228,900,52,982,466,64,771,740
EQB41_RS07775,173,2191,1843,632,1852,1576,195,1619,1483,411,2461,2057,202,2560,1512,213,2228,2015
EQB41_RS07780,25,525,483,142,565,458,64,422,401,118,598,644,33,350,277,33,268,310
EQB41_RS07785,4644,6005,7368,4403,8033,7879,3075,6036,5357,3444,6999,6274,4540,9153,6470,4451,7012,6412
EQB41_RS07790,22015,22441,28830,20097,30259,31966,15500,20725,20266,16853,25131,27183,22155,34190,25717,21325,26034,24331
EQB41_RS07795,1831,1041,1025,1656,1052,1010,1188,703,768,1396,936,1065,1917,1492,980,1725,1121,898
EQB41_RS07800,2595,1099,1151,1803,1228,1106,1430,796,935,1563,1166,1271,2714,2184,1464,2458,1511,1288
EQB41_RS00785,7741,38487,39405,30059,44834,31837,24226,30022,23266,25707,41591,33922,9056,12680,6265,6952,8635,6309
EQB41_RS07805,13733,6554,6928,10531,7552,6630,8379,4693,5358,9487,6695,7536,14126,10459,7100,13627,7243,6479
EQB41_RS07810,4502,2131,2075,3427,2267,2113,2342,1409,1775,2998,2044,2394,4937,3525,2329,4527,2295,2118
EQB41_RS07815,4167,4882,4243,4068,5558,4732,2668,3040,4019,3538,4652,5788,4138,7308,4955,4025,4379,4473
EQB41_RS07820,344,521,517,908,693,511,724,464,411,775,531,490,308,701,424,343,567,355
EQB41_RS07825,251,436,347,809,511,479,616,384,356,650,399,446,257,637,312,302,526,283
EQB41_RS07830,626,1213,1010,5157,1695,2068,3706,1088,1778,3443,1239,1960,683,2397,1596,592,1682,902
EQB41_RS07835,8356,4164,4389,50868,6835,12038,44983,4702,7208,33576,4350,7395,9705,11767,8733,7747,8837,4275
EQB41_RS07840,7018,5404,5850,4563,7146,6586,4458,4806,4947,4848,5999,6618,8355,8919,7325,6328,5428,7097
EQB41_RS07845,2233,2856,3963,1819,3294,3663,1490,2620,2408,1558,2992,3431,2115,4151,4157,2266,3257,3793
EQB41_RS07850,1159,2282,7119,1173,3908,7568,1139,3853,5983,1080,6205,4932,1460,13222,10027,2052,4931,13302
EQB41_RS00790,725,1369,1246,573,1587,1467,619,1372,1248,537,1613,1481,1109,3476,2969,660,2914,2936
EQB41_RS07855,2567,1794,2122,2636,1798,1867,1932,1302,1191,1861,1763,1648,2586,1993,1172,2356,1504,1179
EQB41_RS07860,2923,1783,2293,2494,1956,2014,1982,1462,1363,2000,1791,1669,2641,2188,1344,2589,1639,1246
EQB41_RS07865,7791,6716,7898,6313,8840,9236,4699,5856,6246,5042,7211,7206,7959,8743,6820,7480,6304,5301
EQB41_RS07870,817,1818,1576,954,1723,1210,520,1038,1063,697,1887,1479,925,2313,1166,820,1531,1319
EQB41_RS07875,2713,5745,4935,2655,5209,3682,1632,3323,3504,2213,6055,4712,2960,7238,3673,2686,4687,4056
EQB41_RS07880,1799,2871,2485,1403,2713,1889,909,1616,1783,1132,2794,2649,1946,3849,2013,1717,2456,2345
EQB41_RS07885,8100,10888,10368,5668,10136,7907,3801,6184,7180,4959,11278,11671,8506,14570,7729,8071,9051,8902
EQB41_RS07890,34987,21290,30354,27745,25115,19327,30098,17506,15354,25694,25836,20486,35882,29482,15708,37222,21475,18854
EQB41_RS07895,91989,50691,78686,67289,60674,48243,72544,42185,34988,61046,60940,51995,94621,71721,39058,91752,55940,47879
EQB41_RS07900,47963,31129,46236,35595,36721,29945,39866,25945,21209,34768,36934,32281,51529,43619,24115,51456,30736,29126
EQB41_RS00795,806,857,689,574,1015,889,669,820,878,583,917,848,1127,2307,1983,935,2049,1871
EQB41_RS07905,11919,15638,17554,11291,17669,16609,9034,12231,11292,9828,16122,16513,12892,19809,12580,11446,14028,12044
EQB41_RS07910,3820,5785,6289,2923,6738,6049,2469,4222,4380,2865,6374,6322,3953,9122,6045,4041,6364,5308
EQB41_RS07915,1599,2050,2437,1201,2333,2018,1008,1485,1515,1055,2308,2396,1415,3495,1997,1517,2317,1946
EQB41_RS07920,2,10,6,10,9,13,0,10,10,7,6,9,0,0,0,0,0,0
EQB41_RS07925,5953,13117,13828,6816,15667,14197,3633,12502,11272,3151,17368,13503,4964,15813,9254,9444,14635,9716
EQB41_RS07930,860,1526,1497,921,1673,1739,901,1494,1485,903,1782,1817,989,2459,1691,1057,1587,1686
EQB41_RS07935,462,292,336,596,368,408,702,680,668,603,495,321,567,664,452,449,324,344
EQB41_RS07940,6314,3707,4696,6026,4464,5429,6453,9078,8942,6145,6126,5615,7227,5473,4363,4766,3606,3450
EQB41_RS07945,516,559,494,563,605,509,390,1431,1441,474,945,579,530,900,473,450,496,375
EQB41_RS07950,3874,8710,7275,7145,8957,6459,4149,5806,5744,5681,8072,6903,4091,5597,2983,3696,3159,3506
EQB41_RS00800,678,480,396,449,640,603,501,437,490,433,543,562,831,1576,1149,684,1220,1172
EQB41_RS07955,13849,32434,27614,22892,35254,24724,14097,21445,23173,19386,30079,27184,13461,21616,11861,15164,13600,13294
EQB41_RS07960,3043,3935,5049,3755,4902,5230,2527,4064,3528,3243,4141,4187,2292,8140,6014,2809,6820,6276
EQB41_RS07965,2525,16353,11757,5352,14634,9628,3317,10223,9306,4791,15644,13992,3018,14354,10162,2546,10355,9810
EQB41_RS07970,1367,7936,5447,2682,7418,5534,1643,4870,4991,2341,7402,7545,1698,8023,5744,1353,5617,5547
EQB41_RS07975,4873,10158,10353,6124,12279,10405,5256,8464,7814,5835,11351,10375,5487,13576,9104,4977,9625,9636
EQB41_RS07980,6231,9348,9399,6014,11254,9937,5383,7298,7465,5691,9836,9792,6820,12487,8753,5788,8584,9014
EQB41_RS07985,3034,4067,3615,2874,4352,3598,2640,2689,2913,2813,3991,3528,2919,5237,3569,2874,3482,3432
EQB41_RS07990,4069,8137,7269,4354,8301,7030,4039,5059,5818,4618,7884,8170,4996,10180,7508,3869,6917,7453
EQB41_RS07995,1985,2971,3034,2101,3100,2799,1802,1955,2072,2171,3085,3083,2373,4088,2703,2039,2858,2903
EQB41_RS08000,1536,3189,3705,1435,3108,3001,1190,2045,2366,1321,3155,3756,1686,4556,3101,1760,3317,3311
EQB41_RS00805,55223,4507,7672,37079,9903,10719,29489,8362,6512,40390,6523,7338,51180,80149,48124,44835,51452,59075
EQB41_RS08005,0,6,3,6,3,7,4,1,2,4,6,5,3,15,7,1,7,7
EQB41_RS08010,3595,841,670,834,1027,1058,1091,685,753,997,839,885,3765,1850,1481,3186,1233,1215
EQB41_RS08015,3934,5596,4813,3446,6025,4544,4750,3989,3726,4697,5588,5297,5445,6360,4078,3522,4497,3890
EQB41_RS08020,4230,5379,4425,3548,5575,4621,4638,3586,3537,4629,5058,5539,5811,6522,4451,3777,4592,4250
EQB41_RS08025,3501,4603,3687,3087,4962,4001,3970,2996,3284,4075,4477,4721,4710,5559,3692,3276,3999,3634
EQB41_RS08030,2790,3891,3854,2675,4722,4447,3030,3107,3244,3056,4302,4216,3802,5308,3340,2552,3072,3372
EQB41_RS08035,4501,5405,4945,3991,6436,5371,4689,4172,4161,5045,5752,6133,5822,7014,4822,4292,5046,4729
EQB41_RS08040,8448,9192,8035,7499,11445,9533,8579,7419,7220,8934,9971,10503,11158,13703,8636,8107,8846,8863
EQB41_RS08045,899,760,606,769,892,723,943,612,554,974,758,884,1193,1226,724,857,786,819
EQB41_RS08050,1379,3067,2765,1147,3863,3277,849,2657,2298,1020,3165,3454,1602,7637,4290,1597,4706,4510
EQB41_RS00810,15,59,47,51,41,45,13,45,35,38,56,60,17,42,79,12,43,66
EQB41_RS08055,42555,12443,27837,13735,58943,52888,9406,62329,12552,9089,34449,17391,53974,158937,89474,60731,100237,120063
EQB41_RS08060,53727,34777,32840,34160,36677,29977,29063,25284,22513,29176,34167,33009,60882,36559,21569,44746,25388,20574
EQB41_RS08065,11301,14803,15085,7503,16344,12825,6302,11745,10506,6392,15642,12710,11510,17079,9709,11321,11983,8737
EQB41_RS08070,1733,4166,4248,1692,3633,3239,1251,2644,2965,1429,4222,4668,2007,4104,2574,1634,2861,2768
EQB41_RS08075,2605,5107,6033,2273,5278,5060,1781,3518,4323,1887,5568,7120,2929,6111,4471,2544,4329,4601
EQB41_RS08080,2409,4018,6860,2047,5379,5206,1737,3716,4058,1789,5516,5953,2657,6374,4556,2539,4993,4272
EQB41_RS08085,423,642,840,571,396,668,487,257,768,659,658,1522,467,349,432,275,259,290
EQB41_RS08090,1996,1421,1893,2295,1589,1639,2059,2066,2136,2958,2282,3649,2606,1915,2293,1710,1628,1345
EQB41_RS08100,9051,4646,5452,4026,5435,4407,3711,3044,3562,3542,4814,4936,10450,6713,4944,9685,4424,4263
EQB41_RS00815,1901,82,69,67,77,56,26,48,56,60,79,86,2065,965,500,2195,818,404
EQB41_RS08105,9253,4115,4960,3982,4964,3921,3638,2754,3024,3429,4416,4663,10040,6176,4185,9123,3986,3724
EQB41_RS08110,40,18,4,3,17,13,6,11,3,5,26,3,54,20,6,30,8,4
EQB41_RS08115,114200,74112,42405,58417,81763,38185,52006,59705,23315,41379,79087,26263,91423,60694,19133,90093,45877,19676
EQB41_RS08120,184,31805,5909,1315,36910,12663,316,25138,6643,519,32785,7755,145,22364,6584,167,15630,4997
EQB41_RS08125,1101,10924,9533,1293,12702,12329,1017,8099,6229,974,11322,10073,1163,6549,3783,1109,5473,3855
EQB41_RS08130,3432,13337,13698,3505,13545,12384,3018,10877,9650,3683,14415,12345,3657,18632,13068,4610,14454,14589
EQB41_RS08135,2736,9633,9934,2726,9896,9005,2459,7803,6561,2855,10353,8974,2782,12704,9024,3021,9507,10584
EQB41_RS08140,1689,2791,3457,1431,3156,3794,1579,2655,2435,1488,2833,3329,1951,4027,3365,1733,3283,2780
EQB41_RS08145,104,166,176,115,178,161,83,132,110,104,162,171,121,191,160,101,179,107
EQB41_RS08150,41,453,286,178,316,185,120,291,251,147,502,368,45,81,50,49,71,59
EQB41_RS00820,5645,693,625,589,689,582,357,386,482,559,617,798,6820,3564,1735,5122,2586,1540
EQB41_RS08155,1310,623,635,593,705,593,609,595,510,541,834,694,2379,1473,645,1634,935,819
EQB41_RS08160,2328,942,912,735,1085,689,681,754,692,704,1211,1041,3516,2320,1035,2922,1720,1343
EQB41_RS08165,2840,960,788,665,1051,734,728,736,683,719,1096,852,3498,2385,1142,3349,1697,1327
EQB41_RS08170,8,48,28,39,56,44,39,20,46,39,51,45,8,33,12,7,12,8
EQB41_RS08175,2735,4478,4173,5170,5156,3676,3140,3630,3188,3589,4715,3898,2251,5160,2422,2549,3863,2421
EQB41_RS08180,7988,5831,5575,5172,6700,5188,4528,5279,4330,4431,6545,5448,8164,11211,4973,7194,8310,5751
EQB41_RS08185,3354,3165,3160,2786,3525,2768,2221,2728,2261,2625,3627,2835,2816,5974,2316,3255,4470,2754
EQB41_RS08190,3118,3510,8188,3114,4545,7043,2886,3034,5468,2844,4166,7796,3900,3392,4367,3273,2220,3933
EQB41_RS08195,1446,1720,4048,1464,2179,3441,1304,1339,2821,1379,1826,4412,1825,1598,2283,1417,976,2039
EQB41_RS08200,710,839,2052,733,926,1633,725,613,1372,750,885,2241,930,898,1188,794,533,1084
EQB41_RS00825,2188,251,215,183,244,230,122,144,175,215,214,293,2640,946,725,1812,628,615
EQB41_RS08205,4319,3084,9564,2372,3584,8953,3202,2321,6858,2802,2896,11146,4973,3000,6316,4087,1961,5522
EQB41_RS08210,6494,7104,26652,4643,9843,28948,5366,6141,18781,4781,7207,31681,7691,8500,20587,6272,5996,17115
EQB41_RS08215,986,1430,1062,752,1421,1090,850,837,1148,808,1390,1468,1287,1538,1180,1004,926,1061
EQB41_RS08220,998,734,593,522,840,703,531,386,572,524,663,887,1229,1074,726,999,641,723
EQB41_RS08225,609,458,301,341,479,370,264,242,383,315,363,428,721,696,487,660,446,429
EQB41_RS08230,8347,13176,9038,7763,15354,9250,6334,7647,7996,9866,11367,9893,8282,36160,21093,9904,23919,21731
EQB41_RS08235,2455,864,866,1538,968,891,1669,615,645,1707,741,840,2524,2301,1560,2101,1600,1403
EQB41_RS08240,4792,8880,12936,8486,9135,8521,4547,6726,6859,6537,10395,8776,4465,19306,12448,5347,11919,13026
EQB41_RS08245,20813,17486,30722,14365,30566,41008,18469,20252,21264,19260,31978,26321,30277,44311,24328,32923,24429,29369
EQB41_RS08250,4,29,26,46,24,23,20,11,13,40,18,24,7,21,12,13,12,20
EQB41_RS00830,65,305,264,872,304,288,596,178,220,374,249,350,113,1489,490,54,1438,560
EQB41_RS08255,215,135,184,233,185,195,162,148,104,173,170,115,174,316,198,197,218,165
EQB41_RS08260,195,111,110,163,120,103,173,87,58,181,99,81,224,173,117,220,108,119
EQB41_RS08265,789,570,876,782,678,830,526,502,543,681,704,709,655,1061,486,685,570,614
EQB41_RS08270,32,219,207,65,243,220,31,174,143,47,210,256,20,307,176,28,216,143
EQB41_RS08275,56,273,209,64,283,273,43,180,153,72,241,324,26,402,173,33,253,214
EQB41_RS08280,1187,8657,7827,1552,9911,8255,984,6534,6030,1507,9125,9897,1084,11325,6480,927,8447,5556
EQB41_RS08285,461,492,648,534,730,831,518,544,487,482,564,715,554,555,457,404,408,371
EQB41_RS08290,335,284,330,321,447,475,260,311,277,284,348,412,311,402,249,331,261,212
EQB41_RS08295,506,300,333,288,370,445,203,287,228,213,323,320,456,609,492,496,496,503
EQB41_RS08300,164,37,32,38,38,41,37,27,29,33,29,31,208,207,151,279,115,136
EQB41_RS00835,111,145,166,1922,170,190,1487,94,154,784,132,203,151,1090,581,108,980,514
EQB41_RS08305,1662,935,1110,1396,1355,1318,1191,806,783,1296,1279,1367,1620,2073,1560,1491,1389,1479
EQB41_RS08310,1698,1257,1340,1063,1695,1586,1043,998,1001,1183,1409,1856,1896,3086,2422,1534,1880,2251
EQB41_RS08315,1936,1893,2433,997,2182,2043,1077,1651,1392,1147,2053,1916,1976,3282,2380,2011,2520,2166
EQB41_RS08320,62,33,20,11,26,12,8,25,22,13,23,37,63,150,118,64,74,99
EQB41_RS08325,838,698,526,269,564,542,260,472,460,356,575,661,703,1491,1208,664,921,919
EQB41_RS08330,813,448,255,401,395,364,423,274,263,468,380,439,812,1048,904,696,677,787
EQB41_RS08335,57,322,227,360,300,288,430,241,198,377,287,341,63,138,91,70,75,87
EQB41_RS08340,2536,1557,1633,1344,1787,1670,1582,1026,1218,1599,1528,1779,3905,2186,1473,2973,1441,1525
EQB41_RS08345,11155,5171,5074,5406,6242,5913,6306,3014,4528,6477,4931,7264,17764,8622,6439,13940,5172,6058
EQB41_RS08350,27,60,53,9,45,58,12,32,56,5,41,90,30,96,89,10,47,86
EQB41_RS00840,17,99,88,36,113,121,26,60,73,34,105,124,15,117,122,14,103,124
EQB41_RS08355,630,1634,1818,476,1524,1479,637,1199,1141,630,1669,1985,717,2316,1691,700,1838,1719
EQB41_RS08360,6716,16419,24608,3626,23349,26757,4687,14934,18869,4216,18746,35708,7533,34146,37647,5759,20668,26882
EQB41_RS08365,22619,78185,95838,15949,98642,96517,19625,37793,40249,19340,80426,100741,11230,103129,89913,16614,74131,79407
EQB41_RS08370,19395,92588,107139,18291,116597,115978,20159,42931,45246,20901,91557,126110,10468,118901,104956,14164,85059,94103
EQB41_RS08375,41618,117006,135704,40289,147440,149448,47531,56221,61117,42971,117663,147638,23720,150472,129349,26277,106063,116879
EQB41_RS08380,5929,6812,10659,3287,8982,12792,3288,8063,10091,2523,8790,9660,3830,13847,15081,5335,10863,15304
EQB41_RS08385,1839,2041,2255,1863,2067,2063,1717,1618,2010,1822,2082,2555,2613,2781,2692,1813,2000,2725
EQB41_RS08390,269,290,221,192,305,223,202,170,273,268,276,388,412,427,345,259,220,340
EQB41_RS08395,1354,710,530,603,647,532,666,526,600,663,671,720,1745,1211,751,1235,767,816
EQB41_RS08400,16944,10399,11419,9561,17591,14054,8361,13063,9863,7894,12774,10204,17730,16797,9506,15065,13342,6736
EQB41_RS00845,548,257,348,227,272,312,159,180,262,192,267,369,517,9166,16068,489,5950,19073
EQB41_RS08405,12,54,37,55,46,41,42,38,28,26,41,52,16,45,21,8,15,17
EQB41_RS08410,16,51,41,49,43,40,39,36,29,39,49,45,10,38,15,8,15,21
EQB41_RS08415,13,67,56,58,50,39,24,49,50,17,63,50,15,56,32,15,46,45
EQB41_RS08420,1080,18959,18258,1688,19387,14417,640,14420,11860,989,19811,14608,859,24450,13301,847,18836,12176
EQB41_RS08425,1886,5170,5441,3445,4905,4468,2403,3674,3246,2936,5102,4250,2154,5496,3145,1958,3883,3841
EQB41_RS08430,6927,18511,20099,12435,17709,15376,8907,13063,11421,10545,18876,17602,7870,19411,11941,8183,14139,13095
EQB41_RS08435,6479,17335,18540,12391,16428,14764,8913,11628,10916,10780,17442,16795,7100,17569,11314,7917,12360,12821
EQB41_RS08440,1410,2052,2190,1788,2127,1912,1462,1379,1377,1548,2058,2149,1433,2372,1732,1787,1889,1822
EQB41_RS08445,10477,11798,12505,11309,11570,10755,9739,8152,8227,10432,11918,11936,10943,13554,9108,10875,9438,9921
EQB41_RS08450,13291,12823,12448,13319,12963,11682,11829,8502,9008,12450,13124,13020,14471,15328,10404,13565,10517,11156
EQB41_RS00850,5,16,12,25,32,36,11,24,17,25,19,51,14,236,502,13,114,597
EQB41_RS08455,33898,24686,26413,27969,26630,23059,26411,16945,19117,27161,25961,25565,38294,31976,22700,34584,21864,21778
EQB41_RS08460,20094,17817,16722,15267,19088,16430,13482,10780,13255,14910,18095,20976,23303,23688,16002,19465,14603,16996
EQB41_RS08465,2923,4193,5417,2252,4533,3863,2225,3108,2780,2086,4442,4245,3067,6933,4342,3157,5186,4865
EQB41_RS08470,4047,2959,3544,2356,3114,2507,2704,2134,2064,2458,3036,2616,4198,3263,1970,3644,2466,1738
EQB41_RS08475,2936,5709,7367,3127,7356,5854,2979,5342,4428,3128,7066,6390,3092,7595,4339,3092,5613,4236
EQB41_RS08480,1798,3081,4531,2108,3631,3968,1530,2557,2548,1576,3214,3689,1836,3516,2915,1685,2859,2938
EQB41_RS08485,4161,6972,10581,4956,8026,9347,3114,5741,6065,3557,7343,8991,3951,8832,7578,4261,6878,7212
EQB41_RS08490,1379,3195,3519,2413,3791,3616,1754,2968,2198,2157,3621,2905,1252,4352,2888,1661,3585,2671
EQB41_RS08495,209,410,876,212,468,789,191,372,706,179,403,961,259,474,662,202,394,612
EQB41_RS08500,139,339,628,145,325,602,122,251,502,144,330,711,143,438,632,127,276,616
EQB41_RS00855,88,301,267,203,323,308,186,177,236,214,274,394,114,300,504,58,189,413
EQB41_RS08505,60,269,465,142,243,392,102,170,412,115,258,585,55,254,341,38,163,345
EQB41_RS08510,16,50,90,21,42,80,13,21,59,21,53,91,14,42,105,16,33,106
EQB41_RS08515,29,80,182,53,74,156,26,46,149,33,85,222,26,135,235,25,97,260
EQB41_RS08520,43,193,279,95,188,267,58,120,281,60,183,384,61,298,447,37,184,372
EQB41_RS08525,199,409,808,319,443,862,227,309,782,271,387,1004,168,589,1077,174,462,1014
EQB41_RS08530,205,321,658,292,396,711,206,224,590,261,348,842,191,519,1065,177,400,938
EQB41_RS08535,1742,549,1144,1294,692,1423,1774,435,1186,1544,597,1731,2125,1031,2025,1570,672,1464
EQB41_RS08540,1269,389,768,946,406,855,1167,257,640,922,360,1081,2024,719,1477,1172,494,1177
EQB41_RS08545,181,24,68,126,44,98,172,23,85,136,31,104,247,75,146,157,61,112
EQB41_RS08550,20,33,28,27,25,17,15,25,18,21,31,30,8,27,18,11,22,9
EQB41_RS00860,3580,29,48,43,23,69,34,20,57,34,33,83,3258,10764,24870,3663,7320,27326
EQB41_RS08555,21,24,18,40,20,19,30,26,13,43,32,26,12,24,8,19,25,11
EQB41_RS08560,5,8,6,13,12,15,11,7,6,8,8,10,3,10,5,7,8,4
EQB41_RS08565,11,12,15,18,14,7,9,11,7,9,12,9,3,20,6,7,12,2
EQB41_RS08570,15,22,15,23,13,14,8,10,10,12,8,12,16,28,9,9,23,5
EQB41_RS08575,2,6,9,9,5,5,5,4,8,4,7,14,1,8,5,1,11,5
EQB41_RS08580,501,216,772,423,252,904,391,135,700,407,257,1022,721,511,2036,413,314,1628
EQB41_RS08585,5,14,21,15,10,8,13,7,9,13,19,16,15,15,15,1,7,20
