GeneID,X50271,X50272,X50273,X50286,X50287,X50288,X50301,X50302,X50303,X50316,X50317,X50318,X50331,X50332,X50333,X50346,X50347,X50348
EQB46_RS07355,6461,5250,6133,6475,7199,5363,8893,5798,7935,7755,5322,4831,9679,4888,4945,3739,6459,5872
EQB46_RS07360,1471,2284,3394,2113,3491,4807,2000,3358,4293,1991,3312,3972,2395,2411,4227,977,3209,3259
EQB46_RS07365,616,1249,2116,905,1464,1925,998,1454,4564,1052,1550,2785,1055,1098,1579,682,1509,2233
EQB46_RS07370,1417,1272,1283,2347,1593,1937,2130,1578,1560,1893,1615,1345,2305,1383,1812,1216,1619,1153
EQB46_RS07375,1263,1182,1294,2103,1483,1798,1745,1565,1636,1757,1577,1324,2057,1332,1781,1051,1527,1050
EQB46_RS07380,5749,5475,7602,7087,7779,8740,6842,8058,10232,6841,7090,7783,9067,6318,9005,3203,7582,6989
EQB46_RS07385,972,1812,1462,1571,2007,2230,1790,1993,1966,1429,2035,1407,1474,1722,1499,777,2228,1510
EQB46_RS07390,3018,5968,4798,4587,6797,6648,5268,6352,6423,4244,6309,5067,4844,5820,5163,2447,7055,5118
EQB46_RS07395,1114,2980,2198,1746,3097,3102,1973,2756,2615,1553,2719,2131,1772,2649,2293,955,3267,2346
EQB46_RS07400,4461,11146,8248,6523,11663,12522,7197,10421,10290,5900,10295,8386,6905,9807,9284,3789,12310,8721
EQB46_RS00745,68,111,156,83,144,208,149,162,151,100,190,126,109,110,152,81,160,78
EQB46_RS07405,26548,21053,17254,30000,24938,16125,29611,18602,23663,29187,18590,13227,38993,16379,12347,18147,27513,17806
EQB46_RS07410,63769,48465,40461,75714,59415,38994,88091,45034,56037,76299,43474,32316,97607,39600,29214,55726,67786,46798
EQB46_RS07415,35485,29450,24235,40592,35835,23035,46760,26371,33935,41007,25734,18458,52532,22758,16912,28288,39962,27292
EQB46_RS07420,12290,11223,13216,15724,14590,16562,16089,13692,16318,14093,13161,12001,17831,12311,15234,7699,15175,12319
EQB46_RS07425,3748,4422,5689,4893,5996,6677,5116,6268,7310,4572,5996,5548,5372,4910,6235,2180,6035,4826
EQB46_RS07430,1530,1621,1927,1979,2136,2425,2323,2244,2528,1846,2266,2008,2098,1757,2108,950,2131,1846
EQB46_RS07435,10,24,16,17,35,19,40,38,52,26,29,26,26,24,19,10,45,25
EQB46_RS07440,2800,8952,8109,2324,14960,14973,4030,14196,19270,4148,12075,16576,3891,11389,12818,1999,14184,13631
EQB46_RS07445,1053,1170,1315,1193,1913,1781,1733,1669,2248,1520,1564,1729,1594,1306,1403,763,1790,1613
EQB46_RS07450,423,170,403,425,297,301,449,356,640,520,318,517,754,213,381,296,284,278
EQB46_RS00750,2151,467,615,3899,644,868,4362,698,637,3173,710,543,2939,449,633,1338,623,459
EQB46_RS07455,154,61,137,218,89,129,251,79,152,167,55,94,332,68,130,161,90,121
EQB46_RS07460,5055,2248,5039,6329,3492,4827,6074,3229,5863,5562,2526,3842,10235,2727,5209,3562,3334,4076
EQB46_RS07465,438,426,770,707,573,744,625,579,890,549,463,726,962,446,800,294,549,534
EQB46_RS07470,5627,6124,3820,8781,6445,5432,8557,6514,5939,7633,6304,4229,10443,5047,3887,3148,5743,4607
EQB46_RS07475,17650,22365,15459,27475,25386,24186,26614,26773,25554,24747,25435,18564,33559,19575,18056,10088,21711,19516
EQB46_RS07480,2648,2873,2911,2964,3978,4416,4288,3979,4488,3677,3516,3713,3997,2898,3705,1623,3538,3176
EQB46_RS07485,5968,12928,13119,7813,15073,17149,8927,14800,16184,7933,14514,12625,10523,13542,14542,3469,14923,12245
EQB46_RS07490,2932,6067,6287,3848,7054,8085,4414,7104,7760,3790,6721,5945,5096,6008,7227,1626,6687,6161
EQB46_RS07495,6172,6812,7861,6470,9729,9268,7789,8910,10771,7412,8185,7176,9928,7195,8165,4008,9351,8311
EQB46_RS07500,6019,5868,7457,6281,7974,8929,7802,8213,10379,7199,7288,7232,9499,6288,7874,3916,8054,7998
EQB46_RS00755,1352,2180,3125,1945,3141,3733,2066,3149,3807,1667,2882,3105,1910,2087,3843,1049,2608,2555
EQB46_RS07505,3098,2329,2753,3081,3093,3836,3460,3399,4108,3700,3065,3188,4797,2408,3332,1783,3190,2920
EQB46_RS07510,5978,4869,5034,5834,6147,8615,7078,6820,7563,7138,6612,6353,9192,4804,6738,3699,6156,6028
EQB46_RS07515,2796,2054,1817,2687,2364,3390,3438,2635,2697,3442,2850,2631,4357,1915,2668,1634,2452,2083
EQB46_RS07520,1478,2158,2009,1563,2621,3395,2081,2743,2933,1832,2710,2624,2127,1986,2397,1034,2620,2599
EQB46_RS07525,2,10,2,1,2,3,0,5,2,1,10,3,2,5,1,1,5,4
EQB46_RS07530,2289,976,1696,2210,1672,2229,2637,1781,2349,2472,1527,1756,3306,1285,2332,1477,1717,1604
EQB46_RS07535,4532,3359,3473,3167,4434,4048,4803,4287,4439,5409,3992,3393,7553,3619,3822,2933,3910,3351
EQB46_RS07540,4463,3345,3215,3212,4273,4493,5091,4360,4524,5721,3844,3540,7824,3540,4164,3018,3820,3523
EQB46_RS07545,3935,3049,3091,2698,3669,4354,4101,4005,4166,4705,3703,3451,6550,3168,4139,2393,3250,3247
EQB46_RS07550,3969,2685,3018,3092,3609,3553,4285,3362,3925,4595,3205,2983,6052,2712,3333,2503,3371,2994
EQB46_RS00760,6284,5987,7419,6983,9051,6561,8146,7975,8889,7254,7600,5430,8310,6203,6060,4049,8917,6721
EQB46_RS07555,5168,3638,3797,4363,4818,4592,5899,4618,5117,6478,4192,3837,8478,3653,4420,3237,4674,4103
EQB46_RS07560,8976,6918,6548,7245,8823,7950,9862,7803,9049,10559,7283,6505,13244,6465,7160,5341,8320,7078
EQB46_RS07565,821,685,518,569,741,621,1079,652,613,1072,669,460,1267,563,561,545,753,510
EQB46_RS07570,1255,3045,2525,1574,3726,3152,1837,3274,3167,1635,2953,2418,1801,2666,2494,823,3679,3090
EQB46_RS07575,27683,41336,11048,20376,50008,12943,35377,41848,22876,37183,42577,9016,34710,31647,6932,19906,50798,31330
EQB46_RS07580,21581,22168,27847,27542,34340,33863,26539,35599,38045,25805,28721,26772,34483,29567,33464,15914,40828,28686
EQB46_RS07585,8301,11507,15080,11697,18028,17202,10097,19918,20654,9895,15967,14381,13647,15440,18214,5440,20235,13531
EQB46_RS07590,1453,3461,4058,2325,4051,5142,2087,3983,4416,1880,4131,3889,2326,3651,4749,1123,4194,3259
EQB46_RS07595,1790,4540,5811,2950,5768,7681,2719,5497,6739,2392,5299,5588,2903,4796,6853,1353,5556,5056
EQB46_RS07600,1560,3450,4436,2630,4572,5023,2038,4249,5978,1857,4143,4114,2233,3462,4653,897,5064,4222
EQB46_RS00765,662,677,968,492,1150,1377,997,1212,1742,810,1100,1042,1037,1007,1162,358,1231,1494
EQB46_RS07605,424,1090,1176,1521,1116,1440,879,867,1023,809,1039,1174,665,1094,1399,211,1183,689
EQB46_RS07610,2288,6743,7691,9736,8597,7463,4007,7046,6406,4177,6892,5552,3876,7189,8533,919,7950,4541
EQB46_RS07620,3487,3028,5610,4557,3977,4032,4215,3170,5826,4241,2572,3560,6496,2774,4496,2781,4066,4170
EQB46_RS07625,3429,2747,4768,3974,3742,4185,4073,3042,4961,3888,2484,3477,5752,2529,4101,2794,3831,3857
EQB46_RS07630,4,8,6,6,15,13,10,14,6,9,22,8,5,10,16,6,22,7
EQB46_RS07635,28326,67955,28428,46377,67553,58043,40963,73361,58014,34754,74594,50720,36525,64307,42562,21511,81727,45050
EQB46_RS07640,1852,34427,14976,3951,36385,31910,2995,40141,32760,3307,37498,28354,2919,33617,23801,887,41445,26370
EQB46_RS07645,1897,7349,8300,3786,9532,15731,2815,8515,10946,2716,9472,12153,2825,5578,10442,995,7713,8283
EQB46_RS07650,2916,7321,5521,3811,8173,11276,3982,9294,10166,4710,10900,9230,4451,7544,8626,1869,8416,7620
EQB46_RS00770,524,463,686,389,729,957,706,884,1276,667,810,858,910,646,939,245,766,972
EQB46_RS07655,2458,5328,3956,2843,5727,7435,3369,6222,6565,3636,7277,5895,3415,5069,5310,1597,6232,5459
EQB46_RS07660,1728,2218,3075,2308,3257,4182,2253,3392,3935,2214,3231,3119,2635,2689,4036,966,3138,2817
EQB46_RS07665,127,160,138,228,191,212,186,193,218,182,198,158,205,202,202,72,202,145
EQB46_RS07670,211,602,370,207,589,650,359,579,471,284,547,403,439,663,468,169,623,324
EQB46_RS07675,165,186,108,93,227,106,246,217,187,194,243,96,371,210,122,151,242,110
EQB46_RS07680,506,521,304,256,713,358,842,603,503,611,571,250,905,577,292,444,666,356
EQB46_RS07685,633,916,493,376,1103,593,928,1024,773,718,968,417,1188,956,588,558,1162,524
EQB46_RS07690,559,864,592,349,1158,576,927,1081,903,790,1048,521,1171,940,556,629,1024,540
EQB46_RS07695,22,25,9,13,30,15,35,31,38,23,25,20,17,19,19,6,32,9
EQB46_RS07700,3217,4918,4987,4571,5660,5323,5953,4811,6355,4418,4198,4241,5554,4410,4695,2082,5538,4511
EQB46_RS00775,387,264,422,329,452,701,539,544,883,493,544,597,545,424,572,205,427,628
EQB46_RS07705,4876,8021,7197,5089,9451,7477,8997,8231,10341,6403,7072,6187,7845,7424,6549,3054,9967,7001
EQB46_RS07710,3107,4448,4088,3032,5420,4187,5813,4636,5583,3965,4069,3459,4486,3974,3644,2125,5674,4267
EQB46_RS07715,2337,2514,6272,2547,3809,6505,2687,3265,7394,2765,2902,4926,3451,2969,6427,1720,3825,5528
EQB46_RS07720,1033,1202,3161,1146,1714,3629,1368,1545,3534,1278,1217,2397,1520,1282,3384,768,1795,3198
EQB46_RS07725,615,711,1694,596,1058,2072,835,963,1963,827,773,1547,1029,762,1962,482,1050,1684
EQB46_RS07730,2171,2379,8276,1780,3697,10669,2815,3532,9522,2651,2831,7062,3210,2947,9491,1844,3445,8220
EQB46_RS07735,5136,5325,25070,4208,9660,25847,6011,9429,30711,5616,7239,22469,7294,6661,24247,3108,9147,24638
EQB46_RS07740,1008,816,1059,626,1138,1211,1310,1112,1568,1160,982,987,1407,969,1219,537,1217,1152
EQB46_RS07745,602,465,615,423,600,676,904,614,855,703,522,526,814,512,634,377,684,717
EQB46_RS07750,332,277,409,245,415,450,499,407,530,358,333,369,433,313,415,198,444,425
EQB46_RS00780,45126,2840,6239,22272,6449,4597,58556,4716,13457,45817,4151,5256,48002,2076,3647,15249,3668,7614
EQB46_RS07755,556,296,171,380,228,228,978,215,215,803,208,133,966,253,173,387,305,115
EQB46_RS07760,1948,968,529,1237,733,709,3179,662,527,2654,716,421,3026,795,522,1413,915,483
EQB46_RS07765,622,214,172,390,186,247,1120,186,202,992,187,156,1261,184,170,600,191,185
EQB46_RS07770,1237,509,534,4357,500,777,2212,522,639,1894,544,464,2711,529,588,1157,449,474
EQB46_RS07775,304,89,104,1117,122,197,599,124,130,522,108,100,711,103,113,336,131,101
EQB46_RS07780,391,123,138,1220,139,203,667,168,154,592,105,126,836,143,145,354,111,136
EQB46_RS07785,64,27,27,217,31,63,158,42,27,125,34,34,160,22,33,78,29,23
EQB46_RS07790,83,26,39,212,33,54,172,32,32,142,28,37,171,36,35,80,39,32
EQB46_RS07795,90,44,41,247,38,70,183,36,41,139,52,26,185,48,36,103,34,28
EQB46_RS07800,357,221,191,762,222,311,900,244,196,589,177,169,710,240,195,325,242,162
EQB46_RS00785,145,58,95,133,66,144,253,106,125,168,83,137,154,47,110,69,75,87
EQB46_RS07805,13374,14997,15691,16119,21482,19153,22605,19933,21188,18824,15862,14262,22965,16317,17021,8909,18585,14435
EQB46_RS07810,1911,663,816,1724,954,1158,2191,991,1105,2167,800,880,2837,710,1044,1033,946,774
EQB46_RS07815,8963,5813,7294,9027,8310,6611,18144,7329,10470,12696,7163,7260,13001,5424,5380,6029,8179,7520
EQB46_RS07820,18279,9555,9026,7327,15220,8882,37904,14495,15232,26389,14570,12695,18241,8907,4847,17744,12206,12795
EQB46_RS07825,15,13,17,33,10,30,34,16,16,27,17,24,34,12,25,9,15,16
EQB46_RS07830,18,6,12,26,8,19,34,5,15,23,8,9,29,11,12,10,6,15
EQB46_RS07835,886,396,344,773,482,529,1870,480,426,1154,436,404,919,290,332,753,376,328
EQB46_RS07840,154,563,440,308,501,723,285,574,541,252,579,526,248,503,582,89,521,499
EQB46_RS07845,1667,6019,6160,3070,6972,9967,2532,7823,8295,2384,7083,7515,2289,6595,8031,854,6981,6369
EQB46_RS07850,340,337,625,402,534,503,498,466,625,406,370,453,548,351,523,250,491,509
EQB46_RS00790,93,26,39,119,27,70,197,21,56,121,37,40,104,19,61,35,31,46
EQB46_RS07855,244,230,399,276,362,393,340,298,427,285,234,297,346,235,379,154,332,382
EQB46_RS07860,146,119,143,256,167,247,226,210,196,227,186,209,237,133,192,113,177,154
EQB46_RS07865,16,14,11,40,20,24,45,13,21,35,24,15,38,19,19,25,24,15
EQB46_RS07870,1132,602,972,909,1016,838,1547,835,1151,1380,779,889,1356,544,752,729,861,928
EQB46_RS07875,1137,870,1284,843,1425,1276,1641,1156,1461,1313,1098,1187,1513,786,1070,768,1147,1179
EQB46_RS07880,689,1051,1310,688,1534,2412,1057,1818,1795,896,1794,1956,1085,1129,1892,477,1420,1297
EQB46_RS07885,58,146,137,68,184,307,131,183,206,84,187,210,115,138,235,50,179,151
EQB46_RS07890,1154,1848,2191,1164,2757,4056,1706,2987,3005,1527,3141,3141,1745,2098,3027,855,2520,2310
EQB46_RS07895,791,1022,1187,811,1486,2052,1336,1615,1461,1116,1579,1615,1312,1167,1658,643,1352,1042
EQB46_RS07900,1332,1440,1487,1269,1894,2618,1818,1933,1791,1754,2086,2086,2038,1485,2008,1000,1808,1474
EQB46_RS00795,3950,6269,6264,4365,8400,5015,4749,7541,7336,5051,7042,4745,6542,6567,5079,3112,8422,4764
EQB46_RS07905,1524,911,1419,1475,1355,2034,2081,1297,1643,2077,1143,1484,2853,1039,1738,1456,1309,1280
EQB46_RS07910,6952,3422,5394,5714,4962,8293,8566,4905,6692,8572,4427,6179,11588,3723,6870,6026,4670,5119
EQB46_RS07915,49,108,239,37,160,357,125,175,363,104,144,326,107,148,383,38,127,259
EQB46_RS07920,7,20,75,12,39,120,26,45,115,10,27,97,24,44,76,13,30,103
EQB46_RS07925,885,953,1320,466,1476,1946,1236,1277,2036,1060,1410,1603,1091,917,1668,547,1219,1414
EQB46_RS07930,4222,8598,33380,5213,18447,36750,5408,18395,43558,4975,14115,35258,6465,13161,40366,2854,17771,32026
EQB46_RS07935,16237,28113,76497,26210,53894,117011,32974,61253,93436,24663,61267,102877,26229,35243,88492,14383,49121,61863
EQB46_RS07940,16869,31285,88581,29797,61785,143935,36218,72027,105846,26136,69997,117762,27891,41641,108724,15643,55260,72041
EQB46_RS07945,38543,39928,113073,64807,78028,186777,69756,90498,133136,55406,89184,155360,65895,53306,141821,34765,71200,88697
EQB46_RS07950,1604,7077,7593,3153,8754,12333,2265,8916,14893,3382,8260,12045,2793,5781,9745,1566,8945,10735
EQB46_RS00800,14074,18371,13705,15657,19195,13491,18158,17033,13619,17797,16530,10763,25606,17501,12487,11663,20499,10510
EQB46_RS07955,2312,1365,1887,2257,1795,2730,3435,1730,2399,2843,1575,1901,3569,1464,2419,1661,1689,1779
EQB46_RS07960,361,189,236,278,189,321,552,186,337,445,192,251,522,187,274,260,194,257
EQB46_RS07965,386,254,374,304,308,447,561,364,427,425,294,304,479,239,360,284,320,384
EQB46_RS07970,9172,7123,13881,7704,13298,11038,8945,13331,15699,9540,9304,8316,13248,10474,11442,4903,15571,11030
EQB46_RS07975,39,29,39,50,41,47,52,41,41,35,38,39,54,45,47,34,51,36
EQB46_RS07980,45,46,43,63,58,59,49,60,52,57,39,41,83,38,50,38,68,32
EQB46_RS07985,36,52,47,70,63,76,54,73,54,55,53,47,68,76,79,36,48,61
EQB46_RS07990,945,12357,12506,2035,14359,17729,1356,14878,18020,1321,12856,13272,1699,12229,13347,594,14973,12741
EQB46_RS07995,2884,3792,3726,3816,4759,5971,3770,4983,4759,3707,4737,4223,4431,4132,4486,1856,4798,3390
EQB46_RS08000,10370,13088,13586,13457,16655,21306,12942,17512,17655,12753,17232,15865,16181,14454,16905,6262,16670,12980
EQB46_RS00805,4987,4900,4541,5459,5324,4238,5991,4959,4530,6197,4838,3472,9604,4769,4049,3760,5725,3454
EQB46_RS08005,9574,11889,12319,12930,14334,20799,12727,15652,16232,12367,15068,14882,15651,13379,16057,6275,15172,12976
EQB46_RS08010,2402,1910,2402,2677,2701,3472,2901,2766,3030,2805,2573,2592,3795,2400,3004,1462,2546,2262
EQB46_RS08015,11804,7933,9039,12793,10090,14611,14610,11178,12230,14387,10368,10810,18375,8982,11977,7700,10392,9790
EQB46_RS08020,14979,9544,11663,15838,12209,17802,17838,13603,14942,17647,12195,13420,22766,10507,15013,9642,12157,11822
EQB46_RS08025,32407,16100,22020,32835,22319,28973,33878,24346,30171,36620,22174,23860,51854,18166,27206,19512,21983,21358
EQB46_RS08030,17790,11330,14415,20145,14504,18553,21950,15455,18939,20520,14181,14681,26644,10832,15962,12322,14430,15887
EQB46_RS08035,2496,4917,4271,3292,6050,6685,3680,5730,5858,3502,5898,5552,3463,4172,4970,1789,5745,4849
EQB46_RS08040,614,891,794,755,1128,1280,867,1117,1011,824,1191,869,911,895,1056,557,1070,750
EQB46_RS08045,1506,2026,2120,1717,2743,3001,2293,2914,2582,2073,3148,2217,2424,2171,2634,1300,2527,1812
EQB46_RS08050,2806,4534,5323,2899,6336,5162,4127,5906,6425,3511,5470,4431,4069,4587,4997,1621,5872,4508
EQB46_RS00810,2940,4855,11602,2074,6526,12475,3541,3509,5836,2523,2205,6018,4711,2818,7866,2833,3128,5354
EQB46_RS08055,1942,2322,2817,2717,3077,3985,2268,2775,3245,2359,2701,2848,3066,2539,3505,1316,2992,2568
EQB46_RS08060,3984,4707,6435,5964,6515,9079,4849,6578,7814,5013,6292,7334,6399,5086,8280,2520,6146,5718
EQB46_RS08065,2878,3266,2935,3820,4417,4357,4626,4372,4174,4016,4213,3576,4032,3089,3706,1750,4340,3198
EQB46_RS08070,218,302,1013,940,418,1044,286,399,1177,269,393,812,358,393,981,112,406,894
EQB46_RS08075,243,337,990,923,378,1129,302,407,1243,299,412,811,371,437,1001,106,412,845
EQB46_RS08080,91,185,480,451,188,649,175,239,558,155,187,396,204,175,544,62,166,381
EQB46_RS08085,18,34,83,70,34,103,29,41,86,20,34,68,28,41,102,6,32,55
EQB46_RS08090,43,81,265,245,99,320,78,103,315,82,96,237,102,83,282,21,125,203
EQB46_RS08095,108,123,350,376,145,509,138,153,486,124,176,318,150,162,416,46,155,337
EQB46_RS08100,284,265,945,1654,341,1298,386,398,1235,352,342,808,500,361,1107,161,342,775
EQB46_RS00815,4326,3650,9214,3215,5657,9389,4729,2702,5410,5052,1647,4809,8930,2131,6403,5169,2378,4241
EQB46_RS08105,296,251,937,1655,307,1189,366,367,1000,334,344,720,513,322,1046,161,326,773
EQB46_RS08110,1604,406,2033,9415,604,2160,1658,611,1837,1694,543,1480,2932,530,2190,1063,556,1278
EQB46_RS08115,731,268,1377,5749,359,1379,841,348,994,845,325,900,1522,279,1166,542,305,696
EQB46_RS08120,204,31,420,1977,72,412,313,77,269,227,54,285,499,65,363,180,78,223
EQB46_RS08125,37,20,49,89,17,46,38,20,20,55,31,25,67,16,48,32,16,32
EQB46_RS08130,37,20,41,161,21,66,57,26,24,50,25,30,72,13,59,32,19,24
EQB46_RS08135,18,5,13,44,6,29,34,6,11,20,7,11,24,2,29,6,8,5
EQB46_RS08140,27,7,21,45,10,38,34,8,18,27,12,15,30,5,21,14,9,10
EQB46_RS08145,30,6,24,69,10,35,39,7,18,25,14,16,41,8,30,10,9,25
EQB46_RS08150,6,1,8,16,0,8,17,5,4,6,5,6,8,1,10,1,2,4
EQB46_RS00820,970,1156,2199,1155,1532,3081,1432,790,1370,1268,543,1310,2065,702,1881,1356,586,1065
EQB46_RS08155,309,107,1220,3029,269,1563,401,267,1274,334,219,1057,616,324,1498,219,361,967
EQB46_RS08160,7,3,19,24,13,19,23,4,18,8,6,14,9,4,20,8,8,17
EQB46_RS08165,1184,2479,2297,1982,2890,3096,1977,2495,2326,1690,3321,2437,2297,2139,2333,807,2149,1739
EQB46_RS08170,210,534,448,351,572,753,385,491,504,362,635,452,472,451,425,180,507,361
EQB46_RS08175,3906,6561,5643,5642,7117,8624,5563,8193,7645,5648,8254,6300,7315,7324,6746,2614,7353,5760
EQB46_RS08180,1992,3185,3195,2843,3772,4821,2689,4653,4637,2696,4273,3798,3827,4013,4225,1307,3845,3235
EQB46_RS08185,673,974,1056,1002,1153,1690,905,1507,1481,884,1337,1234,1316,1247,1439,455,1212,1153
EQB46_RS08190,4713,6358,7115,5880,8496,10648,5743,9809,10409,5869,8654,7968,8072,8285,9687,2456,9036,7540
EQB46_RS08195,4307,6023,7173,5637,7999,10491,5268,9521,10017,5577,8568,8280,7836,7726,10157,2173,8182,7122
EQB46_RS08200,15011,15325,21897,18117,22697,27728,17471,25065,31503,17400,20791,22305,24984,19220,27026,9488,23703,23562
EQB46_RS00825,64,37,79,40,54,134,77,78,79,64,74,107,67,53,88,42,66,62
EQB46_RS08205,152,217,598,316,267,578,175,254,463,180,279,444,323,260,615,67,237,295
EQB46_RS08210,447,642,1689,836,836,2048,536,767,1455,587,836,1486,896,699,1828,266,745,946
EQB46_RS08215,325,476,1236,529,565,1610,395,631,1019,374,535,1053,600,514,1298,178,529,712
EQB46_RS08220,316,457,1322,489,663,1606,444,660,1068,375,655,1073,636,563,1381,172,548,642
EQB46_RS08225,240,349,841,362,441,948,326,489,798,264,432,697,430,383,956,116,413,428
EQB46_RS08230,250,382,865,279,498,1274,344,502,767,328,436,849,472,380,919,221,413,663
EQB46_RS08235,5920,9223,10876,7906,12213,15373,7023,12472,14461,7567,12782,12177,10472,10364,13224,3767,11857,10424
EQB46_RS08240,1937,3559,3882,2566,4338,5708,2503,4309,5111,2628,4563,4479,3597,3643,4976,1385,3942,3737
EQB46_RS08245,2166,3333,3808,2814,4245,5691,2686,4292,5191,2747,4331,4356,3952,3479,4649,1405,4104,4062
EQB46_RS08250,1887,3721,4398,2644,4546,6505,2569,4817,6144,2507,4875,5385,3053,3737,5331,1444,4399,4703
EQB46_RS00830,90,96,123,61,100,196,176,88,96,102,77,105,102,51,121,95,118,102
EQB46_RS08255,628,1127,1377,799,1462,2188,697,1550,2152,824,1612,1911,942,1064,1774,447,1479,1618
EQB46_RS08260,406,763,931,611,1173,1216,702,1093,1125,606,1595,1594,748,1050,1370,416,1393,762
EQB46_RS08265,544,1221,1279,843,1521,1866,1104,1578,1589,833,2123,1979,1109,1653,1956,547,1815,1180
EQB46_RS08270,627,1248,1399,1061,1617,2148,1168,1672,1967,970,2031,1937,1272,1808,2270,511,1891,1330
EQB46_RS08275,642,2676,3938,1578,3646,6580,919,3422,5774,1033,3350,4944,1138,2508,5508,516,3492,4302
EQB46_RS08280,521,1911,2802,1156,2570,4743,787,2642,4186,828,2432,4008,920,1784,3877,469,2581,3195
EQB46_RS08285,7,33,44,9,36,70,15,38,57,13,44,62,15,28,46,9,32,36
EQB46_RS08290,1,4,4,5,2,6,6,7,1,5,1,3,2,2,3,1,1,4
EQB46_RS08295,851,967,1112,679,1357,1440,991,1259,1437,1074,1268,1286,1062,929,1224,474,1247,1140
EQB46_RS08300,521,282,732,685,431,642,564,384,810,613,351,521,744,296,672,268,378,569
EQB46_RS00835,270,233,396,183,376,390,382,278,347,263,245,298,309,161,276,241,309,268
EQB46_RS08305,183,198,829,1546,296,818,307,249,584,279,244,472,514,239,850,86,194,384
EQB46_RS08310,2,3,2,5,1,4,5,1,2,3,2,3,2,2,5,3,0,0
EQB46_RS08315,1174,771,1727,1736,1113,2358,1909,1077,1610,1520,1023,1628,2069,868,1996,842,855,1099
EQB46_RS08320,815,533,1202,1216,780,1514,1270,774,1083,1080,723,993,1398,649,1382,601,597,722
EQB46_RS08325,3613,6012,6125,3971,8761,7037,4705,8145,8308,4639,8832,5846,5214,6697,6612,2212,8689,5762
EQB46_RS08330,3928,4979,4917,4148,6719,5985,5244,6681,7118,5162,7326,5243,5408,5280,5242,2497,6891,5019
EQB46_RS08335,444,520,560,378,736,722,543,711,724,465,667,560,534,545,665,213,658,508
EQB46_RS08340,715,1095,1237,730,1561,1628,1031,1437,1555,903,1362,1312,1051,1151,1502,458,1394,1065
EQB46_RS08345,524,646,791,508,896,1098,769,962,929,648,883,863,687,701,885,333,844,741
EQB46_RS08350,698,846,1103,633,1293,1308,965,1369,1378,845,1223,1228,929,926,1251,405,1173,977
EQB46_RS00840,24,19,29,18,31,39,49,18,30,21,18,19,25,10,31,17,25,18
EQB46_RS08355,19427,12879,18119,23581,18560,19823,25575,16820,22393,25950,14693,16151,34859,13938,19430,15447,17355,16788
EQB46_RS08360,4986,3256,4399,5559,4271,5576,7395,4397,5740,6819,3870,4408,9022,3449,4963,3916,3973,4333
EQB46_RS08365,6766,3339,4033,7501,3871,5808,9234,4264,5205,9507,4034,4118,12717,3665,4761,5360,3470,3990
EQB46_RS08370,3585,2099,2549,4025,2325,3512,4835,2746,3224,5203,2567,2650,6949,2284,2978,2772,2114,2546
EQB46_RS08375,3866,3904,4619,4540,4376,6162,5640,4698,5773,5527,4402,4470,7416,4018,5487,3281,4000,4403
EQB46_RS08380,2925,2753,2989,3337,3408,4276,3603,3443,3753,3314,3147,3388,4371,2638,3378,2409,3687,3167
EQB46_RS08385,4663,4243,5004,5460,6111,6881,5850,6039,7147,5870,5610,6289,7355,4507,6182,3397,6071,5245
EQB46_RS08390,80904,18242,20569,75391,27051,17496,95419,22162,28138,94318,18805,17252,111426,15846,16208,60070,27349,20979
EQB46_RS08395,702,312,508,590,430,458,914,408,517,754,378,415,749,244,356,502,404,430
EQB46_RS08400,893,2866,2561,1367,3358,3173,1316,3247,3580,1226,3331,2536,1460,2977,2697,446,3317,2623
EQB46_RS00845,255,122,200,227,185,302,271,204,253,284,193,251,318,137,294,149,180,194
EQB46_RS08405,594,1852,1764,938,2213,2596,903,2361,2679,831,2429,1932,1031,1945,2175,305,2226,1908
EQB46_RS08410,853,1172,1091,921,1417,1579,1167,1622,1549,1148,1609,1191,1490,1235,1353,571,1464,1130
EQB46_RS08415,1602,2172,2004,1638,2519,3059,2318,2761,2616,2061,2686,2203,2802,2299,2379,1149,2678,2233
EQB46_RS08420,1372,1854,1993,1329,2400,2713,1736,2621,2864,1702,2622,2181,2432,2105,2436,877,2391,2007
EQB46_RS08425,2195,2632,2663,2101,3099,4230,2918,3754,3899,2793,3779,3214,3679,2968,3414,1382,3418,3006
EQB46_RS08430,1546,1668,1651,1487,1973,2725,2030,2384,2283,1902,2479,2153,2614,1851,2223,1102,1986,1807
EQB46_RS08435,3307,3740,4081,3373,4554,6535,4288,5952,5919,4353,5955,5279,5800,4117,5381,2118,4756,4400
EQB46_RS08440,1345,1703,1837,1399,2174,2842,1600,2713,2705,1724,2595,2544,2364,1763,2514,824,2048,1932
EQB46_RS08445,2902,3319,3622,2812,4034,5775,3514,5260,5614,3486,4975,5089,4785,3584,5023,1766,4058,3944
EQB46_RS08450,647,978,1144,708,1391,2091,936,1776,1832,794,1636,1690,1074,1116,1661,429,1338,1407
EQB46_RS00850,101,31,166,149,33,384,173,46,234,122,48,257,137,30,255,78,44,155
EQB46_RS08455,1014,690,902,776,849,1230,1157,985,1276,1073,741,924,1609,626,979,536,712,986
EQB46_RS08460,5533,3995,5252,4531,4640,6988,7496,5584,6896,6449,4481,5058,9749,4120,6100,3656,3781,4918
EQB46_RS08465,7407,3884,3990,5933,3799,5667,9948,4454,5121,8922,4053,4046,12128,3549,4816,5528,3222,3858
