GeneID,X51158,X51159,X51160,X51161,X51162,X51163,X51164,X51165,X51166,X51167,X51168,X51169
EW023_RS02005,3301,3311,3710,2395,1405,1884,2407,3887,3183,1723,600,1421
EW023_RS02010,6607,4890,3229,4373,9762,6684,2810,3290,5323,2220,1728,3876
EW023_RS02015,907,1014,858,1009,1289,1137,96,1935,945,1226,216,528
EW023_RS02020,911,752,713,1076,879,1289,46,358,190,322,185,135
EW023_RS02025,406,564,320,698,409,443,249,1695,892,1384,425,484
EW023_RS02030,611,694,436,500,389,805,34,511,216,312,63,138
EW023_RS02035,647,619,421,501,569,891,74,592,310,402,90,189
EW023_RS02040,1572,1922,1223,1461,2327,2639,334,2332,1524,1319,339,760
EW023_RS02045,2302,3296,2356,2677,4295,4046,996,6044,3666,3140,814,2236
EW023_RS02050,532,591,534,713,1125,836,374,3250,2025,1990,551,1051
EW023_RS02055,7325,7051,7164,6034,4862,7633,618,2398,2738,1397,475,1124
EW023_RS02060,3642,4542,5384,3566,3506,4154,1085,2260,4066,943,472,1599
EW023_RS02065,1385,1759,2148,1588,1169,1822,407,1445,2058,675,246,844
EW023_RS02070,5019,6318,8171,5835,5329,6280,2502,3969,8128,1382,1029,3377
EW023_RS02075,3771,5281,6514,4492,3679,4845,2396,4427,8462,1349,1058,3374
EW023_RS02080,28362,18844,16562,19142,24263,19838,2172,2513,2029,13687,22319,5528
EW023_RS02085,20987,15139,6456,28315,27549,13773,518,1608,930,1302,908,623
EW023_RS02090,4259,3509,901,5283,5484,2856,86,1240,547,803,155,224
EW023_RS02095,2874,3079,636,5034,7647,3335,153,2441,1297,1599,274,545
EW023_RS02100,2505,1743,2038,2950,2047,2794,662,1885,1174,1236,666,706
EW023_RS02105,750,1140,509,1615,1223,1217,1882,14028,5560,6949,1644,3370
EW023_RS02110,1436,1089,1093,1759,3323,1286,96,841,556,927,728,344
EW023_RS02115,6145,5405,6802,4881,4181,4824,416,1676,938,902,317,666
EW023_RS02120,9933,8152,11870,9378,8417,5863,1313,2844,1527,937,589,1238
EW023_RS02125,12782,8686,7385,7025,7024,8322,554,2682,1518,2192,1927,1092
EW023_RS02130,13884,9428,8450,8545,5869,9237,1523,2689,3507,1553,1876,1660
EW023_RS02135,7412,6345,4438,3961,2304,5467,409,3385,1520,2164,744,1129
EW023_RS02140,1833,1167,1973,1755,2077,1977,236,1251,724,776,492,576
EW023_RS02145,733,662,1001,986,1088,1105,242,906,714,391,297,546
EW023_RS02150,18148,11538,15177,14190,12527,9516,3759,6759,5934,2849,2162,3711
EW023_RS02155,17057,14205,21874,32485,56856,38377,19222,20800,57385,15111,20956,19619
EW023_RS02160,3583,3674,4969,4667,6225,7479,1130,2466,1754,2315,1999,2405
EW023_RS02165,2259,2760,3840,2969,3368,4639,897,1837,1362,1199,1127,1937
EW023_RS02170,2543,2596,3167,2666,2675,3870,598,1229,1027,850,760,1236
EW023_RS02175,1106,1179,1608,1147,1297,1522,313,664,707,512,333,435
EW023_RS02180,3450,4503,6304,3911,4833,5560,1422,2814,3487,1733,1396,2223
EW023_RS02185,1880,2281,3504,2191,2874,2912,931,1693,1924,1105,765,1199
EW023_RS02190,36,99,90,94,46,112,26,997,396,542,67,156
EW023_RS02195,552,431,321,577,580,449,98,506,471,334,92,151
EW023_RS02200,447,471,367,668,596,537,109,1949,1156,1151,228,373
EW023_RS02205,313,372,348,382,313,436,122,1527,806,999,222,388
EW023_RS02210,51,82,64,146,29,139,53,1935,677,885,144,318
EW023_RS02215,13,33,20,44,10,49,11,481,237,294,35,104
EW023_RS02220,3,26,8,25,10,23,2,281,149,180,17,63
EW023_RS02225,35,49,42,72,24,72,30,768,334,399,70,143
EW023_RS02230,151,151,237,254,185,231,66,1581,636,946,137,380
EW023_RS02235,96,80,110,124,101,130,33,669,311,390,64,149
EW023_RS02240,37,120,89,209,42,200,100,2632,1305,1641,248,535
EW023_RS02245,28,55,46,101,37,90,63,1459,518,690,86,253
EW023_RS02250,363,373,440,558,418,857,145,4752,2266,2750,359,939
EW023_RS02255,335,420,480,486,674,838,285,2514,1644,1656,358,968
EW023_RS02260,211,285,354,349,444,555,278,1733,1382,979,222,858
EW023_RS02265,10310,10077,10402,10430,14733,12447,19049,12059,11298,12616,16689,16562
EW023_RS02270,3382,3307,2956,3067,3139,3801,2192,4283,3261,3215,1607,2489
EW023_RS02275,198,210,177,165,123,219,67,525,329,337,86,156
EW023_RS02280,4363,3392,1680,2705,2155,1968,712,981,481,1315,1466,718
EW023_RS02285,12920,12033,7331,9037,6422,7107,10265,14639,6595,7874,8857,13257
EW023_RS02290,2096,2227,1479,1785,1163,1518,4984,6670,2916,1997,2275,6339
EW023_RS02295,805,1094,750,864,595,753,1925,4136,1860,1638,838,3073
EW023_RS02300,9569,10045,14212,12121,24431,10528,654,1393,2894,746,721,836
EW023_RS02305,10059,10433,13732,11384,19909,8294,557,1889,2325,1417,799,929
EW023_RS02310,6559,5337,7239,6193,9132,5358,176,1274,1034,1028,467,516
EW023_RS02315,1359,1628,2229,2580,3303,2691,291,3933,2157,2732,560,1297
EW023_RS02320,4906,4553,9671,6252,8177,6772,55065,19444,44146,15843,19854,40020
EW023_RS02325,6570,6324,12552,7904,10184,10876,83590,32628,67192,22742,29568,67344
EW023_RS02330,8284,8041,14652,10418,13815,16821,47594,27090,40537,14823,22379,58495
EW023_RS02335,1217,947,902,2049,2285,1174,3674,6335,7612,2365,2009,2769
EW023_RS02340,22036,21413,13243,15220,15736,21846,429,3262,1874,2115,623,1120
EW023_RS02345,8047,8268,6166,5714,4784,8439,2817,6573,6212,3104,1503,3597
EW023_RS02350,3415,4797,3859,3432,4126,2670,6711,5529,4403,3705,2409,3501
EW023_RS02355,112,158,133,295,162,207,147,2751,1330,1656,234,641
EW023_RS02360,62,102,127,222,150,171,95,2077,1008,1271,198,491
EW023_RS02365,110,173,149,313,205,243,92,3096,1664,2010,267,717
EW023_RS02370,5,19,12,42,6,26,12,598,291,386,47,125
EW023_RS02375,209,262,409,474,456,639,97,3150,1419,1828,256,761
EW023_RS02380,252,329,601,502,463,670,102,2516,1261,1670,201,703
EW023_RS02385,1888,1685,2361,2847,3400,2867,955,2243,2231,1376,779,1142
EW023_RS02390,6513,4607,5796,5532,5454,7251,1858,3561,2911,2403,2709,2499
EW023_RS02395,17379,14547,21218,19169,16401,22662,6017,7811,9262,5367,6630,6520
EW023_RS02400,5482,5105,7223,6055,5040,7042,1359,3274,3318,2053,1962,1384
EW023_RS02405,242,222,271,399,209,446,90,2690,1180,1686,204,626
EW023_RS02410,1150,1612,3030,2153,1471,2982,1491,7500,5010,4509,947,4152
EW023_RS02415,517,560,598,977,496,570,691,3330,1492,1677,471,871
EW023_RS02420,81,160,153,260,59,171,68,2453,1233,1418,226,441
EW023_RS02425,31,127,150,181,43,166,44,1844,884,1006,167,315
EW023_RS02430,103,141,147,263,70,212,86,3703,1729,1790,280,545
EW023_RS02435,190,219,246,282,100,288,100,3023,1417,1631,232,516
EW023_RS02440,441,550,442,525,202,594,146,4122,2160,2335,329,626
EW023_RS02445,319,440,352,382,144,505,93,1399,828,882,166,319
EW023_RS02450,379,436,355,472,151,546,148,4422,2311,2565,346,685
EW023_RS02455,132,149,142,160,54,187,45,894,504,545,98,137
EW023_RS02460,534,705,705,646,262,747,182,1298,1017,890,203,335
EW023_RS02465,644,868,896,913,406,969,327,2442,1789,1471,409,622
EW023_RS02470,23,33,23,32,8,34,7,257,87,132,14,44
EW023_RS02475,220,249,243,271,119,262,34,1306,641,709,74,238
EW023_RS02480,13,44,25,84,11,83,25,1393,677,871,111,313
EW023_RS02485,0,3,1,4,0,8,0,98,40,47,5,15
EW023_RS02490,35,57,53,107,25,99,23,1504,716,1010,127,302
EW023_RS02495,2030,2526,4249,2434,2433,3285,86,1212,636,652,168,246
EW023_RS02500,3639,4467,7415,4146,4186,5075,377,727,1063,297,183,331
EW023_RS02505,3694,4086,7688,3404,2915,4690,423,1882,1584,932,251,559
EW023_RS02510,46,67,49,99,52,75,16,811,362,470,62,185
EW023_RS02515,46,47,56,109,68,100,19,1076,467,609,85,237
EW023_RS02520,972,798,583,966,551,1121,204,1563,831,1264,547,692
EW023_RS02525,1639,1449,1118,1349,808,1827,444,4416,2030,2766,986,1115
EW023_RS02530,1585,1341,941,1017,530,1522,355,2634,1321,1948,823,934
EW023_RS02535,837,758,507,624,244,833,264,4718,2574,2978,643,1059
EW023_RS02540,432,383,434,336,178,409,81,1092,436,571,167,260
EW023_RS02545,576,754,737,531,281,614,70,748,350,496,195,233
EW023_RS02550,402,504,526,494,195,555,109,3016,1676,1809,328,575
EW023_RS02555,593,666,848,736,492,785,92,1627,830,985,174,350
EW023_RS02560,23,25,26,23,7,32,12,493,190,297,31,113
EW023_RS02565,3880,3105,3888,3474,4412,4500,978,1699,2306,1200,736,1224
EW023_RS02570,5247,4596,6251,4975,5888,6412,2547,4105,6804,2424,1343,3072
EW023_RS02575,13805,13244,17263,15000,17546,16748,22017,22506,43731,13208,10143,19692
EW023_RS02580,644,714,683,937,957,1135,694,3928,2573,2399,675,1728
EW023_RS02585,103,155,188,187,140,213,64,1235,601,839,157,332
EW023_RS02590,361,470,690,489,462,703,145,3000,1533,1912,387,875
EW023_RS02595,693,775,1248,825,647,1024,187,2751,1514,1988,458,800
EW023_RS02600,6168,5684,5889,5283,8140,10401,532,2497,3404,2101,1295,1928
EW023_RS02605,6815,6002,6012,6464,10437,11090,169,1698,1285,1918,1413,827
EW023_RS02610,5708,4816,4197,5327,5991,9622,404,766,951,2578,2615,1603
EW023_RS02615,2848,3283,4732,3503,5365,3339,2362,4137,5431,2727,1058,1970
EW023_RS02620,1217,1321,1444,1425,2369,1154,2844,2019,3959,1988,1343,1637
EW023_RS02625,25094,17460,13106,10606,13828,22792,1199,1178,1130,1325,642,1242
EW023_RS02630,14938,10532,11201,11455,12229,13105,2191,5261,2840,5471,5645,2817
EW023_RS02635,7681,6985,9022,7717,6574,8528,2021,3089,2009,2553,3733,2503
EW023_RS02640,3688,3236,4402,3491,2249,3962,1669,1694,1847,1641,2877,2119
EW023_RS02645,8578,8125,10355,9113,4882,10829,4012,4658,4434,3931,7411,5379
EW023_RS02650,1969,1752,1208,1590,894,1391,44,608,291,379,104,204
EW023_RS02655,1114,1125,1613,1280,1349,1420,161,1898,1104,1154,247,534
EW023_RS02660,2913,3148,5421,3315,5351,3220,3551,6482,8237,2869,1663,5353
EW023_RS02665,1993,1223,1209,1049,1585,1647,1498,1243,913,806,730,1318
EW023_RS02670,24683,22076,22847,18554,20836,19391,2575,5181,3961,3133,2304,3519
EW023_RS02675,1329,1092,1063,1580,1560,1614,264,2097,1006,1297,285,774
EW023_RS02680,1939,1916,1538,2001,1755,1504,73,910,559,685,153,274
EW023_RS02685,3239,2866,1866,3386,2342,2372,57,809,409,581,134,245
EW023_RS02690,1268,887,735,555,821,753,59,1321,661,924,182,360
EW023_RS02695,3212,2544,1143,1412,996,1382,150,2115,1145,1918,963,657
EW023_RS02700,5915,4021,2695,1800,1428,3111,219,1877,1005,1805,1283,717
EW023_RS02705,3008,1992,1205,672,278,1443,250,964,527,993,1005,536
EW023_RS02710,1636,2042,2687,1941,2395,2175,1550,2929,4614,1059,790,1789
EW023_RS02715,4033,4437,5737,4581,5770,6086,3216,6698,8333,3330,2188,3959
EW023_RS02720,16568,14308,13039,21139,17068,19681,6230,14278,15259,5532,3069,8767
EW023_RS02725,2124,2091,1843,2249,2312,2957,352,3945,2698,2272,357,962
EW023_RS02730,112001,88487,96292,96925,143777,121870,45256,39661,37190,24556,42506,48505
EW023_RS02735,37968,37107,27015,32469,46819,38600,5223,4202,7571,9670,11061,6679
EW023_RS02740,6432,8833,11595,7398,4029,12060,2082,4116,5516,1773,1172,2716
EW023_RS02745,5512,6676,9313,6341,3935,11096,1282,3022,3451,1694,1038,1885
EW023_RS02750,4320,3111,4258,3393,2287,6308,426,1862,1503,1256,541,829
EW023_RS02755,231,303,358,287,531,470,241,1110,925,594,126,427
EW023_RS02760,1674,1819,2335,1933,3994,3491,672,2132,2383,1173,369,1127
EW023_RS02765,336,239,284,249,189,350,127,695,340,445,86,228
EW023_RS02770,17609,19756,17266,14138,22679,15269,2278,6468,6613,6217,4854,3771
EW023_RS02775,2945,2456,2141,2362,1288,1889,287,1845,1055,2708,2410,864
EW023_RS02780,139,294,204,465,131,393,198,6248,2923,3928,642,1515
EW023_RS02785,39,83,68,141,82,101,232,1463,898,923,235,406
EW023_RS02790,31,66,62,115,92,90,137,1255,638,773,184,381
EW023_RS02795,31,129,64,243,52,135,130,2966,1500,1956,259,789
EW023_RS02800,57,115,82,244,100,213,262,2862,1302,1791,328,780
EW023_RS02805,9,36,12,39,20,31,35,538,210,302,55,128
EW023_RS02810,106,141,110,176,99,199,65,1670,890,1160,191,401
EW023_RS02815,144,135,126,176,139,180,61,1260,675,853,143,304
EW023_RS02820,273,327,492,399,524,432,196,1751,1299,1103,223,523
EW023_RS02825,249,248,369,331,419,345,207,1643,1182,992,193,442
EW023_RS02830,1603,1178,1670,1416,891,2289,2721,3841,2711,3364,3153,3469
EW023_RS02835,3452,2766,3328,3342,3937,4546,4061,5252,4900,6174,5887,4763
EW023_RS02840,4679,4455,5389,4448,4140,6240,3936,3576,4024,4023,4983,4991
EW023_RS02845,2090,2132,2766,2066,2052,2831,1987,2243,2540,2219,2517,2735
EW023_RS02850,3298,3878,5009,3649,3659,4948,3354,5010,5562,4607,4003,4401
EW023_RS02855,2007,1565,1972,2030,2895,2772,400,1630,1269,2044,2332,916
EW023_RS02860,2828,2754,1929,4888,4689,4672,7743,4497,7057,9526,10749,7776
EW023_RS02865,1767,2509,1746,2044,2051,1518,520,5096,2710,4107,1340,1549
EW023_RS02870,5077,5405,3943,3250,3197,3529,402,2031,1364,1464,515,800
EW023_RS02875,3091,4784,4391,2742,2641,2811,597,2777,1659,1543,549,1143
EW023_RS02880,3351,3649,4285,3357,5087,5471,2213,3367,4681,2169,1416,2713
EW023_RS02885,3848,4781,7308,4746,7574,7438,4728,6309,10170,3119,2547,5469
EW023_RS02890,3275,3996,6950,3965,5402,6481,4760,6136,10748,2522,2293,5570
EW023_RS02895,2774,2934,5074,3227,6986,3854,1595,3544,4665,1705,665,1626
EW023_RS02900,1825,1279,1320,1486,1184,1993,558,2387,1627,1542,368,1067
EW023_RS02905,944,610,851,861,903,1128,302,1349,688,775,179,548
EW023_RS02910,4801,4444,7379,6845,13834,6776,7965,6666,10072,3104,2082,6362
EW023_RS02915,21442,18477,14022,12387,6796,12997,5367,4676,3246,1846,2717,4793
EW023_RS02920,9442,10167,7632,7576,6985,7447,3989,3893,2953,2114,2367,2789
EW023_RS02925,5078,2237,1657,1872,1930,2473,149,1144,621,955,523,407
EW023_RS02930,954,810,758,1008,1763,851,115,508,235,296,237,195
EW023_RS02935,2389,2318,2136,2291,4551,2288,589,3691,2045,2139,471,1241
EW023_RS02940,6949,7073,7475,3953,4502,3074,2414,3849,1811,842,788,2840
EW023_RS02950,6825,5733,3204,3998,3722,3510,97,977,570,727,276,335
EW023_RS02955,26697,23136,17694,16237,11498,17269,1134,5119,3849,3173,1246,2196
EW023_RS02960,28686,29098,32447,26526,16773,28071,2660,6150,8398,2930,1927,4109
EW023_RS02965,1380,1541,1629,1473,880,2237,228,1930,1598,1240,278,718
EW023_RS02970,74609,62881,61112,77128,108073,80159,171332,74915,85950,49377,82469,118115
EW023_RS02975,241,377,362,287,213,230,617,1676,1047,1509,1084,717
EW023_RS02980,222,290,389,316,197,252,1060,3439,1912,2895,1782,1209
EW023_RS02985,1689,1845,1638,2108,651,1923,2412,16447,8376,10118,1904,4003
EW023_RS02990,10,14,20,46,2,25,8,601,289,450,56,158
EW023_RS02995,32994,33406,16338,35654,41660,20450,424931,201976,197991,194856,178579,147359
EW023_RS03000,2617,2545,3303,3469,975,1333,6983,5176,5132,2670,2586,2338
EW023_RS03005,2644,2645,3720,3337,1156,1306,6521,3687,4975,2578,2037,1714
EW023_RS03010,3600,3525,5228,4920,1696,1945,8159,5426,6010,3272,2597,2357
EW023_RS03015,814,1111,1522,1484,516,559,1462,2067,2183,1389,664,713
EW023_RS03020,1093,1191,1798,1500,655,685,1430,2170,1922,1419,606,765
EW023_RS03025,1437,1544,2099,1892,816,856,1519,2730,2053,1716,638,867
EW023_RS03030,1319,1427,1951,2250,1130,923,1261,2065,1797,1404,609,750
EW023_RS03035,1892,2054,2615,3285,1884,1236,2283,3467,3400,2502,1199,1183
EW023_RS03040,19,41,46,58,33,24,22,224,113,138,27,38
EW023_RS03045,9619,12498,22039,11876,7523,9366,6773,15697,12907,7167,2983,4992
EW023_RS03050,2861,5208,7940,4415,3187,2893,1980,5747,5184,2713,1118,1966
EW023_RS03055,580,734,941,852,772,997,1043,3718,1946,2406,819,2188
EW023_RS03060,358,446,994,552,353,659,2193,5162,5111,2386,1158,3764
EW023_RS03065,1449,1018,1167,1720,2516,1552,140,452,301,428,188,183
EW023_RS03070,4907,4329,5649,7475,9610,6738,517,2307,1405,1559,629,767
EW023_RS03075,4400,4399,6129,6597,5894,6382,393,975,704,854,515,525
EW023_RS03080,2018,2503,3455,3466,3238,3226,227,701,523,554,285,341
EW023_RS03085,9982,10437,19684,14851,21273,11676,1611,4031,3091,2687,1354,1682
EW023_RS03090,7438,6767,14630,11136,11026,6472,873,2071,1996,1397,650,1014
EW023_RS03095,15555,13078,28236,22151,30345,11252,2013,4732,4760,2667,1390,2548
EW023_RS03100,6170,4369,8763,7864,11052,3316,535,1266,1448,779,380,683
EW023_RS03105,1557,1448,1835,1834,2066,1101,173,718,514,442,150,261
EW023_RS03110,15534,13056,14547,13276,15295,13366,3255,3943,6076,4059,4669,3510
EW023_RS03115,1682,1916,1999,1592,1353,1831,321,2454,1653,1492,517,871
EW023_RS03120,3315,3858,4309,3147,2505,3610,512,1614,1184,954,762,895
EW023_RS03125,1150,1297,1259,975,875,1097,212,2549,1385,1604,323,853
EW023_RS03130,2725,3159,4246,3047,4084,2781,648,5124,3963,2939,678,2208
EW023_RS03135,367,266,286,361,327,356,175,1061,621,707,236,298
EW023_RS03140,312,333,331,368,281,345,377,2087,1024,1153,289,586
EW023_RS03145,21542,14643,11059,13777,6274,17632,4661,6949,4361,10869,14323,5911
EW023_RS03150,21432,15151,9897,12879,5911,19054,4377,5281,3829,9075,14474,5592
EW023_RS03155,2369,2241,1873,2484,4569,3911,3090,3738,2669,3871,4313,4223
EW023_RS03160,4475,5744,8016,5819,3886,10028,4415,8094,7406,4650,2473,8023
EW023_RS03165,4563,6615,8927,5331,3840,9997,6513,8694,13863,5398,3485,9028
EW023_RS03170,3823,4888,9438,3167,1524,3622,1448,3002,4713,1331,800,2208
EW023_RS03175,21373,24532,20847,25225,15929,17726,3315,5756,4786,1635,1216,2847
EW023_RS03180,48608,20850,11863,12969,9474,28436,29809,6701,6364,36580,35426,19611
EW023_RS03185,13718,14034,25850,16919,12067,14099,11522,17653,19219,4639,4016,12099
EW023_RS03190,15878,17430,29044,17634,12957,13376,19860,21624,29150,4467,4625,17048
EW023_RS03195,7830,8221,12346,8274,7799,5703,7636,7166,11344,1953,1658,5888
EW023_RS03200,5377,4052,5491,5572,6157,6616,4806,5066,5757,2718,3253,4498
EW023_RS03205,2573,2575,1653,2045,1452,2179,1332,2567,3463,2011,1391,2111
EW023_RS03210,1381,1654,1104,1116,706,1401,670,1852,1543,1359,683,1069
EW023_RS03215,491,797,569,477,339,692,259,1653,1012,1162,350,572
EW023_RS03220,794,1333,1202,980,508,1418,598,3883,2090,2529,778,1227
EW023_RS03225,510,906,921,697,318,1053,514,2684,1536,1607,619,1046
EW023_RS03230,744,1361,1527,1162,519,1782,890,5146,3067,3080,1055,2088
EW023_RS03235,970,1607,2194,1601,957,2377,1329,5231,4130,3409,1359,2778
EW023_RS03240,277,384,554,419,319,554,247,1472,965,919,306,519
EW023_RS03245,50,140,188,162,109,160,41,918,469,418,133,226
EW023_RS03250,378,639,909,689,570,885,551,2002,2099,1197,634,1026
EW023_RS03255,349,823,1088,786,639,990,586,3114,2823,1742,829,1169
EW023_RS03260,10989,8966,6150,9594,8532,11263,57414,23407,23548,30096,41274,45483
EW023_RS03265,2077,2657,2046,2473,3058,3818,26085,13955,21007,16997,19906,23092
EW023_RS03270,911,860,790,781,749,1471,10303,4315,8130,5392,5650,7484
EW023_RS03275,2776,2856,2908,2444,2363,5064,35006,17664,32721,19826,20323,25988
EW023_RS03280,3740,3578,3954,2846,2846,5929,23241,11106,22199,13128,16291,17362
EW023_RS03285,7360,5935,11613,8695,11198,4767,1837,1792,1464,1721,1611,2391
EW023_RS03290,3485,3075,5939,4407,4460,2530,1057,1163,726,960,878,1562
EW023_RS03295,5963,4679,10393,7348,9161,3726,1775,1686,1224,1315,1312,2289
EW023_RS03300,12028,10537,16808,11017,5874,21007,667,3899,2806,2524,791,2091
EW023_RS03305,6812,4945,5777,5585,4385,5929,244,1875,1002,1314,434,689
EW023_RS03310,2517,2451,2837,2231,1724,2635,139,1198,562,740,230,435
EW023_RS03315,4031,4342,4313,3557,3699,4265,2462,5423,3731,3602,1674,2277
EW023_RS03320,1709,2044,2062,1475,1220,2074,500,1528,1029,835,778,987
EW023_RS03325,2229,1649,2085,1779,3583,3474,732,4425,3288,2581,733,1549
EW023_RS03330,1228,1255,1612,1461,2337,2619,530,3040,1705,1682,376,1535
EW023_RS03335,847,818,888,1048,1906,1797,156,2202,955,1126,204,605
EW023_RS03340,1756,1477,2312,1576,2123,2147,332,2142,1190,1322,283,752
EW023_RS03345,1711,1999,3848,2008,2361,2344,359,2329,1292,1311,318,954
EW023_RS03350,2349,1912,2350,2537,1831,2036,24655,13836,12206,8802,11538,15345
EW023_RS03355,6679,5277,6592,8658,13216,6498,14131,5959,7027,4221,6565,7661
EW023_RS03360,4989,3665,4730,6211,7809,4786,11854,5116,6153,4193,5036,6736
EW023_RS03365,4639,3013,4143,4778,7606,3515,14770,5321,6134,3798,5754,6052
EW023_RS03370,87,147,120,174,94,118,15,237,79,111,22,53
EW023_RS03375,8267,7478,5670,4648,2872,4523,403,2261,1730,3107,2017,973
EW023_RS03380,1985,2032,1561,1148,828,1363,147,780,679,808,602,384
EW023_RS03385,5310,5181,4609,3108,2327,3836,557,1947,1929,2138,2041,1337
EW023_RS03390,3902,6651,3439,2994,1481,14826,13371,16967,36326,3042,3089,16071
EW023_RS03395,7119,14234,8607,7468,4011,31011,36174,40689,112835,9137,8130,42578
EW023_RS03400,5129,10383,6493,5046,2171,22391,33189,34654,94979,8397,6994,36227
EW023_RS03405,6166,12938,8234,5771,2219,26581,49321,56216,138377,12296,12171,63948
EW023_RS03410,617,1722,1108,853,267,3933,5003,7460,20198,1599,1446,9485
EW023_RS03415,16478,35871,23339,16466,6685,66843,148478,165031,565562,35347,32705,183979
EW023_RS03420,6929,4373,4073,10013,8853,4897,1323,6936,4998,3759,1103,1825
EW023_RS03425,4325,3476,3455,7358,6741,3042,1110,1924,2939,1230,806,963
EW023_RS03430,7654,5806,6590,12867,12082,5089,2334,5915,7364,3386,1595,2065
EW023_RS03435,5296,4953,8448,12216,13296,4377,1169,4404,6957,2857,1274,1574
EW023_RS03440,6927,6334,5727,2775,1889,2408,251,457,374,252,151,303
EW023_RS03445,5178,4504,4598,2061,1495,1716,259,549,455,275,168,401
EW023_RS03450,874,1292,1786,1601,735,831,626,7900,3759,4828,796,1801
EW023_RS03455,116,203,303,214,131,107,37,540,285,308,55,126
EW023_RS03460,1337,1370,1164,1683,415,862,65,1467,685,894,129,338
EW023_RS03465,529,626,408,526,216,580,39,578,276,397,77,164
EW023_RS03470,1111,1181,1060,1112,839,1310,86,855,454,595,163,282
EW023_RS03475,873,942,734,856,672,1028,100,1315,722,757,144,363
EW023_RS03480,716,967,622,853,804,1091,285,3488,2054,1973,346,971
EW023_RS03485,1608,2266,2210,2094,4612,2349,605,2112,1967,1293,376,773
EW023_RS03490,2369,3816,5133,3365,4106,2961,1779,3812,4069,1289,687,2160
EW023_RS03495,292,418,317,707,363,362,156,3003,1412,1744,268,666
EW023_RS03500,329,336,312,523,328,269,207,1930,1041,1180,265,531
EW023_RS03505,1307,1230,1648,1517,3472,1134,1717,4833,3285,3018,1136,1729
EW023_RS03510,328,315,380,373,248,512,211,1381,797,918,337,581
EW023_RS03515,46390,34463,37120,21237,5588,13031,1859,1639,2677,4649,3658,1940
EW023_RS03520,532,732,745,481,116,278,15,352,173,234,39,74
EW023_RS03525,307,586,609,457,84,232,35,1091,528,607,88,217
EW023_RS03530,220,686,698,535,101,259,72,2065,1051,1204,141,374
EW023_RS03535,626,746,823,543,200,319,71,1400,745,922,153,367
EW023_RS03540,155,203,183,218,51,153,50,2106,1069,1311,179,410
EW023_RS03545,5481,4799,3265,4850,3427,3543,2037,2262,1164,3481,3376,1929
EW023_RS03550,11690,10068,7320,8878,5856,6765,4012,2084,1508,4118,4935,2895
EW023_RS03555,3187,3244,2957,2394,1979,2467,410,2592,1684,1614,434,727
EW023_RS03560,2727,3609,5034,3022,2549,4197,1013,6630,6289,3806,999,2363
EW023_RS03565,145,229,960,253,143,247,135,840,713,344,123,172
EW023_RS03570,447,528,2109,614,308,635,301,1888,1423,753,231,456
EW023_RS03575,2227,2251,4755,2844,1084,3294,1113,4951,2943,2518,896,1282
EW023_RS03580,2233,2428,1953,2762,1735,2411,982,1197,838,1489,1232,1093
EW023_RS03585,2028,2205,2063,2347,1393,2198,2293,2581,1978,1724,1605,2726
EW023_RS03590,2417,3165,4058,2913,1730,3120,6259,6731,6430,4118,4495,6816
EW023_RS03595,1749,1538,1504,1497,1814,2022,1195,1735,1389,1453,974,957
EW023_RS03600,1378,1293,1421,1325,1390,1983,461,1674,1465,1278,559,854
EW023_RS03605,1003,1284,1490,1177,1452,1956,701,1508,1627,1132,691,1189
EW023_RS03610,911,1265,1515,1170,1310,1954,853,2408,2184,1589,804,1639
EW023_RS03615,6236,7246,9088,7053,5483,12563,2523,4720,7233,2383,1473,3899
EW023_RS03620,4208,3614,4427,3499,2402,6834,336,1989,1613,1242,399,790
EW023_RS03625,1332,966,1459,1204,971,1928,379,1859,1117,1181,248,606
EW023_RS03630,1802,1219,1746,1324,956,2746,767,2297,1155,1375,764,1813
EW023_RS03635,266,241,414,245,161,628,346,545,270,311,261,698
EW023_RS03640,1666,1808,2768,1555,1210,3399,2977,4624,2662,2663,2329,5410
EW023_RS03645,821,1029,1373,754,688,1710,1136,2432,1425,1569,1001,2095
EW023_RS03650,3159,2857,3137,2443,1870,3465,555,1204,1000,678,440,919
EW023_RS03655,188142,165091,296221,114682,67371,291968,1144427,496883,624801,697328,1085770,953907
EW023_RS03660,4375,3069,2022,3933,4641,3701,4739,3273,2102,10854,13466,4778
EW023_RS03665,6368,5844,4996,7099,8770,7116,11764,7718,5440,26628,39157,13010
EW023_RS03670,1961,2023,1809,2204,2676,2403,3945,3308,2674,9571,13507,4636
EW023_RS03675,3406,3505,3261,3688,4326,3962,7249,5388,5109,16161,23026,7338
EW023_RS03680,1647,2087,2277,2082,2607,2497,4415,4193,5083,8879,13730,4285
EW023_RS03685,1059,1217,1448,1176,1382,1429,749,1263,988,4515,4564,1531
EW023_RS03690,1725,1688,1947,2282,4131,4026,426,1803,1203,1100,452,843
EW023_RS03695,13797,13249,9316,12921,9285,10607,2008,3356,2297,4766,3636,2191
EW023_RS03700,1003,1527,1531,1240,313,5548,7127,12372,13775,2380,1971,7873
EW023_RS03705,1218,1812,1971,1369,399,5836,5279,7658,13643,1551,978,5223
EW023_RS03710,2221,3268,4472,2099,891,9271,15012,16916,36444,3633,2794,13318
EW023_RS03715,3078,3815,5827,2628,1336,7823,16849,18902,45849,4726,4524,16721
