GeneID,X50268,X50269,X50270,X50283,X50284,X50285,X50298,X50299,X50300,X50313,X50314,X50315,X50328,X50329,X50330,X50343,X50344,X50345
EQB42_RS07360,4526,6207,7844,4932,9241,11064,5493,8877,11362,8140,10154,9335,5633,14235,8438,5744,10205,14717
EQB42_RS07365,35611,26346,23044,24617,21685,25737,29554,21663,23404,31079,24421,23110,25103,25864,20236,30397,24728,33591
EQB42_RS07370,82290,64556,52133,59640,51738,59803,74085,52440,54014,82742,62875,57411,62437,61286,47208,80746,62665,85817
EQB42_RS07375,46461,38725,32815,30939,31436,36350,40291,30981,34080,45515,38662,33694,33102,35737,27009,40223,35756,48623
EQB42_RS07380,12266,13170,15307,11983,15642,17800,11914,16438,17704,14746,19945,18812,9905,21713,14361,12630,18915,24789
EQB42_RS07385,3521,4407,6462,4284,6440,7663,3692,6820,7298,4832,7832,8096,3193,9254,5797,3982,7423,10305
EQB42_RS07390,1379,1533,1826,1425,1802,2227,1361,2196,2186,1847,2490,2436,1003,2725,1695,1279,2266,3166
EQB42_RS07395,1,12,10,0,14,26,8,20,27,12,21,20,2,39,19,5,16,30
EQB42_RS07400,3215,10556,7597,7400,12992,9675,3209,14536,9888,4139,14081,14708,3155,13278,7867,4747,15294,15399
EQB42_RS00745,6,10,13,6,10,19,15,11,8,14,10,12,10,18,6,5,7,11
EQB42_RS07405,568,2249,1659,1275,2828,2278,516,3312,2206,785,3283,3150,504,2885,1625,807,3395,3480
EQB42_RS07410,1012,1189,1180,988,1339,1533,1168,1663,1467,1232,1848,1878,869,2272,1365,1199,2115,2516
EQB42_RS07415,324,213,515,359,399,431,251,545,540,339,524,540,347,639,299,471,447,569
EQB42_RS07420,91,62,93,115,136,145,90,149,159,149,212,144,132,238,140,148,171,195
EQB42_RS07425,4045,2483,3662,5081,5342,5019,3628,7008,4822,4352,8385,5296,4405,8877,3864,5698,6679,6980
EQB42_RS07430,409,409,451,475,926,606,459,1462,589,503,1475,754,407,1918,543,517,1266,901
EQB42_RS07435,5047,3787,4696,6074,5891,7870,5572,5895,6560,8253,6419,5655,4437,8663,5833,5386,6278,8980
EQB42_RS07440,16454,13234,16243,21558,21080,27802,18475,21454,24142,26585,23294,22561,16029,31861,23626,18808,23761,34055
EQB42_RS07445,5513,4077,3784,4227,3582,4051,4798,4622,3895,5991,5188,5382,3034,4997,3421,4751,5457,6600
EQB42_RS07450,3197,5016,8238,3822,9061,12193,3724,9864,10929,6238,9637,9488,3716,15339,8068,4498,9962,13385
EQB42_RS00750,180,228,163,199,207,243,102,229,151,128,161,178,102,265,111,179,148,194
EQB42_RS07455,1701,2277,4252,2078,4663,6433,2044,4976,6474,3371,5185,5187,1964,8092,4411,2413,5065,7232
EQB42_RS07460,6409,6523,8386,8085,8242,11242,6745,8491,10759,8309,9942,10427,5849,11525,7772,8349,9067,13246
EQB42_RS07465,6034,5594,7260,7838,6781,9549,6492,7022,9530,8906,9318,9788,5968,9672,6620,8467,7992,11984
EQB42_RS07470,2794,2332,2936,3468,2769,3801,2907,2778,3765,3625,3620,4071,2582,3580,2698,3382,2928,4694
EQB42_RS07475,3881,3133,4876,5374,4786,7307,4173,4649,6725,5938,5835,6552,4436,6953,5422,6033,5352,9564
EQB42_RS07480,1838,1351,1958,2593,1877,2817,2016,1858,2740,2864,2154,2846,2110,2679,2124,2969,2004,3723
EQB42_RS07485,1311,1883,2280,1658,2072,3152,1459,2222,2956,1909,2512,3169,1348,3036,2238,1883,2488,4134
EQB42_RS07490,1,0,2,2,8,11,1,7,7,5,5,3,3,13,3,2,5,4
EQB42_RS07495,2045,736,1086,2088,1054,1203,2029,908,1165,2347,1655,1632,1991,1298,1060,2630,1435,1994
EQB42_RS07500,1957,1600,2890,3580,3137,4390,2151,3045,4002,3171,3707,3648,3106,4979,2927,3709,3513,5676
EQB42_RS00755,30,238,162,33,270,244,22,243,122,52,195,178,17,270,110,27,195,169
EQB42_RS07505,1948,1403,2738,3688,3032,4187,2234,2963,4083,3196,3685,3534,3101,5035,2934,3804,3227,5397
EQB42_RS07510,1568,1196,2270,2852,2473,3719,1769,2421,3375,2685,2944,3131,2604,4336,2706,3052,2693,4640
EQB42_RS07515,2211,1925,3622,3466,2923,4328,2335,2994,4280,3311,4292,4596,2893,4408,3000,3736,3377,5749
EQB42_RS07520,3228,2307,3807,4730,3737,5198,3350,3559,5060,4586,4630,5546,4141,5734,4246,5338,4404,6892
EQB42_RS07525,5548,3795,6817,8342,6615,9034,5725,6229,8843,8231,8474,9718,6896,8982,6784,9099,7506,11840
EQB42_RS07530,609,286,472,722,503,638,611,466,661,945,677,786,683,620,534,848,596,804
EQB42_RS07535,639,1190,1991,1156,1971,2498,748,2118,2350,1279,2447,3047,779,2699,2009,1080,2633,3452
EQB42_RS07540,66901,53550,27986,73042,41866,25203,52804,80009,19046,65410,78896,46800,42454,55900,64200,72192,108957,50738
EQB42_RS07545,36233,24903,29285,41536,32471,37314,30731,31715,36072,44131,41367,36601,32897,41653,26250,43985,37831,49103
EQB42_RS07550,7996,12459,13827,10728,15223,17943,7345,15072,16223,9647,18843,17495,8296,20539,13245,10309,17403,23188
EQB42_RS00760,105,1501,777,84,1556,1431,113,1698,749,224,1041,734,73,1659,467,80,877,779
EQB42_RS07555,1238,1935,3516,1974,3167,5102,1361,3180,4658,2117,3626,4181,1418,4909,3082,1847,3261,5810
EQB42_RS07560,1905,3288,5104,2888,4436,6766,2103,4349,6905,2896,5556,6730,2149,6494,4691,2960,5470,8781
EQB42_RS07565,1756,6104,6484,3361,4808,6995,1723,4690,7073,2082,5681,7154,1666,5702,4781,2624,5316,9817
EQB42_RS07570,101,292,715,283,303,852,122,215,995,205,358,915,84,331,242,192,243,914
EQB42_RS07575,484,1682,1732,3579,1093,1984,495,1303,1943,930,2268,2240,330,1500,1580,1116,1938,2808
EQB42_RS07585,5180,4854,5116,8202,5229,6228,5702,5127,6107,6439,7078,6153,6647,6233,4517,9777,5709,7496
EQB42_RS07590,4662,4621,4826,6859,4856,5536,5179,4730,5723,5973,6564,5402,5520,5560,4023,8211,5452,7263
EQB42_RS07595,12,13,4,3,23,6,12,22,5,23,29,7,13,26,6,7,12,9
EQB42_RS07600,69112,68396,24157,51138,75023,32453,74129,86901,29879,66048,84352,29108,48317,93686,32099,65406,85000,49906
EQB42_RS00765,25,617,336,31,674,773,44,767,441,70,540,348,36,598,253,29,335,326
EQB42_RS07605,532,26221,5592,1848,38873,8754,633,43016,9671,1156,47730,10345,581,42350,9221,508,43188,13529
EQB42_RS07610,825,9718,9243,1662,5420,8736,681,6028,8762,937,8253,15389,792,6453,6915,1052,8021,13051
EQB42_RS07615,3124,4921,6807,5351,7625,8794,3105,8397,8049,4919,9328,10359,3615,10659,7963,4948,9168,13656
EQB42_RS07620,3043,4017,5348,4151,5702,7058,3018,6177,6473,4641,6858,7658,3191,7854,5748,4387,6670,10247
EQB42_RS07625,1523,6825,9928,2952,4753,8865,1313,5361,9084,1817,7273,12773,1311,5715,7042,2346,6460,13071
EQB42_RS07630,144,412,424,140,241,463,118,271,425,141,410,538,116,359,393,130,358,620
EQB42_RS07635,100,126,178,88,204,287,124,249,260,154,238,239,100,497,250,102,242,341
EQB42_RS07640,744,225,311,556,553,466,750,567,512,867,610,434,894,1005,329,1012,686,582
EQB42_RS07645,918,344,386,725,786,639,919,844,616,1028,758,632,1127,1428,481,1248,828,822
EQB42_RS07650,940,316,401,683,744,569,914,777,564,1131,784,636,1162,1320,476,1166,858,729
EQB42_RS00770,79,2552,1495,56,2603,2959,81,2907,1593,140,1886,1424,67,2722,1015,49,1458,1509
EQB42_RS07655,16,26,25,12,31,54,25,32,35,34,51,37,18,65,32,9,33,47
EQB42_RS07660,4420,3433,3769,2870,5359,5251,5339,5079,4913,5966,5825,4357,3694,7060,4391,3714,5952,7091
EQB42_RS07665,6709,5261,5326,4469,7883,7152,7640,7996,7238,8438,9349,6485,5387,10650,6338,6349,9722,10545
EQB42_RS07670,3743,3036,2812,2105,4169,3799,4034,4417,3695,4676,4858,3440,2359,5276,3297,2732,4933,5371
EQB42_RS07675,3041,2937,5994,3345,3052,6691,2621,2894,6288,3024,3807,6919,2811,3930,4569,3751,3446,8938
EQB42_RS07680,835,882,2441,870,1191,3036,889,1145,3052,1165,1510,2992,904,1450,1847,1103,1247,3889
EQB42_RS07685,326,307,979,410,454,1226,328,476,1260,463,501,1164,362,637,721,378,544,1583
EQB42_RS07690,118,73,471,99,112,741,132,140,735,176,204,679,175,182,450,148,127,744
EQB42_RS07695,761,541,3612,801,1003,4542,785,863,5134,1253,1313,4565,976,1279,2687,1114,1081,5984
EQB42_RS07700,1303,973,6663,1525,1587,7149,1298,1483,8626,1767,2346,8330,1614,2228,5637,1955,1982,11484
EQB42_RS00775,50,3128,2203,31,3198,3741,61,3706,2241,100,2633,1997,41,3285,1336,41,2050,2463
EQB42_RS07705,3873,5743,29656,6913,5581,23924,3246,5725,28753,4483,9551,41052,3609,7719,21413,6951,8383,41423
EQB42_RS07710,17,20,47,23,68,106,23,49,87,34,58,63,32,104,70,23,48,114
EQB42_RS07715,389,239,740,535,940,1278,436,763,1279,682,864,1025,510,1444,838,653,821,1473
EQB42_RS07720,451,300,559,675,661,927,634,575,890,918,730,783,593,1029,603,812,716,1159
EQB42_RS07725,379,237,382,520,442,621,396,429,628,576,577,577,371,647,417,573,509,746
EQB42_RS07730,105,135,120,114,127,133,130,155,135,239,188,228,110,167,111,112,170,166
EQB42_RS07735,248,161,133,175,143,162,214,146,149,339,218,195,152,212,115,209,175,225
EQB42_RS07740,59,35,39,44,58,91,82,53,65,98,53,51,50,108,46,45,39,83
EQB42_RS07745,2127,1704,2205,2350,1882,2496,2208,1844,2249,3043,2697,3328,2100,2641,1886,2504,2369,3432
EQB42_RS07750,91,32,36,72,52,88,122,45,61,240,53,46,135,107,46,105,53,80
EQB42_RS00780,148,6388,5179,77,6431,7896,120,7460,5798,147,6280,4974,91,6994,3324,83,4751,5963
EQB42_RS07755,5551,5170,8255,6516,11508,11486,8314,8895,12607,12801,11563,10473,7281,16447,9165,7842,10328,16552
EQB42_RS07760,2166,842,882,2715,807,996,1717,807,906,2242,1197,1170,1921,1161,732,3563,1221,1432
EQB42_RS07765,11304,8384,9210,6372,6575,9238,11267,6211,8765,15721,8703,11665,6307,7344,4958,7755,7902,10491
EQB42_RS07770,30033,22536,37075,20232,22218,30745,29081,20094,29891,31368,39446,32016,21896,27739,15307,24211,30138,48136
EQB42_RS07775,11,13,13,15,18,11,14,12,19,19,19,19,11,17,7,16,14,27
EQB42_RS07780,430,310,229,395,260,281,362,280,251,477,348,423,257,275,208,429,361,361
EQB42_RS07785,284,187,146,333,131,160,232,163,166,320,184,225,179,165,130,304,186,195
EQB42_RS07790,1539,623,661,1045,697,732,1260,751,716,1902,980,842,616,735,436,1055,897,1001
EQB42_RS07795,109,371,445,181,552,564,152,640,598,243,808,671,90,899,452,182,689,870
EQB42_RS07800,1109,4549,6667,1961,7952,7762,1285,8306,7925,2151,10593,8966,1210,13007,6636,1802,9479,11813
EQB42_RS00785,4631,22765,18516,4370,17922,20804,4509,21428,16370,5376,19370,17642,3072,17062,10822,5150,16500,21170
EQB42_RS07805,369,246,432,482,383,442,331,426,488,440,564,628,351,466,336,514,462,688
EQB42_RS07810,190,167,262,254,243,277,223,236,315,318,313,356,188,291,245,275,302,396
EQB42_RS07815,339,296,281,395,285,302,306,285,308,442,452,499,244,391,244,358,441,467
EQB42_RS07820,339,145,99,277,104,102,325,100,108,394,155,119,221,105,97,262,125,151
EQB42_RS07825,1666,628,878,1973,809,954,1441,778,931,1946,1133,1358,1220,819,618,1855,958,1354
EQB42_RS07830,1069,393,960,1437,941,1129,990,819,1110,1522,1302,1476,943,1030,781,1500,1114,1514
EQB42_RS07835,2204,2869,2417,2556,2359,2561,1917,2725,2377,2503,3308,3388,1466,3035,2162,2536,3237,3729
EQB42_RS07840,416,359,276,269,340,314,412,368,357,645,458,382,246,484,271,375,421,453
EQB42_RS07845,10,7,15,6,12,20,14,16,23,13,23,16,11,25,8,7,13,28
EQB42_RS07850,198,121,187,152,249,312,231,251,238,465,321,259,149,386,192,185,264,334
EQB42_RS00790,641,128120,109341,422,77584,102951,476,86115,75689,558,92651,104765,289,41248,57424,519,72949,107042
EQB42_RS07855,603,166,174,898,181,242,721,199,245,901,246,278,649,290,154,933,291,287
EQB42_RS07860,621,116,160,818,177,194,649,171,159,735,186,213,622,230,134,966,198,236
EQB42_RS07865,1177,794,1229,1634,1323,1563,1333,1070,1641,1934,1551,1626,1607,1539,1070,2063,1332,2029
EQB42_RS07870,5426,2430,4623,7148,4668,6151,6115,4138,6209,8162,5695,6375,6953,6062,4390,9308,4861,7740
EQB42_RS07875,537,693,1300,736,1176,1667,565,1266,1506,769,1382,1909,575,1522,1127,929,1364,2069
EQB42_RS07880,4117,10996,28959,6843,16118,27693,4256,18522,33125,4911,27018,41602,4114,22844,22234,6484,23195,41779
EQB42_RS07885,37109,60475,118770,23941,80242,111451,40481,67162,108247,36098,111506,167703,25548,56218,58340,34770,76847,137610
EQB42_RS07890,35888,59785,129289,24662,90841,126936,40967,73886,123405,37860,124029,181594,25949,62173,64229,37031,86527,155723
EQB42_RS07895,84961,90980,168816,55647,114828,162821,85897,93266,160520,73195,166085,236237,55396,76729,82138,85929,107904,197119
EQB42_RS07900,3439,12866,7161,6081,5299,7950,3528,7284,7280,2793,8423,9958,3474,8060,8557,5085,9180,14793
EQB42_RS00795,492,68202,79146,386,71353,99103,567,75413,104754,948,82706,78217,396,58161,60105,571,62079,93289
EQB42_RS07905,1908,1249,1980,2494,2195,3030,2008,2210,2672,3212,2338,2695,2007,3618,2239,2602,2423,3501
EQB42_RS07910,168,69,185,182,263,372,223,212,331,338,248,269,222,481,269,231,224,395
EQB42_RS07915,601,372,521,851,609,857,560,669,814,890,781,663,694,1347,686,877,824,1157
EQB42_RS07920,11462,21193,13650,17224,13455,12531,8737,13790,12988,10044,21891,13681,8564,15300,11541,15396,19610,20792
EQB42_RS07925,47,21,19,37,22,27,38,29,27,43,39,26,43,33,19,48,32,45
EQB42_RS07930,42,34,20,34,20,36,47,33,17,56,25,32,41,43,23,44,44,47
EQB42_RS07935,46,31,48,47,32,60,46,46,45,44,65,38,41,57,46,47,51,96
EQB42_RS07940,1991,9996,12478,2937,14140,17823,2166,15351,16766,3007,18636,15089,2405,24801,14880,2593,17459,25167
EQB42_RS07945,3271,4416,4930,4138,4533,6265,3092,4731,5492,4559,6079,5650,2735,6048,4054,4676,5411,7567
EQB42_RS07950,10723,14417,16589,14171,15441,20978,10414,16410,18529,15605,19563,19984,10272,23066,15340,16093,17979,26355
EQB42_RS00800,203,20621,31134,147,32840,47422,218,32476,47130,414,33859,34195,193,30236,30327,198,30133,46839
EQB42_RS07955,9755,11945,14949,12872,14316,20270,10067,14880,18322,14663,18774,18963,10116,21249,14377,15693,16854,25276
EQB42_RS07960,1642,1494,2305,2087,2141,3070,1590,2096,2643,2023,2471,2556,1722,3332,2101,2528,2363,3729
EQB42_RS07965,10317,7852,11067,13226,10294,14951,10392,10299,13418,14515,13296,13646,10278,14692,10360,15525,11879,18635
EQB42_RS07970,12468,7489,11433,16144,11037,15934,12616,11361,14263,16986,14099,14897,12394,17086,11483,18916,12972,19886
EQB42_RS07975,25708,15603,24099,39731,22278,32362,24311,22684,28989,31296,26734,31701,27832,34315,24348,42021,25894,40101
EQB42_RS07980,13025,9021,14991,20292,15126,22297,14556,13949,21163,20085,18219,20751,15134,21183,14042,22985,15972,26515
EQB42_RS07985,3037,7044,5662,2991,4979,6683,3183,5383,6004,3893,5811,7442,2632,6571,5074,3158,6136,8710
EQB42_RS07990,790,689,962,616,1018,1365,902,856,1277,1159,1161,1132,967,1296,923,975,947,1631
EQB42_RS07995,1724,1584,2291,1355,2202,3254,2125,2151,3008,2483,2539,2792,2228,3056,2361,1860,2228,3767
EQB42_RS08000,3251,4189,6013,3480,5662,6657,3251,5892,6412,4307,6829,7329,2847,7802,4915,3775,6533,8880
EQB42_RS00805,303,20785,28964,248,33560,46775,376,33682,46820,542,37535,34835,321,33155,34877,313,30724,46602
EQB42_RS08005,2118,3146,3210,2904,2776,3424,1814,2956,3309,2384,3792,3820,1708,3664,2525,2682,3513,4905
EQB42_RS08010,4317,6176,7049,6993,5901,7648,3810,6628,7373,5242,8109,9013,3864,7846,6070,6016,7766,10618
EQB42_RS08015,2875,4237,3529,2583,3039,3716,2616,3064,3214,3475,4566,5511,1915,3654,2928,2687,4086,5196
EQB42_RS08020,297,322,1045,6499,468,1479,309,509,1374,443,640,1292,379,748,1247,1780,599,2162
EQB42_RS08025,303,342,1130,7221,499,1760,314,510,1555,442,623,1534,383,744,1356,2092,600,2174
EQB42_RS08030,153,160,529,4472,214,944,154,254,823,250,283,641,176,363,684,1251,285,1160
EQB42_RS08035,39,49,169,1018,57,242,47,53,226,88,57,192,50,70,162,233,60,268
EQB42_RS08040,55,81,391,1712,108,472,56,101,420,115,122,375,81,130,327,402,127,572
EQB42_RS08045,79,87,302,2222,141,560,84,134,516,144,168,448,110,234,404,589,179,709
EQB42_RS08050,40,30,108,967,31,166,40,36,139,78,67,162,61,47,128,246,51,267
EQB42_RS00810,223,12756,18720,200,22546,30781,275,22666,27214,359,20995,20781,221,26160,23340,187,19744,30328
EQB42_RS08055,387,263,930,9116,330,1478,368,353,1433,522,510,1272,514,537,1298,2394,472,2129
EQB42_RS08060,423,224,855,9585,376,1443,451,366,1469,625,541,1246,528,480,1189,2779,474,2103
EQB42_RS08065,2642,461,1769,75741,559,2598,2697,586,2519,3349,932,2690,4471,772,1923,17118,741,3613
EQB42_RS08070,1751,372,995,39452,404,1632,1956,368,1532,2539,613,1514,3042,496,1019,11604,474,1891
EQB42_RS08075,761,106,319,17511,126,468,848,136,432,1031,212,470,1215,185,329,5377,280,599
EQB42_RS08080,33,25,54,643,26,75,44,17,41,42,26,69,33,42,61,373,36,133
EQB42_RS08085,55,31,76,1141,25,79,41,27,59,64,36,80,27,49,59,660,35,138
EQB42_RS08090,10,5,27,482,7,28,10,3,24,16,7,19,16,6,21,243,13,33
EQB42_RS08095,14,14,23,578,12,42,12,8,23,21,16,36,18,23,26,313,15,43
EQB42_RS08100,35,23,24,1438,13,43,24,15,40,31,15,42,29,25,30,673,17,68
EQB42_RS00815,190,10793,16052,130,20724,28547,259,19914,25019,372,19245,17330,191,23887,20775,151,18274,28003
EQB42_RS08105,9,12,15,133,8,17,6,4,17,4,6,31,1,10,16,47,8,18
EQB42_RS08110,1020,231,815,7071,292,1080,1042,308,1168,1249,613,1478,1800,311,789,3914,458,1791
EQB42_RS08115,9,10,11,28,6,13,15,5,18,13,9,15,13,5,7,21,10,13
EQB42_RS08120,244,877,1653,424,1554,2474,271,1545,2174,585,1390,2316,242,3013,1186,336,1557,2123
EQB42_RS08125,86,242,390,115,465,716,100,439,666,158,392,536,74,944,364,79,513,669
EQB42_RS08130,24,87,151,15,258,360,40,204,330,51,200,156,52,486,229,26,198,328
EQB42_RS08135,1182,1515,3043,1334,5104,7177,1733,3599,6495,2681,4017,4009,1981,9743,4260,1654,3847,7132
EQB42_RS08140,996,830,2148,1386,2883,4277,1183,2314,3999,1810,2704,2767,1515,5584,2741,1475,2524,4826
EQB42_RS08145,295,253,687,429,854,1286,468,715,1222,595,861,890,518,1683,799,487,840,1492
EQB42_RS08150,3586,5357,7536,5533,8907,10384,3588,8912,9878,6132,10991,10158,4102,13969,7043,5599,10486,13006
EQB42_RS00820,497,32127,39730,288,49559,65178,598,50201,58769,892,48705,42310,382,56967,50140,382,45293,69125
EQB42_RS08155,3388,4616,7257,5429,7864,9671,3508,8337,9330,5858,10447,10012,4124,12976,6906,5242,9686,12259
EQB42_RS08160,17577,16585,21312,23951,21962,25373,16668,21328,26489,22518,33618,29591,18099,31293,19997,24596,28984,36769
EQB42_RS08165,40,51,160,202,82,249,36,76,206,63,90,192,51,130,173,81,92,239
EQB42_RS08170,171,307,663,882,304,1003,150,361,908,225,416,882,214,474,581,414,453,1019
EQB42_RS08175,106,181,402,546,229,725,133,223,618,190,309,536,143,360,420,282,239,588
EQB42_RS08180,182,170,474,695,283,822,176,273,721,232,367,605,159,381,481,358,328,783
EQB42_RS08185,62,94,237,314,157,457,66,166,441,94,210,345,82,245,304,173,217,422
EQB42_RS08190,87,129,311,247,174,495,85,183,451,127,275,382,70,346,347,178,293,602
EQB42_RS08195,6277,10252,10770,7781,10293,13206,5602,11272,11513,7175,13480,14016,5852,15000,10233,8320,12917,17844
EQB42_RS08200,1860,2828,3848,2492,3936,4972,1794,4233,4705,2603,4772,5305,2195,5420,3675,2719,4435,6502
EQB42_RS00825,1,55,93,2,125,180,5,117,165,4,110,78,2,271,166,3,85,169
EQB42_RS08205,2097,2667,4022,3201,4011,5227,2264,4154,4801,2879,4702,5514,2611,5584,3838,3428,4483,6914
EQB42_RS08210,2181,2901,4354,3620,4175,5320,2128,4163,5197,3172,5575,6416,2408,5681,4173,3528,4720,7471
EQB42_RS08215,873,999,1431,1591,1432,1507,812,1377,1667,1100,1999,2335,894,1575,1276,1412,1741,2282
EQB42_RS08220,276,799,803,352,877,869,252,1460,964,312,1698,2233,188,1700,840,258,2302,1683
EQB42_RS08225,704,1593,1766,745,2001,1788,627,3346,2292,735,3984,4866,487,3933,1808,673,5117,3940
EQB42_RS08230,1473,2217,2479,1568,2914,2733,1349,5117,3359,1527,5743,6668,1022,6385,2627,1343,7398,5326
EQB42_RS08235,415,1955,953,603,6521,1073,330,7552,1228,468,9994,1959,319,7246,833,494,6573,1714
EQB42_RS08240,298,1805,693,395,6264,756,273,7267,870,302,9261,1552,222,7649,560,381,6424,1334
EQB42_RS08245,19,306,35,23,1231,69,27,1551,62,32,1959,189,17,1888,54,23,1519,113
EQB42_RS08250,2,0,3,10,2,9,12,3,6,12,2,7,10,4,4,6,8,10
EQB42_RS00830,3,42,84,4,121,181,6,121,150,9,126,70,7,206,143,8,111,190
EQB42_RS08255,847,649,1007,991,984,1066,784,1066,1054,977,1280,1637,739,1296,838,1113,1221,1584
EQB42_RS08260,1269,386,864,3107,926,1159,1356,750,1269,1553,1395,1526,2075,768,873,2467,960,1828
EQB42_RS08265,6727,2511,3649,39249,3217,4714,6895,2301,4927,7125,5015,7302,7997,1842,2821,16177,3166,6601
EQB42_RS08270,3,2,1,2,1,6,5,4,4,6,4,2,2,3,8,2,3,2
EQB42_RS08275,4145,1488,1611,8188,2281,2060,4126,1694,1933,5463,3035,2854,4160,1359,1173,5156,2100,2686
EQB42_RS08280,2578,1035,1164,5802,1599,1539,2521,1186,1283,3711,2249,2041,2632,1091,899,3721,1547,2057
EQB42_RS08285,2181,4222,7157,3047,8049,9160,2465,7792,8538,3506,8087,9020,2770,12443,6984,2896,8126,11938
EQB42_RS08290,2651,3897,5069,3692,5608,6285,2924,5417,6656,4074,6933,7198,3147,7672,4886,3172,5728,8833
EQB42_RS08295,444,567,671,416,661,868,439,606,834,588,843,803,354,890,536,458,714,1003
EQB42_RS08300,625,903,1203,742,1112,1530,786,1061,1431,1054,1218,1329,607,1630,990,835,1348,1968
EQB42_RS00835,34,277,427,14,615,877,37,602,727,63,537,377,39,1000,743,31,504,900
EQB42_RS08305,409,466,699,480,672,921,501,712,979,754,956,918,449,1021,604,580,824,1117
EQB42_RS08310,588,474,850,629,878,1042,649,765,1082,830,1095,1165,577,1291,762,689,1040,1276
EQB42_RS08315,24942,12474,16118,32320,16396,21014,27128,15394,17939,36305,21186,22137,29237,21613,13816,35749,18375,26605
EQB42_RS08320,6428,2507,3870,8417,4263,5454,7403,3597,4772,10795,5302,5473,8514,5457,3602,9158,4531,6625
EQB42_RS08325,8584,1698,2844,10516,3880,5110,10356,3128,4077,15118,3960,3649,11865,5873,2936,12538,3622,5268
EQB42_RS08330,4334,710,1561,5510,2259,3126,5210,1777,2404,7753,2048,1958,6216,3805,1882,6545,2005,3008
EQB42_RS08335,4160,1426,3241,6422,4441,5413,5587,3490,4913,8988,4315,3908,6761,6781,3500,7131,4274,6208
EQB42_RS08340,4082,4719,3340,4106,3661,3766,3968,3513,3342,5370,5019,4466,3431,3702,2950,4483,4521,5678
EQB42_RS08345,6601,6996,5227,6786,5741,5863,6671,5724,4955,8324,8283,7477,6152,7015,5104,7047,7650,9197
EQB42_RS08350,158141,38436,30613,133836,31355,32304,142238,34175,29162,154772,40340,39781,108444,36858,24204,172060,38106,45912
EQB42_RS00840,799,1728,3373,877,1775,3888,694,1657,3029,802,2105,6159,552,2523,1999,667,2048,3750
EQB42_RS08355,30,15,23,31,23,28,49,26,33,68,40,33,26,35,23,39,28,28
EQB42_RS08360,1012,213,186,892,182,186,856,145,160,977,225,267,711,145,121,972,185,268
EQB42_RS08365,776,181,140,503,171,157,642,118,157,675,198,187,386,155,115,468,172,218
EQB42_RS08370,529,1783,2661,919,2938,4055,634,2974,3779,1153,3185,3268,571,4760,3181,730,3223,5164
EQB42_RS08375,292,832,1455,628,1763,2544,372,1688,2334,754,1931,2006,433,3009,1964,533,1962,3075
EQB42_RS08380,590,604,1126,1028,1377,2001,736,1041,1654,1117,1307,1514,821,1831,1149,1066,1126,2096
EQB42_RS08385,839,889,1598,1483,2063,3207,1208,1540,2895,1811,2176,2309,1218,2802,1786,1637,1860,3345
EQB42_RS08390,812,944,1749,1508,2301,3443,1280,1784,3026,1806,2146,2501,1280,3488,2144,1715,1981,3643
EQB42_RS08395,1083,915,2032,1966,2534,3908,1638,1931,3672,2411,2667,2977,1803,4044,2547,2125,2255,4391
EQB42_RS08400,800,613,1394,1336,1595,2741,1116,1232,2348,1749,1735,1977,1338,2601,1671,1592,1454,2800
EQB42_RS00845,2097,4588,7615,2645,2889,7618,1894,2880,5934,2348,4347,14473,1446,3854,3615,1861,4485,8048
EQB42_RS08405,2284,1938,3817,3959,3981,6461,2981,3551,5762,4346,4676,5244,3341,6503,4445,4333,4366,7592
EQB42_RS08410,1149,1058,1766,2021,1784,2753,1349,1718,2410,1726,2138,2647,1482,2649,1909,1973,1969,3246
EQB42_RS08415,2801,2509,3372,4249,3292,4563,2983,3071,4262,4057,4372,5042,3207,4753,3496,4468,4122,6171
EQB42_RS08420,729,637,861,1139,767,1196,810,738,1206,1049,1140,1382,805,1009,974,1179,1202,1634
EQB42_RS08425,683,236,512,672,539,691,655,598,811,790,777,522,651,741,744,878,716,1124
EQB42_RS08430,3785,1605,3171,3506,3274,4482,3979,3888,4527,4918,4203,3317,3724,4830,4677,4774,3999,6788
EQB42_RS08435,2586,1025,1916,2303,2191,3058,2831,2452,3198,3858,2425,1893,2262,3369,2976,3030,2371,4559
EQB42_RS08440,191,617,648,260,584,738,189,576,761,313,710,748,192,720,545,159,609,978
EQB42_RS08445,263,952,972,373,895,1187,317,893,1086,434,1019,1221,294,1225,959,272,1066,1596
EQB42_RS08450,2767,8482,8917,4077,7918,11246,3100,8812,10730,4490,9436,10737,2737,11178,8934,2660,9405,15014
EQB42_RS00850,1982,4101,4117,2849,3064,4787,1709,2885,3635,2460,4174,6371,1355,3606,3389,2200,3690,5699
EQB42_RS08455,2226,5819,6502,3273,6258,9716,2615,6868,9055,4194,7402,8170,2493,9103,7538,2315,7365,12396
EQB42_RS08460,1867,2732,3924,2315,4376,7633,2446,4201,7068,3957,4833,5603,2542,6718,5275,1981,4626,9157
EQB42_RS08465,196,197,308,260,321,771,285,352,694,479,382,462,268,566,462,227,341,748
EQB42_RS08470,896,801,1492,1143,1558,3239,1025,1473,2969,1829,1612,2082,1053,2357,1853,959,1483,3489
EQB42_RS08475,1320,2019,2938,1925,2772,5343,1468,2740,5119,2991,3417,3972,1530,4077,3790,1474,3016,6450
