gene,IU1824.1,IU1824.2,IU1824.4,IU9036.1,IU9036.3,IU9036.4
Inter.NC_008533.1.734195.82,0,0,1,0,0,0
Inter.NC_008533.1.1878979.18,1,0,0,2,0,2
Inter.NC_008533.1.1028489.11,1,0,0,0,0,0
Inter.NC_008533.0.768471.11,29,32,33,21,19,20
Inter.NC_008533.0.1977181.21,0,0,0,1,1,0
Inter.NC_008533.0.1709836.5,0,0,0,1,0,0
Inter.NC_008533.1.1015892.39,1,0,0,0,0,0
Inter.NC_008533.0.1258127.15,1,0,0,0,1,1
Inter.NC_008533.1.1442272.0,1,0,0,0,0,0
Inter.NC_008533.0.1994815.97,1,0,0,0,0,0
Inter.NC_008533.0.1275753.64,0,0,1,1,0,0
Inter.NC_008533.1.1028489.184,0,0,0,0,1,0
Inter.NC_008533.0.2030998.3,0,0,0,0,0,0
Inter.NC_008533.0.1678487.68,2,8,2,3,2,3
Inter.NC_008533.0.1932836.18,0,0,0,1,0,0
Inter.NC_008533.1.916617.154,0,0,0,0,0,1
Inter.NC_008533.1.700465.135,0,2,0,0,0,1
Inter.NC_008533.1.65525.144,1,1,0,0,0,2
Inter.NC_008533.1.179084.0,0,0,0,0,0,0
Inter.NC_008533.1.104786.58,0,0,1,0,1,0
Inter.NC_008533.1.1487549.0,0,0,0,0,0,0
Inter.NC_008533.1.300862.47,0,0,0,0,0,0
Inter.NC_008533.0.1609823.48,0,1,0,0,0,0
Inter.NC_008533.1.35663.46,0,0,0,0,0,0
Inter.NC_008533.0.1850193.57,0,1,0,0,1,0
Inter.NC_008533.1.179084.291,0,1,1,0,1,0
Inter.NC_008533.0.941643.0,2,2,4,4,3,4
Inter.NC_008533.0.636860.0,0,1,0,0,0,0
ABJ54124.1,30,28,27,34,24,29
Inter.NC_008533.1.361081.44,0,0,1,0,1,0
Inter.NC_008533.1.1015892.60,0,0,3,0,0,0
Inter.NC_008533.1.412178.0,0,1,0,0,0,0
Inter.NC_008533.1.1907070.63,2,4,3,3,1,4
ABJ54551.1,22,16,21,23,18,20
Inter.NC_008533.0.1297119.14,0,1,0,0,0,0
ABJ55172.1,36,31,34,39,25,30
Inter.NC_008533.0.997969.16,0,0,0,0,0,0
Inter.NC_008533.0.800304.19,0,1,0,0,0,0
Inter.NC_008533.1.310564.36,0,0,0,0,1,0
Inter.NC_008533.1.916617.73,3,3,2,9,3,7
Inter.NC_008533.1.505160.5,0,0,0,1,0,1
Inter.NC_008533.0.636860.9,1,0,0,0,1,0
Inter.NC_008533.1.1028489.149,0,0,0,0,0,1
Inter.NC_008533.1.382966.46,0,1,0,0,0,1
Inter.NC_008533.0.883695.8,1,0,0,1,0,0
Inter.NC_008533.0.1479761.210,0,0,0,0,0,0
Inter.NC_008533.0.1415114.115,0,1,0,0,0,0
Inter.NC_008533.1.1539375.18,3,4,2,2,1,3
Inter.NC_008533.0.800304.15,0,0,0,0,0,0
Inter.NC_008533.1.1640619.17,2,1,0,1,1,0
Inter.NC_008533.0.1897432.21,0,0,0,0,0,1
Inter.NC_008533.0.1321450.3,0,0,0,0,0,1
Inter.NC_008533.1.781756.15,1,0,0,0,0,0
Inter.NC_008533.0.1586901.72,0,0,0,0,0,1
Inter.NC_008533.1.372903.8,0,0,0,1,1,0
ABJ54604.1,1,2,1,4,2,5
Inter.NC_008533.0.1956770.38,0,0,0,0,0,0
Inter.NC_008533.0.1331536.38,10,4,2,4,3,4
Inter.NC_008533.0.1321450.43,0,1,0,1,1,0
Inter.NC_008533.0.1666224.0,2,0,4,5,2,2
ABJ54609.1,20,38,41,38,50,33
Inter.NC_008533.0.340226.10,1,2,1,1,1,1
Inter.NC_008533.0.1246329.79,0,0,0,0,0,0
Inter.NC_008533.0.226816.3,0,0,0,0,0,1
Inter.NC_008533.0.1415114.14,0,0,0,0,0,1
Inter.NC_008533.0.1897432.22,1,0,0,0,0,0
Inter.NC_008533.1.113089.6,0,0,0,0,0,0
Inter.NC_008533.0.989688.47,0,0,0,0,0,0
ABJ55007.1,13,14,19,11,10,9
Inter.NC_008533.1.746571.55,0,0,0,0,0,0
Inter.NC_008533.0.213160.17,0,1,0,1,0,0
ABJ54334.1,135,88,140,159,120,112
Inter.NC_008533.0.1216026.238,1,0,1,0,0,0
Inter.NC_008533.0.1084820.67,1,1,0,0,1,0
Inter.NC_008533.1.779281.20,61,24,23,76,26,90
ABJ54807.1,72,69,41,85,108,72
Inter.NC_008533.0.728793.5,0,0,1,1,0,2
Inter.NC_008533.1.1956305.1,0,1,1,0,0,0
ABJ53908.1,7,9,6,5,8,11
Inter.NC_008533.1.448351.31,0,0,0,0,0,0
Inter.NC_008533.1.1887252.6,2,2,1,1,0,1
Inter.NC_008533.0.29603.3,1,0,0,1,0,1
Inter.NC_008533.0.1750693.14,0,0,0,0,0,1
Inter.NC_008533.1.1603959.0,4,1,0,3,3,3
Inter.NC_008533.0.1415114.74,1,1,0,0,0,0
Inter.NC_008533.1.479581.64,0,1,0,0,2,1
ABJ55072.1,33,26,20,24,36,31
Inter.NC_008533.1.518221.189,2,0,0,1,4,1
Inter.NC_008533.0.1455480.3,0,0,1,1,0,0
Inter.NC_008533.1.160129.28,0,0,0,0,0,1
Inter.NC_008533.1.1395452.15,0,0,0,1,0,1
Inter.NC_008533.1.666908.171,1,0,1,0,0,0
ABJ54793.1,1,2,3,2,2,0
Inter.NC_008533.1.734195.14,2,0,1,1,0,1
Inter.NC_008533.1.1000029.21,0,0,0,0,0,1
Inter.NC_008533.0.1176081.16,0,0,1,0,0,0
Inter.NC_008533.0.1667285.20,1,0,0,0,0,0
Inter.NC_008533.0.744747.7,0,0,0,0,1,0
ABJ54624.1,17,24,17,22,8,14
Inter.NC_008533.1.300862.69,0,0,1,0,0,0
Inter.NC_008533.0.34462.4,5,4,5,6,3,4
Inter.NC_008533.1.479581.219,0,0,0,2,0,0
Inter.NC_008533.0.1343356.29,0,0,0,0,0,0
Inter.NC_008533.1.423164.3,2,3,1,1,2,2
Inter.NC_008533.1.1005112.69,0,0,0,0,1,0
Inter.NC_008533.1.1165457.2,6,7,6,5,3,4
Inter.NC_008533.1.0.82,0,0,1,0,0,0
Inter.NC_008533.1.1539375.20,0,2,1,1,2,0
Inter.NC_008533.0.1540553.0,6,0,1,5,1,0
ABJ54289.1,28,29,17,37,26,30
Inter.NC_008533.1.1640619.28,1,1,0,1,1,1
Inter.NC_008533.1.382966.98,0,0,1,1,0,0
Inter.NC_008533.0.1145128.35,1,0,0,0,0,0
Inter.NC_008533.0.1084820.26,0,0,0,0,0,0
Inter.NC_008533.0.1331536.77,0,0,1,0,1,0
Inter.NC_008533.0.1415114.175,0,0,0,0,0,1
Inter.NC_008533.0.176004.11,0,0,0,0,0,0
Inter.NC_008533.0.1415114.55,0,0,1,0,0,0
Inter.NC_008533.1.666908.154,1,1,0,3,1,0
Inter.NC_008533.1.1594586.0,0,1,0,2,2,0
Inter.NC_008533.0.1504856.236,0,1,0,1,0,0
ABJ54976.1,54,54,43,55,59,61
Inter.NC_008533.1.730313.5,0,0,1,0,0,0
Inter.NC_008533.0.1994815.46,1,0,0,0,1,0
Inter.NC_008533.1.1525469.2,2,0,2,0,0,0
Inter.NC_008533.1.1878979.24,1,1,0,0,2,0
Inter.NC_008533.0.530829.3,2,1,0,1,0,0
Inter.NC_008533.1.1285108.1,0,1,0,0,2,1
Inter.NC_008533.0.1084820.60,1,0,0,0,0,0
Inter.NC_008533.1.949173.256,0,0,1,0,0,0
Inter.NC_008533.0.1818322.101,0,0,0,0,0,0
Inter.NC_008533.1.343145.168,1,0,0,0,0,0
Inter.NC_008533.1.1796845.0,0,0,0,0,0,0
Inter.NC_008533.1.653374.1,0,3,3,5,6,3
Inter.NC_008533.0.1994815.24,2,0,0,1,0,0
Inter.NC_008533.1.666908.76,0,0,0,1,0,0
Inter.NC_008533.1.0.174,0,0,0,0,0,0
Inter.NC_008533.1.1178659.14,0,3,0,1,1,0
Inter.NC_008533.0.122143.0,2,2,0,0,2,1
Inter.NC_008533.0.652374.13,0,0,0,0,1,0
Inter.NC_008533.1.1286983.13,0,0,0,0,0,0
Inter.NC_008533.0.1650472.7,0,0,0,0,0,0
Inter.NC_008533.0.1504856.292,2,0,1,0,0,1
Inter.NC_008533.0.1439453.66,0,0,0,0,0,0
Inter.NC_008533.1.700465.163,0,0,0,0,0,0
Inter.NC_008533.0.813623.18,0,0,0,1,0,0
Inter.NC_008533.1.1605802.12,0,0,0,0,0,0
Inter.NC_008533.1.1556243.23,0,1,0,0,0,0
Inter.NC_008533.0.140003.1,1,0,1,1,0,0
Inter.NC_008533.1.65525.121,0,0,0,0,0,0
Inter.NC_008533.1.1565610.0,1,1,2,0,0,3
ABJ53879.1,12,12,14,9,10,7
Inter.NC_008533.1.617124.136,0,0,0,0,0,0
Inter.NC_008533.1.870383.109,2,1,0,1,0,2
Inter.NC_008533.0.823899.20,144,163,152,147,173,169
Inter.NC_008533.1.666908.130,1,0,1,0,0,0
Inter.NC_008533.0.898833.0,9,15,4,7,9,0
Inter.NC_008533.0.959869.0,1,0,0,1,0,0
Inter.NC_008533.0.730753.0,1,3,3,0,2,2
Inter.NC_008533.0.809280.4,2,5,3,1,3,2
Inter.NC_008533.1.745583.0,0,1,0,0,0,0
Inter.NC_008533.1.179084.79,1,0,0,0,0,0
Inter.NC_008533.1.518221.82,0,0,0,1,0,1
Inter.NC_008533.0.1302540.21,0,0,1,0,0,0
Inter.NC_008533.0.1504856.77,0,0,0,0,1,0
Inter.NC_008533.1.1695563.25,0,0,1,0,0,0
Inter.NC_008533.1.717143.49,1,1,1,0,0,2
Inter.NC_008533.0.1415114.167,1,1,1,0,0,0
Inter.NC_008533.1.343145.162,0,0,0,0,1,0
Inter.NC_008533.0.767107.1,131,134,119,131,118,68
Inter.NC_008533.1.179084.289,7,2,4,4,2,5
Inter.NC_008533.1.588008.174,0,0,0,0,1,0
Inter.NC_008533.0.1309679.7,0,0,0,0,0,0
Inter.NC_008533.0.1415114.90,1,0,0,1,0,0
ABJ53622.1,14,21,15,13,12,6
Inter.NC_008533.0.662009.15,0,0,0,0,0,0
Inter.NC_008533.1.757283.154,1,0,0,0,0,0
Inter.NC_008533.0.1121098.1,0,0,1,0,0,0
Inter.NC_008533.0.1598143.52,0,1,0,0,0,0
Inter.NC_008533.0.126429.9,0,2,2,0,2,0
Inter.NC_008533.1.247146.34,0,1,0,1,1,1
ABJ54832.1,23,23,18,19,6,14
Inter.NC_008533.0.1667285.36,0,0,0,0,0,0
ABJ53783.1,25,25,27,23,27,21
Inter.NC_008533.1.1260542.0,1,2,1,5,1,2
Inter.NC_008533.0.537864.25,0,2,1,1,1,0
Inter.NC_008533.1.448351.37,0,0,0,0,0,0
Inter.NC_008533.0.118109.4,0,0,0,0,0,0
Inter.NC_008533.0.1397152.11,0,0,0,1,0,0
Inter.NC_008533.0.614368.5,0,0,2,0,1,0
Inter.NC_008533.0.1653712.6,0,0,0,0,1,0
Inter.NC_008533.0.727105.6,0,2,1,3,1,0
Inter.NC_008533.0.1913475.41,0,0,0,0,0,0
Inter.NC_008533.0.20118.10,1,3,1,1,0,0
Inter.NC_008533.1.300862.40,2,0,1,0,1,0
Inter.NC_008533.1.137708.199,0,0,1,0,0,1
Inter.NC_008533.0.1331536.41,1,1,1,2,1,1
Inter.NC_008533.0.883695.26,0,1,0,0,0,0
ABJ55474.1,208,209,194,230,227,178
Inter.NC_008533.0.1048680.173,1,0,0,0,0,0
Inter.NC_008533.0.1479761.123,2,1,0,0,0,0
Inter.NC_008533.0.1889188.49,1,0,0,0,0,1
Inter.NC_008533.0.1667285.42,0,1,0,0,0,0
Inter.NC_005022.0.0.0,0,0,1,1,2,2
Inter.NC_008533.1.35663.2,0,0,0,0,0,0
Inter.NC_008533.0.467360.0,0,0,0,0,0,0
Inter.NC_008533.0.1558696.106,0,0,0,0,0,0
ABJ53923.1,1133,1059,844,823,589,623
Inter.NC_008533.0.140003.8,1,0,0,1,0,0
Inter.NC_008533.0.1504856.15,0,0,0,0,0,0
Inter.NC_008533.0.93647.28,5,1,2,5,2,5
Inter.NC_008533.0.1750693.72,0,0,0,1,0,0
Inter.NC_008533.1.1476328.26,4,1,0,0,1,2
Inter.NC_008533.1.788482.66,0,0,0,0,0,0
Inter.NC_008533.0.394656.18,1,1,1,1,0,3
Inter.NC_008533.1.2033704.37,0,0,0,0,0,1
Inter.NC_008533.1.361081.75,1,0,0,2,0,1
Inter.NC_008533.1.247146.103,0,0,0,0,2,0
Inter.NC_008533.1.104786.16,0,1,0,0,0,0
Inter.NC_008533.0.1349452.253,0,0,0,0,0,0
Inter.NC_008533.0.394656.3,0,1,0,1,2,4
Inter.NC_008533.1.518221.177,1,0,0,0,0,0
Inter.NC_008533.0.744747.11,0,0,0,0,0,0
Inter.NC_008533.0.1818322.299,0,0,0,0,0,0
Inter.NC_008533.1.247146.31,0,0,0,0,0,0
Inter.NC_008533.0.1994815.121,1,0,0,0,0,0
Inter.NC_008533.1.104786.45,0,0,0,0,0,0
Inter.NC_008533.0.1376376.47,0,1,0,0,0,0
Inter.NC_008533.1.1876436.21,0,0,1,0,0,0
Inter.NC_008533.0.796404.0,0,0,0,1,1,1
Inter.NC_008533.0.1994815.9,1,0,0,0,1,0
Inter.NC_008533.0.1216026.231,0,0,0,1,0,0
Inter.NC_008533.0.631210.0,1,1,1,2,1,0
Inter.NC_008533.0.1504856.273,1,0,0,0,0,0
Inter.NC_008533.1.310564.15,0,0,0,0,1,0
Inter.NC_008533.0.1048680.165,0,0,0,0,0,1
Inter.NC_008533.0.1190379.153,0,0,0,1,0,0
Inter.NC_008533.0.1214823.8,1,0,1,1,1,0
Inter.NC_008533.1.949173.255,0,0,0,0,0,1
Inter.NC_008533.0.1349452.123,0,0,0,1,1,0
Inter.NC_008533.0.1048680.60,0,0,1,0,0,0
ABJ54951.1,497,495,477,512,518,473
Inter.NC_008533.0.1479761.18,1,0,0,0,0,0
ABJ54640.1,57,51,41,47,35,53
Inter.NC_008533.0.1048680.131,1,0,0,0,0,0
Inter.NC_008533.1.435802.98,0,0,0,1,0,0
Inter.NC_008533.1.1662045.40,0,0,1,0,0,0
Inter.NC_008533.1.788482.101,0,0,0,0,0,2
ABJ55132.1,49,33,25,50,41,28
Inter.NC_008533.0.1994815.142,1,0,0,0,0,0
Inter.NC_008533.1.1567671.0,0,1,3,0,0,0
Inter.NC_008533.1.666908.15,1,1,1,1,1,4
Inter.NC_008533.1.35663.84,0,0,1,0,0,1
Inter.NC_008533.1.617124.175,0,0,0,0,1,1
Inter.NC_008533.0.1315297.22,1,1,0,2,0,0
Inter.NC_008533.1.179084.272,1,0,0,0,0,0
Inter.NC_008533.0.1275753.39,2,0,0,1,0,1
Inter.NC_008533.0.1770050.12,0,0,1,0,0,0
Inter.NC_008533.0.1216026.38,0,1,0,0,0,0
ABJ54728.1,303,258,192,289,263,237
Inter.NC_008533.0.1376376.69,0,0,2,0,0,0
Inter.NC_008533.0.662009.39,0,1,0,0,0,0
Inter.NC_008533.1.1105463.4,1,0,0,0,0,0
Inter.NC_008533.0.1331536.48,0,0,0,1,0,0
Inter.NC_008533.1.1739100.22,0,0,0,0,0,0
Inter.NC_008533.1.310564.198,0,1,0,0,0,0
Inter.NC_008533.0.1709836.141,2,1,0,0,0,0
Inter.NC_008533.0.1994815.127,0,0,0,0,0,1
Inter.NC_008533.0.1818322.189,0,0,0,0,0,0
Inter.NC_008533.0.626916.1,2,6,6,2,9,3
Inter.NC_008533.0.777841.7,0,1,2,1,1,0
Inter.NC_008533.0.146382.1,0,1,1,0,0,1
Inter.NC_008533.0.1405462.21,1,0,1,0,1,0
Inter.NC_008533.0.1309679.41,0,1,0,0,0,0
Inter.NC_008533.0.60474.22,1,0,1,0,0,0
Inter.NC_008533.0.537864.9,1,0,0,2,1,0
Inter.NC_008533.0.926422.2,1,1,2,2,3,2
Inter.NC_008533.1.263176.1,0,0,0,0,0,0
Inter.NC_008533.1.757283.13,0,0,0,0,0,1
Inter.NC_008533.1.218389.29,0,0,0,1,0,0
Inter.NC_008533.1.343145.72,0,1,0,0,1,1
Inter.NC_008533.1.588008.131,3,0,0,2,0,2
Inter.NC_008533.0.1190379.109,0,0,0,1,0,0
Inter.NC_008533.1.1213271.0,0,0,0,0,0,0
Inter.NC_008533.1.1878979.14,1,0,0,0,1,0
Inter.NC_008533.1.617124.8,1,1,0,0,1,0
Inter.NC_008533.0.1558696.72,1,0,0,0,1,0
Inter.NC_008533.0.1447242.61,2,2,0,1,0,0
Inter.NC_008533.1.746571.26,1,0,0,0,0,0
Inter.NC_008533.0.1586901.25,0,0,0,0,0,0
Inter.NC_008533.0.1479761.162,1,2,0,1,0,2
ABJ54064.1,124,120,125,156,117,124
Inter.NC_008533.0.1321450.62,0,2,0,0,1,1
Inter.NC_008533.1.1686505.1,0,0,0,0,0,1
Inter.NC_008533.0.44056.0,0,0,0,0,0,1
Inter.NC_008533.0.1048680.43,0,0,0,0,1,1
Inter.NC_008533.1.1640619.2,0,0,0,0,1,0
Inter.NC_008533.0.1405462.28,0,0,1,1,0,1
Inter.NC_008533.0.711604.0,0,2,0,2,0,0
Inter.NC_008533.1.466243.47,0,0,0,1,0,1
Inter.NC_008533.0.1913475.39,0,0,0,0,1,0
ABJ53779.1,170,140,140,116,139,145
Inter.NC_008533.1.425822.18,0,0,0,0,0,0
Inter.NC_008533.0.716822.3,0,1,0,0,0,1
Inter.NC_008533.0.1709836.60,0,0,0,1,0,0
Inter.NC_008533.0.1376376.100,1,0,0,0,0,0
Inter.NC_008533.1.1005112.88,0,0,0,1,0,0
Inter.NC_008533.0.1504856.186,1,0,0,0,0,0
ABJ54841.1,442,525,514,480,610,426
Inter.NC_008533.0.170022.32,0,0,0,0,0,1
Inter.NC_008533.1.179084.305,4,1,1,1,1,1
Inter.NC_008533.1.834806.97,0,0,0,0,1,0
Inter.NC_008533.1.0.179,0,1,1,0,0,1
Inter.NC_008533.0.1131731.36,0,1,0,0,0,0
Inter.NC_008533.1.272147.6,3,1,0,1,0,0
Inter.NC_008533.0.1709836.9,1,0,0,0,0,0
Inter.NC_008533.1.413745.16,0,1,1,0,0,0
Inter.NC_008533.1.949173.251,0,0,0,0,0,0
Inter.NC_008533.0.1750693.13,0,2,0,0,0,0
Inter.NC_008533.0.1641580.9,0,0,2,1,0,0
Inter.NC_008533.1.1811529.13,0,1,0,0,0,1
Inter.NC_008533.1.218389.111,0,0,0,0,0,0
Inter.NC_008533.1.448351.107,1,1,1,0,1,1
Inter.NC_008533.0.1558696.79,0,0,0,0,0,0
Inter.NC_008533.1.399679.43,0,0,0,0,0,1
Inter.NC_008533.1.1316775.1,0,0,0,2,2,1
Inter.NC_008533.0.1343356.22,0,0,0,0,1,0
Inter.NC_008533.0.1678487.30,0,0,1,0,0,0
Inter.NC_008533.0.1818322.180,0,0,1,0,0,0
Inter.NC_008533.0.60474.17,1,0,0,0,0,0
Inter.NC_008533.0.741386.1,7,11,4,2,3,4
Inter.NC_008533.0.1302540.47,0,0,0,0,0,0
Inter.NC_008533.0.1871234.47,0,0,1,0,0,0
Inter.NC_008533.1.666908.105,0,1,0,0,0,1
Inter.NC_008533.1.1472689.6,1,0,1,1,0,0
ABJ54242.1,34,40,35,50,35,45
Inter.NC_008533.1.1110283.0,1,3,3,2,5,2
Inter.NC_008533.1.1787094.0,0,0,0,0,0,0
Inter.NC_008533.0.29603.11,0,0,0,0,1,0
Inter.NC_008533.1.916617.115,0,1,0,0,1,1
Inter.NC_008533.0.185363.2,13,19,4,13,13,8
ABJ53982.1,2,1,5,8,6,4
Inter.NC_008533.0.1932671.0,7,9,8,11,8,8
Inter.NC_008533.0.1608121.2,1,2,0,1,0,0
Inter.NC_008533.1.1632724.9,3,2,1,2,0,2
Inter.NC_008533.0.1818322.93,0,0,0,0,0,0
Inter.NC_008533.1.870383.98,1,2,0,0,1,0
Inter.NC_008533.0.1770050.62,0,1,0,0,0,0
Inter.NC_008533.1.1992811.10,0,1,0,0,1,0
Inter.NC_008533.0.517152.12,0,0,0,0,0,0
Inter.NC_008533.0.1131731.80,2,0,0,0,0,0
Inter.NC_008533.1.609796.31,0,0,1,0,0,1
Inter.NC_008533.0.134257.30,0,0,0,0,0,0
Inter.NC_008533.1.617124.153,0,0,0,0,0,0
ABJ54081.1,105,87,85,63,63,92
rna56,33,25,29,36,20,29
Inter.NC_008533.0.436839.0,0,0,1,0,0,2
Inter.NC_008533.1.1119069.23,0,0,0,0,1,0
Inter.NC_008533.0.1709836.30,0,0,0,0,0,0
ABJ53942.1,90,86,80,83,69,64
Inter.NC_008533.0.1850193.62,0,0,0,1,0,0
Inter.NC_008533.1.476674.13,0,0,0,1,0,0
Inter.NC_008533.0.1405462.78,0,1,0,1,1,0
Inter.NC_008533.1.1510533.1,0,0,0,0,0,0
Inter.NC_008533.1.382966.21,6,4,3,2,4,2
Inter.NC_008533.0.1586901.84,1,1,0,1,1,1
Inter.NC_008533.1.343145.5,0,0,0,0,0,0
Inter.NC_008533.1.310564.132,0,0,0,0,0,0
Inter.NC_008533.1.310564.274,0,0,0,0,1,0
Inter.NC_008533.1.1907070.42,2,0,0,0,1,0
Inter.NC_008533.0.1447242.52,1,0,1,1,0,0
Inter.NC_008533.1.1739100.34,0,0,0,0,0,0
Inter.NC_008533.1.466243.60,0,1,0,0,0,0
Inter.NC_008533.0.56907.2,0,0,0,0,0,0
Inter.NC_008533.0.331236.5,0,0,1,0,0,0
Inter.NC_008533.1.666908.67,0,0,0,1,0,0
Inter.NC_008533.0.203136.0,315,273,219,249,139,160
ABJ54631.1,171,161,148,140,114,129
Inter.NC_008533.0.1750693.22,4,7,4,1,3,3
Inter.NC_008533.0.1994815.164,0,0,0,0,0,0
Inter.NC_008533.1.35663.19,0,0,1,0,1,0
Inter.NC_008533.0.1479761.150,0,0,0,2,2,1
Inter.NC_008533.1.717143.76,1,1,1,1,1,2
Inter.NC_008533.0.1818322.252,1,0,0,0,0,0
Inter.NC_008533.0.1246329.47,0,0,0,0,0,0
Inter.NC_008533.0.1439453.20,1,0,0,0,0,0
Inter.NC_008533.0.1709836.108,0,2,1,0,0,1
Inter.NC_008533.0.1889188.62,0,1,0,0,2,0
Inter.NC_008533.1.1870777.7,2,10,8,4,6,3
Inter.NC_008533.0.926422.11,10,4,5,11,6,2
Inter.NC_008533.1.2017117.1,0,0,0,0,0,1
Inter.NC_008533.1.466243.4,0,0,0,0,0,0
ABJ54350.1,10,14,2,21,16,16
Inter.NC_008533.0.1667285.98,1,0,0,0,0,0
Inter.NC_008533.1.218389.202,0,0,0,1,0,0
Inter.NC_008533.0.1709836.243,0,0,0,1,0,0
Inter.NC_008533.1.564781.65,0,0,2,0,0,1
ABJ54369.1,222,263,207,208,180,165
Inter.NC_008533.0.905791.10,0,0,0,0,1,1
Inter.NC_008533.1.1445697.0,1,1,0,0,0,0
Inter.NC_008533.1.1286983.11,0,1,0,0,1,0
Inter.NC_008533.0.1376376.74,0,0,0,0,0,1
Inter.NC_008533.0.151586.0,2,4,0,1,1,0
Inter.NC_008533.0.1172029.0,0,0,0,0,1,0
ABJ54935.1,24,18,13,14,16,10
Inter.NC_008533.1.113089.25,0,0,0,0,0,0
Inter.NC_008533.0.1447242.2,0,0,1,0,1,0
Inter.NC_008533.1.1028489.22,1,0,0,0,0,0
Inter.NC_008533.0.1415114.94,1,0,0,0,0,0
Inter.NC_008533.1.466243.67,0,0,2,0,0,1
ABJ54426.1,12,13,10,10,14,9
Inter.NC_008533.1.160129.14,0,0,0,0,0,0
Inter.NC_008533.0.1002301.4,0,1,0,1,0,0
Inter.NC_008533.0.1349452.23,2,1,1,0,0,0
Inter.NC_008533.1.0.159,0,0,0,0,0,0
Inter.NC_008533.0.1641580.2,21,21,26,39,34,26
Inter.NC_008533.0.1644695.3,0,0,1,0,0,1
Inter.NC_008533.0.2016651.23,1,0,0,0,2,0
Inter.NC_008533.1.1173639.6,3,5,1,2,0,1
Inter.NC_008533.0.1709836.101,0,0,0,0,0,0
Inter.NC_008533.1.949173.338,0,0,2,0,1,0
Inter.NC_008533.0.986483.0,3,1,0,1,1,2
ABJ55355.1,49,48,45,42,43,29
Inter.NC_008533.0.659210.13,0,0,0,0,0,0
Inter.NC_008533.0.20118.4,7,9,5,10,10,8
Inter.NC_008533.0.1609823.87,0,0,0,0,1,0
Inter.NC_008533.1.666908.22,1,0,0,0,1,0
Inter.NC_008533.1.505160.26,0,1,0,0,0,0
Inter.NC_008533.0.1759651.31,0,0,0,0,0,1
Inter.NC_008533.1.479581.98,1,0,0,0,0,1
ABJ54027.1,41,24,25,36,35,31
Inter.NC_008533.1.781756.46,0,1,0,0,1,0
ABJ55381.1,237,196,169,242,165,181
Inter.NC_008533.1.1376616.3,3,2,3,1,1,1
Inter.NC_008533.1.1605802.10,0,1,0,0,1,0
Inter.NC_008533.0.257779.1,6,10,10,11,5,3
Inter.NC_008533.0.1994815.153,2,1,1,0,1,0
Inter.NC_008533.1.292680.33,0,0,0,0,0,0
Inter.NC_008533.0.1972472.7,1,3,2,3,3,0
Inter.NC_008533.0.1479761.204,0,0,0,0,0,1
Inter.NC_008533.1.113089.2,0,0,0,0,0,0
Inter.NC_008533.1.717143.111,0,1,0,1,0,0
Inter.NC_008533.1.448351.15,0,0,0,0,0,0
ABJ54243.1,81,88,68,93,69,83
Inter.NC_008533.0.1633846.39,0,0,0,0,1,0
Inter.NC_008533.0.1818322.132,0,0,0,0,0,0
ABJ54558.1,80,92,58,76,64,62
Inter.NC_008533.1.1789580.6,4,0,0,0,0,0
Inter.NC_008533.0.1315297.2,0,1,0,0,1,1
ABJ55275.1,0,0,1,0,1,2
Inter.NC_008533.1.1739100.93,0,0,0,0,0,0
Inter.NC_008533.1.1878979.53,0,0,0,0,0,0
Inter.NC_008533.0.1897432.10,1,1,0,0,0,0
ABJ54352.1,1,0,4,3,0,3
ABJ55216.1,0,0,0,0,0,0
Inter.NC_008533.0.1759651.54,0,1,0,0,0,0
Inter.NC_008533.1.564781.79,1,0,0,0,0,0
Inter.NC_008533.0.698182.19,0,0,0,0,0,0
Inter.NC_008533.0.1653712.24,0,2,0,0,2,0
Inter.NC_008533.0.1977181.64,1,1,0,0,0,0
Inter.NC_008533.0.1190379.211,0,0,0,0,1,0
Inter.NC_008533.0.1176081.22,0,0,0,0,0,0
ABJ55075.1,47,51,38,56,45,22
Inter.NC_008533.1.617124.157,0,0,0,0,1,0
Inter.NC_008533.0.394656.1,8,6,5,4,0,1
Inter.NC_008533.1.35663.1,0,0,0,0,0,0
Inter.NC_008533.1.1914396.0,1,2,1,3,2,3
Inter.NC_008533.0.1770050.116,1,0,0,0,0,0
ABJ53937.1,28,21,40,34,27,21
Inter.NC_008533.0.1405462.15,0,1,1,1,0,0
Inter.NC_008533.0.1258127.141,0,0,0,0,0,0
Inter.NC_008533.0.1131731.37,0,0,0,0,0,0
ABJ53859.1,1,0,0,1,1,1
Inter.NC_008533.1.617124.14,0,0,2,0,0,0
Inter.NC_008533.1.564781.28,0,1,0,1,0,1
Inter.NC_008533.0.1258127.25,1,0,1,1,0,1
Inter.NC_008533.1.435802.25,0,0,0,0,0,0
Inter.NC_008533.0.39873.14,3,2,1,2,1,0
Inter.NC_008533.0.1977181.57,0,0,0,0,0,0
Inter.NC_008533.0.1397152.38,0,0,0,0,0,0
Inter.NC_008533.1.2033704.23,0,0,1,0,0,0
Inter.NC_008533.1.435802.109,0,0,0,0,0,0
ABJ54382.1,4,6,8,7,8,3
Inter.NC_008533.0.2016651.41,0,0,0,1,0,2
Inter.NC_008533.0.432882.9,0,0,0,0,0,0
Inter.NC_008533.0.1469955.9,0,1,0,0,0,0
