GeneID,X51134,X51138,X51139,X51140,X51141,X51142,X51143,X51144,X51145,X51374,X51375,X51376
EW024_RS01955,520,437,735,2287,226,1208,285,1451,786,1122,788,856
EW024_RS01960,1250,1201,1121,949,531,730,417,1085,420,1595,1077,1385
EW024_RS01965,1673,1230,1255,1264,335,774,339,868,499,1352,1293,1609
EW024_RS01970,2110,2052,2007,3109,1751,2207,1374,2000,1197,1841,1854,2134
EW024_RS01975,2885,3195,3773,6632,2737,4844,1815,4685,2715,3291,3376,3807
EW024_RS01980,2160,2071,2757,5639,2862,4928,1966,4853,2676,3011,3000,3411
EW024_RS01985,5109,4805,3892,4094,4745,3365,2519,3754,2984,4063,4349,5376
EW024_RS01990,2744,2918,2925,2412,3592,2346,2096,2388,2240,2710,3031,3982
EW024_RS01995,980,1116,1316,1332,1670,1483,850,1451,1128,1475,1653,2009
EW024_RS02000,4863,5021,5181,4922,8880,5336,5625,5332,4924,4827,5289,6837
EW024_RS02005,3837,3850,4212,4254,7586,4348,4298,4433,4204,4735,4717,5981
EW024_RS02010,30173,17814,19558,7580,13384,12223,6801,23011,10374,16058,17035,20215
EW024_RS02015,36628,27045,20591,4175,3766,3569,2804,5015,3966,24663,26143,34772
EW024_RS02020,10115,8462,6063,1483,1181,1073,490,1135,813,4924,5864,7724
EW024_RS02025,8726,9555,7872,4265,1435,2455,585,2554,1301,4912,5310,6989
EW024_RS02030,2634,2219,2749,3447,1191,2625,1117,2889,1791,2402,2323,2711
EW024_RS02035,2256,2993,5176,14478,3798,11540,3714,10455,6041,4760,3690,3421
EW024_RS02040,1033,854,1022,1158,875,1045,497,1239,628,1446,1342,1456
EW024_RS02045,4665,4466,4084,2377,1076,1697,1184,1832,1282,4716,4722,5629
EW024_RS02050,9914,7970,7333,3849,1867,2101,2010,2486,1984,11473,9872,13467
EW024_RS02055,13151,7726,7076,3385,1823,3178,1397,3701,1933,7658,9369,11748
EW024_RS02060,15785,9468,9502,2159,3324,2413,2086,3531,2603,9283,10156,13123
EW024_RS02065,8447,6014,6495,4921,1502,3747,949,3700,1661,5045,5503,6921
EW024_RS02070,2233,1954,2011,1713,582,1481,471,1495,769,2060,2601,2933
EW024_RS02075,1032,1047,967,501,422,455,231,570,384,1123,1254,1476
EW024_RS02080,49049,36792,28960,4123,3583,3924,2632,4581,3210,36476,43809,57590
EW024_RS02085,7515,11646,14310,10248,12563,13075,10599,16583,12637,8580,8984,10510
EW024_RS02090,3224,3856,3992,3669,1699,2832,1906,4144,2565,2440,2510,3272
EW024_RS02095,1590,2592,2810,2324,1520,1725,1198,2380,1569,1465,1527,1888
EW024_RS02100,2417,2730,2076,1698,1219,1201,789,1735,1139,1931,1913,2269
EW024_RS02105,1255,1213,927,994,640,683,379,783,526,679,635,855
EW024_RS02110,3126,3588,3160,3121,2530,2406,1295,2811,1769,2261,2453,2948
EW024_RS02115,1257,1223,1233,1572,842,1163,380,1140,695,911,913,1139
EW024_RS02120,36,71,217,965,94,648,70,617,256,269,194,170
EW024_RS02125,124,125,370,1508,164,851,114,772,401,431,322,305
EW024_RS02130,120,166,929,3285,326,2806,366,2603,1113,865,706,645
EW024_RS02135,165,217,354,1144,230,835,149,794,398,463,410,422
EW024_RS02140,58,72,216,705,129,636,80,544,273,297,214,195
EW024_RS02145,79,100,579,2115,256,1694,268,1724,724,687,473,438
EW024_RS02150,97,112,297,842,219,677,138,613,422,338,263,258
EW024_RS02155,88,79,312,1155,235,854,167,732,424,457,261,261
EW024_RS02160,149,165,788,2311,395,2346,426,2375,1032,989,692,621
EW024_RS02165,38,26,102,407,86,351,89,372,162,184,144,110
EW024_RS02170,8,12,81,264,23,217,22,216,96,116,59,51
EW024_RS02175,7,8,92,401,30,288,35,243,133,121,71,70
EW024_RS02180,2,3,15,68,5,44,5,48,22,32,20,10
EW024_RS02185,1866,1224,1386,1879,295,1440,242,1620,738,2785,2250,2650
EW024_RS02190,707,787,1456,3539,499,4202,500,4529,1598,2147,1823,1673
EW024_RS02195,2,4,21,139,7,64,14,76,21,38,33,19
EW024_RS02200,58,82,656,3263,207,2468,268,2445,1004,1171,699,583
EW024_RS02205,176,292,1547,6702,565,5521,648,5657,2149,1883,1375,1237
EW024_RS02210,19,31,75,370,44,243,32,269,87,124,88,60
EW024_RS02215,27,32,330,1344,86,1054,100,905,488,384,308,241
EW024_RS02220,227,245,362,558,352,639,322,698,384,509,488,495
EW024_RS02225,175,185,646,1469,388,1897,419,1975,864,1044,796,742
EW024_RS02230,42,42,176,690,66,540,68,515,242,285,178,159
EW024_RS02235,99,91,523,2274,133,1714,213,1748,616,632,596,397
EW024_RS02240,34,26,157,525,45,456,87,507,187,244,158,146
EW024_RS02245,3,21,88,314,31,269,26,244,96,109,61,66
EW024_RS02250,39,38,86,315,49,227,38,228,102,118,92,86
EW024_RS02255,48,67,197,880,95,585,82,540,246,242,155,182
EW024_RS02260,55,119,537,2114,244,1588,217,1677,736,703,518,429
EW024_RS02265,323,386,803,2082,486,1586,436,1551,859,753,639,683
EW024_RS02270,169,201,438,894,292,803,258,682,471,376,319,359
EW024_RS02275,34,71,811,3250,209,2616,321,2315,1021,1042,592,572
EW024_RS02280,28,35,289,1187,78,976,102,906,353,343,227,203
EW024_RS02285,2,4,32,123,15,85,15,94,40,42,30,14
EW024_RS02290,325,263,1279,6089,380,4041,577,3940,1478,1597,1307,1067
EW024_RS02295,324,484,1127,3200,500,2398,609,2097,1208,1009,794,825
EW024_RS02300,345,466,767,2190,621,1538,618,1487,812,742,582,636
EW024_RS02305,12318,12713,12530,14330,19658,16456,16829,16417,14956,7490,8937,11368
EW024_RS02310,5034,5589,6180,9197,5145,7365,4151,6704,4995,4645,4997,6047
EW024_RS02315,359,448,574,883,444,790,369,761,479,577,471,550
EW024_RS02320,6298,4398,3254,3765,3339,2356,2213,4749,2860,4330,3368,4621
EW024_RS02325,21567,15943,12574,17495,15682,12640,9199,16026,10514,11117,11657,14497
EW024_RS02330,2813,2665,2509,2128,3034,1953,1239,2259,1567,1751,2088,2460
EW024_RS02335,3029,3522,3530,3654,4032,2895,1710,3085,2388,2462,2453,3026
EW024_RS02340,10273,12406,11339,1487,2220,1367,1244,2008,1553,8537,11127,14518
EW024_RS02345,15072,15594,13790,2685,2494,2243,1350,2567,1827,11586,15278,19565
EW024_RS02350,8344,6755,6461,2482,879,1667,612,1833,945,5811,7638,9724
EW024_RS02355,1298,1811,2577,7645,796,4888,967,5030,2188,2723,2535,2607
EW024_RS02360,1622,2759,3306,3253,4900,4492,4877,4162,5631,2067,2168,2824
EW024_RS02365,2845,4993,5540,5253,8460,7276,8129,6470,8928,2805,3253,4182
EW024_RS02370,4198,7642,8690,7725,10566,9525,9913,9756,10893,3727,4263,5549
EW024_RS02375,1461,1807,2180,3893,4039,3074,2595,3880,3692,1794,1850,2090
EW024_RS02380,26872,28230,23429,6209,4774,4481,4259,6076,5182,18200,21903,26521
EW024_RS02385,12918,15962,11176,7566,7867,5802,5832,6755,6894,6982,8208,10413
EW024_RS02390,5641,6422,6182,7662,5951,7046,6195,5254,5809,5782,6344,8033
EW024_RS02395,209,225,691,2384,330,1676,320,1673,700,747,628,638
EW024_RS02400,164,209,924,3410,309,2497,463,2260,1034,1049,701,746
EW024_RS02405,177,208,1026,3951,344,2613,446,2339,1182,958,766,734
EW024_RS02410,434,426,978,2913,322,2031,356,1929,903,908,787,801
EW024_RS02415,144,92,247,933,55,551,84,532,287,298,223,259
EW024_RS02420,149,189,780,3225,485,2190,508,2025,993,795,558,510
EW024_RS02425,66,106,635,2527,255,1686,332,1588,721,737,507,409
EW024_RS02430,26,60,187,659,151,519,171,518,239,182,116,98
EW024_RS02435,87,185,579,2665,454,1699,496,1810,843,603,441,365
EW024_RS02440,38,56,245,1148,76,655,100,605,319,267,196,174
EW024_RS02445,133,133,1139,5126,275,3252,455,3005,1240,985,741,708
EW024_RS02450,140,176,893,3650,281,2421,295,2211,1035,1008,801,658
EW024_RS02455,1231,1440,1707,2621,1347,2106,1210,2395,1517,1459,1268,1656
EW024_RS02460,5421,3821,4364,3804,2888,3452,2052,4500,2757,3638,4074,4956
EW024_RS02465,13663,13436,14934,7514,9987,8871,6659,10194,7787,11799,12845,15470
EW024_RS02470,3911,4519,4760,3964,3670,3861,2008,4300,2602,3740,4010,4709
EW024_RS02475,156,214,690,2768,186,1927,257,1784,830,829,570,549
EW024_RS02480,809,1846,3194,7127,1434,6230,1595,5993,3033,3557,2730,2705
EW024_RS02485,596,488,1101,2581,330,2208,319,2301,1016,1276,1006,1072
EW024_RS02490,9,10,11,68,14,34,10,52,27,42,25,18
EW024_RS02495,61,63,845,2555,273,2134,195,2087,1098,863,600,507
EW024_RS02500,53,77,438,1739,153,1350,141,1472,532,633,457,336
EW024_RS02505,80,92,884,2980,292,3080,282,3106,1271,1110,821,736
EW024_RS02510,145,144,639,2167,233,1744,186,1701,784,897,671,671
EW024_RS02515,337,318,1083,3594,357,3101,333,3183,1268,1394,1296,1159
EW024_RS02520,187,172,469,1340,177,1202,206,1191,487,743,626,579
EW024_RS02525,181,213,864,2776,326,2362,280,2284,1002,1221,835,852
EW024_RS02530,88,60,214,649,97,589,106,627,268,294,235,243
EW024_RS02535,264,348,605,1397,311,1123,251,1130,521,886,775,768
EW024_RS02540,407,513,1197,2649,640,2307,511,2341,1144,1516,1217,1289
EW024_RS02545,8,3,57,300,13,216,20,257,85,107,56,47
EW024_RS02550,66,78,352,1478,129,1145,121,1117,500,539,325,324
EW024_RS02555,31,28,327,1389,116,1064,133,1152,464,448,334,265
EW024_RS02560,1,5,22,75,10,64,19,71,26,17,15,14
EW024_RS02565,19,40,287,1269,98,1018,118,877,408,436,258,194
EW024_RS02570,6,9,55,223,21,180,27,178,73,82,59,48
EW024_RS02575,8433,3654,4002,2338,859,2006,757,1973,1123,6068,5858,7219
EW024_RS02580,13687,7083,8247,2166,2306,1808,1741,2146,1876,9243,8324,10822
EW024_RS02585,14531,7051,8318,3904,2390,2711,1839,2778,2248,7962,7241,10494
EW024_RS02590,211,118,315,989,111,756,88,680,290,363,340,335
EW024_RS02595,161,96,386,1081,99,801,124,760,350,422,321,297
EW024_RS02600,1319,812,1125,1333,381,1174,247,1332,662,1886,1678,1907
EW024_RS02605,2470,1408,2407,5866,1009,3948,726,4053,2086,3394,2872,3120
EW024_RS02610,3830,2005,2726,4366,1796,3106,1253,3307,2031,3159,3066,3548
EW024_RS02615,1197,590,1199,3323,1140,2688,824,2566,1369,1127,1109,1107
EW024_RS02620,3067,2349,2433,4511,5171,4344,3479,4158,3038,2024,1978,2314
EW024_RS02625,4708,3419,3406,2256,1538,1947,1080,2031,1432,3221,3962,5182
EW024_RS02630,4529,4048,4156,4281,3323,4321,2357,3474,3067,3524,4210,5532
EW024_RS02635,8570,8887,9434,10083,10675,10673,7317,8864,8202,8174,9658,11574
EW024_RS02640,728,882,1612,5136,981,3161,822,3263,1574,1376,1143,1188
EW024_RS02645,146,180,507,2007,264,1253,225,1320,561,537,410,403
EW024_RS02650,579,709,1361,3540,845,2901,787,2914,1492,1381,1129,1171
EW024_RS02655,852,1049,1729,3810,1139,3339,1123,3521,1874,1587,1519,1680
EW024_RS02660,3335,4408,4798,3401,3136,3549,1987,4882,2610,3005,3304,3938
EW024_RS02665,4535,4769,4750,2787,2755,3037,1990,4020,2110,3284,4021,4894
EW024_RS02670,2732,2596,2942,1683,2576,2483,1860,4986,1715,2958,2173,2573
EW024_RS02675,3615,3604,3619,4356,2256,3373,1479,3545,2259,3880,4216,5161
EW024_RS02680,1639,1539,1490,2470,2429,1931,1900,1599,1415,1707,1412,1961
EW024_RS02685,24137,19432,18973,10788,5564,5331,14121,7378,10215,10213,11336,14793
EW024_RS02690,16352,12642,11814,10428,5845,9028,5587,10363,6714,9641,10583,12918
EW024_RS02695,8436,9775,8989,5479,7703,6503,5793,6409,5573,5712,6757,8690
EW024_RS02700,3882,4285,4090,3318,3547,3205,2985,4179,3187,2640,2980,3777
EW024_RS02705,7556,9231,9717,6841,9446,9021,7909,11850,9123,7212,7488,8866
EW024_RS02710,2292,2540,2216,1546,373,1383,286,1431,622,2487,2751,3078
EW024_RS02715,1152,1402,1499,2166,512,1619,337,1512,786,1414,1450,1642
EW024_RS02720,3014,3753,3652,4146,2152,3724,2042,3555,2316,3277,3418,4140
EW024_RS02725,1816,1974,1890,980,735,736,468,1111,587,2474,2125,2504
EW024_RS02730,36184,29155,26709,7464,8103,6044,4274,7413,5851,24135,29395,38477
EW024_RS02735,1843,1706,1977,2604,686,2001,489,2007,986,1857,1915,2219
EW024_RS02740,2151,1874,1676,1273,315,845,411,1046,650,1451,1616,2131
EW024_RS02745,2407,1768,1779,987,332,604,289,890,529,2104,2299,2756
EW024_RS02750,2018,1485,1350,1651,419,1359,375,1368,655,1659,1824,2007
EW024_RS02755,4124,2897,2421,2717,1465,1955,622,2408,1128,3060,2901,3369
EW024_RS02760,6421,4271,3797,2307,1736,2127,922,2662,1169,3711,4016,4528
EW024_RS02765,3469,2137,1876,1384,890,1363,603,1809,887,1786,1870,2112
EW024_RS02770,1659,1936,2250,2502,1664,1798,919,1956,1314,1937,2206,2469
EW024_RS02775,5176,5146,5759,5357,3728,4374,2752,4606,3275,4376,4807,6053
EW024_RS02780,30032,24233,26147,11252,5748,8485,3709,8966,5510,28068,33465,41335
EW024_RS02785,2951,2497,3267,5213,603,3752,554,3397,1730,3416,3518,4118
EW024_RS02790,136143,128097,121173,49060,65139,48104,52763,66883,59204,78182,86746,115400
EW024_RS02795,54013,46900,44032,9437,17349,10535,14158,16289,13372,36890,35394,48828
EW024_RS02800,6429,9423,9412,4354,4106,3455,2189,4300,2894,7186,7315,8996
EW024_RS02805,5736,7165,7280,2969,2809,2894,1663,3287,2242,5285,6377,7605
EW024_RS02810,4807,3955,4143,3587,1307,2607,1013,2699,1513,3488,4096,5052
EW024_RS02815,193,313,443,1502,240,954,216,1053,373,471,392,391
EW024_RS02820,1564,1960,2131,2740,804,1871,598,1966,1067,1843,1856,2094
EW024_RS02825,919,610,666,1233,419,862,380,914,448,927,840,1001
EW024_RS02830,29427,24927,21204,14020,24550,13070,11152,17251,13362,21973,25226,32499
EW024_RS02835,3733,1939,2506,3097,3050,2662,1501,3767,1945,3140,3212,3750
EW024_RS02840,245,403,1950,8652,1588,6126,1285,5707,2790,2015,1398,1343
EW024_RS02845,230,549,1101,3666,2691,3476,2228,2397,2273,720,553,557
EW024_RS02850,148,469,810,2236,2291,2450,1949,1659,1700,432,341,421
EW024_RS02855,101,324,1009,3221,1423,2982,1257,2143,1615,782,485,475
EW024_RS02860,227,486,1245,4982,2479,4248,2120,3227,2210,987,727,660
EW024_RS02865,48,88,308,1179,522,933,413,733,504,291,175,188
EW024_RS02870,280,201,631,2191,550,1641,370,1479,746,740,539,596
EW024_RS02875,258,239,521,1626,513,1301,404,1224,617,548,394,459
EW024_RS02880,476,452,994,2741,1526,2312,1089,1961,1296,953,836,934
EW024_RS02885,339,310,710,2051,938,1666,701,1445,917,768,633,620
EW024_RS02890,533,502,1159,3459,947,2519,815,2754,1367,1147,994,1113
EW024_RS02895,217,213,564,1468,554,1194,422,1317,734,471,468,503
EW024_RS02900,3177,2985,3853,8159,4833,6796,3476,7272,4391,3575,3742,4062
EW024_RS02905,4103,5344,4935,4259,4888,4228,3008,4818,3501,3943,4473,5515
EW024_RS02910,2021,3106,3365,2510,2803,2877,1781,2971,2158,2411,2752,3318
EW024_RS02915,3849,5776,6254,6320,6136,6143,3685,6135,4608,5193,5777,6659
EW024_RS02920,1018,1034,1397,2252,906,1805,616,1766,997,1171,1037,1143
EW024_RS02925,1878,2476,3007,6890,4673,5902,5475,8336,6252,1467,1489,1774
EW024_RS02930,3079,2840,3111,7466,3088,5240,1991,5652,3162,3609,3450,3994
EW024_RS02935,6327,5358,3622,3762,3590,2685,1784,2866,2256,4001,4679,5811
EW024_RS02940,4578,4465,3912,4133,4940,3072,2279,3172,3077,3743,4243,5281
EW024_RS02945,3931,4524,4773,4895,4993,4387,4360,4968,4668,2993,3234,4233
EW024_RS02950,3928,6074,6778,6168,7829,6716,6559,6931,6631,3511,4063,5101
EW024_RS02955,2844,5520,6098,4925,6844,5451,5626,5742,5637,3123,3429,4411
EW024_RS02960,151,284,971,3483,376,2361,332,2298,1014,984,810,670
EW024_RS02965,9,4,25,230,4,125,18,156,44,86,37,40
EW024_RS02970,50,61,525,1963,138,1480,204,1499,645,608,394,362
EW024_RS02975,28,26,253,1318,87,800,116,812,304,341,216,207
EW024_RS02980,21,22,169,616,34,410,56,385,181,175,127,104
EW024_RS02985,194,212,1295,4120,390,3430,525,3008,1518,1384,965,867
EW024_RS02990,44,62,197,498,82,427,83,418,238,212,181,177
EW024_RS02995,92,112,727,2100,218,1874,269,1653,820,763,547,522
EW024_RS03000,224,236,1082,3530,458,2723,481,2436,1219,1088,847,907
EW024_RS03005,50,41,358,995,169,1147,184,1088,405,439,356,310
EW024_RS03010,101,72,348,1023,209,846,192,761,371,392,360,319
EW024_RS03015,32,31,118,410,56,281,75,277,161,144,114,115
EW024_RS03020,51,34,103,330,76,214,68,253,110,106,94,133
EW024_RS03025,615,414,946,1958,749,1789,588,1674,878,1073,990,1130
EW024_RS03030,6367,6672,9134,7590,4782,5109,5400,6699,6764,9631,8180,10357
EW024_RS03035,8434,8900,11520,7071,5127,5655,7008,8372,8286,8581,8839,11161
EW024_RS03040,13329,11859,12977,9531,11424,8656,10695,10140,11966,11075,14014,18771
EW024_RS03045,1218,1652,1967,3529,1821,2797,1436,3245,2085,2020,1886,2162
EW024_RS03050,14,32,153,282,28,292,45,256,147,122,66,74
EW024_RS03055,1942,1426,1187,1194,610,1020,381,1045,694,1064,1055,1338
EW024_RS03060,3150,2904,3411,3577,2145,3115,1710,3235,2226,1744,1724,2119
EW024_RS03065,37752,21421,22279,4829,6819,3903,4592,9044,6847,27787,19768,25907
EW024_RS03070,10277,6996,6036,4510,5866,3799,4196,4465,5048,6334,6506,8533
EW024_RS03075,6442,2980,2308,1593,552,1144,407,1481,682,3337,3714,4838
EW024_RS03080,1995,1327,1133,531,344,405,165,511,239,1245,1691,2059
EW024_RS03085,5695,4541,3935,3796,1412,3203,882,3410,1545,3397,4034,5240
EW024_RS03090,11360,11784,7962,3149,2065,2268,2610,2442,1919,9185,10265,13357
EW024_RS03100,9196,5063,3641,2172,2249,1551,1059,1899,1413,4651,5017,6948
EW024_RS03105,36760,26747,21860,11225,18296,10247,9624,11092,11348,18360,21926,27553
EW024_RS03110,32305,34962,32231,9293,20781,9518,10690,10923,12309,22843,25663,32489
EW024_RS03115,1673,2111,2951,3301,1746,2939,1049,3388,1873,2025,1926,2392
EW024_RS03120,128386,111184,100686,40127,68557,39934,55786,48582,60225,59976,66557,91823
EW024_RS03125,1437,1732,1919,6287,6471,6661,4717,5435,4115,1325,1406,1598
EW024_RS03130,2399,2553,3223,10404,8833,10638,6786,10335,6960,2771,2700,3119
EW024_RS03135,1416,1454,3445,7729,1073,6130,1336,6072,3249,3350,2752,2786
EW024_RS03140,43095,60983,64510,321559,281789,306113,406551,265207,318861,33249,24797,34474
EW024_RS03145,2938,3571,4130,11189,17366,9768,10952,11895,13845,3239,3576,4346
EW024_RS03150,2895,3514,3904,10234,20112,9991,11869,10798,13861,3188,3282,4278
EW024_RS03155,4207,4805,5388,13395,29147,13969,15163,14055,19150,4978,5294,6523
EW024_RS03160,1043,1478,1796,4767,10054,4491,4870,4581,5826,1702,1773,2108
EW024_RS03165,1238,1599,1896,5008,10788,4844,4875,4612,5600,1764,1769,2258
EW024_RS03170,1695,2276,2769,6879,13509,6106,5441,6551,6826,2520,2544,3057
EW024_RS03175,1214,1739,2292,5484,12933,5264,4727,5335,5924,2484,2439,2896
EW024_RS03180,1391,2270,3180,8041,20940,9399,9208,8703,9759,3682,3255,3655
EW024_RS03185,14,40,87,332,242,231,96,190,153,82,104,80
EW024_RS03190,7686,11098,14102,18136,17575,14801,11957,14851,16697,9278,9450,11837
EW024_RS03195,3072,4566,5130,5055,5950,5535,4145,5456,5454,6134,5387,6476
EW024_RS03200,1074,1355,1891,4825,1642,3647,1783,3617,2277,1699,1263,1427
EW024_RS03205,398,723,1285,4130,1168,2855,1191,2711,1832,1170,907,865
EW024_RS03210,1422,1238,1060,1142,690,725,633,930,780,779,891,1260
EW024_RS03215,5173,4873,4679,4248,2884,3009,2230,3721,2811,4143,4904,6251
EW024_RS03220,3976,4153,3936,2553,2597,2077,1881,2377,2216,3899,4525,5562
EW024_RS03225,2215,2631,2464,1670,2166,1437,1438,1579,1422,2737,2999,3612
EW024_RS03230,9325,9775,9623,8069,8279,6560,5558,6006,5740,13236,16433,20890
EW024_RS03235,7265,5836,6653,4072,4911,3359,3026,3082,3144,11892,14491,17906
EW024_RS03240,12511,9296,10108,6151,8755,5786,5261,5118,5337,18415,24007,30237
EW024_RS03245,4285,2867,3376,2329,2769,2057,1671,1953,1847,7106,8553,11094
EW024_RS03250,2298,1536,1542,1170,766,1014,448,1010,631,2543,2969,3581
EW024_RS03255,18312,13982,13120,6925,9598,6468,6446,7798,6367,12770,15675,20019
EW024_RS03260,1953,1990,2751,3711,1038,2954,838,3036,1559,2570,2699,3096
EW024_RS03265,4040,4529,4611,2181,1963,1752,1018,2131,1441,3368,4311,5381
EW024_RS03270,1500,1513,2407,7670,973,4398,1001,4197,1958,2385,2148,2446
EW024_RS03275,3151,3581,4960,7035,2506,5617,1741,5421,3204,4985,5390,6544
EW024_RS03280,369,288,544,1889,290,1243,286,1215,591,584,523,577
EW024_RS03285,362,304,761,3584,472,1929,441,1979,886,993,796,705
EW024_RS03290,20731,14862,16277,7182,11315,11610,7589,14282,7820,10328,13035,14887
EW024_RS03295,14243,12978,14677,5217,7664,8908,6102,11716,6612,7604,9300,10650
EW024_RS03300,1557,1868,2318,3981,2245,3702,2257,3865,2374,1478,1503,1735
EW024_RS03305,5168,6805,8008,8263,5336,7013,4046,8147,5802,6673,6593,8047
EW024_RS03310,3228,5825,7638,9631,8504,9048,6010,10190,7370,5746,5689,6659
EW024_RS03315,3496,2845,2935,2027,2399,2017,1371,2499,1748,3755,3791,4768
EW024_RS03320,13931,12806,11303,853,2278,1158,1235,1773,1318,37952,22980,28168
EW024_RS03325,35164,13414,12645,9925,17063,11019,8980,12359,7998,8468,10251,11865
EW024_RS03330,149,173,612,2438,398,1874,358,1756,886,622,484,471
EW024_RS03335,8,7,30,59,16,87,36,93,39,44,30,20
EW024_RS03340,11635,16062,16707,8508,8509,8511,8349,11320,10609,11454,12639,15295
EW024_RS03345,10603,14143,15695,7181,9541,6933,8817,9679,10968,17823,18198,21752
EW024_RS03350,5846,5961,6975,3035,4182,2917,3446,3635,4351,10974,11346,14185
EW024_RS03355,4125,3710,4141,2972,2268,2828,1893,4074,2735,3996,4125,5100
EW024_RS03360,4571,4589,3879,4087,4101,3636,2881,4369,3516,3399,3422,4298
EW024_RS03365,2586,2906,2638,3129,3376,2789,2126,3132,2602,1785,1884,2164
EW024_RS03370,1008,1258,1402,2459,2051,2065,1110,2208,1600,1036,892,998
EW024_RS03375,1552,2025,2785,5403,4427,4744,2569,4779,3788,1982,1803,1977
EW024_RS03380,862,1538,2115,3832,3698,3286,2148,3500,3251,1446,1196,1326
EW024_RS03385,1164,2599,3755,6910,6589,6243,4645,6572,5643,2392,1936,2135
EW024_RS03390,1311,3466,4811,7756,9028,7833,6424,8260,7341,3052,2497,2889
EW024_RS03395,260,692,1055,1843,1949,1899,1304,1921,1631,738,612,748
EW024_RS03400,54,213,344,719,535,784,334,832,514,354,330,265
EW024_RS03405,497,1227,1630,3071,3322,3010,2193,3173,2497,1305,1134,1251
EW024_RS03410,468,1287,1800,3694,3861,3676,2420,3749,3051,1578,1282,1357
EW024_RS03415,14218,13165,12985,20846,24478,23700,24690,26362,24308,7935,8564,10638
EW024_RS03420,2811,4353,4651,7764,13418,11305,12956,10459,11670,1739,1887,2391
EW024_RS03425,1186,1372,1554,2964,4420,3871,4212,3381,4397,728,612,874
EW024_RS03430,3003,4345,5957,12769,17577,17727,16933,16187,16955,2427,2257,2746
EW024_RS03435,4164,5489,6356,9302,17469,12441,14088,12744,13298,1945,2206,2786
EW024_RS03440,8086,7019,5619,2224,3785,2064,1830,2859,2024,7621,7797,9970
EW024_RS03445,3593,3501,3207,1226,2062,1246,950,1629,1185,5513,5199,6244
EW024_RS03450,6301,6051,5895,1604,3036,1810,1558,2346,1779,10073,9856,12288
EW024_RS03455,6657,7127,8343,5343,2085,4066,1686,4570,2689,6679,7295,8289
EW024_RS03460,10216,7354,6256,2766,1430,2049,995,2785,1608,7670,8583,11171
EW024_RS03465,3782,3754,3081,2023,1123,1193,617,1625,894,3231,3696,4495
EW024_RS03470,5913,6283,6134,8502,3585,5411,2500,5576,3312,4580,5521,7018
EW024_RS03475,2175,2555,2353,1766,1655,1256,869,1914,1066,1811,1924,2422
EW024_RS03480,1370,1550,2617,4631,1054,3694,982,3615,1908,1914,1898,2046
EW024_RS03485,943,1226,1852,4297,871,2959,990,2942,1602,1709,1466,1673
EW024_RS03490,513,489,1452,4849,379,3083,502,2701,1383,1320,1156,1134
EW024_RS03495,1753,1705,1672,2726,646,2075,555,1932,1062,1798,1947,2249
EW024_RS03500,1810,2069,2347,2843,899,2252,804,2182,1270,2335,2244,2640
EW024_RS03505,2304,2140,2916,6293,3325,5577,3392,5249,3850,2529,2541,2957
EW024_RS03510,1618,1628,2035,2836,2641,2986,1813,2425,2254,1778,1921,2447
EW024_RS03515,4215,4002,3435,1165,616,1041,563,1127,705,6153,7008,8886
EW024_RS03520,3026,2361,2475,902,475,722,407,766,534,6296,5271,6549
EW024_RS03525,2745,2334,2092,1084,485,706,433,720,530,3802,4089,5144
EW024_RS03530,10276,5421,5414,5840,6598,4482,2385,6218,3035,6311,6391,8006
EW024_RS03535,2846,1758,1518,1291,1682,1372,895,1755,973,1519,1782,2217
EW024_RS03540,5802,4569,3896,3578,5022,3915,2676,5197,3024,3292,3891,4780
EW024_RS03545,2872,7341,9707,2718,4754,3362,2670,3834,3440,1943,1964,2765
EW024_RS03550,6309,16812,21596,11200,32217,18127,16982,21326,24456,4846,4965,6733
EW024_RS03555,4879,12762,16869,12899,33684,18868,16966,21714,24525,4301,4313,5458
EW024_RS03560,5077,13856,18252,13061,41847,22493,21085,27181,30100,4156,4514,5742
EW024_RS03565,529,1716,2538,1361,5100,2827,2280,3538,4000,656,631,789
EW024_RS03570,12712,35657,45070,32704,120263,57483,56399,69755,78159,9908,10652,14021
EW024_RS03575,2815,2822,4623,5125,3946,6345,2347,6279,4191,3563,3986,4420
EW024_RS03580,1829,2091,2624,2868,3618,3079,1857,2704,2632,2112,2579,3248
EW024_RS03585,3436,3678,4916,7660,7240,7051,3910,6506,5504,4574,4647,5715
EW024_RS03590,2381,2853,4020,6174,6845,5906,3294,5316,4751,5014,4898,5575
EW024_RS03595,14374,5776,5552,764,801,496,409,1032,621,10235,8030,10193
EW024_RS03600,13352,5083,4585,741,918,461,463,883,643,7054,5573,8073
EW024_RS03605,141,136,267,376,34,477,66,373,240,302,245,245
EW024_RS03610,545,782,2499,7340,764,6189,950,5848,2771,3130,2332,2443
EW024_RS03615,67,127,247,570,81,463,102,426,252,396,301,303
EW024_RS03620,841,507,993,1683,94,1211,127,1175,529,1159,819,984
EW024_RS03625,728,569,682,808,249,542,216,721,410,944,854,1056
EW024_RS03630,1346,1091,1426,2159,339,1705,350,1746,843,1408,1515,1666
EW024_RS03635,829,815,1116,1634,284,1311,266,1307,682,1041,1016,1085
EW024_RS03640,626,689,1273,3517,532,2620,529,2818,1282,1383,1097,1080
EW024_RS03645,851,1031,1243,2112,722,1720,538,1678,958,1122,1055,1236
