GeneID,X50265,X50266,X50267,X50280,X50281,X50282,X50295,X50296,X50297,X50310,X50311,X50312,X50325,X50326,X50327,X50340,X50341,X50342
FJH52_RS05725,5548,1229,913,3423,875,848,3025,544,808,3832,661,915,5181,987,1003,2954,953,783
FJH52_RS05730,13262,75121,46860,13555,50398,38060,12115,30880,44355,10783,39855,40602,15999,46827,53998,9450,51839,48438
FJH52_RS05735,14194,15708,20370,13090,22127,19434,8102,16712,16254,10639,15841,19743,17379,25287,20960,11683,19690,17873
FJH52_RS05740,3595,4969,5780,3395,6235,5959,1747,4314,4336,2753,4006,5991,4221,6563,5574,2740,5615,4925
FJH52_RS05745,920,278,383,2528,318,433,592,258,236,585,241,521,974,380,306,635,331,280
FJH52_RS05750,23,8,24,18,9,19,15,7,13,11,10,14,35,10,15,19,18,15
FJH52_RS05755,89,77,81,130,63,62,74,37,46,78,55,67,133,56,90,71,66,67
FJH52_RS05760,590,569,659,363,548,682,320,342,454,362,397,651,578,503,562,339,463,554
FJH52_RS05765,887,749,1130,705,1093,882,537,598,715,737,711,1133,1170,1248,1408,732,884,870
FJH52_RS05770,846,1104,1360,729,1422,1345,511,968,1045,593,972,1447,880,1440,1450,641,1136,1237
FJH52_RS05775,2092,1837,1768,1412,1476,1562,1240,1071,1401,1368,1021,1667,1819,1591,1797,1085,1396,1738
FJH52_RS05780,28,17,14,13,13,25,18,13,12,13,12,12,23,33,29,14,15,23
FJH52_RS05785,6553,2250,1602,4301,1536,1480,4576,1081,1783,4712,1275,1292,6062,1678,1801,4053,1389,1855
FJH52_RS05790,916,1345,1892,1179,2063,1918,725,1303,1206,781,1476,1628,1524,2337,2181,974,1703,1852
FJH52_RS05795,111,197,284,127,317,315,86,168,201,87,223,290,173,383,334,122,222,200
FJH52_RS05800,536,1115,1911,792,2197,1885,426,1398,1261,498,1329,1738,985,2572,2208,622,1559,1794
FJH52_RS05805,482,1052,1692,615,1858,1690,348,1327,1054,432,1166,1502,775,2273,1742,515,1367,1537
FJH52_RS05810,255,403,872,319,929,852,181,615,495,228,553,733,416,1231,947,285,649,751
FJH52_RS05815,1599,2588,4703,1823,5515,4636,1138,3630,2936,1288,3227,4471,2494,6440,5421,1637,3991,4259
FJH52_RS05820,669,1200,2071,779,2400,1980,471,1639,1367,546,1455,1945,908,2986,2034,672,1866,1871
FJH52_RS05825,7127,8094,10074,5515,11485,10047,4714,7912,8501,5203,7737,10128,8111,12985,11506,5257,10240,10144
FJH52_RS05830,5,5,9,3,8,8,1,6,6,1,8,10,2,7,14,2,4,8
FJH52_RS05835,37,38,1377,117,34,1546,23,24,832,17,16,2014,15,45,1325,38,66,910
FJH52_RS05840,21,20,1240,62,33,1331,7,11,725,8,11,1481,10,24,1068,12,26,734
FJH52_RS05845,88,79,5264,280,80,5563,41,55,4010,67,60,7179,81,88,5261,62,103,4231
FJH52_RS05850,47,67,3744,171,76,3728,16,43,1951,34,36,4853,60,70,3291,30,72,2266
FJH52_RS05855,513,461,33794,565,453,32546,230,183,22430,302,290,36083,459,333,26918,285,390,23431
FJH52_RS05860,636,509,43336,696,598,41245,319,278,29136,389,349,46338,500,484,36877,327,465,30730
FJH52_RS05865,1155,1038,78520,1405,1048,73849,587,515,52719,670,618,85749,1009,908,71046,657,932,58367
FJH52_RS05870,1512,1537,108425,1735,1373,95616,745,676,76116,896,882,109916,1230,1285,102019,813,1295,84257
FJH52_RS05875,200,134,2013,461,136,2056,38,108,1177,71,100,2610,93,154,1503,100,156,1225
FJH52_RS05880,61,59,696,203,39,801,25,42,492,22,21,921,40,67,556,39,44,463
FJH52_RS05885,320,177,4140,1164,212,4233,118,213,3008,136,147,4616,251,257,3720,185,269,2909
FJH52_RS05890,270,164,3398,959,182,3667,88,146,2621,126,145,3730,170,232,3390,107,246,2638
FJH52_RS05895,30,21,484,121,27,450,17,37,355,24,21,540,27,40,616,16,37,355
FJH52_RS05900,1309,5103,5690,1476,2573,5146,640,1195,5442,722,1604,4582,798,2194,5523,664,2278,5652
FJH52_RS05905,500,172,172,376,194,185,292,184,113,368,174,230,611,290,176,390,259,127
FJH52_RS05910,25424,16281,16927,19969,16450,14544,17380,12145,13235,17849,14279,17214,29116,16616,16598,18377,18077,14451
FJH52_RS05915,43496,38382,35753,35606,36817,34182,25620,25746,28444,29388,30228,35208,42563,33204,31403,29475,36022,28817
FJH52_RS05920,7933,8315,5564,6517,5836,6037,4425,4141,4120,5091,4431,4992,6384,4765,4049,4569,5661,4095
FJH52_RS05925,8059,33195,23872,7138,22421,19736,4716,12722,21299,4305,14424,19896,6506,18650,22647,4385,23056,23251
FJH52_RS05930,28981,123251,107824,30174,94741,86865,16875,62425,107860,17527,71526,94045,25523,93803,115188,16605,100150,104751
FJH52_RS05935,7060,3707,19444,5747,3768,10192,5255,2658,2986,5493,2758,9544,8892,4217,3959,5628,3210,3162
FJH52_RS05940,78,18,94,39,25,83,28,27,17,44,19,52,70,35,32,63,24,26
FJH52_RS05945,38,17,71,18,15,44,18,22,17,25,21,38,48,26,19,41,18,18
FJH52_RS05950,4167,4322,3380,2841,3781,3352,2407,2858,2521,3132,2868,3114,4037,4494,3491,2876,3646,2824
FJH52_RS05955,10080,4656,3503,8415,4193,3498,7389,3101,3031,7547,3160,3393,12613,4775,3905,7146,4144,3276
FJH52_RS05960,3094,1230,1211,2617,1401,1046,2377,1053,894,2367,1010,1380,4675,1739,1617,2381,1488,1077
FJH52_RS05965,1174,854,1390,1307,1612,1411,801,1297,916,995,1097,1422,1809,2087,1532,1236,1339,1235
FJH52_RS05970,581,394,770,718,908,788,365,703,450,477,577,815,982,1144,741,649,685,603
FJH52_RS05975,1760,1529,2582,2131,3045,2847,1160,2468,1843,1512,1958,2816,2757,3739,2762,1871,2365,2205
FJH52_RS05980,261,231,356,285,445,435,182,338,234,234,258,437,441,559,391,294,349,282
FJH52_RS05985,1851,1825,3209,2093,3775,3414,1190,2955,2150,1470,2384,3532,2788,4346,3252,1919,2780,2412
FJH52_RS05990,1892,3540,4221,1404,4515,3661,1152,2706,3638,1359,3076,3342,2140,4670,5254,1460,3614,4385
FJH52_RS05995,2649,2951,4392,2171,4428,3429,1941,3009,3778,2174,3022,3371,3450,5173,5845,2146,3624,4771
FJH52_RS06000,2587,3851,5844,2181,5701,4336,1751,3981,5369,2027,3702,4454,3435,7194,8476,2154,5106,6856
FJH52_RS06005,4027,8311,11165,3512,11185,8156,2607,8053,11804,3098,7681,8441,5052,13697,15837,3390,10346,13756
FJH52_RS06010,2383,6838,7510,2115,7812,5631,1351,5658,8586,1763,5176,6029,2798,9320,11005,1850,7074,9479
FJH52_RS06015,7189,3201,1594,3217,1834,1629,3655,1386,1814,4682,1205,1347,5035,1813,1739,4431,2208,1994
FJH52_RS06020,2567,8699,8715,2624,8611,7096,1738,7116,9210,2138,6728,8137,3002,10219,10277,2091,9792,9594
FJH52_RS06025,971,3056,3057,1047,3130,2676,671,2429,3276,875,2493,2801,1194,3563,3697,820,3160,3237
FJH52_RS06030,1032,3288,3146,1119,3081,2688,736,2573,2997,879,2579,2916,1328,3484,3550,793,3156,3093
FJH52_RS06035,13,27,48,10,35,47,7,26,38,8,25,32,9,43,39,8,36,36
FJH52_RS06040,3505,17263,26313,2853,17800,24026,2065,11283,20690,2412,10779,26454,3931,18608,28924,2228,15805,24273
FJH52_RS06045,1083,4940,7537,1132,5359,6683,533,2837,4825,626,3056,7147,1113,5491,7234,672,4088,5610
FJH52_RS06050,1493,1777,2805,1738,2782,2705,1061,2267,2577,1351,1935,2802,2455,3568,3517,1368,2901,3087
FJH52_RS06055,84,89,146,89,156,161,63,124,133,80,97,154,170,218,192,78,179,171
FJH52_RS06060,3912,3428,7028,5203,6911,6243,3362,5491,5871,4104,4696,6336,7231,9251,8630,4421,6357,7559
FJH52_RS06065,4103,2948,5191,4968,5090,4680,3790,3878,4121,4135,3580,4843,7182,6713,6193,4212,4594,5263
FJH52_RS06070,32,3,3,18,8,4,5,1,6,15,2,3,18,3,5,23,5,3
FJH52_RS06075,1,0,1,3,1,0,0,0,1,4,1,1,1,1,3,1,1,1
FJH52_RS06080,328,182,118,137,129,119,201,93,116,168,88,106,288,124,157,153,126,125
FJH52_RS06085,15,21,16,12,11,16,15,17,12,12,11,14,25,16,28,17,19,16
FJH52_RS06090,23914,132002,82686,22681,107600,67512,19614,65982,82641,18452,89113,83816,26766,95960,100306,16412,116999,91713
FJH52_RS06095,518,755,544,360,530,659,312,423,533,378,411,630,534,553,495,437,536,459
FJH52_RS06100,470,187,255,456,180,311,340,162,227,414,163,300,703,244,267,471,190,235
FJH52_RS06105,333,63,108,270,74,125,249,56,86,266,62,120,512,93,137,325,70,94
FJH52_RS06110,2841,624,1796,4011,997,1737,2976,590,1366,2673,669,2051,5103,1128,2031,3071,876,1557
FJH52_RS06115,2371,424,1259,3261,768,1368,2548,395,779,2178,488,1582,4720,776,1315,2814,587,855
FJH52_RS06120,1585,260,884,2588,561,946,1569,282,370,1463,303,1029,3043,562,794,2001,369,508
FJH52_RS06125,1454,208,594,2045,411,650,1513,221,323,1331,218,689,3246,474,537,2077,319,392
FJH52_RS06130,6,0,0,12,0,0,9,0,0,23,1,1,50,1,2,25,3,0
FJH52_RS06135,396509,5993,1692,404290,5756,1181,449562,4528,1619,348677,6628,1556,599619,6174,1888,364275,7109,1962
FJH52_RS06140,11870,7557,10239,13684,11786,9936,10673,8326,8816,10662,7967,10147,18430,13636,11851,11347,9794,9416
FJH52_RS06145,2755,2513,3811,3130,4419,3452,2445,3400,3254,2655,3515,3588,4134,5652,5148,2898,3466,3907
FJH52_RS06150,1552,670,907,1099,886,803,1020,780,686,1058,733,889,1698,1259,1022,1165,912,736
FJH52_RS06155,3177,1670,1821,2355,1912,1530,2375,1530,1565,2547,1490,1869,3993,2343,2146,2283,1982,1723
FJH52_RS06160,6336,4455,4650,4844,5004,4087,4501,4050,4351,5121,3954,4551,7610,5878,5434,4854,4831,4436
FJH52_RS06165,6323,17027,12636,4799,9268,10896,3962,8093,11019,3891,8802,9059,5182,9423,7049,3616,8868,14116
FJH52_RS06170,2797,8105,5256,2904,5008,4522,1576,3151,4710,1754,3356,4453,2540,4685,5251,1516,5034,4726
FJH52_RS06175,2781,1714,1509,2119,1224,1242,2037,915,1213,1996,893,1349,2970,1154,1530,1675,1402,1442
FJH52_RS06180,1256,5914,1437,884,1569,1456,690,2181,1161,780,1676,1481,1302,2105,1525,840,2064,1221
FJH52_RS06185,71,34,38,30,45,53,21,48,49,42,43,49,50,79,74,40,59,50
FJH52_RS06190,25,28,28,24,27,33,8,25,37,14,26,21,27,44,48,26,25,26
FJH52_RS06195,100497,50107,34330,92756,35735,34862,84031,24967,37412,74104,26280,31339,97733,36661,31876,68480,37522,34973
FJH52_RS06200,111247,64879,36733,95420,38054,38094,94627,27561,41838,84113,28697,34877,114799,42884,39268,77311,42086,38578
FJH52_RS06205,63739,69265,42247,44881,43948,43753,50571,32470,48179,44698,33346,42403,59117,47350,42834,40979,49335,44396
FJH52_RS06210,467,1056,813,388,807,657,355,562,729,392,628,683,550,758,951,322,812,791
FJH52_RS06215,3420,7688,4506,2343,4590,4186,2140,3423,4475,2192,3492,3969,2737,4515,4307,1713,4950,4793
FJH52_RS06220,778,3112,4802,822,3491,4200,520,2268,4699,733,2350,4826,967,3268,5357,669,3536,4778
FJH52_RS06225,532,1499,2154,592,1871,2008,369,1239,2029,531,1174,2388,725,1648,2191,500,1664,1995
FJH52_RS06230,475,1284,1600,482,1542,1595,348,995,1686,444,961,1871,609,1333,1725,438,1337,1528
FJH52_RS06235,439,1045,1136,438,1089,1064,274,745,1125,368,715,1321,494,979,1196,345,1137,1108
FJH52_RS06240,581,409,397,427,426,332,363,304,393,470,335,380,649,517,439,459,491,439
FJH52_RS06245,3553,5437,4813,2788,5036,4012,2578,3079,4440,2826,4041,3987,4271,5017,5784,2805,4841,4891
FJH52_RS06250,5895,8792,7483,4571,8129,6985,4238,5046,7091,4755,6109,7248,6858,8555,8868,4597,7867,7603
FJH52_RS06255,1730,2333,1990,1209,2024,1903,1164,1432,1848,1238,1533,2197,2199,2333,2579,1128,2159,2036
FJH52_RS06260,1512,1863,1395,1020,1579,1266,1108,1016,1321,929,1043,1327,1728,1489,1442,854,1538,1352
FJH52_RS06265,5154,1613,1586,4426,1597,1289,4574,1235,1220,4006,1324,1629,5979,1669,1774,3352,1737,1463
FJH52_RS06270,9644,2036,1455,7093,1627,1306,8582,1147,1307,8102,1325,1494,10488,1569,1744,6601,1811,1588
FJH52_RS06275,2511,854,543,2040,552,470,2322,519,518,2030,485,513,2870,590,580,1765,679,611
FJH52_RS06280,9583,6663,8094,8765,8410,7842,7932,6604,8095,7782,6529,7874,12010,9401,8988,7693,8165,8407
FJH52_RS06285,68,117,186,77,169,182,49,161,153,57,138,212,94,191,241,84,191,210
FJH52_RS06290,65,72,157,48,132,177,35,145,158,56,121,183,62,193,245,65,127,160
FJH52_RS06295,7195,9773,9611,5834,9920,9234,3920,6954,7082,4454,6352,9201,7245,10050,8282,4622,8699,7960
FJH52_RS06300,9353,10799,11538,7375,13200,12627,5188,9295,8285,5843,8365,12449,9919,14067,11200,6546,11098,9230
FJH52_RS06305,4008,4428,4693,3047,5121,5008,2172,3701,3220,2551,3525,5108,4626,5590,4653,2772,4470,3672
FJH52_RS06310,13289,14670,11837,8961,13931,12697,7655,9779,9079,8745,9337,12324,13862,14121,10908,8770,11769,9697
FJH52_RS06315,223,126,141,172,139,112,139,152,111,169,122,115,250,209,164,188,187,111
FJH52_RS06320,1346,824,1139,1492,1229,1076,1236,966,837,1018,892,1279,2260,1376,1255,1150,1151,1088
FJH52_RS06325,8851,6384,7454,10504,8669,7768,8207,6377,6231,7228,5876,7944,15080,9270,7845,8370,7514,7021
FJH52_RS06330,807,813,885,759,1070,948,476,660,603,561,653,762,920,987,775,630,801,732
FJH52_RS06335,565,526,679,559,834,863,295,630,520,371,510,739,620,812,575,409,584,544
FJH52_RS06340,3874,4087,5647,4004,6085,6047,2223,4580,4224,2702,3969,6182,4417,6779,5363,3154,4732,4774
FJH52_RS06345,3208,3863,4594,3373,4661,4531,2142,3791,3587,2412,3344,4591,3601,5176,4339,2468,4202,4121
FJH52_RS06350,4043,2522,2441,3279,2433,2385,2587,1946,2460,2551,1892,2298,4554,2885,2743,2661,2425,2525
FJH52_RS06355,9501,8566,9210,7915,9131,9272,6040,7229,8954,6377,6739,9321,11641,10545,9888,7154,8743,9097
FJH52_RS06360,9240,9558,10765,6699,10832,11410,5506,9127,10638,6421,7957,10937,10961,12325,12158,7139,10289,11057
FJH52_RS06365,1063,664,768,1169,960,669,600,788,645,746,641,830,1168,1258,1016,836,890,793
FJH52_RS06370,1164,551,704,1168,900,604,663,764,552,766,614,684,1349,1097,937,850,867,653
FJH52_RS06375,1626,1341,1100,1647,1388,940,812,1131,1061,1056,1123,1102,1442,1742,1560,903,1358,1255
FJH52_RS06380,14045,32455,23555,15459,35007,18482,12044,20404,19206,13215,23377,21563,18660,35285,25855,13541,29299,21588
FJH52_RS06385,3294,7027,4843,3534,8291,3984,2720,4283,3917,2864,5236,4666,4267,7590,4889,2745,6276,4253
FJH52_RS06390,124,276,381,114,332,292,90,249,344,107,232,313,176,353,407,106,293,360
FJH52_RS06395,140,288,321,97,317,271,72,205,256,100,219,303,189,386,393,110,222,309
FJH52_RS06400,269,588,677,206,596,484,156,358,483,201,443,597,411,638,772,204,564,579
FJH52_RS06405,374,628,665,291,660,485,219,408,459,184,366,678,507,648,687,257,575,612
FJH52_RS06410,4,1,1,4,2,3,5,3,2,4,2,1,4,4,3,5,1,3
FJH52_RS06415,469,283,241,292,238,216,329,182,252,399,183,226,487,284,313,326,226,251
FJH52_RS06420,980,451,813,866,587,811,476,373,497,564,361,930,952,720,797,520,559,584
FJH52_RS06425,907,451,776,806,529,756,399,282,413,511,310,773,798,557,671,487,472,485
FJH52_RS06430,1740,672,1244,1469,937,1315,741,549,748,923,529,1307,1604,985,1090,976,725,833
FJH52_RS06435,1494,471,747,1233,584,708,687,317,385,922,348,830,1637,680,836,900,465,562
FJH52_RS06440,2761,1327,1485,2852,1338,1409,1501,648,952,1707,835,1498,3056,1202,1431,1724,1020,1081
FJH52_RS06445,169,178,234,350,150,225,70,82,153,67,86,267,112,160,151,112,121,142
FJH52_RS06450,351,226,325,636,179,307,220,112,191,156,100,380,202,177,200,222,233,191
FJH52_RS06455,8,6,6,1,7,3,6,5,9,2,5,5,13,11,10,6,4,3
FJH52_RS06460,149,1762,216,204,291,208,48,394,244,87,237,251,137,424,263,80,298,249
FJH52_RS06465,6105,7313,6633,4696,6691,6398,3002,6162,6553,3959,5399,6995,5618,8901,7477,3320,7701,6602
FJH52_RS06470,6035,7867,7679,5339,7564,7320,3188,7126,7287,4158,6402,8267,5679,9799,7823,3645,8309,7222
FJH52_RS06475,6861,7495,7825,5656,7507,7960,3418,7015,6469,4595,5841,8173,6715,9837,7564,4010,7753,6650
FJH52_RS06480,7581,9146,9654,7141,9098,9621,4027,8614,7961,5203,7215,10358,7627,11641,8834,4534,9659,8140
FJH52_RS06485,3876,6531,6290,3816,5725,6143,1876,5647,4985,2528,4817,6322,3414,7866,5409,2128,6159,5093
FJH52_RS06490,4108,3750,3526,2966,3853,3560,2715,3331,3746,3303,3304,3797,4561,4982,4107,3036,4061,3398
FJH52_RS06495,3222,1943,1883,2546,2089,1910,2325,1796,1861,2585,1652,2089,3935,2649,2103,2557,2191,1880
FJH52_RS06500,3355,3188,2813,2547,2977,2550,2225,2419,2843,2661,2301,2795,4055,3400,3184,2619,3065,2642
FJH52_RS06505,100362,9321,7639,104042,16732,6812,104483,4973,5584,93738,7893,6997,158325,10975,9686,101417,10739,7763
FJH52_RS06510,21868,2802,2343,21776,4959,2394,23115,1628,1788,21706,2478,1937,34875,3333,2840,23885,3330,2510
FJH52_RS06515,12758,2580,1941,10754,3901,2119,12279,1323,1591,11084,1932,1688,19773,2664,2374,13007,2648,2033
FJH52_RS06520,6452,1224,877,4694,1755,928,6316,580,712,5326,896,708,9910,1231,987,5968,1293,956
FJH52_RS06525,807,6192,4286,886,4215,3847,506,2601,4658,635,3061,3631,903,4270,4299,611,4326,4516
FJH52_RS06530,698,4282,2946,770,2919,2597,446,1744,2814,509,2031,2465,770,2812,2777,532,3010,3012
FJH52_RS06535,131,163,251,105,184,235,79,189,204,103,105,214,128,237,213,101,225,216
FJH52_RS06540,4388,3838,3072,4587,3245,3720,4372,1969,2701,3308,1809,2997,6856,2205,2605,3848,3139,2874
FJH52_RS06545,4996,9378,8911,4411,9039,7930,3486,6266,7846,3759,6731,7831,5681,9200,9067,3591,9023,8032
FJH52_RS06550,3374,6233,5664,2939,5599,4961,2333,3964,4857,2478,4040,5151,3931,5548,5661,2162,5792,5014
FJH52_RS06555,1893,2002,1499,1373,1924,1621,1134,1541,2116,1395,1600,1684,1722,1663,2033,1383,2316,2209
FJH52_RS06560,70312,3570,2618,31724,4404,2780,62498,2581,3072,54866,2915,2563,76213,2926,3439,54204,4262,3593
FJH52_RS06565,3603,6272,6446,3157,7410,6683,2436,4867,5412,2658,4805,6399,3811,7299,6628,2922,6011,5945
FJH52_RS06570,635,831,692,456,869,778,447,547,590,463,574,709,685,824,794,462,696,632
FJH52_RS06575,1104,1034,834,954,824,822,814,667,802,831,674,733,1048,824,799,742,760,823
FJH52_RS06580,1175,1657,1822,1099,1987,1627,1004,1780,2149,1157,1882,1764,1466,2438,2454,1291,2136,2111
FJH52_RS06585,860,1398,1366,821,1394,1313,722,1131,1455,809,1160,1290,979,1523,1537,755,1466,1396
FJH52_RS06590,1344,777,481,781,484,436,724,308,352,768,349,405,1293,566,575,716,489,451
FJH52_RS06595,575,1048,835,405,735,773,168,497,503,268,440,826,386,787,540,277,642,517
FJH52_RS06600,328,1068,1013,261,909,839,107,555,644,204,584,919,244,967,797,152,794,632
FJH52_RS06605,113,29,82,82,82,41,66,54,60,94,96,83,132,151,180,74,99,54
FJH52_RS06615,64646,66776,35048,26229,39218,31588,36089,28860,39891,35674,32015,30511,42294,41739,36418,28362,44954,42115
FJH52_RS06620,329,389,340,265,363,313,244,265,258,234,277,369,400,396,331,222,311,314
FJH52_RS06625,227,299,297,197,274,303,129,200,192,145,194,292,273,270,265,166,234,195
FJH52_RS06630,143,158,137,116,146,117,61,85,86,88,91,132,150,118,84,92,109,92
FJH52_RS06635,5880,8933,5409,3706,5226,4677,3326,3637,4407,3364,3631,4384,4204,4903,4392,2936,5351,5210
FJH52_RS06640,453,2451,1608,369,2022,1276,313,1312,1817,356,1491,1456,442,2006,2013,305,1952,1931
FJH52_RS06645,35341,81680,40191,21898,40251,39077,24669,28554,40029,25827,33948,32889,26274,38138,33476,19905,41646,41676
FJH52_RS06650,150,217,201,114,241,187,76,231,156,75,224,185,144,347,231,113,282,211
FJH52_RS06655,274,588,428,218,563,434,134,465,425,221,458,427,279,648,467,235,601,436
FJH52_RS06660,132,270,215,100,245,225,47,218,202,114,212,182,130,330,240,118,284,207
FJH52_RS06665,49057,45428,31277,45602,38311,30146,41306,27007,44287,39460,32135,28954,54952,46592,39449,37616,40509,41936
FJH52_RS06670,1142,444,492,673,387,356,515,254,381,790,292,458,1036,503,581,804,431,378
FJH52_RS06675,46194,57435,36769,31002,41629,34242,28065,31291,42346,27913,34846,31354,38247,48022,39444,29158,48095,41169
FJH52_RS06680,38580,60725,35937,22957,41168,35385,23366,31604,41728,22341,34015,33979,32487,46382,39345,22666,50327,41679
FJH52_RS06685,16214,26475,14157,9111,16712,14145,9989,11927,17416,10250,13728,12952,14086,17600,14791,10224,18462,14874
FJH52_RS06690,7398,3090,3513,6514,4147,3412,6073,3474,2545,6413,3300,3544,9830,5596,4178,6398,4138,3262
FJH52_RS06695,1022,2398,3518,916,3957,3900,614,3945,2665,737,2617,3864,1152,6051,3758,778,3696,3318
FJH52_RS06700,765,1592,3569,724,3818,3736,451,3888,2447,564,2493,4014,1027,6422,4034,622,3358,3585
FJH52_RS06705,3397,7198,11375,3325,13073,13035,2240,10106,9558,2915,8052,12961,4512,15764,12161,3011,10159,11039
FJH52_RS06710,231,796,1616,211,1783,1799,190,1398,1355,224,1125,2004,478,2492,1810,292,1439,1636
FJH52_RS06715,3551,6240,10284,3415,11386,11154,2505,8790,8841,3046,7497,11225,4685,13957,11653,3131,9559,10428
FJH52_RS06720,5514,10847,14467,6294,16054,14450,4158,11562,12602,4606,11051,13717,6387,18520,16125,4420,13462,14580
FJH52_RS06725,27927,10946,6807,20721,6321,6656,23547,3978,5457,19318,4376,6415,31755,6039,5695,17153,6330,6377
FJH52_RS06730,14905,7016,6612,10837,6778,5733,9751,5137,6305,9996,4913,6560,17459,7701,7938,9540,6543,6361
FJH52_RS06735,12055,4709,5414,8633,5497,5032,8166,4106,4547,7660,3953,6049,15127,6225,6088,7677,4749,4737
FJH52_RS06740,3501,2350,3143,3199,3173,3000,2652,2268,2301,2731,2194,3136,4852,3423,3215,2797,2366,2401
FJH52_RS06745,4059,3053,3535,3852,3668,3466,3494,2610,2822,3385,2560,3610,5873,4001,3952,3510,2975,3273
FJH52_RS06750,2663,2693,2897,2512,3018,2701,2349,2160,2468,2286,2232,2851,3617,3268,3162,2287,2549,2732
FJH52_RS06755,674,2132,3839,687,5014,4561,487,4004,2531,599,3051,4539,1298,6209,3996,748,3514,3312
FJH52_RS06760,469,1502,2562,529,3182,2825,371,2455,1564,411,1923,2862,825,4103,2688,446,2249,2093
FJH52_RS06765,242,725,1329,256,1605,1412,188,1210,750,180,1025,1391,387,2026,1321,236,1042,1052
FJH52_RS06770,679,1835,3226,810,4102,3603,575,3171,1910,661,2540,3392,1169,4952,3210,742,2750,2654
FJH52_RS06775,365,1255,1445,380,1433,1476,244,1086,900,259,796,1374,501,1533,1252,291,1214,1212
FJH52_RS06780,1007,2815,3798,1036,4462,4186,752,3554,2580,806,2485,4278,1479,5114,4027,917,3711,3451
FJH52_RS06785,769,1456,2980,842,3482,3217,570,2666,1666,633,1921,3206,1204,4208,3057,826,2513,2368
FJH52_RS06790,394,621,1604,496,1839,1872,262,1506,898,335,1004,1728,664,2521,1663,491,1335,1350
FJH52_RS06795,531,1164,1936,545,2056,1893,367,1721,1396,465,1256,1793,703,2628,2114,465,1616,1914
FJH52_RS06800,650,1913,2400,665,2640,2253,523,2067,2242,568,1798,2341,932,3104,2848,563,2130,2545
FJH52_RS06805,1866,4009,5274,1656,5716,5299,1322,4210,4357,1443,3992,5061,2148,6372,5650,1532,4655,4870
FJH52_RS06810,57,56,71,54,92,77,42,65,47,75,71,78,108,113,154,53,98,82
FJH52_RS06815,1198,1561,1605,1064,1567,1402,660,1446,1634,901,1278,1517,1317,1929,1769,827,1769,1744
FJH52_RS06820,459,497,592,416,616,590,282,598,578,343,474,592,558,652,576,365,687,637
FJH52_RS06825,754,522,702,570,710,845,329,1037,649,485,638,784,621,958,654,487,908,632
FJH52_RS06830,1816,6293,9868,1673,11350,9537,1186,9772,8366,1395,8236,9837,2221,14376,11526,1481,10133,10248
FJH52_RS06835,221,946,1300,177,1732,1473,153,1449,1127,126,1199,1503,278,2187,1664,181,1493,1415
FJH52_RS06840,1042,574,1123,902,1156,1198,739,940,869,763,805,1292,1537,1858,1399,911,1077,1171
FJH52_RS06845,4708,2537,4918,4541,5475,5278,3292,4607,3714,3500,3724,5414,6570,7907,5964,4015,4519,4974
FJH52_RS06850,2589,1277,2959,2590,3292,3309,1849,2644,1988,1986,2145,3482,3720,4716,3567,2250,2578,2856
FJH52_RS06855,1924,977,2507,1936,2881,2717,1423,2216,1635,1595,1857,2894,2786,3792,3056,1917,2154,2338
FJH52_RS06860,3382,1965,4329,3331,5024,4996,2579,3700,2935,2723,3149,4957,4935,6401,5075,3268,3813,4040
FJH52_RS06865,1334,1070,1776,1254,1897,1889,963,1412,1142,1108,1263,1702,1886,2206,1810,1269,1411,1568
FJH52_RS06870,4193,2166,2525,3891,2880,2666,3422,2011,2083,3266,1924,2569,5277,3183,2422,3710,2245,1987
FJH52_RS06875,3281,1495,1906,2968,2451,2341,2545,1714,1311,2451,1526,2098,4249,2507,1814,3110,1700,1476
FJH52_RS06880,2618,1145,923,2179,1001,834,2511,686,850,2320,827,803,3798,973,1065,2646,1060,1015
FJH52_RS06885,33220,1510,1720,24244,1419,1464,27693,874,1095,20182,1103,1411,39186,1611,1772,19559,1446,1771
FJH52_RS06890,3341,4719,5535,3184,6888,5628,2188,5521,4450,2565,4660,5586,4411,8463,6211,2751,6046,5319
FJH52_RS06895,3272,3482,5087,3186,6104,4894,1981,5175,3965,2498,4343,5022,4229,8728,6158,2719,5674,5122
FJH52_RS06900,3317,2678,4798,3519,5789,4836,2171,4875,3458,2883,3881,4397,4627,8180,5510,3034,4829,4539
FJH52_RS06905,3162,2191,4336,3017,5054,4256,2078,4422,2956,2652,3262,4095,4645,7750,5243,2755,4271,4287
FJH52_RS06910,3516,2701,4545,3739,5630,4961,2696,4892,3164,3193,3704,4946,5572,8057,5771,3379,4506,4621
FJH52_RS06915,2033,2100,3757,1969,4497,4013,1112,3887,2340,1499,2887,4002,3258,6721,4647,1945,3449,3572
FJH52_RS06920,228,476,707,262,875,661,146,705,488,210,574,659,377,1244,802,281,683,682
FJH52_RS06925,580,608,660,576,872,717,265,484,429,302,507,626,566,855,676,432,561,500
FJH52_RS06930,212,194,149,218,224,144,94,113,81,99,132,143,195,187,157,135,148,112
FJH52_RS06935,4839,4769,2460,3848,3036,2269,2375,1914,2076,2761,2377,2055,3416,3065,2346,2480,2600,2335
FJH52_RS06940,1037,1275,1785,962,1854,1896,680,1464,1206,837,1230,2064,1384,2141,1848,833,1498,1495
