GeneID,X50274,X50275,X50276,X50289,X50290,X50291,X50304,X50305,X50306,X50319,X50320,X50321,X50334,X50335,X50336,X50349,X50350,X50351
EQB47_RS00015,532,221,297,630,323,307,534,207,162,683,226,264,353,167,346,581,296,227
EQB47_RS00105,54,76,111,93,94,80,61,43,99,59,82,49,35,208,83,89,59,104
EQB47_RS01005,62,51,40,65,56,50,51,37,21,69,40,47,40,25,41,37,39,22
EQB47_RS10005,36,17,48,58,31,44,41,13,28,45,33,24,30,20,55,51,26,25
EQB47_RS10010,140,41,65,251,55,53,138,46,33,199,43,45,87,32,88,156,59,57
EQB47_RS10015,35,14,24,59,28,21,47,12,13,64,10,18,36,21,24,44,19,13
EQB47_RS10020,33,16,26,56,18,32,56,8,13,55,7,13,36,12,15,49,22,12
EQB47_RS10025,28,9,20,35,9,15,32,9,13,47,9,12,21,6,20,31,12,13
EQB47_RS10030,29,7,6,35,5,8,31,2,4,37,8,7,23,4,13,22,13,5
EQB47_RS10035,23,8,9,32,9,4,38,3,4,38,2,7,25,12,8,18,11,15
EQB47_RS10040,75,25,29,115,19,35,77,15,15,112,16,29,68,15,29,98,20,22
EQB47_RS10045,1565,659,725,1325,1121,793,1596,743,472,2121,870,712,1131,553,944,1837,939,600
EQB47_RS10050,9601,5597,6800,9262,7938,6453,9021,5522,3939,13337,5975,5377,7202,4814,7022,10513,6652,5234
EQB47_RS01010,55,43,60,62,72,56,61,21,14,71,43,37,48,19,29,49,47,31
EQB47_RS10055,3146,2588,3175,3599,3733,3358,3016,2639,1757,3996,2723,2758,2399,2046,3265,3336,3472,2333
EQB47_RS10060,1183,938,1352,1726,1189,1260,1189,889,754,1461,904,1035,794,725,1353,1331,1135,876
EQB47_RS10065,1352,2825,6252,2587,4219,5462,1495,3524,4665,1939,3537,4599,1128,2553,8741,1507,4343,5308
EQB47_RS10070,583,884,1018,612,1351,1042,507,785,543,744,1004,681,390,594,1081,637,1067,750
EQB47_RS10075,19,48,41,66,36,44,13,32,29,23,46,30,13,41,36,10,52,47
EQB47_RS10080,18,44,41,58,45,39,7,41,33,17,52,47,6,35,45,11,42,31
EQB47_RS10085,16,42,44,59,49,39,6,31,23,17,34,32,8,38,49,15,58,36
EQB47_RS10090,0,12,14,25,23,17,6,16,6,11,14,8,6,14,13,8,15,8
EQB47_RS10095,8,29,35,46,25,34,11,30,18,15,25,30,4,31,39,8,32,35
EQB47_RS10100,4,8,12,11,20,9,1,9,3,4,5,11,3,6,8,1,13,8
EQB47_RS01015,176,76,103,111,90,104,163,75,52,140,70,67,97,73,67,174,92,78
EQB47_RS10105,17,59,76,57,64,56,13,45,38,32,71,74,13,47,69,18,72,65
EQB47_RS10110,20,48,59,57,51,65,22,50,26,30,64,64,18,31,76,16,50,53
EQB47_RS10115,797,1835,2398,1686,1893,1205,671,1059,906,1069,1345,1164,520,1015,2352,1060,1413,1705
EQB47_RS10120,8849,3457,9470,20500,5192,6284,8283,4186,6582,9909,4474,3590,7012,3647,14381,9764,4977,7238
EQB47_RS10125,2365,2448,3884,4313,2230,2314,1663,1252,1707,2237,2114,1479,1427,1599,3248,2126,1254,2193
EQB47_RS10130,3297,4873,5350,4358,4991,4198,2911,3571,3320,4602,4436,3230,2093,3987,5794,3424,4205,4792
EQB47_RS10135,4790,5095,3612,8692,6096,4606,6469,4632,3028,9250,4474,3359,3797,4272,4799,5911,5225,4487
EQB47_RS10140,1786,2171,2792,1927,3231,2524,2156,1963,1442,2782,2335,2106,1541,1751,2719,2290,2809,1777
EQB47_RS10145,792,237,329,562,343,316,931,205,233,1682,270,260,440,216,409,941,271,300
EQB47_RS10150,176,34,47,108,57,68,166,47,24,388,33,54,82,45,51,130,38,35
EQB47_RS01020,5,10,9,9,15,18,6,5,4,3,9,4,3,8,13,6,9,5
EQB47_RS10155,228,50,40,174,73,58,237,37,31,553,55,46,96,44,57,185,53,57
EQB47_RS10160,23125,913,1481,13339,1539,1659,22460,524,728,56033,847,1308,9964,461,864,15664,666,958
EQB47_RS10165,437,643,852,1184,634,589,486,477,455,555,608,508,346,650,675,427,636,581
EQB47_RS10170,798,1481,1924,2386,1524,1363,900,1011,884,1177,1456,1265,664,1328,1649,771,1653,1375
EQB47_RS10175,4723,5725,6967,8589,6465,6073,5507,4866,3878,6878,5665,4934,3959,5196,6608,5748,6442,4735
EQB47_RS10180,1451,4596,5316,4534,4810,4255,1588,3476,2414,2048,4187,3269,1130,4315,4595,1889,4537,3280
EQB47_RS01025,120,140,143,212,143,149,90,100,78,157,137,137,79,88,133,94,130,93
EQB47_RS01030,13,8,13,15,10,17,14,4,4,22,12,8,16,8,7,16,8,8
EQB47_RS10260,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EQB47_RS10270,1620,1613,2067,2185,2519,2328,1704,1544,1288,2250,1806,1930,1167,1358,2494,1994,2071,1618
EQB47_RS10275,4390,5411,7163,6709,8706,8489,4463,5820,4568,5963,6344,7470,3478,4578,8393,4920,7756,5692
EQB47_RS10280,7178,7863,11457,11417,12824,14725,7493,8609,8725,9174,9260,12543,5455,7145,16087,7144,10861,10102
EQB47_RS10285,41,38,85,102,60,262,34,52,91,40,93,291,22,44,269,24,34,98
EQB47_RS10290,379,635,1320,930,864,2550,358,600,1315,505,1311,3219,247,560,3128,358,618,1389
EQB47_RS10295,7516,11670,14563,12883,16747,13815,7262,9593,8538,10103,13385,10622,5941,10112,12916,6959,11063,10648
EQB47_RS10300,1872,2140,2955,3106,3407,3128,1856,1836,1674,2543,2620,2597,1620,1823,3066,1701,2323,2202
EQB47_RS01035,66,27,27,104,49,42,83,17,23,90,41,28,44,27,35,38,31,22
EQB47_RS10305,5192,5866,8723,8978,10116,9668,5204,5490,4994,7152,7722,7751,4249,5084,9443,4860,7341,6701
EQB47_RS10310,6209,7485,11831,9777,10862,8729,7400,5805,6197,9129,8518,6452,5353,6161,10049,6965,7002,7756
EQB47_RS10315,1680,1216,1916,2383,1515,1355,1619,788,1135,2218,1205,1085,1109,856,1631,1736,871,1239
EQB47_RS10320,4606,6647,10293,5393,12627,13794,5532,6483,7372,6791,8629,11090,4509,5409,11983,4815,11014,8924
EQB47_RS10325,1125,3071,4348,1535,5402,5501,1514,2543,2925,1852,3673,4170,1444,2512,4742,1255,4314,3333
EQB47_RS10330,1498,3312,5010,2158,5709,5843,1933,2707,3079,2374,4054,4729,1378,2769,5177,1691,4398,3621
EQB47_RS10335,3275,7808,11250,4676,13170,12215,3564,6254,6570,4806,9361,10415,2819,6070,10421,3418,9219,7768
EQB47_RS10340,4464,14088,20166,7849,22631,20085,4725,10945,10737,6861,16027,16587,3806,11078,17596,4779,15099,12622
EQB47_RS10345,10214,446,683,17272,556,682,6767,255,268,6020,333,388,6136,313,428,5933,420,344
EQB47_RS10350,5560,258,415,12357,258,377,3551,179,170,3332,207,247,3504,182,247,3068,266,218
EQB47_RS01040,30,21,27,47,17,29,23,9,9,48,14,23,22,10,21,15,11,10
EQB47_RS10355,5034,209,310,11337,266,330,3264,94,124,3086,144,193,3679,147,191,2906,231,184
EQB47_RS10360,5898,207,361,15279,261,313,3783,103,130,3653,142,231,3790,139,219,3609,203,177
EQB47_RS10365,4927,200,327,10964,241,287,3223,123,114,3026,147,205,3464,144,209,2612,199,159
EQB47_RS10370,164,23,37,759,28,24,158,17,28,155,32,24,122,22,34,102,21,26
EQB47_RS10375,178,26,54,804,48,47,148,26,31,178,37,31,139,39,43,122,48,31
EQB47_RS10380,6931,11471,16875,9139,23257,21116,7462,12923,10187,9508,14895,16081,5672,9612,18602,7483,19157,12954
EQB47_RS10385,8953,16759,23413,11691,30945,25917,8977,18303,13512,11913,20619,19316,7521,14592,26220,9822,24926,16749
EQB47_RS10390,1301,1393,1826,2263,2120,1665,1535,1342,1057,1769,1939,1331,1119,1381,1989,1477,1793,1488
EQB47_RS10395,859,923,1240,1400,1525,1204,1052,858,733,1096,1249,1001,734,978,1383,1000,1257,924
EQB47_RS10400,2054,1971,2607,3505,3205,2645,2537,1977,1605,2883,2662,2090,1730,2013,2922,2273,2895,2016
EQB47_RS01045,1000,714,1031,1350,708,863,1212,578,704,1213,560,852,839,556,948,1132,818,917
EQB47_RS10405,4262,2435,3181,6917,3727,2890,5150,2239,1958,5772,2964,2060,3749,2164,3570,5049,3111,2511
EQB47_RS10410,9276,2474,2864,9500,3308,2650,12046,2034,1610,14464,2584,2081,9431,2064,2712,12130,2572,1884
EQB47_RS10415,2550,9142,10933,3680,11399,9448,2945,7203,6116,3674,9312,7655,2006,7839,10334,2941,8396,8342
EQB47_RS10420,5366,8315,11130,5673,14302,10689,5612,10000,7726,7458,10599,7412,4247,7912,12963,6445,13184,8808
EQB47_RS10425,7142,10121,14528,10119,14596,11098,7970,9316,7295,9527,11245,8609,5993,8845,12384,8629,11169,8536
EQB47_RS10430,2380,3023,4338,3651,3703,2916,2218,2344,2185,2811,2853,2109,1542,2540,3460,2673,2748,2442
EQB47_RS10435,652,666,818,703,1193,897,655,676,535,785,732,711,496,569,964,628,930,650
EQB47_RS10440,20,20,46,30,48,43,20,36,40,20,35,39,12,33,54,21,42,37
EQB47_RS10445,2096,440,757,4429,821,870,2153,584,750,2457,627,809,1726,450,1210,2208,745,790
EQB47_RS10450,8,14,35,58,25,21,14,27,23,25,29,20,8,15,23,20,24,26
EQB47_RS01050,465,361,391,735,364,411,456,241,253,540,264,335,313,279,409,453,353,335
EQB47_RS10455,1803,1284,2913,4921,3171,2580,1696,3188,1641,3077,3296,2412,1624,1861,2769,1735,3859,1832
EQB47_RS10460,895,968,2021,3167,1504,1460,1068,1843,992,1635,1885,1419,792,1119,1380,1277,1925,1078
EQB47_RS10465,1808,647,2468,9969,1241,2489,2022,1875,2042,2269,1303,2032,1683,1240,3073,2941,2598,1837
EQB47_RS10470,778,354,1311,4416,633,1150,755,891,917,917,750,1066,699,769,1380,789,1340,900
EQB47_RS10475,468,280,1029,3158,516,865,483,626,652,603,550,773,464,551,1086,554,1021,657
EQB47_RS10480,1294,978,1479,2257,1843,1812,1219,1091,1038,1670,1328,1479,873,806,1735,1330,1799,1160
EQB47_RS10485,2984,2325,3362,4462,4194,3852,2858,2508,2045,3726,3133,2971,2194,1957,4058,3163,3874,2480
EQB47_RS10490,133,369,341,120,634,395,150,417,285,181,452,326,117,387,457,155,563,397
EQB47_RS10495,2486,3169,3475,3492,5537,4004,2686,3654,2843,3274,3981,3177,2065,3453,4749,2673,4987,3450
EQB47_RS10500,5993,4864,5773,7165,8489,6691,6624,5308,4719,7882,5984,5318,5242,4993,7335,7073,8133,5859
EQB47_RS00110,227,741,1042,349,1666,1029,186,431,502,189,741,650,205,684,1017,241,931,710
EQB47_RS01055,529,537,579,1031,545,571,570,343,438,697,398,523,380,419,558,504,528,516
EQB47_RS10505,3,5,9,1,10,9,2,2,2,4,10,6,0,10,14,1,6,5
EQB47_RS10510,754,393,414,1097,560,307,771,224,331,844,447,283,602,542,312,914,314,448
EQB47_RS10515,1169,218,314,2094,443,378,1052,246,229,1248,285,277,1017,218,438,1123,358,230
EQB47_RS10520,752,106,156,1132,186,162,604,105,81,710,107,115,582,101,228,723,146,118
EQB47_RS10525,181,13,39,352,23,29,169,11,7,177,20,14,168,6,46,211,20,17
EQB47_RS10530,294,17,31,443,16,19,269,25,9,294,24,25,289,11,24,297,14,21
EQB47_RS10535,48,17,21,98,27,36,43,13,11,48,11,15,31,17,38,53,18,23
EQB47_RS10540,82,274,334,36,522,293,91,214,244,96,317,231,25,276,350,97,330,286
EQB47_RS10545,1076,3011,3542,766,4798,3271,1067,2808,2756,1325,3449,2681,677,2733,4394,1127,3761,3295
EQB47_RS10550,155,50,44,143,68,40,182,37,29,198,66,27,82,50,55,187,54,52
EQB47_RS01060,1267,996,1209,2426,1164,1080,1288,632,840,1747,857,971,901,901,1013,1090,936,1007
EQB47_RS10555,745,565,472,1059,760,421,904,464,466,1079,633,335,588,727,583,784,490,565
EQB47_RS10560,11,33,31,12,49,25,21,29,26,12,36,21,13,33,35,20,41,49
EQB47_RS10565,568,840,973,451,837,594,750,591,1071,651,951,490,481,1388,866,930,876,1413
EQB47_RS10570,10819,17752,15599,7494,26530,13546,11812,17442,17513,14549,20641,8081,8195,20920,22584,13541,23076,25489
EQB47_RS10575,939,208,411,1315,450,443,828,266,278,992,285,410,688,245,541,855,470,346
EQB47_RS10580,837,163,311,1129,285,315,743,210,195,914,214,339,584,167,426,751,395,255
EQB47_RS10585,968,194,380,1384,342,368,966,236,235,1060,252,365,807,201,493,977,491,313
EQB47_RS10590,174,25,52,234,40,49,181,21,32,200,29,42,132,36,79,192,56,36
EQB47_RS10595,929,222,422,1188,331,359,973,230,293,1140,229,404,771,252,427,964,423,328
EQB47_RS10600,3709,605,1233,4068,1262,1373,3689,695,750,5404,742,1055,2968,483,1386,4295,1083,811
EQB47_RS01065,4,2,2,3,5,6,4,5,5,5,1,4,4,2,4,2,2,3
EQB47_RS10605,1201,182,390,1109,393,405,1104,198,203,1798,209,263,808,137,363,1476,277,230
EQB47_RS10610,9822,14869,19514,20207,18209,15446,14773,13569,11553,17053,12514,14342,8189,14004,15793,14459,16889,13639
EQB47_RS10615,5072,8318,11236,9728,9807,8597,6810,7272,6144,8606,6458,7453,3754,7357,8038,7210,8771,7186
EQB47_RS10620,327,205,330,708,278,321,466,134,181,629,183,239,278,253,296,331,286,298
EQB47_RS10625,122,44,94,330,77,110,217,37,71,231,45,74,114,86,92,125,99,103
EQB47_RS10630,435,171,470,1378,195,353,683,104,238,845,126,306,395,196,317,485,192,329
EQB47_RS10635,208,56,113,669,65,120,302,24,69,398,48,102,168,66,94,215,60,88
EQB47_RS10640,965,235,421,1666,385,421,1040,203,272,1452,267,329,864,216,409,895,313,323
EQB47_RS10645,955,281,567,1909,344,409,1232,110,230,1292,174,328,1008,140,399,1379,197,300
EQB47_RS10650,10,3,7,5,3,7,8,1,3,7,3,2,11,5,6,4,0,4
EQB47_RS01070,2,7,4,9,4,5,4,2,0,4,3,3,5,5,2,3,3,9
EQB47_RS10655,704,48,728,1159,144,1077,383,96,711,591,97,1062,414,89,1351,348,199,780
EQB47_RS10660,1026,55,950,1580,200,1301,665,153,1023,956,155,1457,712,135,1579,705,290,1176
EQB47_RS10665,318,42,266,457,86,338,178,39,254,310,65,364,220,54,344,133,96,257
EQB47_RS10670,601,150,594,837,315,773,442,207,511,642,255,793,417,183,754,392,306,688
EQB47_RS10675,622,156,604,883,321,750,515,244,583,705,280,785,468,223,753,442,321,690
EQB47_RS10680,78,38,61,57,63,73,102,38,25,112,48,37,62,34,64,81,56,41
EQB47_RS10685,161,51,75,112,138,105,169,82,43,189,80,78,117,55,129,150,112,96
EQB47_RS10690,116,54,76,105,121,87,99,84,48,148,94,63,67,49,123,136,109,71
EQB47_RS10695,349,303,326,287,530,337,385,417,352,474,377,267,282,342,486,511,525,388
EQB47_RS10700,3346,1574,2043,2495,3046,2107,3425,2143,2042,4482,2324,1672,2566,1668,3252,3622,2867,2411
EQB47_RS01075,29,12,15,54,25,16,37,15,20,47,14,20,14,27,25,26,13,19
EQB47_RS10705,116,110,237,137,210,261,126,161,150,149,156,202,100,137,287,123,243,225
EQB47_RS10710,101,82,200,199,163,209,107,81,106,132,112,181,89,111,211,105,195,150
EQB47_RS10715,31,37,74,68,46,89,50,31,49,45,38,63,26,27,82,35,39,55
EQB47_RS10720,151,83,214,269,181,267,194,95,107,253,124,196,148,89,221,152,190,222
EQB47_RS10725,95,59,140,193,101,200,140,57,82,161,75,143,87,72,136,95,84,113
EQB47_RS10730,86,28,85,150,60,86,88,21,35,110,48,76,75,23,107,84,62,64
EQB47_RS10735,60,16,42,118,31,33,70,17,21,87,22,44,61,16,55,51,20,21
EQB47_RS10740,31,7,12,64,11,17,41,7,7,52,16,16,28,5,19,28,9,10
EQB47_RS10745,32,7,17,74,11,21,60,12,6,69,5,11,39,8,22,45,9,10
EQB47_RS10750,63,16,33,96,26,34,63,17,16,95,17,25,47,13,50,69,16,22
EQB47_RS01080,16,12,9,35,8,18,26,9,9,29,15,10,13,12,10,15,6,12
EQB47_RS10755,46,23,25,69,23,29,54,11,8,64,21,22,35,15,31,51,14,13
EQB47_RS10760,1393,611,947,2485,1195,1199,1472,801,882,1673,852,1040,1206,652,1278,1464,1123,870
EQB47_RS10765,552,232,382,952,505,461,604,336,296,611,355,459,510,287,481,530,488,345
EQB47_RS10770,8693,4218,4876,10236,6783,4815,9998,4566,3165,11996,5245,7241,8238,4338,5446,10085,6408,3941
EQB47_RS10775,1055,1700,2030,1780,2684,1807,1144,1711,1376,1617,2077,2700,1091,1746,2057,1202,2466,1593
EQB47_RS10780,836,1041,1212,1320,1525,1041,998,1049,861,1252,1329,1471,854,1060,1379,880,1505,1017
EQB47_RS10785,540,510,618,1028,742,520,722,524,437,891,677,719,513,491,707,682,686,528
EQB47_RS10790,2518,5946,8673,4306,10760,7996,2562,5556,4442,3330,8058,6120,2122,5076,9173,2821,7658,5489
EQB47_RS10795,622,1304,1807,808,2375,1825,628,1208,958,806,1737,1394,442,1034,1961,621,1574,1135
EQB47_RS10800,2222,5687,7455,3368,10275,7785,2435,5156,4228,3187,7605,6076,2008,4635,8176,2451,7341,5207
EQB47_RS01085,1110,5247,5907,2380,6875,9101,1227,4516,6339,2031,6547,10250,885,4465,11707,1317,4625,7351
EQB47_RS10805,3038,6523,7848,4001,11113,7925,3461,5375,4838,4026,8199,6860,2475,4755,8271,3344,7403,5785
EQB47_RS10810,193,316,430,311,461,360,256,213,261,269,423,305,191,223,363,288,291,349
EQB47_RS10815,975,300,447,968,398,365,1111,276,245,1154,369,266,851,266,449,1092,390,299
EQB47_RS10820,31,42,80,87,79,92,46,50,54,52,62,66,26,43,74,35,78,46
EQB47_RS10825,13,17,111,67,21,74,12,19,94,24,20,51,14,29,50,11,31,47
EQB47_RS10830,124,117,760,534,146,575,167,127,615,162,201,430,105,171,457,141,173,422
EQB47_RS10835,39,51,404,220,85,315,41,63,315,61,59,250,34,64,278,34,106,265
EQB47_RS10840,104,130,1144,613,195,932,125,169,793,170,188,663,118,195,838,112,252,671
EQB47_RS10845,290,453,3852,1962,613,2879,369,452,2578,507,591,2067,311,572,2473,302,707,2124
EQB47_RS10850,235,359,3733,1957,517,2349,364,369,2113,406,529,1674,286,485,1974,595,619,1600
EQB47_RS01090,1226,3426,4041,2959,4966,5477,1217,3138,3006,1796,4042,5625,949,2798,5794,1192,4594,3814
EQB47_RS10855,563,1682,2977,1090,1640,2679,628,1682,2167,917,1839,2630,519,1819,3824,613,1968,2849
EQB47_RS10860,1546,8682,7780,1971,12704,9987,1998,8962,5320,3062,10578,8505,1548,8242,8483,2381,12092,7720
EQB47_RS10865,5234,12526,9715,5289,16971,12634,7061,12216,6839,9355,14676,11254,5151,11948,10433,8423,15821,10320
EQB47_RS10870,30531,7692,12594,9394,12511,15754,26490,7922,6294,33377,8942,12108,21921,7064,13772,27241,13144,9182
EQB47_RS10875,3016,2840,4410,1416,4669,5532,3086,2908,2295,4199,3331,3999,2194,2916,4365,3317,4416,3157
EQB47_RS10880,3476,6815,8793,2353,10423,10320,3890,6125,4760,5200,7816,8509,2727,6903,9300,3764,9016,7056
EQB47_RS10885,1965,3743,4731,1115,5802,5473,2219,3207,2985,2995,4307,4387,1532,3729,5479,2148,4829,4025
EQB47_RS10890,591,1251,1637,300,2012,1932,720,1176,1082,865,1421,1516,480,1311,2119,822,1733,1443
EQB47_RS10895,831,2222,2436,367,3502,2723,960,2351,1827,1312,2935,2384,657,2565,2873,977,3076,2425
EQB47_RS10900,12299,24825,29942,6290,39895,31972,14065,26301,21385,20100,30938,28374,10071,26168,33402,14971,35691,28273
EQB47_RS01095,1160,1503,1874,2581,2081,2272,1346,1258,1258,1661,1725,2181,890,1401,2425,1076,1822,1688
EQB47_RS10905,756,1527,2262,570,2056,2085,869,1397,1140,1292,1655,1929,557,1304,2302,1005,2090,1723
EQB47_RS10910,483,469,725,2411,572,835,485,539,473,587,552,515,403,731,851,440,616,678
EQB47_RS10915,638,861,1370,2987,1110,1414,573,1023,778,729,978,954,482,1268,1451,549,1139,1121
EQB47_RS10920,124,419,619,580,437,630,134,461,328,182,421,343,131,604,640,122,525,540
EQB47_RS10925,46,149,241,189,155,234,41,185,171,51,203,141,32,270,248,39,182,212
EQB47_RS10930,71,186,195,171,126,152,65,91,76,83,160,141,31,119,136,58,126,115
EQB47_RS10935,352,538,735,496,425,479,318,380,286,451,414,443,228,344,404,389,437,378
EQB47_RS10940,7522,8162,11100,9321,7379,8614,6707,5477,4207,8441,7116,7596,5328,5594,8705,7905,8130,6524
EQB47_RS10945,1946,2513,3420,2559,2478,2880,1700,1718,1324,2292,2154,2336,1318,1706,2741,2214,2542,1890
EQB47_RS10950,5873,9952,13563,8385,10204,10672,5715,6844,4964,7032,9038,9276,4045,6422,10531,6865,9777,7844
EQB47_RS01100,4077,2579,3521,6689,3725,3443,3964,1994,2149,4791,2658,2691,3117,2086,3927,3581,2742,2774
EQB47_RS10955,351,301,1115,670,499,1008,332,350,1082,476,426,711,270,264,1147,521,432,753
EQB47_RS10960,22,2,9,38,6,4,25,5,3,33,4,4,12,0,3,20,1,0
EQB47_RS10965,34,3,13,66,7,11,55,6,3,44,2,15,32,6,7,47,6,7
EQB47_RS10970,381,528,640,579,912,801,328,512,409,488,552,557,243,328,685,318,642,502
EQB47_RS10975,359,689,802,748,958,1255,410,609,866,612,901,1474,293,444,1753,427,763,981
EQB47_RS10980,9,12,7,6,11,20,13,4,15,15,27,20,9,1,18,23,8,13
EQB47_RS10985,103,53,46,46,79,84,204,43,27,185,64,84,109,32,90,240,42,61
EQB47_RS10990,75,30,34,41,46,60,97,27,27,86,43,56,84,15,51,165,24,26
EQB47_RS10995,117,98,106,97,182,108,217,77,59,255,103,116,174,95,87,270,83,65
EQB47_RS11000,68204,30300,33961,78144,41170,26369,72520,25024,20675,90827,26491,18020,54059,25796,30056,83921,31705,26933
EQB47_RS00115,120,396,556,165,933,664,88,223,260,105,429,378,90,317,481,106,487,407
EQB47_RS01105,2631,1568,2186,3676,2097,1923,2358,1211,1314,3228,1573,1457,1959,1314,2264,2592,1764,1561
EQB47_RS11005,90383,51578,58935,118243,67093,43471,95571,43181,35440,119947,43029,30230,68359,41912,56608,104068,53823,45573
EQB47_RS11010,41895,7796,14927,26881,13718,21737,36047,5778,7065,60280,8910,14228,23670,3268,15317,33699,8293,12036
EQB47_RS11015,318,1550,1840,1058,1735,1435,353,1170,823,395,1603,1077,264,1628,1475,302,1576,1156
EQB47_RS11020,660,3380,4074,2428,4017,3538,765,2851,1942,893,3641,2884,561,3254,3188,615,3799,2713
EQB47_RS11025,596,2542,3262,1756,3003,2852,543,2181,1373,618,2652,2286,443,2392,2453,468,3077,1976
EQB47_RS11030,698,3183,3989,2369,3938,3976,816,2682,1681,878,3132,3223,605,2610,3373,700,4004,2564
EQB47_RS11035,709,3130,3989,2194,3825,3915,761,2459,1615,881,3122,3138,588,2544,3453,705,3804,2424
EQB47_RS11040,375,1684,1989,1006,2284,2240,338,1423,903,482,1599,1709,322,1365,1718,345,2280,1263
EQB47_RS11045,736,3281,3822,2206,4586,4253,739,2824,1694,991,3255,3308,618,2531,3572,819,4117,2354
EQB47_RS11050,1473,7071,8133,3701,10526,9116,1566,6406,3757,2054,7256,7233,1241,5704,7590,1538,8452,5070
EQB47_RS01110,1020,350,979,2425,326,723,1181,227,430,1309,246,900,841,211,603,1139,311,265
EQB47_RS11055,1641,6998,8479,3236,10702,8403,1704,6555,4190,2313,7432,6773,1310,5829,6921,1769,7991,5281
EQB47_RS11060,569,779,885,1039,1072,1122,723,628,471,925,710,912,530,568,966,786,924,719
EQB47_RS11065,2472,2193,2693,3511,3226,3334,3161,1973,1545,3955,2184,2671,2339,1677,2957,3308,2743,2236
EQB47_RS11070,6292,6751,8779,7744,9648,7467,6344,6724,4938,8222,8259,4768,4901,5358,9608,7088,8372,6436
EQB47_RS11075,2173,2745,3846,3304,3336,2984,2182,2493,1960,2881,2671,2175,1743,2259,3563,2742,3023,2531
EQB47_RS11080,3198,10425,15035,4658,17564,15842,2938,11089,8176,4364,12109,10789,2658,8698,15354,3453,15384,10371
EQB47_RS11085,977,4462,5998,2447,7325,6233,1025,4110,2629,1382,5593,4292,836,4215,4453,1100,5702,3349
EQB47_RS11090,1342,308,573,2753,548,429,1090,265,283,1952,397,224,917,343,579,1584,362,393
EQB47_RS11095,6463,1106,2058,12028,2355,1764,5728,1017,1124,9123,1484,1262,4676,1052,2283,6941,1361,1428
EQB47_RS11100,858,1150,1677,1323,2273,1857,987,1091,919,1408,1261,1289,655,894,1537,1067,1660,966
EQB47_RS01115,313,429,838,854,451,733,455,322,573,501,409,726,329,448,865,357,432,586
EQB47_RS11115,412,1284,1766,945,2449,1954,517,1035,577,642,1627,1503,380,909,1461,481,1687,778
EQB47_RS11120,511,1606,2027,1231,2920,2506,599,1197,778,758,1966,1937,453,1207,1765,578,2127,1043
EQB47_RS11125,58,103,175,57,213,154,63,87,68,88,157,126,46,93,122,61,121,84
EQB47_RS11135,348,529,663,591,636,540,372,412,382,479,576,441,224,465,524,434,462,417
EQB47_RS11140,1300,5193,10715,3999,6870,9174,1232,2776,5138,1620,8977,9720,874,2445,6632,1385,2899,4985
EQB47_RS11145,1268,2976,5698,2836,4201,4715,1037,1641,2226,1460,4945,4882,862,1237,3784,1031,1898,2684
EQB47_RS01120,780,1182,2815,2309,1342,2319,1179,1054,1523,1117,1258,2303,843,1224,2534,846,1438,1612
EQB47_RS01125,832,1281,3010,2024,1375,2501,1069,1176,1657,1154,1356,2647,765,1294,2838,794,1516,1910
EQB47_RS01130,3110,6416,7561,5820,8036,4902,3618,6699,5136,4372,6720,4122,2500,7951,5947,4262,6527,5489
EQB47_RS01135,1379,1771,2191,1479,1825,1588,1495,1309,1365,1649,1438,1768,1125,1486,1884,1490,1720,1436
EQB47_RS01140,216,345,481,207,307,321,294,211,287,291,263,380,215,287,313,261,335,227
EQB47_RS01145,2113,4088,5699,2017,4734,4664,2766,3092,3645,3033,3420,5191,2159,3386,4771,2576,4476,3694
EQB47_RS01150,323,452,709,477,636,650,366,321,399,426,486,596,251,404,768,361,552,529
EQB47_RS00120,5690,5511,6167,8031,8943,6946,7084,4613,3398,7288,4852,4255,4819,4241,8422,7768,7826,4777
EQB47_RS01155,326,417,692,475,576,649,297,313,385,389,460,653,248,406,641,284,539,526
EQB47_RS01160,33,52,102,75,77,112,42,33,57,31,62,90,18,49,102,20,64,82
EQB47_RS01165,1976,4023,6357,3355,5239,4895,2071,2724,3693,2573,3850,4054,1373,3208,5808,1921,3820,4597
EQB47_RS01170,218,679,651,360,513,772,461,1800,504,199,3084,1550,216,328,526,266,430,423
EQB47_RS01175,314,1231,1074,460,969,1455,668,2954,849,371,5401,2797,300,414,898,365,815,685
EQB47_RS01180,159,588,504,262,449,707,346,1265,418,181,2309,1357,155,219,452,196,331,346
EQB47_RS01185,280,988,865,404,800,1191,507,2033,648,334,3967,2125,215,382,844,359,660,585
EQB47_RS01190,911,1312,1571,930,1993,1461,1122,1270,927,1474,1474,1199,698,1096,1448,1098,1386,1161
EQB47_RS01195,1368,1604,1879,1316,2188,1474,1452,1344,1041,1957,1745,1340,1114,1310,1784,1600,1558,1263
EQB47_RS01200,1204,1415,1568,1178,1909,1367,1362,1277,851,1878,1643,1115,979,1292,1341,1483,1216,1052
EQB47_RS00125,644,9990,10373,1681,18473,11379,616,5641,4846,719,10527,6699,578,5642,10363,615,10052,6989
EQB47_RS01205,1730,1709,2019,2222,2712,2107,2007,1541,1289,2558,2182,1653,1446,1420,2215,2098,2014,1417
