,Untreated_1,Untreated_2,Untreated_3,SH9051_3,SH9051_2,SH9051_1,SH1009_1,SH1009_2,SH1009_3
CAALFM_C405980CA,238.8574068,226.3760359,259.0986557,376.741872,367.1687354,373.2921384,315.3682199,346.0171609,410.0906216
tS(UGA)2,0,0,0,0,0,0,0,0.963836103,0
ALG1,270.4418573,305.9553249,263.5658739,365.9778185,403.5445853,324.6018595,267.3536812,256.3804033,290.2033401
HOS1,134.2339146,122.8456986,97.1619959,208.4312175,194.3834481,175.4878803,98.21155637,79.99839653,120.8387678
CAALFM_C406020CA,406.6498,416.4391923,474.641934,388.4844758,380.8096791,439.2268911,458.3205964,395.1728021,436.7322397
CMD1,7773.722877,8063.004472,7621.074253,6963.364054,7009.171586,6170.478472,6950.104472,7405.152777,6687.997631
CAALFM_C406040WA,113.5066189,120.5278553,106.0964323,136.018494,152.3238716,143.0276943,77.47800558,106.9858074,106.5664724
MED3,375.0653496,378.5810839,368.5455017,373.806221,362.6217541,340.8319524,324.098136,357.5831941,377.7400853
VPS13,1803.27472,1596.994082,1987.9121,1826.953441,1824.476224,2278.299301,2390.905778,1585.510389,1822.096381
FMT1,266.493801,188.5179275,196.5576009,305.3076988,342.1603385,279.9691038,328.4630941,369.1492273,340.6321172
CAALFM_C406080WA,211.2210126,206.28806,207.7256464,222.1309219,239.8532606,199.8330197,204.0617893,256.3804033,279.7369901
CAALFM_C406090CA,772.8320229,688.3994811,722.5725442,975.6146658,952.5925704,883.5256863,1047.589935,1126.724404,1178.891601
CWH41,894.2347545,928.6825772,938.1158225,1120.440113,1141.292292,1213.19945,1117.429264,1104.556174,1208.387678
TRP5,3824.679551,3343.102755,3600.577871,3285.971964,3512.54301,3610.181306,4956.409878,4268.830099,5112.336217
GDH3,4622.186926,4002.142887,4277.361429,26696.80974,23707.9602,25590.7991,4514.457874,4737.254445,4550.959264
CAALFM_C406130WA,3639.120905,3451.268779,3909.932731,3077.540746,3392.048007,3647.713396,4541.738862,3405.232951,3690.815594
CAALFM_C406140CA,307.9483923,312.1362406,278.0843331,143.8468966,145.5033998,109.5531276,261.8974837,282.4039781,274.9795583
CAALFM_C406160WA,412.5718845,519.9695295,413.2176837,528.4171711,537.680532,405.7523243,349.1966449,596.6145476,509.0452031
CAALFM_C406170CA,2404.366293,2466.957961,2217.973837,2567.716031,2437.181946,2216.422072,2255.592078,2566.695542,2145.601744
CAALFM_C406180CA,12.83118301,6.180915655,42.43857292,5.871301901,11.36745311,17.24447378,48.01453867,23.13206647,10.46634997
MPH1,495.481067,501.4267825,507.0292659,576.3661366,621.799685,566.0244925,736.5866728,602.3975642,772.6069251
CAALFM_C406200WA,99.68842186,89.623277,84.87714584,152.6538494,165.9648154,80.13608406,87.29916122,119.5156767,115.1298497
CAALFM_C406210CA,12223.18234,10746.29448,12503.74375,11313.02021,11909.68062,12328.78438,15897.17726,14632.95971,14364.58959
CAALFM_C406230CA,1351.222272,1275.586468,1369.202379,1190.895736,1154.933236,1187.83993,1270.202796,1282.865853,1406.296841
CAALFM_C406240WA,344.4679131,320.6349996,321.6397106,422.7337368,414.9120384,399.6660395,419.0359738,395.1728021,419.6054852
SEC3,1086.7025,1241.591432,1220.667374,1003.014075,929.8576642,1036.697189,1000.666635,917.5719698,926.7477156
PGA43,386.9095185,468.9769753,330.574147,270.0798874,261.4514215,212.0055895,213.882945,286.2593225,251.1923993
ERG26,3698.341749,4048.499754,3665.352535,2635.236003,2596.32629,2660.720867,2671.354333,2827.895125,2712.687615
CAALFM_C406280CA,152.9871821,176.9287106,126.1989142,115.4689374,113.6745311,106.5099851,74.20428703,107.9496435,92.29417701
CAALFM_C406290WA,264.5197728,251.0996985,294.8364013,359.1279663,302.3742527,363.1483303,279.3573159,328.668111,306.3786082
PGA42,48.36368981,50.2199397,43.55537747,61.64866996,47.74330305,45.64713649,49.10577818,79.03456042,65.6525589
PGA41,38.49354903,61.80915655,39.08815927,42.07766362,62.52099209,50.71904054,22.91602982,28.91508308,32.35053627
AGO1,1163.689598,1219.185613,1248.587488,589.0872907,611.5689772,701.9515211,899.1813605,633.2403195,760.2376024
NUP60,1131.118133,978.9025169,1115.687746,1277.008163,1399.333478,1386.658568,1799.453961,1538.28242,1699.354641
CAALFM_C406370CA,224.0521957,212.4689757,228.9449329,155.5895004,169.3750513,165.3440722,272.8098788,257.3442394,329.2142809
SOU1,996.8842186,914.775517,1008.474509,1439.447516,1299.29989,1514.470551,1275.658993,1089.134796,1293.069965
VMA8,2660.00294,2709.5589,2577.584903,2383.748572,2287.131565,2239.75283,2306.880335,2278.508547,2085.658103
CAALFM_C406410WA,229.9742801,180.0191685,287.0187695,309.2219001,371.7157166,431.1118446,524.8862068,361.4385385,619.417621
CAALFM_C406420WA,1023.533599,1039.166445,1178.228801,902.2233921,1060.583375,1302.464961,1062.867288,826.9713761,850.6288067
CAALFM_C406430CA,345.4549272,250.327084,343.9758016,320.9645039,335.3398667,376.3352808,527.0686859,447.2199517,522.3660122
CAALFM_C406440CA,457.9745321,468.2043609,480.2259567,418.8195356,400.1343494,447.3419376,473.5979496,426.0155574,492.869935
CAALFM_C406450WA,285.2470685,324.4980719,246.8138057,379.6775229,369.442226,290.1129119,242.2551724,373.9684079,272.1250992
CAALFM_C406460CA,490.5459967,431.118867,454.5394521,509.824715,541.0907679,538.6362106,530.3424044,428.9070657,440.5381851
CAALFM_C406470WA,1039.325824,1211.459468,1054.263496,1912.087319,1832.433441,1576.34778,879.5390493,1077.568763,1074.228101
CEK1,384.9354903,387.8524574,340.6253879,381.6346235,445.6041618,439.2268911,529.2511649,421.1963769,516.657094
PRI2,562.5980243,451.9794573,513.7300933,410.0125827,464.9288321,403.7235627,546.7109971,506.97779,494.7729077
CDC68,3784.211974,3737.908743,4304.164738,3298.693118,3286.330693,3803.928041,4470.808294,3382.100884,4040.962575
CSO99,382.9614622,414.1213489,384.1807654,242.6804786,233.0327887,266.7821533,214.9741845,155.1776125,160.801195
CAALFM_C406520WA,4.935070389,3.863072285,1.116804551,0.978550317,0,0,1.091239515,0.963836103,0
XUT1,75.01306991,91.94112037,54.72342298,133.0828431,146.6401451,116.6537932,65.47437091,92.52826586,79.92485432
MNN4,2158.599788,2167.183552,2516.160652,3443.518565,3342.031214,4270.543214,2742.284902,2679.464366,2765.019365
IFF5,461.9225884,424.1653368,470.1747158,283.7795919,325.1091589,359.090807,279.3573159,275.6571254,295.9122583
PGA15,148.0521117,138.2979878,107.2132369,143.8468966,161.4178341,134.9126478,98.21155637,149.3945959,132.2566042
PDC11,231009.6579,241086.6151,237243.9075,176930.7042,175165.6319,178993.5804,209730.7786,194418.2718,186076.4787
CBF1,1595.01475,1845.003323,1394.888884,724.1272344,758.2091223,635.0023876,863.1704565,1175.880045,905.8150156
CAALFM_C406590WA,679.0656855,647.4509149,629.8777665,652.6930613,688.8676583,577.1826814,650.3787511,758.5390129,666.991939
TOP2,2526.756039,2266.850817,2545.197571,2515.852864,2629.291904,2700.281719,3200.605498,2708.379449,2804.030306
SDH12,12853.88433,13472.8509,13358.09923,12846.40856,12839.53829,13263.0291,9243.889933,8763.197846,9555.777523
CAALFM_C406880CA,1894.080015,1911.448166,1729.930249,2046.148712,1800.604572,1651.41196,1584.479776,1845.746137,1526.184123
CAALFM_C406620CA,50.33771797,66.44484329,46.90579112,165.3750035,143.2299092,129.8407438,24.00726933,15.42137764,9.514863609
CAALFM_C406630CA,0,1.545228914,0,4.892751584,2.273490622,0,0,0,0
CAALFM_C406640CA,1.974028156,0,2.233609101,0,0,0,0,0.963836103,0
CAALFM_C406650WA,1466.70292,1474.920998,1567.993589,1429.662013,1331.128759,1673.728338,1583.388537,1186.482242,1407.248328
CAALFM_C406660WA,56.25980243,88.07804809,50.25620477,53.82026742,51.15353898,45.64713649,33.82842497,44.33646073,55.18620893
CAALFM_C406670WA,137.1949568,157.6133492,116.1476733,161.4608023,183.015995,119.6969357,112.3976701,150.358432,152.2378177
CAALFM_C406680CA,3465.406427,3081.186454,3561.489712,3540.395046,3656.909665,3688.288628,4798.180148,4293.889838,4589.018719
CAALFM_C406690CA,2095.430887,2268.396045,1972.276836,2373.963069,2076.833683,2013.54591,1558.290028,2193.69097,1741.220041
CAALFM_C406710WA,1401.55999,1413.111842,1279.858015,50650.74295,39090.39775,46377.49067,1248.378005,1315.63628,1393.927519
NOP1,40000.71953,35210.35864,39828.60069,34018.32321,37346.63044,35561.14809,40883.28844,41468.08448,39838.73393
CAALFM_C406730CA,1051.169993,1154.285999,1052.029887,898.3091908,910.5329939,952.5035814,839.1631872,790.3456042,851.580293
CAALFM_C406740CA,1140.00126,1201.41548,1212.849742,1087.169402,991.241911,1186.825549,972.2944081,824.0798678,915.3298792
GUT2,7498.345949,7125.050522,7380.961275,17309.57655,16105.40756,16380.22133,11424.18648,11478.32415,12190.44326
CAALFM_C406990WA,400.7277156,373.1727827,387.531179,368.9134694,329.6561401,356.0476646,365.5652376,368.1853912,451.0045351
CAALFM_C406770WA,703.7410375,723.1671317,737.0910034,676.1782689,693.4146396,684.7070473,554.3496737,557.0972674,575.6492484
OYE32,265.5067869,190.8357709,206.6088419,18609.09137,13663.67864,18524.62237,145.1348555,159.032957,156.0437632
CAALFM_C406790WA,1991.794409,1773.922793,1882.932472,4151.988994,4033.172363,3780.597282,2897.240913,3390.775409,3019.066223
CAALFM_C406800WA,4827.485854,4450.259272,5148.468978,4186.238255,4075.231939,4503.8508,5890.510903,4733.399101,5329.275108
CAALFM_C406810CA,1925.664466,1990.254841,2080.606878,1844.567347,1808.561789,2002.387721,2300.332898,1885.263417,2205.545385
CZF1,552.7278836,513.0159994,480.2259567,1393.455651,1309.530598,1374.485999,654.7437091,684.3236329,515.7056076
CCT6,6946.605079,6391.066788,6972.210809,5480.860324,5567.778532,5870.221752,7233.826746,6375.77582,7053.368394
CAALFM_C406840WA,847.8450928,744.027722,742.6750261,716.2988319,785.4910097,657.3187654,830.4332711,959.9807583,836.3565113
CAALFM_C406850CA,5218.343429,5027.402271,5003.284386,4848.71682,4837.988043,4379.08196,4964.048555,5978.675345,5210.339312
CAALFM_C406860CA,324.7276316,366.2192526,367.4286971,599.8513442,504.714918,508.2047862,365.5652376,439.5092628,399.6242716
RPT5,5840.162298,5701.122078,5962.619495,5415.297453,4953.936064,5483.742664,5635.160857,4903.998091,5356.868212
ARR3,105.6105063,152.9776625,106.0964323,294.5436454,245.5369871,242.4370138,87.29916122,92.52826586,111.3239042
GST1,0,2.317843371,0,8.806952851,3.410235932,8.115046487,1.091239515,0.963836103,0.951486361
CAALFM_C406910WA,53.2987602,30.13196382,45.78898657,190.8173118,170.5117966,184.6173076,1514.640447,1306.961755,1470.046428
CSA2,0,0,0,0,2.273490622,0,0,4.819180514,2.854459083
EXM2,463.8966166,431.8914814,405.4000518,608.658297,596.7912882,552.8375419,519.4300092,561.9164479,542.3472257
CAALFM_C406940CA,387.8965326,339.1777466,343.9758016,439.3690922,416.0487837,513.2766903,419.0359738,472.2796903,380.5945444
CAALFM_C406950WA,226.0262238,188.5179275,188.739969,261.2729346,226.2123168,228.2356824,194.2406337,274.6932893,239.774563
CAALFM_C406960WA,146.0780835,132.8896866,129.5493279,207.4526672,197.7936841,139.9845519,122.2188257,191.8033844,164.6071404
ZRT1,18.75326748,6.953530112,5.584022753,24.46375792,22.73490622,22.31637784,32.73718546,12.52986934,20.93269994
PRA1,31.58445049,27.04150599,15.63526371,35.2278114,22.73490622,43.61837487,14.1861137,11.56603323,26.64161811
CAALFM_C407000WA,21.71430971,30.13196382,33.50413652,33.27071077,30.69212339,11.15818892,12.00363467,22.16823036,17.1267545
CAALFM_C407010CA,252.6756039,296.6839515,222.2441056,320.9645039,281.9128371,251.5664411,157.1384902,197.5864011,160.801195
CAALFM_C407020CA,17.7662534,16.99751805,11.16804551,11.7426038,4.546981243,10.14380811,6.547437091,16.38521375,13.32080905
MET16,1614.755031,1487.28283,1594.796898,826.8750177,870.746908,736.4404687,1993.694594,2113.692573,2013.34514
CAALFM_C407040WA,167.7923932,162.249036,167.5206826,76.32692471,62.52099209,80.13608406,258.6237651,249.6335506,253.095372
YDC1,911.0139938,1190.598878,979.4375908,1237.866151,1084.455026,1378.543522,446.3169617,465.5328376,486.2095304
CAALFM_C407060WA,5654.603652,4972.546645,5777.22994,4978.864012,5051.696161,5833.704043,7315.66971,5690.488351,6559.546972
CTA6,419.4809831,396.3512164,357.3774562,404.1412808,396.7241135,393.5797546,273.9011183,379.7514245,292.1063128
CAALFM_C407080CA,975.1699089,972.7216012,968.2695453,726.084335,933.2679001,764.8431314,1082.509599,1032.268466,1259.767942
TRP4,1975.01517,1849.63901,1851.661945,1854.35285,1910.868867,1673.728338,2086.449953,2139.716148,2036.180812
CAALFM_C407100CA,2258.28821,1793.238154,2324.07027,2270.236735,2340.558595,2588.699829,3991.754147,3048.613593,3371.116177
PDA1,29699.2536,28073.71891,29787.41097,23943.16915,24235.41003,24598.73466,32351.97791,27859.68255,30349.56045
MSH2,1042.286866,1038.39383,1024.109773,1089.126503,1137.882056,970.762436,952.6520968,903.1144283,922.9417701
CAALFM_C407130WA,2957.094177,2592.894117,3103.599846,3114.725658,3315.886071,3378.902481,4364.958061,3951.728021,4207.472688
CAALFM_C407140WA,1394.650892,1241.591432,1292.142865,3605.957917,3580.747729,3058.358145,1714.337278,2610.068166,2038.083785
CAALFM_C407150WA,509.2992641,323.7254574,474.641934,1198.724138,1202.676539,983.9493865,1094.513234,1351.298216,1321.614555
CAALFM_C407160WA,488.5719685,556.282409,408.7504655,424.6908375,484.2535024,337.78881,458.3205964,595.6507115,449.1015624
CAALFM_C407170CA,407.6368141,421.074879,320.522906,276.9297396,379.6729338,281.9978654,361.2002795,384.570605,312.0875264
UBI3,113736.5932,113753.5717,109599.8482,116171.5365,112554.8369,103039.7884,108506.31,123203.3137,106981.3205
SEC10,2056.937338,2020.386805,2152.082369,1580.358762,1608.494615,1820.813555,1969.687325,1569.125175,1897.263804
CAALFM_C407200CA,770.8579948,877.690023,752.7262671,776.9689515,699.0983661,569.0676349,519.4300092,633.2403195,586.1155983
CAALFM_C407210WA,578.3902496,564.0085535,527.1317479,694.7707249,622.9364303,611.671629,472.5067101,512.7608067,509.9966895
CAALFM_C407220CA,482.649884,486.7471079,550.5846434,767.1834484,711.6025645,715.1384717,584.9043802,559.0249396,619.417621
VID21,869.5594025,785.7489027,847.6546539,1030.413484,916.2167205,930.1872036,1037.768779,1010.100236,1167.473765
CAALFM_C407240WA,3256.159443,2867.17225,3165.024096,2306.443097,2478.104777,2340.176531,2848.135135,2816.329092,2846.847192
TLO10,2228.677788,2326.34213,2146.498346,1522.624293,1370.914845,1504.326743,1440.43616,1612.4978,1367.285901
CAALFM_C407260WA,0.987014078,5.408301198,3.350413652,0,2.273490622,1.014380811,3.273718546,0.963836103,0.951486361
TLO11,635.6370661,727.8028184,608.6584801,614.5295989,570.646146,507.1904054,398.3024231,605.2890725,444.3441306
CAALFM_C500030WA,1830.911114,1804.054757,1720.995812,2451.268544,2678.171952,1962.826869,1882.388164,2741.149876,2276.906862
CAALFM_C500040CA,5659.538722,5155.656271,5691.23599,4380.969768,4658.382284,4827.438279,5690.814072,4850.023269,5353.062267
CAALFM_C500050WA,586.2863622,615.0011077,580.7383663,496.1250106,439.9204353,419.9536557,392.8462255,472.2796903,406.2846761
COF1,11956.68854,11984.79546,11861.58113,10698.49061,10002.22199,9832.3932,13432.06719,12266.74208,12209.47298
CAALFM_C500060CA,1010.702416,1009.034481,1004.007291,951.1509079,1052.626158,1071.186136,1119.611743,972.5106277,1124.656879
CDC11,2523.794997,2665.519876,2639.009153,2417.997833,2334.874868,2389.88119,2629.887232,2507.901539,2585.188443
CAALFM_C500080CA,5129.512162,4921.554091,5046.839764,4322.256749,4329.862889,4603.26012,4479.53821,3956.547202,4342.583751
CAALFM_C500090CA,3062.704683,3027.876057,2886.939763,2942.500803,2900.974033,2903.157881,2136.646971,2027.91116,1830.659758
CAALFM_C500100CA,1439.066525,1690.480432,1459.663548,1616.565123,1350.453429,1529.686263,799.8785647,816.369179,698.3909889
CAALFM_C501540WA,69495.66122,68812.9066,68628.75644,62068.46804,62935.90413,58318.78158,67325.11313,74305.01667,67524.13258
THS1,13886.30106,13369.32056,14613.38754,11706.39744,11983.56907,12939.44162,15577.44408,12336.13828,13876.47709
CAALFM_C500120WA,706.7020797,832.1057701,772.828749,845.4674737,805.9524253,622.8298179,653.6524696,852.0311148,757.3831433
CAALFM_C500130CA,3703.27682,4103.355381,3399.553052,3949.429079,3704.652968,2950.833779,2779.387045,3812.935622,3009.55136
CAALFM_C500140CA,436.2602224,437.2997826,410.9840746,532.3313723,495.6209555,521.3917368,417.9447343,341.1979804,394.8668398
CAALFM_C500150CA,7732.268285,7629.567762,7473.656052,7185.494976,7134.21357,6708.100302,6513.608666,7384.912219,7319.784575
CAALFM_C500160WA,576.4162214,569.4168547,585.2055845,735.8698382,740.0211973,608.6284865,558.7146318,775.8880627,596.5819483
CAALFM_C500170WA,963.3257399,886.9613965,924.7141679,721.1915835,734.3374708,657.3187654,613.2766076,712.2748799,771.6554387
AFL1,4767.277996,4486.572151,4862.567013,5366.369937,4923.243941,5472.584475,4656.319011,4784.482414,4816.423959
FAS1,67932.23092,61132.34629,67058.52924,49888.45225,51534.34866,54483.40773,78217.86597,66057.47114,68828.62038
BDF1,9609.569061,9025.682086,9791.025495,7678.684336,7304.725367,8297.635033,10701.78593,10468.22391,10011.53949
BRE1,4041.822649,3773.449008,3965.772959,3455.261169,3602.34589,3580.764262,4597.392078,4455.814303,4771.7041
ROT2,1322.598864,1269.405553,1389.304861,980.5074174,880.9776158,1041.769093,1062.867288,878.0546896,920.087311
CAALFM_C500230CA,107.5845345,133.662301,158.5862462,140.9112456,139.8196732,127.8119822,101.4852749,116.6241684,119.8872815
SKN7,473.7667573,485.2018789,427.7361429,562.6664321,516.0823711,485.8884084,416.8534948,482.8818875,512.8511485
CAALFM_C500250CA,412.5718845,443.4806983,432.2033611,637.0362562,622.9364303,472.7014579,508.5176141,601.4337281,513.8026349
CAALFM_C500260WA,8409.359943,7794.134641,8288.923374,8945.906996,8898.442293,8572.532233,8475.657315,9063.91471,8931.60247
PGA14,17110.87605,19348.58384,17459.00554,20067.13135,18944.99735,17043.62638,15530.52078,19795.26588,16092.48882
CAALFM_C500280CA,2022.391845,2029.658178,1948.823941,1908.173118,1879.039999,1808.640986,1634.676794,1735.868821,1577.564386
DUS4,927.7932331,728.5754329,836.4866084,1371.927544,1403.880459,1243.630874,1118.520503,1394.670841,1200.775788
SMC4,1574.287454,1469.512697,1632.768253,2067.676819,2071.149956,2207.292644,2438.920317,2190.799462,2300.694021
CAALFM_C500310CA,3041.977388,2664.747262,3047.759618,3466.025222,3770.584196,3273.406877,4496.998042,4577.257652,3923.929752
CAALFM_C501550CA,69560.80415,68813.67922,68673.42862,62004.86227,62863.15243,58349.213,67367.67147,74240.43965,67537.45339
CAALFM_C500320WA,2174.392013,1928.445684,2109.643796,2437.568839,2363.293501,2047.020476,2462.927586,2594.646789,2289.276184
CAALFM_C500330CA,709.6631219,680.6733365,816.3841265,759.3550458,809.3626613,869.3243549,903.5463186,624.5657946,655.5741027
CAALFM_C500340WA,1215.01433,1299.537517,1263.105947,1217.316594,1317.487815,1157.408505,1340.042125,1381.177135,1193.163897
CAALFM_C500350CA,859.6892618,716.2136016,724.8061533,1057.812892,1132.19833,1027.567761,918.8236718,1124.796732,1112.287556
tS(CAG)1,1.974028156,3.090457828,2.233609101,4.892751584,9.093962486,0,5.456197576,3.855344411,6.660404527
CAALFM_C500380WA,216.156083,233.329566,230.0617374,213.3239691,198.9304294,171.430357,288.087232,308.4275529,348.2440081
CAALFM_C500390CA,2322.444125,3001.607165,2590.986557,2117.582886,1960.885661,2160.631127,517.2475302,529.1460204,397.7212989
CAALFM_C500400CA,1704.573312,1671.16507,1857.245968,1074.448248,1015.113563,1192.911834,1723.067195,1327.202313,1557.583173
MRP17,1363.066441,1399.977396,1241.88666,1716.377256,1667.605371,1479.981603,1832.191146,2092.488179,1664.149645
MET14,1577.248496,1376.026348,1441.794675,148.7396482,104.5805686,134.9126478,1896.574277,2411.517929,1965.770822
VPS2,936.6763598,1060.799649,845.4210448,792.6257566,761.6193582,724.267899,604.5466914,706.4918633,722.1781479
IFG3,425.4030675,399.4416742,396.4656154,551.9023787,538.8172773,548.7800187,467.0505125,373.9684079,388.2064353
FET33,812.312586,766.4335413,811.9169083,754.4622942,724.106763,728.3254222,976.6593661,994.678858,1121.80242
KRE62,14.80521117,4.635686741,13.40165461,4.892751584,10.2307078,4.057523243,7.638676607,6.746852719,5.708918166
SEC14,5101.875768,4991.862006,5292.536765,7659.113329,7509.339523,7521.633713,6335.736625,6661.071306,6423.484423
BUD2,804.4164734,842.9223725,846.5378493,541.1383252,574.0563819,640.0742917,666.7473438,567.6994645,647.9622118
NAM7,4193.822817,4109.536296,4328.734438,3970.957185,4082.052411,4150.846278,5066.625069,4903.034255,4907.76665
CAALFM_C500510WA,42.44160534,40.17595176,52.48981388,32.29216045,45.46981243,54.77656379,87.29916122,62.64934668,50.42877713
CAALFM_C500530WA,0.987014078,2.317843371,0,3.914201267,1.136745311,5.071904054,1.091239515,4.819180514,0.951486361
AGA1,0,0.772614457,0,0,0,1.014380811,1.091239515,0,0
CAALFM_C500550CA,589.2474044,494.4732524,500.3284386,588.1087404,563.8256741,559.9382076,549.9847157,559.9887757,541.3957394
CAALFM_C500560WA,1080.780415,1251.63542,1057.613909,1250.587305,1175.394651,1170.595456,854.4405404,931.0656752,818.2782704
CAALFM_C500570WA,1755.898044,1899.086335,1947.707136,3024.699029,2725.915255,3274.421257,1624.855638,1506.475829,1667.955591
CAALFM_C500580WA,607.0136578,671.4019631,741.5582216,624.3151021,649.0815724,746.5842768,703.8494873,507.9416261,606.0968119
PET9,48810.80719,45477.63216,48583.23156,62501.96583,61669.56985,61781.87767,59780.28312,58837.37489,58600.142
CAALFM_C500600CA,3.948056311,3.090457828,2.233609101,1.957100634,2.273490622,1.014380811,4.364958061,4.819180514,2.854459083
CAALFM_C500610CA,251.6885898,339.1777466,236.7625647,296.500746,278.5026011,299.2423392,268.4449207,328.668111,331.1172536
CAALFM_C500620WA,263.5327588,178.4739395,221.127301,210.3883181,260.3146762,243.4513946,262.9887232,210.1162704,278.7855038
EXO1,1966.132043,1797.101227,1927.604654,2069.63392,2409.900059,2080.495043,2670.263094,2446.216029,2573.770606
SAM51,847.8450928,801.9738063,949.283868,722.1701338,777.5337926,929.1728227,832.6157501,665.0469109,848.725834
THR1,3264.055555,3159.993129,3228.681956,2068.65537,2222.337083,2167.731793,2673.536812,2410.554093,2495.748725
ERG11,21566.2576,21546.67197,21870.38351,12797.48104,14167.25681,13765.1476,20845.94846,16795.80793,19769.03212
HMS1,1433.144441,1734.519456,1522.204602,1170.346179,1118.557386,1436.363228,703.8494873,615.8912696,598.484921
RMT2,1981.924268,1736.064685,2056.037178,1923.829923,2031.36387,2235.695307,2613.518639,2151.282181,2425.338734
TFB3,481.66287,466.659132,513.7300933,394.3557777,369.442226,451.3994608,474.6891891,388.4259494,474.7916941
SPE2,1334.443033,1155.831228,1234.069028,1633.200479,1602.810888,1527.657501,1995.877073,2121.403262,2091.367021
CAALFM_C500790CA,5307.174696,4842.747416,5185.323528,4084.469022,4145.710148,4251.269978,6819.155731,7156.483063,6968.686107
IFF8,23.68833787,32.44980719,24.56970011,42.07766362,39.78608588,30.43142433,21.8247903,14.45754154,12.36932269
HYR3,2200.054379,2489.36378,2355.340797,2234.030373,2264.396659,2131.214084,1270.202796,1806.228857,1694.597209
CTF8,168.7794073,226.3760359,203.2584282,236.8091767,259.1779309,191.7179733,172.4158434,201.4417455,209.3269994
CAALFM_C500750CA,765.9229244,772.6144569,816.3841265,984.4216187,852.5589831,1152.336601,724.5830381,590.831531,725.9840934
CAALFM_C500760WA,633.6630379,772.6144569,668.9659258,510.8032654,497.8944461,515.3054519,467.0505125,462.6413293,393.9153534
FOL1,744.2086146,702.3065413,759.4270944,965.8291627,928.7209189,1013.36643,1171.991239,975.402136,1201.727274
CAALFM_C500780CA,547.7928132,582.5513005,549.4678389,563.6449825,644.5345912,574.1395389,542.3460391,550.3504147,539.4927667
GIS2,15075.65302,15628.44523,15495.66314,13726.12529,13626.16604,13339.10766,14398.9054,14744.7647,13995.41288
CAALFM_C500800CA,4676.472701,4794.84532,4624.687644,5764.639916,5510.941267,5702.848919,3748.407735,3837.995361,3491.954945
CAALFM_C500810CA,0.987014078,0.772614457,1.116804551,3.914201267,4.546981243,3.043142433,0,1.927672205,1.902972722
CAALFM_C500820WA,2201.041393,2225.90225,2240.309928,2734.069585,2786.162757,2563.340309,2909.244548,3101.624579,2746.941124
ERV46,2330.340238,2265.305588,2187.820115,1854.35285,1921.099575,1873.561358,2206.4863,1982.610863,2080.900671
CAALFM_C500840WA,536.9356583,600.321433,540.5334025,426.6479381,464.9288321,463.5720306,460.5030754,534.929037,527.123444
CAALFM_C500850CA,371.1172932,379.3536983,314.9388833,492.2108093,489.9372289,390.5366122,347.0141658,565.7717923,448.150076
IMP2,358.2861102,437.2997826,308.238056,621.3794512,584.2870897,566.0244925,293.5434296,485.7733958,330.1657672
GIT4,6.909098544,3.090457828,3.350413652,11.7426038,9.093962486,7.100665676,5.456197576,5.783016616,4.757431805
GIT3,895.2217686,1009.034481,979.4375908,931.5799016,958.276297,993.0788138,739.8603913,673.7214358,757.3831433
GIT2,585.2993481,506.0624693,542.7670116,197.667164,243.2634965,231.2788249,428.8571295,378.7875884,471.937235
URA4,1637.456355,1649.531866,1570.227198,1765.304771,1744.904052,1806.612224,1581.206058,1640.449047,1627.041677
TRX2,99.68842186,113.5743252,88.22755949,88.06952851,67.06797334,72.02103757,75.29552655,98.31128248,74.21593615
CAALFM_C500920WA,512.2603064,517.6516861,515.9637024,416.8624349,486.526993,419.9536557,557.6233923,559.9887757,490.0154759
TFS1,3131.795669,3561.752646,3190.710601,4118.718283,3801.276319,3761.324047,2423.642963,2297.785269,2368.249552
HAP5,1173.559738,1234.637902,1183.812824,1041.177537,1139.018801,1037.71157,889.3602049,1173.952373,1122.753906
CAALFM_C500950CA,1797.352636,1698.206576,1658.454758,1962.971935,2022.269908,2029.776003,1744.891985,1959.478797,1826.853813
tE(UUC)4,4.935070389,0.772614457,7.817631854,0,2.273490622,7.100665676,19.64231127,7.710688822,0.951486361
tE(UUC)3,4.935070389,0.772614457,7.817631854,0,2.273490622,8.115046487,21.8247903,9.638361027,0.951486361
TRY3,3317.354315,3043.328346,3339.245606,2805.503758,2950.990827,2800.705419,3663.291053,3763.779981,3924.881239
tQ(CUG)1,0,0,0,0,0,0,0,0,0
CAALFM_C501000CA,1860.521537,1824.915347,1722.112617,1785.854328,1836.980422,1641.268152,1592.118453,1741.651838,1684.130859
CCW14,1041.299852,935.6361073,857.7058948,846.446024,917.3534658,801.3608406,996.3016774,1166.241684,1176.037142
CAALFM_C501020CA,296.1042233,259.5984575,275.850724,253.444532,303.510998,252.5808219,271.7186393,314.2105695,331.1172536
CAALFM_C501030WA,18.75326748,20.86059034,44.67218202,11.7426038,20.46141559,18.2588546,56.74445479,26.98741088,6.660404527
CAALFM_C501040WA,115.4806471,118.9826264,112.7972596,116.4474877,110.2642951,76.07856081,66.56561043,106.0219713,72.31296343
CAALFM_C501050CA,1963.171001,1771.60495,1708.710962,2094.097678,2014.312691,1738.64871,2213.033737,2585.972264,2173.194848
BUD23,1118.28695,1024.48677,1068.781955,1431.619113,1513.008009,1236.530208,1465.534669,1822.61407,1652.731809
