,II_KO2_CTRL(raw),III_KO3_CTRL(raw),I_KO1_CTRL(raw),II_KO2_treated(raw),III_KO3_treated(raw),I_KO1_treated(raw),II_QMY2_CTRL(raw),III_QMY3_CTRL(raw),I_QMY1_CTRL(raw),II_QMY2_treated(raw),III_QMY3_treated(raw),I_QMY1_treated(raw)
C5_01620C,25.0213,24.4444,20.33117,24.0029,24.4623,20.9148,28.1383,24.2074,23.2865,31.0584,30.3589,26.3783
C5_01640W,20.954,27.657,32.1119,55.2636,81.4154,64.7864,17.04675,22.2134,23.4071,30.54,38.5608,31.7346
C5_01650C,8.11113,10.14608,9.8819,10.40108,13.80867,9.66028,9.49936,10.76347,10.37133,8.38681,11.08172,10.48319
C5_01670W,3.30658,4.82613,4.41753,3.14442,3.38621,3.72888,2.161965,2.45543,3.30093,3.25514,3.63802,3.92762
C5_01680C,13.76378,17.73618,13.7374,12.61282,12.84636,9.78769,10.28951,10.77733,10.65764,10.52529,17.73495,17.24091
C5_01690C,98.1891,91.5845,103.8866,143.9007,143.8871,150.7839,94.9921,98.5743,94.3257,104.5485,106.7189,110.9863
C5_01700W,30.6161,47.9442,61.8294,103.2181,187.4665,140.3699,27.8686,50.2979,54.6757,83.8205,101.0356,81.8454
C5_01710C,2.25038,2.27192,2.20117,5.63949,8.22658,6.49019,1.468045,1.901283,1.645813,2.73863,3.7929,3.46576
C5_01720C,10.67101,12.43529,10.68609,11.96248,13.00456,11.20494,12.10372,14.09124,12.02412,10.62231,13.2513,11.9783
C5_01730W,1.975131,1.35517,1.664487,2.97806,5.91343,2.90252,0.970838,3.01988,2.10658,1.505115,3.15299,3.12297
C5_01740C,67.943,68.7605,67.3088,100.8652,134.6344,129.0521,61.6102,59.4094,61.3805,74.2367,76.4538,64.1255
C5_01750C,7.78448,11.34465,11.10349,16.50623,17.48219,17.7878,8.19871,9.49106,10.09587,11.14727,9.30016,10.88216
C5_01760C,58.3264,60.3678,59.2041,71.6541,57.4271,69.05,57.4167,54.4096,56.3063,51.3833,58.875,59.3062
C5_01770C,317.0674,283.0943,283.8859,365.1051,300.7857,377.5646,279.1164,208.236,229.1465,309.7605,267.4348,261.8849
C5_01780W,109.5539,126.8623,112.9816,126.8262,115.2639,139.0797,108.5666,115.1311,102.2653,110.3427,103.0448,106.9461
C5_01790C,0.889481,2.28857,2.97083,2.39806,4.63886,6.08486,0,0.39063,0,2.88962,3.0467,1.72603
C5_01800C,101.6944,80.6327,84.3717,176.3619,111.6876,133.2018,68.2633,49.8291,62.3662,99.8407,95.9089,74.8612
C5_0179,102.58388,82.92127,87.34253,178.75996,116.32646,139.28667,68.2633,50.21973,62.3662,102.73032,98.9556,76.58723
C5_01810W,71.8695,90.0204,85.7704,79.3791,82.6682,88.7789,67.7116,68.5448,68.8703,63.4752,68.6622,77.0106
C5_01820W,101.0584,115.7267,100.6605,151.4155,188.5568,161.5935,111.4352,99.056,96.0683,132.7251,151.8722,130.5215
C5_01830C,17.01957,24.0552,23.9821,30.2177,31.0227,35.0643,18.10782,23.0054,22.6992,21.5653,33.1756,30.4343
C5_01840C,16.16158,19.72345,20.8066,30.9412,41.061,36.7959,15.81651,14.5957,16.34642,17.77355,19.27824,19.36194
C5_01850C,33.1639,39.1135,39.2986,74.2293,87.0136,94.2593,34.843,32.5098,30.1139,45.7783,47.8254,38.032
C5_01860W,0,0.347772,0,3.6441,1.762301,2.773966,0,0,0,0,0.385815,0
C5_01870W,107.8709,93.6071,102.7739,114.6202,106.3353,126.8787,90.1958,91.3409,92.9754,89.7634,92.6265,97.8261
C5_01880C,129.1724,129.4024,132.6279,186.7583,212.0896,197.5623,100.9271,112.5937,102.2862,132.114,127.1832,124.7892
C5_01890W,131.015,156.1671,142.7711,176.6097,230.46,207.271,140.0625,150.9137,133.0788,151.9939,166.4893,158.2379
C5_01900C,148.2,164.8902,220.735,177.0981,263.204,244.7792,130.3204,228.676,147.639,147.4716,141.7688,150.2677
C5_01910W,750.72,709.395,778.921,564.869,484.105,694.251,779.719,715.241,841.874,760.34,672.979,750.615
C5_01920C,40.6884,37.6535,34.0052,60.0193,45.0997,51.8095,40.1538,33.4008,34.2818,39.2186,34.4306,33.7049
C5_01930W,21.4111,24.6614,23.4869,34.8264,44.1266,39.383,20.4616,26.3795,25.6672,26.1583,30.7144,29.161
C5_01940W,44.2285,36.8918,41.6503,45.942,31.7233,46.2522,37.5149,30.3465,38.1987,42.251,40.5811,38.1327
C5_01950C,20.44811,27.589,26.1835,44.2036,29.6516,38.8375,20.60382,23.1074,25.5403,31.9317,34.0235,31.0097
C5_01960C,79.6575,88.2224,84.6863,94.2997,62.1541,75.7511,131.7213,90.143,95.8004,64.528,65.2781,77.9191
C5_01970C,31.2477,34.0822,37.5075,46.3868,35.4102,46.7771,28.3387,28.5021,39.7368,31.3935,33.7549,36.2834
C5_01980C,120.3936,112.3425,109.2988,115.6484,108.998,125.5607,97.9989,100.1295,94.2058,96.2463,105.8587,108.5987
C5_01990W,6.29083,12.7229,12.20914,13.08993,15.94033,21.13603,4.80467,5.7202,6.04258,9.49676,10.79129,10.76849
C5_02000C,93.2167,155.969,114.7789,256.445,393.224,296.208,108.8462,130.9783,129.2261,135.2392,134.9631,103.917
C5_02010C,13.85951,17.30915,17.58589,27.0534,22.8303,29.0934,11.15879,14.50472,16.07299,18.37748,20.49443,19.36498
C5_02020C,68.3532,71.9637,73.1936,138.4092,129.8013,158.8005,58.3513,67.469,70.8159,83.566,84.7533,76.4304
C5_02030W,284.266,281.702,287.5,409.766,505.385,504.338,296.361,239.691,268.92,276.473,272.37,237.32
C5_02040W,40.1268,43.2173,52.0144,106.5063,93.4374,102.8283,28.9702,31.2608,46.0945,63.1788,68.7432,50.065
C5_02050W,19.15862,20.41837,22.7388,28.0922,22.6005,30.7733,20.501,18.73236,22.7495,23.6189,25.0257,24.2863
C5_02060W,29.9527,27.4647,28.6623,42.6902,44.1201,42.218,25.7408,28.0591,25.4246,27.9388,29.0151,27.074
C5_02070C,44.9046,44.3918,44.5549,98.0832,108.3939,109.5871,38.3012,43.7566,47.4249,59.7624,63.3373,50.3311
C5_02080C,4030.2,3799.4,3360.85,6644.15,9041.4,7669.18,2922.88,1442.335,1362.716,4731.35,4730.15,3552.85
C5_02090W,4.361054,0.997396,0.404604,1.56767,0,1.767916,0,0.851214,0.372102,0,1.1065,0.62686
C5_02110W,4137.69,3831.18,3376.32,6840.8,9288.81,7737.23,2953.13,1463.82,1382.639,4878.52,4881.35,3673.68
C5_02120C,13.87559,12.28557,17.57113,37.2073,29.743,44.2738,8.88808,9.66103,15.0778,15.77014,20.9377,19.45794
C5_02130W,1.101685,0.8300949,0.43862233,0.6289386,2.4923704,8.71082,0.120922506,0.7689937,2.77444,4.053826,1.4012978,0.27764595
C5_02140C,257.794,298.073,243.934,258.469,251.699,262.221,268.556,270.41,236.609,315.674,314.734,291.506
C5_02150C,34.6441,39.113,39.9083,50.9178,43.9004,53.1856,35.764,36.2808,36.0574,45.2321,48.6501,48.3778
C5_02160W,5.41825,7.47567,6.49981,10.4104,10.34051,10.48848,5.53055,7.29441,7.35855,7.04594,9.7252,8.57044
C5_02170C,174.5914,156.6766,188.1879,197.3924,213.692,212.463,157.6457,182.2479,177.8069,165.4216,179.4486,162.7949
C5_02180C,9.48025,11.93395,14.19629,22.99881,20.49591,25.5126,9.21729,15.29106,16.68991,13.13374,21.25465,21.4675
C5_02190C,449.674,550.562,564.423,858.559,865.787,884.4,412.399,499.662,469.221,562.506,564.316,463.876
